S.No,Watershed code,Watershed Name,Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
133,12_C_65_02,ATP_C_65_Kaderpet,Palyam,0,0,0,0,2,0.2,5,0.5,0,,0,0,0,0,0,,,,,,,,,,,,,,,
134,12_C_65_02,ATP_C_65_Kaderpet,Katrimala,0,0,0,0,2,0.2,10,0.4,0,,0,0,0,0,0,,,,,,,,,,,,,,,
135,12_C_65_02,ATP_C_65_Kaderpet,Apparajupeta,0,0,0,0,2,0.2,5,0.5,0,,0,0,0,0,0,,,,,,,,,,,,,,,
136,12_C_65_02,ATP_C_65_Kaderpet,Kandlapalli,0,0,0,0,1,0.1,4,0.4,0,,0,0,0,0,0,,,,,,,,,,,,,,,
137,12_C_65_02,ATP_C_65_Kaderpet,S.K.Peta,0,0,0,0,2,0.1,6,0.5,0,,0,0,0,0,0,,,,,,,,,,,,,,,
138,12_C_65_02,ATP_C_65_Kaderpet,Vankarajukalva,0,0,0,0,2,0.2,5,0.4,0,,0,0,0,0,0,,,,,,,,,,,,,,,
139,12_C_65_02,ATP_C_65_Kaderpet,Devarapalli,0,0,0,0,1,0.1,20,0.5,0,,0,0,0,0,0,,,,,,,,,,,,,,,
140,12_C_65_02,ATP_C_65_Kaderpet,Akkajampalli,0,0,0,0,2,0.2,5,0.5,0,,0,0,0,0,0,,,,,,,,,,,,,,,
141,12_C_65_02,ATP_C_65_Kaderpet,Yedururu,0,0,0,0,0,,0,0,0,0,1,0,0,0,2,0.2,39,0.4,6,0.5,,,,,,,,,,
142,12_C_65_02,ATP_C_65_Kaderpet,Ramarajupalli,0,0,0,0,0,,0,0,0,0,1,0,0,0,9,0.2,9,0.5,10,0.5,,,,,,,,,,
143,12_C_65_02,ATP_C_65_Kaderpet,Gajarampalli,0,0,0,0,1,0.1,11,0.4,0,,0,0,0,0,0,,,,,,,,,,,,,,,
144,12_C_65_02,ATP_C_65_Kaderpet,Pogaruru,0,0,0,0,1,0.1,4,0.4,0,,0,0,0,0,0,,,,,,,,,,,,,,,
145,12_C_65_02,ATP_C_65_Kaderpet,Gulimikondla,0,0,0,0,1,0.1,21,0.4,0,,0,0,0,0,0,,,,,,,,,,,,,,,
146,12_C_65_02,ATP_C_65_Kaderpet,Kalapuram,0,0,0,0,1,0.1,5,0.5,0,,0,0,0,0,0,,,,,,,,,,,,,,,
147,12_C_65_02,ATP_C_65_Kaderpet,Pamidi,0,0,0,0,4,0.2,6,0.6,0,,0,0,0,0,0,,,,,,,,,,,,,,,
148,12_C_65_02,ATP_C_65_Kaderpet,Neeluru,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.2,95,0.6,6,0.6,,,,,,,,,,
149,12_C_65_02,ATP_C_65_Kaderpet,Tamballapalli,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0.5,7,0.6,,,,,,,,,,
150,12_C_65_02,ATP_C_65_Kaderpet,Konduru,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,5,0.5,7,0.7,,,,,,,,,,
151,12_C_65_02,ATP_C_65_Kaderpet,Ayyavaripalli,0,0,1,0,2,0.2,19,,0,,0,0,0,0,0,,,,,,,,,,,,,,,
152,12_C_65_02,ATP_C_65_Kaderpet,Ragulapadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0.5,7,0.7,,,,,,,,,,
153,12_C_65_01,ATP_C_65_Midthuru,Dancherla,11,0.2,8,0.1,3,0.1,19,0.01,10,0.01,,,,,,,,,,,,,,,,,,,,
154,12_C_65_01,ATP_C_65_Midthuru,Y.T.Cheruvu,,0.2,,0.1,0,0.1,,0.01,,0.01,1,0.2,2,0.1,10,0.1,22,0.01,10,0.01,1,10,1,0.5,6,0.6,3,0.3,10,1
155,12_C_65_01,ATP_C_65_Midthuru,Nagasamudram,,0.2,2,0.1,4,0.1,19,0.01,,0.01,,0.2,,0.1,,0.1,,0.01,,0.01,,,,,,,,,,
156,12_C_65_01,ATP_C_65_Midthuru,Eswarapalli,,0.2,,0.1,1,0.1,,0.01,,0.01,,0.2,,0.1,,0.1,,0.01,,0.01,,,,,,,,,,
157,12_C_65_01,ATP_C_65_Midthuru,Mamadur,,0.2,,0.1,0,0.1,,0.01,,0.01,1,0.2,1,0.1,5,0.1,39,0.01,10,0.01,,,,,,,,,,
158,12_C_65_01,ATP_C_65_Midthuru,Kamalapadu,,0.2,,0.1,0,0.1,,0.01,,0.01,2,0.2,7,0.1,0,0.1,9,0.01,6,0.01,,,,,,,,,,
159,12_C_65_01,ATP_C_65_Midthuru,Miduthur,1,0.2,1,0.1,2,0.1,38,0.01,,0.01,,0.2,,0.1,,0.1,,0.01,,0.01,,,,,,,,,,
160,12_C_65_01,ATP_C_65_Midthuru,Penakalapadu,,0.2,,0.1,0,0.1,,0.01,,0.01,,0.2,,0.1,,0.1,,0.01,,0.01,,,,,,,,,,
161,12_C_65_02,ATP_C_65_Tarimala,Kanampalli,2,0.2,2,0.1,1,0.1,5,0,10,0.01,,,,,,,,,,,,,,,,,,,,
162,12_C_65_02,ATP_C_65_Tarimala,Illuru,0,0,0,0,0,0.1,10,0,0,0,,,,,,,,,,,,,,,,,,,,
163,12_C_65_02,ATP_C_65_Tarimala,Kallur,2,0,0,0,0,0.1,5,0,0,0,,,,,,,,,,,,,,,,,,,,
164,12_C_65_02,ATP_C_65_Tarimala,Kallumadi,0,0,0,0,0,0.1,18,0,0,0,,,,,,,,,,,,,,,,,,,,
165,12_C_65_02,ATP_C_65_Tarimala,Tarimela,0,0,0,0,0,0.1,35,0,0,0,,,,,,,,,,,,,,,,,,,,
166,12_C_65_02,ATP_C_65_Tarimala,Nidhanawada,0,0,2,0,0,0.1,16,0,0,0,,,,,,,,,,,,,,,,,,,,
167,12_C_65_02,ATP_C_65_Tarimala,Anandaraopeta,0,0,0,0,1,0.1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
168,12_C_65_02,ATP_C_65_Tarimala,Rachepalli,0,0,0,0,1,0.1,31,0,0,0,,,,,,,,,,,,,,,,,,,,
169,12_C_65_02,ATP_C_65_Tarimala,Buddepalli,0,0,0,0,1,0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
170,12_C_66_14,ATP_C_66_Ananthapuramu,Somaladoddi,0,0.2,0,0.1,2,0.1,9,0.01,10,0.01,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,,,,,,,,,,
171,12_C_66_14,ATP_C_66_Ananthapuramu,Narayanapuram,0,0.2,0,0.1,2,0.1,4,0.01,6,0.01,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,,,,,,,,,,
172,12_C_66_14,ATP_C_66_Ananthapuramu,Kodimi,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,1,0.1,3,0.1,3,0.01,6,0.01,,,,,,,,,,
173,12_C_66_14,ATP_C_66_Ananthapuramu,Alamur,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,0,0.1,14,0.1,25,0.01,37,0.01,,,,,,,,,,
174,12_C_66_14,ATP_C_66_Ananthapuramu,Kakkalapalli,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0,1,0.1,8,0.1,10,0.01,16,0.01,,,,,,,,,,
175,12_C_66_14,ATP_C_66_Ananthapuramu,Anantapur,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,0,0.1,2,0.1,4,0.01,2,0.01,,,,,,,,,,
176,12_C_66_14,ATP_C_66_Ananthapuramu,Katiganikaluva,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,1,0.1,13,0.1,46,0.01,58,0.01,,,,,,,,,,
177,12_C_66_04,ATP_C_66_Narpala,Chiyyedu,0,16,0,1,0,1,0,0.05,0,1,1,,2,1,5,0.05,9,0.04,18,0.04,,,,,,,,,,
178,12_C_66_04,ATP_C_66_Narpala,Chennampalli,0,,2,,0,1,5,0.05,0,,0,10,3,1,5,0.05,8,0.04,12,0.04,1,10,1,0.5,6,0.6,3,0.3,10,1
179,12_C_66_04,ATP_C_66_Narpala,K.Agragharam,0,,0,,2,1,0,0.05,0,,0,,4,1,4,0.05,7,0.04,42,0.04,,,,,,,,,,
180,12_C_66_04,ATP_C_66_Narpala,Danduvaripalli,0,,0,,1,1,0,0.05,0,,0,,3,1,6,0.05,9,0.04,12,0.04,,,,,,,,,,
181,12_C_66_04,ATP_C_66_Narpala,Chamaluru,1,,2,,0,1,23,0.05,0,,0,,3,1,5,0.05,8,0.04,15,0.04,,,,,,,,,,
182,12_C_66_04,ATP_C_66_Narpala,Narpala,0,,0,,1,1,1,0.05,0,,0,,2,1,2,0.05,9,0.04,13,0.04,,,,,,,,,,
183,12_C_66_04,ATP_C_66_Narpala,Daggumarri,0,,0,,0,1,0,0.05,0,,0,,3,1,5,0.05,6,0.04,12,0.04,,,,,,,,,,
184,12_C_66_04,ATP_C_66_Narpala,Bondalavada,0,,0,,0,1,0,0.05,0,,0,,2,1,8,0.05,5,0.04,25,0.04,,,,,,,,,,
185,12_C_66_04,ATP_C_66_Narpala,Siddaracherla,0,,0,,0,1,0,0.05,0,,0,,1,1,7,0.05,5,0.04,24,0.04,,,,,,,,,,
186,12_C_66_04,ATP_C_66_Narpala,Durgam,0,,0,,0,1,0,0.05,0,,0,,2,1,5,0.05,2,0.04,13,0.04,,,,,,,,,,
187,12_C_66_04,ATP_C_66_Narpala,Bandlapalli,0,,0,,0,1,0,0.05,0,,0,,3,1,24,0.05,13,0.04,16,0.04,,,,,,,,,,
188,12_C_66_04,ATP_C_66_Narpala,B.Pappur,0,,0,,0,1,0,0.05,0,,0,,10,1,7,0.05,8,0.04,25,0.04,,,,,,,,,,
189,12_C_66_04,ATP_C_66_Narpala,Venkatampalli,0,,0,,0,1,0,0.05,0,,0,,2,1,4,0.05,7,0.04,24,0.04,,,,,,,,,,
190,12_C_66_04,ATP_C_66_Narpala,Nadimidoddi,0,,0,,0,1,0,0.05,0,,0,,2,1,5,0.05,11,0.04,23,0.04,,,,,,,,,,
191,12_C_66_04,ATP_C_66_Narpala,Korivipalli,0,,0,,0,1,0,0.05,0,,0,,18,1,6,0.05,16,0.04,51,0.04,,,,,,,,,,
192,12_C_66_04,ATP_C_66_Narpala,Julakalva,0,,0,,0,1,0,0.05,0,,0,,3,1,5,0.05,19,0.04,12,0.04,,,,,,,,,,
193,12_C_66_04,ATP_C_66_Narpala,Peravali,0,,0,,0,1,0,0.05,0,,0,,8,1,2,0.05,10,0.04,14,0.04,,,,,,,,,,
194,12_C_66_06,ATP_C_66_Rotarypuram,Peddajalalpuram,2,0.2,2,0.1,0,0.1,12,0.01,10,0.01,,,,,0,,,,,,,,,,,,,,,
195,12_C_66_06,ATP_C_66_Rotarypuram,Channavaram,,,,,0,,,,,,1,0.2,1,0.1,0,0.1,3,0.01,10,0.01,,,,0.5,,0.6,,0.3,,1
196,12_C_66_06,ATP_C_66_Rotarypuram,Narasapuram,,,,,0,,,,,,2,,1,,1,,1,,10,,,,,,,,,,,
197,12_C_66_06,ATP_C_66_Rotarypuram,Akuledu,,,4,,2,,35,,,,,,,,0,,,,,,,,,,,,,,,
198,12_C_66_06,ATP_C_66_Rotarypuram,Loluru,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,
199,12_C_66_06,ATP_C_66_Rotarypuram,Karnatakampalli,,,,,0,,,,,,1,,0,,0,,0,,0,,,,,,,,,,,
200,12_C_66_06,ATP_C_66_Rotarypuram,Podaralla,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,
201,12_C_66_06,ATP_C_66_Rotarypuram,Taticherla,,,,,1,,2,,3,,,,,,0,,,,,,,,,,,,,,,
202,12_C_66_06,ATP_C_66_Rotarypuram,Kotanka,,,,,0,,,,,,0,,1,,1,,2,,14,,,,,,,,,,,
203,12_C_66_06,ATP_C_66_Rotarypuram,Marthadu,,,,,0,,5,,,,,,,,1,,,,,,,,,,,,,,,
204,12_C_66_06,ATP_C_66_Rotarypuram,Jambuladine,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,
205,12_C_66_06,ATP_C_66_Rotarypuram,Obulapuram,,,,,0,,,,,,1,,1,,1,,2,,10,,,,,,,,,,,
206,12_C_66_06,ATP_C_66_Rotarypuram,Garladinne,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,
207,12_C_66_06,ATP_C_66_Rotarypuram,Chedulla,,,1,,3,,5,,,,,,,,0,,,,,,,,,,,,,,,
208,12_C_66_06,ATP_C_66_Rotarypuram,Korrapadu,,,,,2,,,,,,,,,,0,,,,,,,,,,,,,,,
209,12_C_66_06,ATP_C_66_Rotarypuram,Rotarypuram,,,,,3,,,,,,,,,,0,,,,,,,,,,,,,,,
210,12_C_66_06,ATP_C_66_Rotarypuram,Chennarayanipalli,,,2,,2,,,,,,,,,,0,,,,,,,,,,,,,,,
211,12_C_66_06,ATP_C_66_Rotarypuram,Siddarampeta,,,,,2,,,,,,,,,,0,,,,,,,,,,,,,,,
212,12_C_66_10,ATP_C_66_Salakamcheruvu,Salakamcheruvu,6,16,2,1,0,1.3,27,3,10,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
213,12_C_66_10,ATP_C_66_Salakamcheruvu,Matlagondi,0,0,0,0,0,0,0,0,0,0,2,10,27,0.5,3,0.2,39,0.3,15,1,,,,,,,,,,
214,12_C_66_10,ATP_C_66_Salakamcheruvu,Sodanapalli,0,0,0,0,0,0,0,0,0,0,1,0,20,0,4,0.4,43,0.2,20,0.5,,,,,,,,,,
215,12_C_66_10,ATP_C_66_Salakamcheruvu,Singanamala,0,0,0,0,0,0,0,0,0,0,1,0,33,0,7,0.4,39,0.3,10,0.4,,,,,,,,,,
216,12_C_66_10,ATP_C_66_Salakamcheruvu,Cheelapalli,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0.4,12,0.2,13,0.4,,,,,,,,,,
217,12_C_66_10,ATP_C_66_Salakamcheruvu,Chakrayapeta,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0.4,20,0.3,10,0.3,,,,,,,,,,
218,12_D_46_06,ATP_D_46_Bhupasamudram,H.Hosahalli,2,0.2,2,0.1,1,0.1,12,0.1,10,0.01,0,0.2,0,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
219,12_D_46_06,ATP_D_46_Bhupasamudram,Bhupasamudram,0,0.2,3,0.1,18,0.1,3,0.1,2,0.01,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,,,,,,,,,,
220,12_D_46_06,ATP_D_46_Bhupasamudram,Veparala,0,0.2,0,0.1,0,0.1,0,0.1,0,0.01,1,0.2,2,0.1,1,0.1,11,0.01,18,0.01,,,,,,,,,,
221,12_D_46_06,ATP_D_46_Bhupasamudram,Junjurampalli,1,0.2,2,0.1,2,0.1,14,0.1,3,0.01,0,0.2,0,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
222,12_D_46_06,ATP_D_46_Bhupasamudram,Nagireddipalli,0,0.2,0,0.1,0,0.1,0,0.1,0,0.01,0,0.2,7,0.1,3,0.1,24,0.01,6,0.01,,,,,,,,,,
223,12_D_46_06,ATP_D_46_Bhupasamudram,Avuladatla,0,0.2,0,0.1,0,0.1,0,0.1,0,0.01,1,0.2,1,0.1,4,0.1,18,0.01,6,0.01,,,,,,,,,,
224,12_D-46-02,ATP-D-46-Havalgi,Vidapanakal,2,0.2,2,0.1,6,0.1,35,0.01,10,0.01,,0.2,,0.1,2,0.1,,0.01,,0.01,,,,,,,,,,
225,12_D-46-02,ATP-D-46-Havalgi,Havalgi,,0.2,,0.1,0,0.1,,0.01,,0.01,1,0.2,1,0.1,0,0.1,4,0.01,10,0.01,1,10,1,0.5,6,0.6,3,0.3,10,1
226,12_D-46-02,ATP-D-46-Havalgi,Karakamukkala,,0.2,,0.1,0,0.1,10,0.01,,0.01,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
227,12_D-46-02,ATP-D-46-Havalgi,Malapuram,1,0.2,3,0.1,0,0.1,27,0.01,,0.01,1,0.2,0,0.1,1,0.1,10,0.01,15,0.01,,,,,,,,,,
228,12_D-46-02,ATP-D-46-Havalgi,Palthuru,,0.2,,0.1,0,0.1,17,0.01,,0.01,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
229,12_D-46-02,ATP-D-46-Havalgi,Vyasapuram,,0.2,20,0.1,0,0.1,52,0.01,3,0.01,1,0.2,0,0.1,1,0.1,15,0.01,20,0.01,,,,,,,,,,
230,12_D-46-02,ATP-D-46-Havalgi,Bollanaguddam,,0.2,5,0.1,0,0.1,3,0.01,1,0.01,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
231,12_D-46-02,ATP-D-46-Havalgi,Kalludevanahalli,,0.2,,0.1,0,0.1,,0.01,,0.01,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
232,12_D-46-02,ATP-D-46-Havalgi,D.Honnur,,0.2,2,0.1,0,0.1,,0.01,,0.01,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
233,12_D_46_14,ATP_D_46_Kadlur,Ganigera,2,0.2,2,0.1,6,0.1,0,3,10,0.01,,0.2,,0.1,2,0.1,,0.01,,0.01,,,,,,,,,,
234,12_D_46_14,ATP_D_46_Kadlur,Yerraguntla,,,1,,3,,,,,,1,0.2,1,0.1,1,0.1,3,0.01,10,0.01,,,,,,,,,,
235,12_D_46_14,ATP_D_46_Kadlur,Singanahalli,,,,,0,,,,,,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
236,12_D_46_14,ATP_D_46_Kadlur,Sreedharagatta,,,,,0,,,,1,,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
237,12_D_46_14,ATP_D_46_Kadlur,Kolaganahalli,,,,,3,,,,,,,0.2,,0.1,1,0.1,,0.01,,0.01,,,,,,,,,,
238,12_D_46_14,ATP_D_46_Kadlur,Muradi,,,,,0,,,,,,1,0.2,0,0.1,1,0.1,2,0.01,10,0.01,,,,,,,,,,
239,12_D_46_03,ATP_D_46_Kadlur,Kadalur,,,,,0,,,,,,1,0.2,1,0.1,1,0.1,8,0.01,15,0.01,,,,,,,,,,
240,12_D_46_04,ATP_D_46_Kadlur,Kudlur,,,,,0,,10,,,,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
241,12_D_46_17,ATP_D_46_Rayadurg,74 Udegolam,3,0.2,3,0.1,0,0.1,13,0.01,10,0.01,1,0.2,2,0.1,2,0.1,4,0.01,10,0.01,,,,,,,,,,
242,12_D_46_17,ATP_D_46_Rayadurg,Kontanahalli,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,2,0.1,8,0.1,3,0.01,10,0.01,,,,,,,,,,
243,12_D_46_17,ATP_D_46_Rayadurg,Baginayanahalli,1,0.2,0,0.1,0,0.1,8,0.01,0,0.01,1,0.2,2,0.1,3,0.1,5,0.01,6,0.01,,,,,,,,,,
244,12_D_46_17,ATP_D_46_Rayadurg,Rayadurg,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,1,0.1,2,0.1,4,0.01,10,0.01,,,,,,,,,,
245,12_D_46_17,ATP_D_46_Rayadurg,Galagala,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,1,0.1,20,0.1,21,0.01,30,0.01,,,,,,,,,,
246,12_D_46_17,ATP_D_46_Rayadurg,Gollapalli,0,0.2,25,0.1,7,0.1,0,0.01,0,0.01,1,0.2,1,0.1,11,0.1,10,0.01,15,0.01,,,,,,,,,,
247,12_D_46_17,ATP_D_46_Rayadurg,Veerapuram,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,0,0.1,5,0.1,2,0.01,4,0.01,,,,,,,,,,
248,12_D_46_17,ATP_D_46_Rayadurg,Belodu,0,0.2,0,0.1,16,0.1,0,0.01,0,0.01,0,0.2,0,0.1,0,0.1,,0.01,2,0.01,,,,,,,,,,
249,12_D_46_17,ATP_D_46_Rayadurg,Kalugodu,0,0.2,0,0.1,4,0.1,0,0.01,0,0.01,0,0.2,0,0.1,0,0.1,,0.01,2,0.01,,,,,,,,,,
250,12_D_46_17,ATP_D_46_Rayadurg,Tallakera,2,0.2,3,0.1,19,0.1,1,0.01,0,0.01,0,0.2,0,0.1,0,0.1,,0.01,3,0.01,,,,,,,,,,
251,12_D_46_17,ATP_D_46_Rayadurg,Gummagatta,0,0.2,1,0.1,5,0.1,1,0.01,0,0.01,0,0.2,0,0.1,0,0.1,,0.01,2,0.01,,,,,,,,,,
252,12_D_46_17,ATP_D_46_Rayadurg,Rangasamudram,0,0.2,2,0.1,3,0.1,1,0.01,0,0.01,1,0.2,0,0.1,11,0.1,15,0.01,20,0.01,,,,,,,,,,
253,12_D_46_17,ATP_D_46_Rayadurg,Pulakunta,1,0.2,3,0.1,5,0.1,2,0.01,0,0.01,0,0.2,1,0.1,9,0.1,10,0.01,15,0.01,,,,,,,,,,
254,12_D_46_16,ATP_D_46_Sollapuram,Govidavada,4,16,2,1,0,1.3,12,3,10,1,,,0,0.2,0,0.1,2,0.01,4,0.01,,,,,,,,,,
255,12_D_46_16,ATP_D_46_Sollapuram,Bidurukotham,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,3,0.2,2,0.2,1,0.1,3,0.01,10,0.01,,,,,,,,,,
256,12_D_46_16,ATP_D_46_Sollapuram,Meenahalli,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,0,0.2,1,0.1,2,0.01,3,0.01,,,,,,,,,,
257,12_D_46_16,ATP_D_46_Sollapuram,Garudachedu,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,1,0.2,2,0.1,4,0.01,10,0.01,,,,,,,,,,
258,12_D_46_16,ATP_D_46_Sollapuram,Thumbiganur,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,0,0.2,0,0.1,2,0.01,6,0.01,,,,,,,,,,
259,12_D_46_16,ATP_D_46_Sollapuram,N.Hanumapuram,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,0,0.2,2,0.1,3,0.01,33,0.01,,,,,,,,,,
260,12_D_46_16,ATP_D_46_Sollapuram,Sollapuram,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,1,0.2,2,0.1,1,0.01,30,0.01,,,,,,,,,,
261,12_D_46_16,ATP_D_46_Sollapuram,Malyam,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,0,0.2,2,0.1,3,0.01,36,0.01,,,,,,,,,,
262,12_D_46_03,ATP_D_46_Uravakonda,Budagavi,2,0.2,2,0.1,0,0.1,12,0.01,10,0.01,1,0.2,0,0.1,3,0.1,9,0.01,13,0.01,,,,,,,,,,
263,12_D_46_03,ATP_D_46_Uravakonda,Veligonda,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,31,0.1,2,0.1,9,0.01,12,0.01,,,,,,,,,,
264,12_D_46_03,ATP_D_46_Uravakonda,Raenimakulapalli,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,8,0.2,13,0.1,0,0.1,16,0.01,6,0.01,,,,,,,,,,
265,12_D_46_03,ATP_D_46_Uravakonda,Rayampalli,0,0.2,20,0.1,0,0.1,9,0.01,5,0.01,0,0.2,0,0.1,0,0.1,2,0.01,3,0.01,,,,,,,,,,
266,12_D_46_03,ATP_D_46_Uravakonda,Nerimetla,0,0.2,20,0.1,0,0.1,7,0.01,2,0.01,0,0.2,0,0.1,0,0.1,1,0.01,5,0.01,,,,,,,,,,
267,12_D_46_03,ATP_D_46_Uravakonda,Nimbagallu,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,5,0.2,26,0.1,2,0.1,27,0.01,7,0.01,,,,,,,,,,
268,12_D_46_03,ATP_D_46_Uravakonda,Indravathi,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,2,0.2,1,0.1,1,0.1,2,0.01,6,0.01,,,,,,,,,,
269,12_D_46_03,ATP_D_46_Uravakonda,Peddamusturu,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,30,0.1,1,0.1,15,0.01,7,0.01,,,,,,,,,,
270,12_D_46_03,ATP_D_46_Uravakonda,Uravakonda,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,41,0.1,1,0.1,17,0.01,9,0.01,,,,,,,,,,
271,12_D_46_03,ATP_D_46_Uravakonda,Chikalaguriki,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,1,0.2,1,0.1,2,0.1,12,0.01,10,0.01,,,,,,,,,,
272,12_D_46_03,ATP_D_46_Uravakonda,Undabanda,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,0,0.2,0,0.1,8,0.1,2,0.01,5,0.01,,,,,,,,,,
273,12_C_67_06,ATP_C_67_Yellanur,Yellanur,4,0.2,2,0.1,19,0.1,46,0.01,10,0.01,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,,,,,,,,,,
274,12_C_67_06,ATP_C_67_Yellanur,Vennapusapalli,3,0.2,2,0,10,0.1,11,0.01,4,0.01,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,,,,,,,,,,
275,12_C_67_06,ATP_C_67_Yellanur,Kodumurthi,0,0.2,0,0,0,0.1,0,0.01,0,0.01,1,0.2,2,0.1,3,0.1,5,0.01,10,0.01,,,,,,,,,,
276,12_C_67_06,ATP_C_67_Yellanur,Mallagundla,0,0.2,0,0,0,0.1,0,0.01,0,0.01,1,0.2,2,0.1,7,0.1,33,0.01,14,0.01,,,,,,,,,,
277,12_C_67_06,ATP_C_67_Yellanur,Kalluru,0,0.2,0,0,0,0.1,3,0.01,5,0.01,0,0.2,0,0.1,0,0.1,0,0.01,0,0.01,,,,,,,,,,
278,12_C_67_06,ATP_C_67_Yellanur,Goddumarri,0,0.2,0,0,0,0.1,0,0.01,0,0.01,1,0.2,1,0.1,2,0.1,9,0.01,10,0.01,,,,,,,,,,
279,12_C_67_06,ATP_C_67_Yellanur,Singavaram,,0.2,,0,3,0.1,11,0.01,5,0.01,0,0.2,0,0.1,0,0.1,2,0.01,0,0.01,,,,,,,,,,
280,12_C_65_20,ATP_C_65_Tadipatri,Challavaripalli,3,0.2,2,0.1,10,0.1,12,0.01,10,0.01,,0.2,,0.1,0,0.1,,0.01,,0.01,,,,,,,,,,
281,12_C_65_21,ATP_C_65_Tadipatri,Jambulapadu,,0.2,,0.1,0,0.1,,,,,2,0.2,1,0.1,6,0.1,4,0.01,14,0.01,1,10,1,0.5,6,0.6,3,0.3,10,1
282,12_C_65_22,ATP_C_65_Tadipatri,Hussenapuram,,0.2,,0.1,0,0.1,,,,,1,0.2,0,0.1,0,0.1,2,0.01,12,0.01,,,,,,,,,,
283,12_C_65_23,ATP_C_65_Tadipatri,Veerapuram,,0.2,,0.1,0,0.1,,,,,0,0.2,0,0.1,4,0.1,7,0.01,12,0.01,,,,,,,,,,
