Sr.no,,,Village name,T.Area (ha),Watershed command area,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
111,12_C_65_01,ATP_C_65_Guntakal,Nakkaladoddi,1778,0,0,0,0,1778,0,0,1778,0,,0,0
112,12_C_65_01,ATP_C_65_Guntakal,Thimmapuram,1915,0,0,0,0,1915,0,0,1915,0,,0,0
113,12_C_65_01,ATP_C_65_Guntakal,Donimukkala,1222,0,0,0,0,1222,0,0,1222,0,,0,0
114,12_C_65_01,ATP_C_65_Guntakal,Nelagonda,4034,0,0,0,0,1708,2326,2326,4034,0,,0,0
115,12_C_65_01,ATP_C_65_Guntakal,Rajapuram,532,532,0,0,532,0,0,0,0,0,,0,0
116,12_C_65_01,ATP_C_65_Guntakal,Marnepalli,837,837,0,0,837,0,0,0,0,0,,0,0
117,12_C_65_01,ATP_C_65_Guntakal,Peddoddi,2672,2544,128,128,2672,0,0,0,0,0,,0,0
118,12_C_65_01,ATP_C_65_Guntakal,Brahmanahaplli,962,962,0,0,962,0,0,0,0,0,,0,0
119,12_C_65_01,ATP_C_65_Guntakal,Yerragudi,519,519,0,0,519,0,0,0,0,0,,0,0
120,12_C_65_01,ATP_C_65_Guntakal,Anaganadoddi,574,0,0,0,0,574,0,0,574,0,,0,0
121,12_C_65_01,ATP_C_65_Guntakal,Abbedoddi,466,0,0,0,0,466,0,0,466,0,,0,0
122,12_C_65_01,ATP_C_65_Guntakal,Guntakal,8849,0,0,0,0,8849,0,0,8849,0,,0,0
123,12_C_65_02,ATP_C_65_Kaderpet,Vajrakaruru,4538,0,0,0,0,4538,0,0,4538,0,,,
124,12_C_65_02,ATP_C_65_Kaderpet,Ganjikunta,1513,0,0,0,0,1513,0,0,1513,0,,,
125,12_C_65_02,ATP_C_65_Kaderpet,Kadamalakunta,1175,0,0,0,0,1175,0,0,1175,0,,,
126,12_C_65_02,ATP_C_65_Kaderpet,Tatrakal,2462,0,0,0,0,1144,1318,1318,2462,,,,150
127,12_C_65_02,ATP_C_65_Kaderpet,Pandikunta,4643,0,0,0,0,2257,2386,2386,4643,0,,,
128,12_C_65_02,ATP_C_65_Kaderpet,Anumpalli,3799,0,0,0,0,1964,1835,1835,3799,0,,,
129,12_C_65_02,ATP_C_65_Kaderpet,Kaderpeta,977,0,0,0,0,887,90,90,977,0,,,
130,12_C_65_02,ATP_C_65_Kaderpet,Nemallepalli,822,822,0,0,822,0,0,0,0,0,,,
131,12_C_65_02,ATP_C_65_Kaderpet,Eddulapalli,1184,1184,0,0,1184,0,0,0,0,0,,,
132,12_C_65_02,ATP_C_65_Kaderpet,Ramagiri,2074,0,0,0,0,2074,0,0,2074,0,,,
133,12_C_65_02,ATP_C_65_Kaderpet,Palyam,2394,2394,0,0,2394,0,0,0,0,0,,,
134,12_C_65_02,ATP_C_65_Kaderpet,Katrimala,1528,1528,0,0,1528,0,0,0,0,0,,,
