,,7,Command area,,,,,,,,,,,,Non-Command area,,,,,,,,,,,,Poor quality,,,,,,,,,,,
Sr.No,Watershed name,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,,,,,Industrial,,,
,,Type of well,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,,,,,yield,No.of ,Days of operation of wells          ,
,,,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,,,,,lph,wells,Monsoon,Non - Monsoon
93,VSP_E_27_NC_SABARI-4_PEDABAYALU,DW+PS/DCB,0,,,,0,,,,0,,,,829,3,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
94,VSP_E_27_NC_SABARI-4_PEDABAYALU,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,86,120,240,2071,,120,240,0,0,,,,,,,0,0,,
95,VSP_E_27_NC_SABARI-4_PEDABAYALU,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
96,VSP_E_27_NC_SABARI-4_PEDABAYALU,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
97,VSP_E_27_NC_SABARI-4_PEDABAYALU,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
98,VSP_E_27_NC_SABARI-4_PEDABAYALU,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
99,VSP_E_27_NC_SABARI-5_M.PUTTI,DW,0,,,,0,,,,0,,,,829,31,40,90,83,415,120,240,1036,,120,240,0,0,,,,,,,0,0,,
100,VSP_E_27_NC_SABARI-5_M.PUTTI,DW+PS/DCB,0,,,,0,,,,0,,,,829,5,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
101,VSP_E_27_NC_SABARI-5_M.PUTTI,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,204,120,240,2071,,120,240,0,0,,,,,,,0,0,,
102,VSP_E_27_NC_SABARI-5_M.PUTTI,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
103,VSP_E_27_NC_SABARI-5_M.PUTTI,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
104,VSP_E_27_NC_SABARI-5_M.PUTTI,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
105,VSP_E_27_NC_SABARI-5_M.PUTTI,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
106,VSP_E_27_NC_SABARI-6_PADERU,DW,0,,,,0,,,,0,,,,829,0,40,90,83,233,120,240,1036,,120,240,0,0,,,,,,,0,0,,
107,VSP_E_27_NC_SABARI-6_PADERU,DW+PS/DCB,0,,,,0,,,,0,,,,829,67,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
108,VSP_E_27_NC_SABARI-6_PADERU,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,96,120,240,2071,,120,240,0,0,,,,,,,0,0,,
109,VSP_E_27_NC_SABARI-6_PADERU,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
110,VSP_E_27_NC_SABARI-6_PADERU,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
111,VSP_E_27_NC_SABARI-6_PADERU,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
112,VSP_E_27_NC_SABARI-6_PADERU,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
113,VSP_E_27_NC_SABARI-7_HUKUMPETA,DW,0,,,,0,,,,0,,,,829,0,40,90,83,376,120,240,1036,,120,240,0,0,,,,,,,0,0,,
114,VSP_E_27_NC_SABARI-7_HUKUMPETA,DW+PS/DCB,0,,,,0,,,,0,,,,829,25,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
115,VSP_E_27_NC_SABARI-7_HUKUMPETA,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,93,120,240,2071,,120,240,0,0,,,,,,,0,0,,
116,VSP_E_27_NC_SABARI-7_HUKUMPETA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
117,VSP_E_27_NC_SABARI-7_HUKUMPETA,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
118,VSP_E_27_NC_SABARI-7_HUKUMPETA,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
119,VSP_E_27_NC_SABARI-7_HUKUMPETA,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
120,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,DW,0,,,,0,,,,0,,,,829,1,40,90,83,144,120,240,1036,,120,240,0,0,,,,,,,0,0,,
121,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,DW+PS/DCB,0,,,,0,,,,0,,,,829,10,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
122,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,89,120,240,2071,,120,240,0,0,,,,,,,0,0,,
123,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
124,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
125,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
126,VSP_E_27_NC_SABARI-8_ARAKU VALLEY,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
127,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,DW,0,,,,0,,,,0,,,,829,0,40,90,83,79,120,240,1036,,120,240,0,0,,,,,,,0,0,,
128,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,DW+PS/DCB,0,,,,0,,,,0,,,,829,95,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
129,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,BWs,0,,,,0,,,,0,,,,1036,1,45,90,829,81,120,240,2071,,120,240,0,0,,,,,,,0,0,,
130,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
131,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
132,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
133,VSP_E_27_NC_SABARI-9_DUMBRIGUDA,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
134,VSP_E_27_NC_SABARI-10_THOTAVALASA,DW,0,,,,0,,,,0,,,,829,,40,90,83,18,120,240,1036,,120,240,0,0,,,,,,,0,0,,
135,VSP_E_27_NC_SABARI-10_THOTAVALASA,DW+PS/DCB,0,,,,0,,,,0,,,,829,2,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
136,VSP_E_27_NC_SABARI-10_THOTAVALASA,BWs,0,,,,0,,,,0,,,,1036,,45,90,829,6,120,240,2071,,120,240,0,0,,,,,,,0,0,,
137,VSP_E_27_NC_SABARI-10_THOTAVALASA,S TW,0,,,,0,,,,0,,,,1657,,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
138,VSP_E_27_NC_SABARI-10_THOTAVALASA,M TW,0,,,,0,,,,0,,,,0,,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
139,VSP_E_27_NC_SABARI-10_THOTAVALASA,D TW,0,,,,0,,,,0,,,,0,,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
140,VSP_E_27_NC_SABARI-10_THOTAVALASA,Filter Points,0,,,,0,,,,0,,,,2071,,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
141,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,DW,0,,,,0,,,,0,,,,829,3,40,90,83,73,120,240,1036,,120,240,0,0,,,,,,,0,0,,
142,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,DW+PS/DCB,0,,,,0,,,,0,,,,829,0,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
143,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,16,120,240,2071,,120,240,0,0,,,,,,,0,0,,
144,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
145,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
146,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
147,VSP_F_09_NC_CMPVT_GARUGUBILLI_PART-VZM,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
148,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,DW,0,,,,0,,,,0,,,,829,15,40,90,83,105,120,240,1036,,120,240,0,0,,,,,,,0,0,,
149,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,DW+PS/DCB,0,,,,0,,,,0,,,,829,4,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
150,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,BWs,0,,,,0,,,,0,,,,1036,0,45,90,829,85,120,240,2071,,120,240,0,0,,,,,,,0,0,,
151,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,S TW,0,,,,0,,,,0,,,,1657,8,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
152,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
153,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
154,VSP_F_10_NC_GOSTHANI_1_BORRA_AGENCY,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
155,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,DW,0,,,,0,,,,0,,,,829,1832,40,90,83,1298,120,240,0,,120,240,0,0,,,,,,,0,0,,
156,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,DW+PS/DCB,0,,,,0,,,,0,,,,829,2750,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
157,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,BWs,0,,,,0,,,,0,,,,1036,470,45,90,829,203,120,240,2071,16,120,240,0,0,,,,,,,0,0,,
158,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,S TW,0,,,,0,,,,0,,,,1657,4,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
159,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
160,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
161,VSP_F_10_NC_GOSTHANI_PADAMANABHAM,Filter Points,0,,,,0,,,,0,,,,2071,429,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
162,VSP_F_11_NC_MMD_ANANDAPURAM,DW,0,,,,0,,,,0,,,,829,456,40,90,83,3588,120,240,0,,120,240,0,0,,,,,,,0,0,,
163,VSP_F_11_NC_MMD_ANANDAPURAM,DW+PS/DCB,0,,,,0,,,,0,,,,829,109,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
164,VSP_F_11_NC_MMD_ANANDAPURAM,BWs,0,,,,0,,,,0,,,,1036,172,45,90,829,65,120,240,2071,,120,240,0,0,,,,,,,0,0,,
165,VSP_F_11_NC_MMD_ANANDAPURAM,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
166,VSP_F_11_NC_MMD_ANANDAPURAM,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
167,VSP_F_11_NC_MMD_ANANDAPURAM,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
168,VSP_F_11_NC_MMD_ANANDAPURAM,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
169,VSP_F_12_NC_NARAVA-1_SABBAVARAM,DW,0,,,,0,,,,0,,,,829,1151,40,90,83,5375,120,240,0,,120,240,0,0,,,,,,,0,0,,
170,VSP_F_12_NC_NARAVA-1_SABBAVARAM,DW+PS/DCB,0,,,,0,,,,0,,,,829,995,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
171,VSP_F_12_NC_NARAVA-1_SABBAVARAM,BWs,0,,,,0,,,,0,,,,1036,164,45,90,166,97,120,240,2071,3,120,240,0,0,,,,,,,0,0,,
172,VSP_F_12_NC_NARAVA-1_SABBAVARAM,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
173,VSP_F_12_NC_NARAVA-1_SABBAVARAM,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
174,VSP_F_12_NC_NARAVA-1_SABBAVARAM,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
175,VSP_F_12_NC_NARAVA-1_SABBAVARAM,Filter Points,0,,,,0,,,,0,,,,2071,4,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
176,VSP_F_12_NC_NARAVA-2_PENDURTHI,DW,0,,,,0,,,,0,,,,829,191,40,90,83,109,120,240,0,,120,240,0,0,,,,,,,0,0,,
177,VSP_F_12_NC_NARAVA-2_PENDURTHI,DW+PS/DCB,0,,,,0,,,,0,,,,829,171,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
178,VSP_F_12_NC_NARAVA-2_PENDURTHI,BWs,0,,,,0,,,,0,,,,1036,6,45,90,1036,18,120,240,2071,,120,240,0,0,,,,,,,0,0,,
179,VSP_F_12_NC_NARAVA-2_PENDURTHI,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
180,VSP_F_12_NC_NARAVA-2_PENDURTHI,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
181,VSP_F_12_NC_NARAVA-2_PENDURTHI,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
182,VSP_F_12_NC_NARAVA-2_PENDURTHI,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
183,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,DW,0,,,,0,,,,0,,,,829,375,40,90,83,391,120,240,0,,120,240,0,0,,,,,,,0,0,,
184,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,DW+PS/DCB,0,,,,0,,,,0,,,,829,286,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
185,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,BWs,0,,,,0,,,,0,,,,1036,209,45,90,829,31,120,240,2071,8,120,240,0,0,,,,,,,0,0,,
186,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
187,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
188,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
189,VSP_F_13_NC_ANAKAPALLI-1_PARAWADA,Filter Points,0,,,,0,,,,0,,,,2071,6,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
190,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,DW,0,,,,0,,,,0,,,,829,45,40,90,83,2890,120,240,0,,120,240,0,0,,,,,,,0,0,,
191,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,DW+PS/DCB,0,,,,0,,,,0,,,,829,16,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
192,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,BWs,0,,,,0,,,,0,,,,1036,28,45,90,829,2,120,240,2071,,120,240,0,0,,,,,,,0,0,,
193,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
194,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
195,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
196,VSP_F_13_NC_ANANAKAPALLI-2_PGANTYADA,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
197,VSP_14_NC_SARADA-1_ANANTHAGIRI,DW,0,,,,0,,,,0,,,,829,17,40,90,83,52,120,240,1036,,120,240,0,0,,,,,,,0,0,,
198,VSP_14_NC_SARADA-1_ANANTHAGIRI,DW+PS/DCB,0,,,,0,,,,0,,,,829,4,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
199,VSP_14_NC_SARADA-1_ANANTHAGIRI,BWs,0,,,,0,,,,0,,,,1036,0,45,90,1036,48,120,240,2071,,120,240,0,0,,,,,,,0,0,,
200,VSP_14_NC_SARADA-1_ANANTHAGIRI,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
201,VSP_14_NC_SARADA-1_ANANTHAGIRI,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
202,VSP_14_NC_SARADA-1_ANANTHAGIRI,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
203,VSP_14_NC_SARADA-1_ANANTHAGIRI,Filter Points,0,,,,0,,,,0,,,,2071,33,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
204,VSP_F_14_NC_SARADA-2_PEDAKOTA,DW,0,,,,0,,,,0,,,,829,0,30,90,83,24,3,240,0,,120,240,0,0,,,,,,,0,0,,
205,VSP_F_14_NC_SARADA-2_PEDAKOTA,DW+PS/DCB,0,,,,0,,,,0,,,,829,7,35,88,0,,15,240,0,,120,240,0,0,,,,,,,0,0,,
206,VSP_F_14_NC_SARADA-2_PEDAKOTA,BWs,0,,,,0,,,,0,,,,1036,8,50,90,829,14,25,240,0,,120,240,0,0,,,,,,,0,0,,
207,VSP_F_14_NC_SARADA-2_PEDAKOTA,S TW,0,,,,0,,,,0,,,,1657,0,80,90,0,,30,240,0,,120,240,0,0,,,,,,,0,0,,
208,VSP_F_14_NC_SARADA-2_PEDAKOTA,M TW,0,,,,0,,,,0,,,,0,0,180,90,0,,30,240,0,,120,240,0,0,,,,,,,0,0,,
209,VSP_F_14_NC_SARADA-2_PEDAKOTA,D TW,0,,,,0,,,,0,,,,0,0,210,90,0,,40,240,0,,120,240,0,0,,,,,,,0,0,,
210,VSP_F_14_NC_SARADA-2_PEDAKOTA,Filter Points,0,,,,0,,,,0,,,,2071,0,80,90,0,,40,240,0,,120,240,0,0,,,,,,,0,0,,
211,VSP_F_14_NC_SARADA-3_GANGAVARAM,DW,0,,,,0,,,,0,,,,829,4,40,90,83,32,120,240,1036,,120,240,0,0,,,,,,,0,0,,
212,VSP_F_14_NC_SARADA-3_GANGAVARAM,DW+PS/DCB,0,,,,0,,,,0,,,,829,28,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
213,VSP_F_14_NC_SARADA-3_GANGAVARAM,BWs,0,,,,0,,,,0,,,,1036,8,45,90,829,3,120,240,2071,,120,240,0,0,,,,,,,0,0,,
214,VSP_F_14_NC_SARADA-3_GANGAVARAM,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
215,VSP_F_14_NC_SARADA-3_GANGAVARAM,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
216,VSP_F_14_NC_SARADA-3_GANGAVARAM,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
217,VSP_F_14_NC_SARADA-3_GANGAVARAM,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
218,VSP_F_14_NC_SARADA-4_DEVARAPALLI,DW,0,,,,0,,,,0,,,,829,442,40,90,83,596,120,240,0,,120,240,0,0,,,,,,,0,0,,
219,VSP_F_14_NC_SARADA-4_DEVARAPALLI,DW+PS/DCB,0,,,,0,,,,0,,,,829,194,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
220,VSP_F_14_NC_SARADA-4_DEVARAPALLI,BWs,0,,,,0,,,,0,,,,1036,60,45,90,829,48,120,240,0,,120,240,0,0,,,,,,,0,0,,
221,VSP_F_14_NC_SARADA-4_DEVARAPALLI,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
222,VSP_F_14_NC_SARADA-4_DEVARAPALLI,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
223,VSP_F_14_NC_SARADA-4_DEVARAPALLI,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
224,VSP_F_14_NC_SARADA-4_DEVARAPALLI,Filter Points,0,,,,0,,,,0,,,,2071,263,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
225,VSP_F_14_NC_SARADA-8_KASIMKOTA,DW,0,,,,0,,,,0,,,,829,538,40,90,83,427,120,240,0,,120,240,0,0,,,,,,,0,0,,
226,VSP_F_14_NC_SARADA-8_KASIMKOTA,DW+PS/DCB,0,,,,0,,,,0,,,,829,769,45,88,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
227,VSP_F_14_NC_SARADA-8_KASIMKOTA,BWs,0,,,,0,,,,0,,,,1036,246,45,90,829,69,120,240,2071,4,120,240,0,0,,,,,,,0,0,,
228,VSP_F_14_NC_SARADA-8_KASIMKOTA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
229,VSP_F_14_NC_SARADA-8_KASIMKOTA,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
230,VSP_F_14_NC_SARADA-8_KASIMKOTA,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
231,VSP_F_14_NC_SARADA-8_KASIMKOTA,Filter Points,0,,,,0,,,,0,,,,2071,64,40,90,0,,120,240,0,,120,240,0,0,,,,,,,0,0,,
232,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,DW,0,,,,0,,,,0,,,,829,359,40,90,83,623,120,240,1036,,120,240,0,0,,,,,,,0,0,,
233,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,DW+PS/DCB,0,,,,0,,,,0,,,,829,452,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
234,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,BWs,0,,,,0,,,,0,,,,1036,101,45,90,829,63,120,240,2071,10,120,240,0,0,,,,,,,0,0,,
235,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
236,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,M TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
237,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,D TW,0,,,,0,,,,0,,,,0,0,40,90,0,,120,240,4143,,120,240,0,0,,,,,,,0,0,,
238,VSP_14_F_NC_SARADA-9_BUTCHAYYAPETA,Filter Points,0,,,,0,,,,0,,,,2071,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
239,VSP_F_14_NC_SARADA-10_CHEEDIKADA,DW,0,,,,0,,,,0,,,,829,474,40,90,83,1520,120,240,1036,,120,240,0,0,,,,,,,0,0,,
240,VSP_F_14_NC_SARADA-10_CHEEDIKADA,DW+PS/DCB,0,,,,0,,,,0,,,,829,481,45,88,0,,120,240,829,,120,240,0,0,,,,,,,0,0,,
241,VSP_F_14_NC_SARADA-10_CHEEDIKADA,BWs,0,,,,0,,,,0,,,,1036,217,45,90,829,184,120,240,2071,,120,240,0,0,,,,,,,0,0,,
242,VSP_F_14_NC_SARADA-10_CHEEDIKADA,S TW,0,,,,0,,,,0,,,,1657,0,40,90,0,,120,240,2071,,120,240,0,0,,,,,,,0,0,,
