Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
67,11_C_65_09,KDP_C_65_09_Khajipet,Settivaripalli,2338,2338,,,2338,0,,,,0,,,
68,11_C_65_09,KDP_C_65_09_Khajipet,Nandyalampet,5090,5090,,,5090,0,,,,0,,,
69,11_C_65_09,KDP_C_65_09_Khajipet,Somayajulapalli,168,168,,,168,0,,,,0,,,
70,11_C_65_09,KDP_C_65_09_Khajipet,Annaluru,1237,1237,,,1237,0,,,,0,,,
71,11_C_65_09,KDP_C_65_09_Khajipet,Sivapuram,586,586,,,586,0,,,,0,,,
72,11_C_65_09,KDP_C_65_09_Khajipet,S.Mydukur,1058,1058,,,1058,0,,,,0,,,
73,11_C_65_09,KDP_C_65_09_Khajipet,Bhumayapalli,1807,1807,,,1807,0,,,,0,,,
74,11_C_65_09,KDP_C_65_09_Khajipet,Buddayapalli,170,170,,,170,0,,,,0,,,
75,11_C_65_09,KDP_C_65_09_Khajipet,Pulluru,1356,1356,,,1356,0,,,,0,,,
76,11_C_65_09,KDP_C_65_09_Khajipet,Nagasanipalli,3356,3356,,,3356,0,,,,0,,,
77,11_C_65_09,KDP_C_65_09_Khajipet,Machupalli,1019,1019,,,1019,0,,,,0,,,
78,11_C_65_09,KDP_C_65_09_Khajipet,Pathuru,6116,6116,,,6116,0,,,,0,,,
79,11_C_65_09,KDP_C_65_09_Khajipet,K.Sunkesula,1622,1622,,,1622,0,,,,0,,,
80,11_C_65_09,KDP_C_65_09_Khajipet,Tudumuladinne,774,774,,,774,0,,,,0,,,
81,11_C_65_09,KDP_C_65_09_Khajipet,Kommaluru,502,502,,,502,0,,,,0,,,
82,11_C_65_09,KDP_C_65_09_Khajipet,Thavvaripalli,237,237,,,237,0,,,,0,,,
83,11_C_65_09,KDP_C_65_09_Khajipet,Ravulapalli,351,351,,,351,0,,,,0,,,
84,11_C_65_09,KDP_C_65_09_Khajipet,Kotlur,1928,1928,,,1928,0,,,,0,,,
85,11_C_65_09,KDP_C_65_09_Khajipet,RF,1423,0,,,,581,842,,1423,0,,,
86,11_C_65_11,KDP_C_65_11_CHENNURU,Thollaganganapalli,726,726,,,726,0,,,,0,0,,
87,11_C_65_11,KDP_C_65_11_CHENNURU,Yadavapuram,409,409,,,409,0,,,,0,,,
88,11_C_65_11,KDP_C_65_11_CHENNURU,Kokkarayapalli,101,101,,,101,0,,,,0,,,
89,11_C_65_11,KDP_C_65_11_CHENNURU,Chennuru,594,594,,,594,0,,,,0,,,
90,11_C_65_11,KDP_C_65_11_CHENNURU,Nazeerbeigpalli,101,101,,,101,0,,,,0,,,
91,11_C_65_11,KDP_C_65_11_CHENNURU,Gurrampadu,1453,1453,,,1453,0,,,,0,,,
92,11_C_65_11,KDP_C_65_11_CHENNURU,Ramanapalli,511,511,,,511,0,,,,0,,,
93,11_C_65_11,KDP_C_65_11_CHENNURU,Upparapalli,691,691,,,691,0,,,,0,,,
94,11_C_65_11,KDP_C_65_11_CHENNURU,Dugganapalli,597,597,,,597,0,,,,0,,,
95,11_C_65_11,KDP_C_65_11_CHENNURU,Chinnamachupalli,798,798,,,798,0,,,,0,,,
96,11_C_65_11,KDP_C_65_11_CHENNURU,Rudrabharatipet,163,163,,,163,0,,,,0,,,
97,11_C_65_11,KDP_C_65_11_CHENNURU,Rachinayanapalli,271,271,,,271,0,,,,0,,,
98,11_C_65_11,KDP_C_65_11_CHENNURU,Mundlapalli,359,359,,,359,0,,,,0,,,
99,11_C_65_11,KDP_C_65_11_CHENNURU,Kopparthi,2929,2929,,,2929,0,,,,0,,,
100,11_C_65_11,KDP_C_65_11_CHENNURU,Tadigotla,1182,1182,,,1182,0,,,,0,,,
101,11_C_65_11,KDP_C_65_11_CHENNURU,Royalapanthulapalli,98,98,,,98,0,,,,0,,,
102,11_C_65_11,KDP_C_65_11_CHENNURU,T.Ramachandrapuram,107,107,,,107,0,,,,0,,,
103,11_C_65_11,KDP_C_65_11_CHENNURU,Krishnapuram,55,55,,,55,0,,,,0,,,
104,11_C_65_11,KDP_C_65_11_CHENNURU,Pabbapuram,436,0,,,,436,,,436,0,,,
105,11_C_65_11,KDP_C_65_11_CHENNURU,Papasahebpet,285,285,,,285,0,,,,0,,,
106,11_C_65_11,KDP_C_65_11_CHENNURU,Cherlopalli,308,308,,,308,0,,,,0,,,
107,11_C_65_11,KDP_C_65_11_CHENNURU,Balupalli,200,200,,,200,0,,,,0,,,
108,11_C_65_11,KDP_C_65_11_CHENNURU,K.Ramachandrapuram,62,0,,,,62,,,62,0,,,
109,11_C_65_11,KDP_C_65_11_CHENNURU,Kammavaripalli,508,0,,,,508,,,508,0,,,
110,11_C_65_11,KDP_C_65_11_CHENNURU,Apparajupalli,388,388,,,388,0,,,,0,,,
111,11_C_65_11,KDP_C_65_11_CHENNURU,Ganganapalli,6070,0,,,,6070,,,6070,0,,,
112,11_C_65_11,KDP_C_65_11_CHENNURU,Tippireddypalli,1062,0,,,,1062,,,1062,0,,,
113,11_C_65_11,KDP_C_65_11_CHENNURU,K.Giriyampalli,498,0,,,,498,,,498,0,,,
114,11_C_65_12,KDP_C_65_12_KADAPA,Guduru,728,728,,,728,0,,,,0,0,,
115,11_C_65_12,KDP_C_65_12_KADAPA,Pathacuddapah,741,741,,,741,0,,,,0,,,
116,11_C_65_12,KDP_C_65_12_KADAPA,Ukkayapalli,945,945,,,945,0,,,,0,,,
117,11_C_65_12,KDP_C_65_12_KADAPA,Chemmumiyapet,437,437,,,437,0,,,,0,,,
118,11_C_65_12,KDP_C_65_12_KADAPA,Akkyapalli,661,661,,,661,0,,,,0,,,
119,11_C_65_12,KDP_C_65_12_KADAPA,Palempalli,307,307,,,307,0,,,,0,,,
120,11_C_65_12,KDP_C_65_12_KADAPA,Chinnachowk,609,609,,,609,0,,,,0,,,
121,11_C_65_12,KDP_C_65_12_KADAPA,Ramarajupalli,113,113,,,113,0,,,,0,,,
122,11_C_65_12,KDP_C_65_12_KADAPA,Nagarajupet,328,328,,,328,0,,,,0,,,
123,11_C_65_12,KDP_C_65_12_KADAPA,Cuddapah,2762,2762,,,2762,0,,,,0,,,
124,11_C_65_12,KDP_C_65_12_KADAPA,Putlampalli,1548,1548,,,1548,0,,,,0,,,
125,11_C_65_12,KDP_C_65_12_KADAPA,Chintakommadinne,6070,6070,,,6070,0,,,,0,,,
126,11_C_65_12,KDP_C_65_12_KADAPA,Utukuru,743,743,,,743,0,,,,0,,,
127,11_C_65_12,KDP_C_65_12_KADAPA,Viswanathapuram,47,47,,,47,0,,,,0,,,
128,11_C_65_12,KDP_C_65_12_KADAPA,Mamillapalli,5783,5783,,,5783,0,,,,0,,,
