S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
377,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Gurijala,1,0.5,1,0.3,10,3,,,,,,,,,,,,,,,,,,,,,,,,
378,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Bidinamcherla,,,,,9,2.7,2,0.06,,,,,,,,,,,,,,,,,,,,,,
379,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Himakuntla,2,0.5,,,7,2.1,,,,,,,,,,,,,,,,,,,,,,,,
380,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Nidivelagala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Agraharam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Ankalammaguduru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Lomada,,,,,,,,,,,3,0.5,,,8,2.4,,,,,,,,,,,,,,
384,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,Bhadrampalli,,,,,,,,,,,2,0.5,1,0.3,54,16.2,,,,,,,,,,,,,,
385,11_C_65_39,KDP_C_69_39_SIMHADRIPURAM,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Mudumala,,,,,3,0.9,,,,,,,,,,,,,,,,,,,,,,,,
387,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Palugurallapalli,,,,,7,2.1,,,,,,,,,,,,,,,,,,,,,,,,
388,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Godlaveedu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Chennakesapuram,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
390,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Papanapalli,1,0.5,,,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,
391,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Akkamgundla,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
392,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Katheragandla,1,1.5,,,39,11.7,11,0.033,,,,,,,,,,,,,,,,,,,,,,
393,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Pagadalapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Savisettipalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Vankamarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Itugulapadu,,,1,0.3,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
397,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,Akkampet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,11_C_65_49,KDP_C_70_49_SAVISETTIPALLI,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Munnelli,1,0.5,,,8,2.4,,,,,,,,,,,,,,,,,,,,,,,,
400,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Bodugundupalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Koduru,,,,,3,0.9,,,,,,,,,,,,,,,,,,,,,,,,
402,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Maratipalli,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
403,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Ankanagodugunuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,11_C_65_50,KDP_C_70_50_PORUMAMILLA,A.Kothapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Madhavarayunipalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Vemakunta,,,,,16,4.8,,,,,,,,,,,,,,,,,,,,,,,,
407,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Kamakunta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Mekavaripalli,,,,,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
409,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Dammanapalli,,,,,,,,,,,,,,,2,0.6,,,,,,,,,,,,,,
410,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Porumamilla,1,0.5,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
411,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Rangasamudram,1,0.5,1,0.3,6,1.8,,,,,,,,,,,,,,,,,,,,,,,,
412,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Puliveedu,2,0.5,,,5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
413,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Perammagaripalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Bopparum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,11_C_65_50,KDP_C_70_50_PORUMAMILLA,Chennareddypet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,11_C_65_50,KDP_C_70_50_PORUMAMILLA,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,11_C_65_51,KDP_C_70_51_BADVEL,M.Narasimhapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,11_C_65_51,KDP_C_70_51_BADVEL,Peddullapalli,,,,,6,1.8,,,,,,,,,,,,,,,,,,,,,,,,
419,11_C_65_51,KDP_C_70_51_BADVEL,Kondampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,11_C_65_51,KDP_C_70_51_BADVEL,Prabhalaveedu,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,11_C_65_51,KDP_C_70_51_BADVEL,Venkatapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,11_C_65_51,KDP_C_70_51_BADVEL,Thipparajupalli,,,,,6,1.8,,,,,,,,,,,,,,,,,,,,,,,,
423,11_C_65_51,KDP_C_70_51_BADVEL,Thangedupalli,,,,,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,
424,11_C_65_51,KDP_C_70_51_BADVEL,Chinnayapalli,,,,,3,0.9,,,,,,,,,,,,,,,,,,,,,,,,
425,11_C_65_51,KDP_C_70_51_BADVEL,S.Veerlapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,11_C_65_51,KDP_C_70_51_BADVEL,Siddavaram,2,0.5,2,0.6,4,1.2,12,0.036,,,,,,,,,,,,,,,,,,,,,,
427,11_C_65_51,KDP_C_70_51_BADVEL,S.Seshampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,11_C_65_51,KDP_C_70_51_BADVEL,S.Lingampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,11_C_65_51,KDP_C_70_51_BADVEL,T.Seshampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,11_C_65_51,KDP_C_70_51_BADVEL,T.Sallagirigela,1,0.5,,,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
431,11_C_65_51,KDP_C_70_51_BADVEL,Yellopalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,11_C_65_51,KDP_C_70_51_BADVEL,Venkataramapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,11_C_65_51,KDP_C_70_51_BADVEL,Routhapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,11_C_65_51,KDP_C_70_51_BADVEL,Middepadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,11_C_65_51,KDP_C_70_51_BADVEL,Ganugapenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,11_C_65_51,KDP_C_70_51_BADVEL,Chinnakrishnapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,11_C_65_51,KDP_C_70_51_BADVEL,Appajupet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,11_C_65_51,KDP_C_70_51_BADVEL,Anantarajapuram,,,,,13,3.9,,,,,,,,,,,,,,,,,,,,,,,,
439,11_C_65_51,KDP_C_70_51_BADVEL,Ethirajupalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,11_C_65_51,KDP_C_70_51_BADVEL,Tiruvengalapuram,,,,,13,3.9,,,,,,,,,,,,,,,,,,,,,,,,
441,11_C_65_51,KDP_C_70_51_BADVEL,Guntapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,11_C_65_51,KDP_C_70_51_BADVEL,Badvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,11_C_65_51,KDP_C_70_51_BADVEL,Chennampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,11_C_65_51,KDP_C_70_51_BADVEL,C.Kothapalli,,,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
445,11_C_65_51,KDP_C_70_51_BADVEL,Abbusahebpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,11_C_65_51,KDP_C_70_51_BADVEL,Chintalacheruvu,,,,,9,2.7,,,,,,,,,,,,,,,,,,,,,,,,
447,11_C_65_51,KDP_C_70_51_BADVEL,Bayanapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,11_C_65_51,KDP_C_70_51_BADVEL,Mohiddinpuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,11_C_65_51,KDP_C_70_51_BADVEL,Kondugaripalli,,,3,0.9,,,8,0.24,,,,,,,,,,,,,,,,,,,,,,
450,11_C_65_51,KDP_C_70_51_BADVEL,Kongalaveedu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,11_C_65_51,KDP_C_70_51_BADVEL,Imadapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,11_C_65_51,KDP_C_70_51_BADVEL,Godugunuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,11_C_65_51,KDP_C_70_51_BADVEL,Kalvapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,11_C_65_51,KDP_C_70_51_BADVEL,Lakkavaripalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,11_C_65_51,KDP_C_70_51_BADVEL,Ramapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,11_C_65_51,KDP_C_70_51_BADVEL,Madakalavaripalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,11_C_65_51,KDP_C_70_51_BADVEL,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,11_C_65_52,KDP_C_70_52_B.MATAM,Mallepalli,,,,,13,3.9,,,,,,,,,,,,,,,,,,,,,,,,
459,11_C_65_52,KDP_C_70_52_B.MATAM,Papireddypalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,11_C_65_52,KDP_C_70_52_B.MATAM,Palugurallapalli(part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,11_C_65_52,KDP_C_70_52_B.MATAM,Somireddypalli,,,2,0.6,10,3,,,,,,,,,,,,,,,,,,,,,,,,
462,11_C_65_52,KDP_C_70_52_B.MATAM,Chowdarivaripalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,11_C_65_52,KDP_C_70_52_B.MATAM,Gundapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,11_C_65_52,KDP_C_70_52_B.MATAM,G.Narasimhapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,11_C_65_52,KDP_C_70_52_B.MATAM,Jangamrajupalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,11_C_65_52,KDP_C_70_52_B.MATAM,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Diguvanelaturu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Boodavada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Eguvanelaturu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Rekalakunta,,,1,0.3,5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
471,11_C_65_53,KDP_C_70_53_REKULAKUNTA,D.Agraharam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,11_C_65_53,KDP_C_70_53_REKULAKUNTA,D.Lingampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Dirsavancha,,,,,6,1.8,,,,,,,,,,,,,,,,,,,,,,,,
474,11_C_65_53,KDP_C_70_53_REKULAKUNTA,D.Narasimhapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Nagisettipalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Vanampula,,,2,0.6,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
477,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Gopalapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Veerapalli,,,1,0.3,5,1.5,2,0.06,,,,,,,,,,,,,,,,,,,,,,
479,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Konasamudram,3,3,,,5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
480,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Venkatasettipalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,11_C_65_53,KDP_C_70_53_REKULAKUNTA,Tippanapalli,,,,,4,1.2,3,0.09,,,,,,,,,,,,,,,,,,,,,,
482,11_C_65_53,KDP_C_70_53_REKULAKUNTA,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,11_C_65_01,KDP_C_65_01_Chamaluru,Murugampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,11_C_65_01,KDP_C_65_01_Chamaluru,Koduru,,,,,,,,,,,,,,,4,1.2,,,,,,,,,,,,,,
485,11_C_65_01,KDP_C_65_01_Chamaluru,Nagamalladinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,11_C_65_01,KDP_C_65_01_Chamaluru,Sankepalli,,,,,,,,,,,,,,,3,0.9,,,,,,,,,,,,,,
487,11_C_65_01,KDP_C_65_01_Chamaluru,Yerragudi,,,,,,,,,,,,,,,1,0.3,,,,,,,,,,,,,,
488,11_C_65_01,KDP_C_65_01_Chamaluru,Chamaluru,,,,,,,,,,,,,4,1.2,3,0.9,,,,,,,,,,,,,,
489,11_C_65_01,KDP_C_65_01_Chamaluru,Koppolu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,11_C_65_01,KDP_C_65_01_Chamaluru,Bukkapatnam,,,,,,,,,,,,,,,3,0.9,,,,,,,,,,,,,,
491,11_C_65_01,KDP_C_65_01_Chamaluru,K.Bommepalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,11_C_65_01,KDP_C_65_01_Chamaluru,Nekanampet,,,,,,,,,,,,,1,0.3,3,0.9,,,,,,,,,,,,,,
493,11_C_65_02,KDP_C_65_02_Regadipalli,Thallaprodduturu,,,,,,,,,,,,,1,0,2,1,21,1,,,,,,,,,,,,
494,11_C_65_02,KDP_C_65_02_Regadipalli,Fakirpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,11_C_65_02,KDP_C_65_02_Regadipalli,Choutapalli,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
496,11_C_65_02,KDP_C_65_02_Regadipalli,Gangavaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,11_C_65_02,KDP_C_65_02_Regadipalli,Mutchumarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,11_C_65_02,KDP_C_65_02_Regadipalli,Regadipalli,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,
499,11_C_65_02,KDP_C_65_02_Regadipalli,Jogapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,11_C_65_02,KDP_C_65_02_Regadipalli,K.Sugumanchapalli,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,
501,11_C_65_02,KDP_C_65_02_Regadipalli,Konavarapall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,11_C_65_02,KDP_C_65_02_Regadipalli,Burujupalli,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,
503,11_C_65_02,KDP_C_65_02_Regadipalli,K.Brahmanapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,11_C_65_02,KDP_C_65_02_Regadipalli,K.Venkatapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,11_C_65_06,KDP_C_65_06_Peddapalli,Darjipalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,11_C_65_06,KDP_C_65_06_Peddapalli,Gollapalli,,,,,,,,,,,,,,,11,3.3,4,0.12,,,,,,,,,,,,
507,11_C_65_06,KDP_C_65_06_Peddapalli,Pennaperuru,,,,,,,,,,,,,,,4,1.2,4,0.12,,,,,,,,,,,,
508,11_C_65_06,KDP_C_65_06_Peddapalli,Lingampalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,11_C_65_06,KDP_C_65_06_Peddapalli,Kadapayapalli,,,,,,,,,,,,,3,0.9,,,,,,,,,,,,,,,,
510,11_C_65_06,KDP_C_65_06_Peddapalli,Takkolu,,,,,,,,,,,,,1,0.3,3,0.9,,,,,,,,,,,,,,
511,11_C_65_06,KDP_C_65_06_Peddapalli,Machapalli,,,,,,,,,,,1,0.5,9,2.7,1,0.3,,,,,,,,,,,,,,
512,11_C_65_06,KDP_C_65_06_Peddapalli,Moolapalli,,,,,,,,,,,,,,,4,1.2,2,0.06,,,,,,,,,,,,
513,11_C_65_06,KDP_C_65_06_Peddapalli,Gundlamoola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,11_C_65_06,KDP_C_65_06_Peddapalli,Nekanapuram,,,,,,,,,,,1,0.5,7,2.1,7,2.1,,,,,,,,,,,,,,
515,11_C_65_06,KDP_C_65_06_Peddapalli,Peddapalli,,,,,,,,,,,,,11,3.3,15,4.5,3,0.09,,,,,,,,,,,,
516,11_C_65_06,KDP_C_65_06_Peddapalli,Mandapalli,,,,,,,,,,,,,1,0.3,,,6,0.18,,,,,,,,,,,,
517,11_C_65_06,KDP_C_65_06_Peddapalli,Kanumalopalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,11_C_65_06,KDP_C_65_06_Peddapalli,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,11_C_65_07,KDP_C_65_07_Vontimitta,Kudumuluru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,11_C_65_07,KDP_C_65_07_Vontimitta,Kotapadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,11_C_65_07,KDP_C_65_07_Vontimitta,Ponnapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,11_C_65_07,KDP_C_65_07_Vontimitta,Gundlamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,11_C_65_07,KDP_C_65_07_Vontimitta,Brahmanapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,11_C_65_07,KDP_C_65_07_Vontimitta,Kuruguntapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,11_C_65_07,KDP_C_65_07_Vontimitta,Madhavaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,11_C_65_07,KDP_C_65_07_Vontimitta,Narayanarajupet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,11_C_65_07,KDP_C_65_07_Vontimitta,Rachagudipalli,,,,,,,,,,,,,,,10,3,4,0.12,,,,,,,,,,,,
528,11_C_65_07,KDP_C_65_07_Vontimitta,Gangaperuru,,,,,,,,,,,,,,,8,2.4,2,0.06,,,,,,,,,,,,
529,11_C_65_07,KDP_C_65_07_Vontimitta,Vontimitta,,,,,,,,,,,1,0.5,4,1.2,11,3.3,,,,,,,,,,,,,,
530,11_C_65_07,KDP_C_65_07_Vontimitta,Jowkulapalli,,,,,,,,,,,,,1,0.3,,,,,,,,,,,,,,,,
531,11_C_65_07,KDP_C_65_07_Vontimitta,Mangampeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,11_C_65_07,KDP_C_65_07_Vontimitta,Chintarajupalli,,,,,,,,,,,,,,,12,3.6,13,0.39,,,,,,,,,,,,
533,11_C_65_07,KDP_C_65_07_Vontimitta,Mantapampalli,,,,,,,,,,,,,,,12,3.6,3,0.09,,,,,,,,,,,,
534,11_C_65_07,KDP_C_65_07_Vontimitta,Konarajupalli,,,,,,,,,,,,,,,6,1.8,4,0.12,,,,,,,,,,,,
535,11_C_65_07,KDP_C_65_07_Vontimitta,Shakarajupalli,,,,,,,,,,,,,3,0.9,7,2.1,4,0.12,,,,,,,,,,,,
536,11_C_65_07,KDP_C_65_07_Vontimitta,Kommuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,11_C_65_07,KDP_C_65_07_Vontimitta,Konapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,11_C_65_07,KDP_C_65_07_Vontimitta,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,11_C_65_10,KDP_C_65_10_PENDLIMARI,Tappetla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,11_C_65_10,KDP_C_65_10_PENDLIMARI,Vallur,,,,,,,,,,,,,,,6,1.8,,,,,,,,,,,,,,
541,11_C_65_10,KDP_C_65_10_PENDLIMARI,Isukapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,11_C_65_10,KDP_C_65_10_PENDLIMARI,Ankayapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,11_C_65_10,KDP_C_65_10_PENDLIMARI,Venkatesapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,11_C_65_10,KDP_C_65_10_PENDLIMARI,Goturu,,,,,,,,,,,,,,,9,2.7,,,,,,,,,,,,,,
545,11_C_65_10,KDP_C_65_10_PENDLIMARI,ObanaSomayajulapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,11_C_65_10,KDP_C_65_10_PENDLIMARI,Ambavaram,,,,,,,,,,,,,,,6,1.8,,,,,,,,,,,,,,
547,11_C_65_10,KDP_C_65_10_PENDLIMARI,Kodandaramapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,11_C_65_10,KDP_C_65_10_PENDLIMARI,Koppolu,,,,,,,,,,,,,,,6,1.8,,,,,,,,,,,,,,
549,11_C_65_10,KDP_C_65_10_PENDLIMARI,Pathachinnayapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,11_C_65_10,KDP_C_65_10_PENDLIMARI,Kumarunipalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,11_C_65_10,KDP_C_65_10_PENDLIMARI,Lebaka,,,,,,,,,,,,,,,3,0.9,,,,,,,,,,,,,,
552,11_C_65_10,KDP_C_65_10_PENDLIMARI,Sivalpalli,,,,,,,,,,,,,,,3,0.9,,,,,,,,,,,,,,
553,11_C_65_10,KDP_C_65_10_PENDLIMARI,Sangatipalli,,,,,,,,,,,1,0.5,,,7,2.1,,,,,,,,,,,,,,
554,11_C_65_10,KDP_C_65_10_PENDLIMARI,Moillakalva,,,,,,,,,,,,,,,1,0.3,,,,,,,,,,,,,,
555,11_C_65_10,KDP_C_65_10_PENDLIMARI,Eguvapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,11_C_65_10,KDP_C_65_10_PENDLIMARI,Rampathadu,,,,,,,,,,,,,,,2,0.6,,,,,,,,,,,,,,
557,11_C_65_10,KDP_C_65_10_PENDLIMARI,Ramapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,11_C_65_10,KDP_C_65_10_PENDLIMARI,Vellaturu,,,,,,,,,,,1,1.5,,,13,3.9,7,0.21,,,,,,,,,,,,
559,11_C_65_10,KDP_C_65_10_PENDLIMARI,Chennamarajupalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,11_C_65_10,KDP_C_65_10_PENDLIMARI,A.Ramachandrapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,11_C_65_10,KDP_C_65_10_PENDLIMARI,Pendlimarri,,,,,,,,,,,3,0.5,1,0.3,18,5.4,2,0.06,,,,,,,,,,,,
562,11_C_65_10,KDP_C_65_10_PENDLIMARI,Pedddadasaripalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,11_C_65_10,KDP_C_65_10_PENDLIMARI,Chinnadasaripalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,11_C_65_10,KDP_C_65_10_PENDLIMARI,Pagadalapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,11_C_65_10,KDP_C_65_10_PENDLIMARI,Cheemalapenta,,,,,,,,,,,,,,,8,2.4,17,0.51,,,,,,,,,,,,
566,11_C_65_10,KDP_C_65_10_PENDLIMARI,Gondipalli,,,,,,,,,,,3,2.5,,,9,2.7,10,0.3,,,,,,,,,,,,
567,11_C_65_13,KDP_C_65_13_GOPAVARAM,Gopavaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,11_C_65_13,KDP_C_65_13_GOPAVARAM,North Ramapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,11_C_65_13,KDP_C_65_13_GOPAVARAM,South Ramapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,11_C_65_13,KDP_C_65_13_GOPAVARAM,Brahmanapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,11_C_65_13,KDP_C_65_13_GOPAVARAM,Boddecherla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,11_C_65_13,KDP_C_65_13_GOPAVARAM,Rekalakunta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,11_C_65_13,KDP_C_65_13_GOPAVARAM,Viswanathapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,11_C_65_13,KDP_C_65_13_GOPAVARAM,Obulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
