"GW Watershed Name","Iwm basin names","GW Village Name","iwm village names"
"KU_D_TB_Krishnagiri(a)","KU_D_TB_KRISHNAGIRI(A)-MB","Chanugondla","Chanugondla-2"
"KU_C_KD_Gospadu_c","KU_C_KD_GOSPADU_C-MB","Chapirevula","Chapirevula"
"Ku_D_lk_Kothapalli(b)","KU_D_LK_KOTHAPALLI (C)-MB","Chelimala","Chelimella"
"Ku_D_Tb_Krishnagiri(b)","KU_D_TB_KRISHNAGIRI(B)-MB","Chellelichelima","Chellelichelimala"
"Ku_c_kd_Panyam(a)","KU_C_KD_PANYAM(A)-MB","Chennakkapalli","Chennakkapalle"
"KU_P_KD_Owk","KU_P_KD_OWK-MB","Chennampalli","Chennampalle-1"
"KU_C_MP_Tuggali(b)","KU_C_MP_TUGGALI(B)-MB","Chennampalli","Chennampalle-1"
"KU_C-KD_SIRIVELLA_C","KU_C-KD_SIRIVELLA_C-MB","Chennuru","Chennur-1"
"KU_C_KD_Banaganapalli(b)","KU_C_KD_BANAGANAPALLI(B)-MB","Cherlokothur","Cherlokothuru"
"KU_P_KD_Owk","KU_P_KD_OWK-MB","Cherlopalli","Cherlapalle"
"Ku_D_LK_Midthuru_C","KU_D_LK_MIDTHURU_C-MB","Cherukucherla","Cherakucherla"
"KU_D_TB_Dhone (b)","KU_D_TB_DHONE (B)-MB","Cherukulapadu","Cherukulapadu"
"KU_D_TB_ASPARI","KU_D_TB_ASPARI-MB","Cherumanudoddi","Chiramandoddi"
"KU-C_KD_Banaganapalli-(C)-C","KU-C_KD_BANAGANAPALLI(C)-MB","Cheruvupalli","Cherupalle"
"KU_D_TB_PEDDAKADABUR_C","KU_D_TB_PEDDAKADABUR_C-MB","Chetnepalli","Chetnihalli"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Chettla Malla Puram","Chetla Mallapuram"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Chettla Malla Puram","Chetla Mallapuram"
"KU_D_TB_ALUR_C","KU_D_TB_ALUR_C-MB","Chigali","Chigeli"
"Ku_c_kd_Panyam(a)","KU_C_KD_PANYAM(A)-MB","Chilakala","Chilakala"
"KU_D_TB_PEDDAKADABUR_C","KU_D_TB_PEDDAKADABUR_C-MB","Chilakaladona","Chilakaladona"
"Ku_C_Kd_Rudravaram (b)","KU_C_KD_RUDRAVARAM (B)-MB","Chilakaluru","Chandalur-1"
"KU_D_TB_ALUR_C","KU_D_TB_ALUR_C-MB","China Gonehalu","Chinna Gonehal"
"KU_D-TB_GONEGANDLA","KU_D-TB_GONEGANDLA-MB","China Pendekal","Chinnapendekal"
"KU_D_TB_ALUR_C","KU_D_TB_ALUR_C-MB","China.Hotturu","Chinnahothur"
"KU-C_KD_Banaganapalli-(C)-C","KU-C_KD_BANAGANAPALLI(C)-MB","Chinakopperla","Chinna Kopperla"
"ku_c_kd_chagalamarri_C","KU_P_KD_CHAGALAMARRI-MB","Chinavangali","Chinna Vangali"
"Ku_C_kd_Miduthuru-c","KU_C_KD_MIDUTHURU-C-MB","Chindhukur","Chindukuru"
"KU_D_TB_HOLAGUNDA_C","KU_D_TB_HOLAGUNDA_C-MB","Chinna Harivanam","Chinna Harivanam"
"KU_D_VV_HOLAGONDA_C","KU_D_VV_HOLAGONDA_C-MB","Chinna Hythi","Chinnahyta"
"KU_D_TB_ADONI_C","KU_D_TB_ADONI_C-MB","Chinna Kadaburu","Chinna Kadubur"
"KU_D_TB_NANDAVARAM_C","KU_D_TB_NANDAVARAM_C-MB","Chinna Kothiliki","Chinnakothiliki"
"KU_D_TB_ADONI_C","KU_D_TB_ADONI_C-MB","Chinna Tumbalam","Chinnatumbalam"
"ku_c_kd_chagalamarri_C","KU_P_KD_CHAGALAMARRI-MB","Chinnabodanam","Chinna Bodhanam"
"Ku-d-tb_Pathikonda(a)","KU-D-TB_PATHIKONDA(A)-MB","Chinnahulthi","Chinna Hulthi"
"Ku_C_Kd_Rudravaram (b)","KU_C_KD_RUDRAVARAM (B)-MB","Chinnakambaluru","Chinna Kambaloor"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Chinnatekuru","Chinna Tekur"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Chinnatekuru","Chinna Tekur"
"KU_D_VV_CHIPPAGIRI-B_C","KU_D_VV_CIPPAGIRI-B_C-MB","Chinta Kunta","Chinthakunta"
"KU_C_KD_Sanjamala(b)","KU_C_KD_SANJAMALA(B)-MB","Chintakunta","Chintakunta-2"
"KU_D_TB_ADONI_C","KU_D_TB_ADONI_C-MB","Chintakunta","Chintakunta"
"ku_c_kd_chagalamarri_C","KU_P_KD_CHAGALAMARRI-MB","Chintalacheruvu","Chintala Cheruvu"
"Ku_C_KD_Allagadda (A)","KU_C_KD_ALLAGADDA (A)-MB","Chinthakommadinne","Chinta Kommadinne"
"KU_C_KD_Orvakal(a)-Nc","KU_C_KD_ORVAKAL(A)-NC-MB","Chinthalapalli","Chintalapalle"
"KU_C_KD_KOLIMIGUNDLA","KU_C_KD_KOLIMIGUNDLA-MB","Chinthalayapalli","Chintalayapalle"
"KU_D_VV_CHIPPAGIRI-B_C","KU_D_VV_CIPPAGIRI-B_C-MB","Chippagiri","Chippagiri-1"
"KU-D_TB_KOSIGI_C","KU-D_TB_KOSIGI_C-MB","Chitranakallu","Chirthanakal"
"KU_D_TB_KOWTHALAM","KU_D_TB_KOWTHALAM-MB","Chitrapalli","Chirtapalle"
"KU_D_TB_Krishnagiri(a)","KU_D_TB_KRISHNAGIRI(A)-MB","Chityala","Chityala-1"
"KU_C_KD_Orvakal(a)-Nc","KU_C_KD_ORVAKAL(A)-NC-MB","Choutukur","Chowtakur-1"
"KU_D_TB_KOWTHALAM","KU_D_TB_KOWTHALAM-MB","Chudi","Chudi"
"Ku_D_Tb_Krishnagiri(b)","KU_D_TB_KRISHNAGIRI(B)-MB","Chunchu Erragudi","Chunchu Yerragudi"
"KU_D_TB_ALUR_C","KU_D_TB_ALUR_C-MB","Chyagi","Chagi"
"KU_D-TB_GONEGANDLA","KU_D-TB_GONEGANDLA-MB","D.Kotakonda","Dudadudi Kotakonda"
"ku_c_kd_chagalamarri_C","KU_P_KD_CHAGALAMARRI-MB","Dadlavanipenta","Dantalavanipenta"
"Ku_D_TB_Nandikotkuru_C","KU_D_TB_NANDIKOTKURU_C-MB","Damagatla","Damagatla"
"KU_D_TB_ADONI_C","KU_D_TB_ADONI_C-MB","Dayalagudem","Dayyalaguddam"
"KU_D_VV_CHIPPAGIRI-B_C","KU_D_VV_CIPPAGIRI-B_C-MB","Dega-Hal","Degalahal"
"Ku_D_TB_Kurnool (c)_NC","KU_D_TB_KURNOOL (C)_NC-MB","Devamadu","Devamada"
"Ku_D-TB_Aspari(a)","KU_D-TB_ASPARI(A)-MB","Devanabanda","Devanabanda"
"KU_D_TB_Devanakonda(a)","KU_D_TB_DEVANAKONDA(A-MB","Devanakonda","Devanakonda-1"
"KU_C_KD_Orvakal(a)-Nc","KU_C_KD_ORVAKAL(A)-NC-MB","Devanur","Devanur"
"KU_D_TB_Dhone(a)","KU_D_TB_DHONE(A)-MB","Devara Banda","Devarabanda"
"KU-D_TB_KOSIGI_C","KU-D_TB_KOSIGI_C-MB","Devarabetta","Devarabetta"
"Ku_C_KD_Allagadda (A)","KU_C_KD_ALLAGADDA (A)-MB","Devarayapuram","Devarayapuram"
"KU_D_TB_PEDDAKADABUR_C","KU_D_TB_PEDDAKADABUR_C-MB","Devibetta","Devibetta"
"KU_D_TB_ALUR_C","KU_D_TB_ALUR_C-MB","Dhanapuram","Dhanapuram"
"KU_D_TB_NANDAVARAM_C","KU_D_TB_NANDAVARAM_C-MB","Dharmapuram","Dharmapuram"
"KU_D_TB_Dhone (b)","KU_D_TB_DHONE (B)-MB","Dhone","Dhone @ Dronachalam"
"KU_C_KD_Gospadu_c","KU_C_KD_GOSPADU_C-MB","Dibaguntla","Deebaguntla-1"
"KU-D_TB_KOSIGI_C","KU-D_TB_KOSIGI_C-MB","Dibbanadoddi","Dibbanadoddi"
"KU_D_TB_ADONI(A)","KU_D_TB_ADONI(A)-MB","Dibbanakal","Dibbanakal-1"
"Ku_D_TB_Kurnool (A)_NC","KU_D_TB_KURNOOL (A)_NC-MB","Diguvupadu","Diguvapadu"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Dinne  Devarapadu","Dinnedevarapadu-1"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Dinne  Devarapadu","Dinnedevarapadu-1"
"KU_D_TB_YEMMIGANUR_C","KU_D_TB_YEMMIGANUR_C-MB","Divamdinne","Divamdinne"
"KU_D_TB_ADONI_C","KU_D_TB_ADONI_C-MB","Doddanagari","Doddanakeri"
"KU_D_TB_KOWTHALAM(A)_C","KU_D_TB_KOWTHALAM(A)_C-MB","Dombaladinne","Dommaladinne"
"KU_C_KD_Dornipadu-c","KU_C_KD_DORNIPADU-C-MB","Dornipadu","Dornipadu-1"
"KU_D_VV_CHIPPAGIRI-B_C","KU_D_VV_CIPPAGIRI-B_C-MB","Doulathapuram","Doulathapuram"
"KU-D_TB_KOSIGI_C","KU-D_TB_KOSIGI_C-MB","Duddi","Duddi"
"Ku_D_Tb_Pathikonda(b)","KU_D_TB_PATHIKONDA(B)-MB","Dudekonda","Dudekonda"
"Ku_D_lk_Kothapalli(b)","KU_D_LK_KOTHAPALLI (C)-MB","Dudyala","Dudyala-1"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Dupadu","Dupadu-1"
"Ku_D_TB_Kalluru(a)","KU-D-TB-KALLURU(A)-MB","Dupadu","Dupadu-1"
"Ku_c_kd_Panyam(a)","KU_C_KD_PANYAM(A)-MB","Durvesi","Durvesi"
"KU_C_KD_Orvakal(b)-Nc","KU_C_KD_ORVAKAL(B)-NC-MB","Eambai","Emboy"
"KU_C_MP_Tuggali(b)","KU_C_MP_TUGGALI(B)-MB","Edduladoddi","Edduladoddi"
"Ku_D-Lk_Kothapalli(d)","KU_D-LK_KOTHAPALLI(D)-MB","Edurupadu","Edurupadu"
"KU_D_TB_KURNOOL","KU_D_TB_KURNOOL-MB","Edururu","Edurur-1"
"Ku_C_Kd_Bandi Atmakuru (a)_c","KU_C_KD_B.ATMAKURU_-C-MB","Eernapadu","Ernapadu-1"
"KU_C_KD_Sanjamala(a)","KU_C_KD_SANJAMALA(A)-MB","Eggoni","Eggoni"
"KU_D_TB_YEMMIGANUR_C","KU_D_TB_YEMMIGANUR_C-MB","Enigabala","Enigabala"
"KU_D_TB_KOWTHALAM(A)_C","KU_D_TB_KOWTHALAM(A)_C-MB","Erigiri","Yerigiri"
"KU_D_TB_Devanakonda(b)","KU_D_TB_DEVANAKONDA(B)-MB","Errabadu","Errabadu"
"KU_C_KD_KOLIMIGUNDLA","KU_C_KD_KOLIMIGUNDLA-MB","Erragudi","Erragudi-1"
"Ku_C_Kd_Rudravaram (b)","KU_C_KD_RUDRAVARAM (B)-MB","Erragudidinna","Erragudidinne"
"Ku_C_KD_Allagadda (A)","KU_C_KD_ALLAGADDA (A)-MB","Erraguntla","Yerragundla"
"Ku_D_Tb_Krishnagiri(b)","KU_D_TB_KRISHNAGIRI(B)-MB","Erukulacheruvu","Yerukalacheruvu"
"KU_D_VV_CHIPPAGIRI-B_C","KU_D_VV_CIPPAGIRI-B_C-MB","Erur","Yerur"
