,,,,Irrigated with surface water,,,,,,,,,,,,,,,
S.No,Watershed code,Watershed Name,Village Name,command area,,,,Non command area,,,,Poor GW quality area,,,,,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,,,,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,,,,
76,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,B.Koduru,500,263,2,41,,,,,,,,,,,,
77,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Nandyal,540,432,59,378,,,,,,,,,,,,
78,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Kothapalli,160,128,18,112,,,,,,,,,,,,
79,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Mulasagaram,,0,0,0,,,,,,,,,,,,
80,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Billalapuram,120,96,13,84,,,,,,,,,,,,
81,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Kottala,75,60,8,53,,,,,,,,,,,,
82,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Ayyaluru,90,72,10,63,,,,,,,,,,,,
83,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Bollavaram,281,76,0,67,,,,,,,,,,,,
84,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Bukkapuram,401,100,194,88,,,,,,,,,,,,
85,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Thimmapuram,35,116,74,102,,,,,,,,,,,,
86,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Thammadapalli,395,388,5,340,,,,,,,,,,,,
87,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Gopavaram,205,308,74,270,,,,,,,,,,,,
88,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,Nandipalli,476,420,20,368,,,,,,,,,,,,
89,13_c_68_33(a)_c,Ku_C_Kd_Bandi Atmakuru (a)_c,RF,,,41,263,,,,,,,,,,,,
90,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Mittakandala,205,,,12,,,,,,,,,,,,
91,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Bhanumukkala,170,,50,14,,,,,,,,,,,,
92,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Madduru,854,,30,7,,,,,,,,,,,,
93,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Vempenta,690,,19,40,,,,,,,,,,,,
94,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Abdullapuram,58,,2,,,,,,,,,,,,,
95,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Guntakandanala,51,,11,,,,,,,,,,,,,
96,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Regadaguduru,181,,97,,,,,,,,,,,,,
97,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Velpanuru,400,116,66,12,,,,,,,,,,,,
98,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Tudicherla,342,17,,83,,,,,,,,,,,,
99,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Bheemavaram,322,77,6,69,,,,,,,,,,,,
100,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Pulimaddi,12,6,18,32,,,,,,,,,,,,
101,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Yerraguntla,90,86,338,353,,,,,,,,,,,,
102,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Paramaturu,65,28,38,552,,,,,,,,,,,,
103,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Bhojanam,140,42,67,104,,,,,,,,,,,,
104,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Pesaravai,13,,65,334,,,,,,,,,,,,
105,13_C_68_33(b)--c,Ku_C_KD_B.Atmakuru(b),Karimaddela,21,,16,219,,,,,,,,,,,,
106,13_c_68_39,ku_c_kd_chagalamarri_C,Dadlavanipenta,0,,0,,,,,,,,,,,,,
107,13_c_68_39,ku_c_kd_chagalamarri_C,Godigenuru,0,,0,,,,,,,,,,,,,
108,13_c_68_39,ku_c_kd_chagalamarri_C,Madduru,0,,0,,,,,,,,,,,,,
109,13_c_68_39,ku_c_kd_chagalamarri_C,Chagalamarri,20,,0,,,,,,,,,,,,,
110,13_c_68_39,ku_c_kd_chagalamarri_C,Chintalacheruvu,0,,0,11,,,,,,,,,,,,
111,13_c_68_39,ku_c_kd_chagalamarri_C,Peddavangali,0,3,0,89,,,,,,,,,,,,
112,13_c_68_39,ku_c_kd_chagalamarri_C,Chinavangali,0,,0,10,,,,,,,,,,,,
113,13_c_68_39,ku_c_kd_chagalamarri_C,Settiveedu,0,,0,63,,,,,,,,,,,,
114,13_c_68_39,ku_c_kd_chagalamarri_C,Peddabodanam,0,,0,,,,,,,,,,,,,
115,13_c_68_39,ku_c_kd_chagalamarri_C,Chinnabodanam,0,,0,,,,,,,,,,,,,
116,13_c_68_39,ku_c_kd_chagalamarri_C,Thodendlapalli,0,,0,24,,,,,,,,,,,,
117,13_c_68_39,ku_c_kd_chagalamarri_C,RF(Rudravaram),8,,,24,,,,,,,,,,,,
118,13_c_68_39,ku_c_kd_chagalamarri_C,Mutyalapadu,0,,0,,,,,,,,,,,,,
119,13_c_68_39,ku_c_kd_chagalamarri_C,Ahobilum,60,,0,,,,,,,,,,,,,
120,13_c_68_39,ku_c_kd_chagalamarri_C,Bachepalli,4,1,0,1,,,,,,,,,,,,
121,13_D_45_27(B),KU_D_TB_Devanakonda(b),Errabadu,0,,0,,,,,,,,,,,,,
122,13_D_45_27(B),KU_D_TB_Devanakonda(b),Thippanuru,0,,0,,,,,,,,,,,,,
123,13_D_45_27(B),KU_D_TB_Devanakonda(b),Kurnoor,0,,0,,,,,,,,,,,,,
124,13_D_45_27(B),KU_D_TB_Devanakonda(b),Lingamdinne,0,,0,,,,,,,,,,,,,
125,13_D_45_27(B),KU_D_TB_Devanakonda(b),Agaveli,,,,,,,,,,,,,,,,
126,13_D_45_27(B),KU_D_TB_Devanakonda(b),Pothugallu,,,,166,,,,,,,,,,,,
127,13_D_45_27(B),KU_D_TB_Devanakonda(b),Mannekunta,,,,71,,,,,,,,,,,,
128,13_D_45_27(B),KU_D_TB_Devanakonda(b),S.Erragudi,,,,76,,,,,,,,,,,,
129,13_D_45_27(B),KU_D_TB_Devanakonda(b),Matchapuram,0,21,0,13,,,,,,,,,,,,
130,13_D_45_27(B),KU_D_TB_Devanakonda(b),Kapatralla,0,,0,,,,,,,,,,,,,
131,13_D_45_27(B),KU_D_TB_Devanakonda(b),Thimmapuram,0,,0,,,,,,,,,,,,,
132,13_D_45_27(B),KU_D_TB_Devanakonda(b),P.Kotakonda,0,,0,,,,,,,,,,,,,
133,13_D_45_27(B),KU_D_TB_Devanakonda(b),RF,,,,,,,,,,,,,,,,
134,13_C_68_41-c,KU_C_KD_Dornipadu-c,Burrareddy palle,58,18,51,76,,,,,,,,,,,,
135,13_C_68_41-c,KU_C_KD_Dornipadu-c,Ramachandrapuram,101,,27,307,,,,,,,,,,,,
136,13_C_68_41-c,KU_C_KD_Dornipadu-c,Dornipadu,282,41,114,215,,,,,,,,,,,,
137,13_C_68_41-c,KU_C_KD_Dornipadu-c,Chakrarajuvemula,244,97,,363,,,,,,,,,,,,
138,13_C_68_41-c,KU_C_KD_Dornipadu-c,Kristipadu,118,144,13,1,,,,,,,,,,,,
139,13_C_68_41-c,KU_C_KD_Dornipadu-c,Harivaram,46,21,82,4,,,,,,,,,,,,
140,13_C_68_41-c,KU_C_KD_Dornipadu-c,R.Papampalli,0,,0,,,,,,,,,,,,,
141,13_C_68_41-c,KU_C_KD_Dornipadu-c,Padigapadu,0,,0,,,,,,,,,,,,,
142,13_C_68_41-c,KU_C_KD_Dornipadu-c,Uyyalawada,13,3,41,2,,,,,,,,,,,,
143,13_C_68_41-c,KU_C_KD_Dornipadu-c,Injudu,20,2,64,16,,,,,,,,,,,,
144,13_C_68_41-c,KU_C_KD_Dornipadu-c,Kondupalli,0,,0,,,,,,,,,,,,,
145,13_C_68_41-c,KU_C_KD_Dornipadu-c,Pedda Yemmanuru,39,13,2,4,,,,,,,,,,,,
146,13_C_68_41-c,KU_C_KD_Dornipadu-c,Vemgampalli,0,,1,,,,,,,,,,,,,
147,13_C_68_41-c,KU_C_KD_Dornipadu-c,Sarvaipalli,0,,1,,,,,,,,,,,,,
148,13_C_68_41-c,KU_C_KD_Dornipadu-c,Suddamalla,32,24,0,,,,,,,,,,,,,
149,13_C_68_41-c,KU_C_KD_Dornipadu-c,R.Jammuladinne,0,4,1,4,,,,,,,,,,,,
150,13_C_68_41-c,KU_C_KD_Dornipadu-c,Narsepalle,67,13,9,2,,,,,,,,,,,,
151,13_C_68_42-c,KU_C_KD_Gospadu_c,Kampamalla,26,44,26,24,,,,,,,,,,,,
152,13_C_68_42-c,KU_C_KD_Gospadu_c,Bheemunipadu,33,27,35,68,,,,,,,,,,,,
153,13_C_68_42-c,KU_C_KD_Gospadu_c,Joladarasi,29,36,0,174,,,,,,,,,,,,
154,13_C_68_42-c,KU_C_KD_Gospadu_c,Kallugotla,10,3,17,45,,,,,,,,,,,,
155,13_C_68_42-c,KU_C_KD_Gospadu_c,Revanuru,16,30,24,152,,,,,,,,,,,,
156,13_C_68_42-c,KU_C_KD_Gospadu_c,Lingala,38,103,21,38,,,,,,,,,,,,
157,13_C_68_42-c,KU_C_KD_Gospadu_c,M.Uppaluru,8,36,5,32,,,,,,,,,,,,
158,13_C_68_42-c,KU_C_KD_Gospadu_c,w.Govindinne,142,22,38,980,,,,,,,,,,,,
159,13_C_68_42-c,KU_C_KD_Gospadu_c,Gundupapala,102,28,175,341,,,,,,,,,205,71.75,,
