Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD
273,13_c_68_45(b),KU_C_KD_Sanjamala(b),16,Giddaluru,2591,,2591,142505
274,13_c_68_45(b),KU_C_KD_Sanjamala(b),14,S.Dattapuram,,,0,0
275,13_c_68_45(b),KU_C_KD_Sanjamala(b),19,R.lingamdinne,1363,,1363,74965
276,13_c_68_45(b),KU_C_KD_Sanjamala(b),20,Michinenipalli,664,,664,36520
277,13_c_68_45(b),KU_C_KD_Sanjamala(b),15,Ramabadrapalle,207,,207,11385
278,13_c_68_45(b),KU_C_KD_Sanjamala(b),13,Perusomula,5050,,5050,277750
279,13_c_68_45(b),KU_C_KD_Sanjamala(b),3,Kothapalli,342,,342,18810
280,13_c_68_45(b),KU_C_KD_Sanjamala(b),17,Pottipadu,740,,740,40700
281,13_c_68_45(b),KU_C_KD_Sanjamala(b),18,Gulladurthi,3528,,3528,194040
282,13_c_68_45(b),KU_C_KD_Sanjamala(b),14,Koilkuntla,23859,,23859,1312245
283,13_c_68_45(b),KU_C_KD_Sanjamala(b),13,Chintakunta,,,0,0
284,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,5,Mahadevapuram,4647,0,4647,255585
285,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,4,boyalakuntla,2940,0,2940,161700
286,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,1,Govindapalli,7250,0,7250,398750
287,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,5,Kanalapalli,2311,0,2311,127105
288,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,6,Sirivella,18478,0,18478,1016290
289,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,7,Kaminenipalli,1478,0,1478,81290
290,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,3,Gangavaram,1876,0,1876,103180
291,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,2,Chennuru,3795,0,3795,208725
292,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,8,Kotapadu,3500,0,3500,192500
293,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,9,Basapuram,471,0,471,25905
294,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,8,Gajulapalli,8916,0,8916,490380
295,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,6,Maseedapuram,2101,0,2101,115555
296,13-C-68-36--C,KU_C-KD_SIRIVELLA_C,1,beeravolu,593,0,593,32615
297,KU_C_68_13,KU_C_KD_VELUGODU,5,Velugodu,23048,,23048,1267640
298,KU_C_68_13,KU_C_KD_VELUGODU,7,Boyarevula,3040,,3040,167200
299,KU_C_68_14,KU_C_KD_VELUGODU,6,Kunta (U.I),,,0,0
300,KU_C_68_15,KU_C_KD_VELUGODU,9,RF(Pangidiguduru),,,0,0
301,KU_C_68_16,KU_C_KD_VELUGODU,10,RF(Abbirajugunta),,,0,0
302,KU_C_68_13,KU_C_KD_VELUGODU,,Reserve Forest,,,0,0
303,13_D_44_15,Ku_D_LK_J.Bunglow_C,5,Tatipadu,4063,,4063,223465
304,13_D_44_15,Ku_D_LK_J.Bunglow_C,3,Thangadancha,,2532,2532,139260
305,13_D_44_15,Ku_D_LK_J.Bunglow_C,2,Tarthuru,,2007,2007,110385
306,13_D_44_15,Ku_D_LK_J.Bunglow_C,4,Bollavaram (Bhaskarapuram),,,0,0
307,13_D_44_15,Ku_D_LK_J.Bunglow_C,1,Mandlam,,5221,5221,287155
308,13_D_44_15,Ku_D_LK_J.Bunglow_C,5,Veepanagundla,,2466,2466,135630
309,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),10,Nandikunta,,1713,1713,94215
310,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),13,Kokkarancha,,2224,2224,122320
311,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),15,Dudyala,,4178,4178,229790
312,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),9,Nallakalva,,2175,2175,119625
313,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),10,Karivena,,4897,4897,269335
314,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),5,Kambhalapalli,275,,275,15125
315,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),7,Pamulapadu,7328,,7328,403040
316,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),2,Juturu,5181,,5181,284955
317,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),3,Chelimala,,3123,3123,171765
318,13_D_44_10 -c-(b),Ku_D_lk_Kothapalli(b),4,Iskala,,3031,3031,166705
319,13_D_44_09,Ku_D_LK_Pagidyala-C,6,Beeravolu,,,0,0
320,13_D_44_09,Ku_D_LK_Pagidyala-C,5,Palamarri(U.I.),,,0,0
321,13_D_44_09,Ku_D_LK_Pagidyala-C,9,Pagidyala,6410,,6410,352550
322,13_D_44_09,Ku_D_LK_Pagidyala-C,7,Prathakota West,1680,,1680,92400
323,13_D_44_09,Ku_D_LK_Pagidyala-C,10,Lakshmipuram,,8984,8984,494120
324,13_D_45_23(a),KU_D_TB_ADONI(A),1,Hanavalu,2503,,2503,137665
325,13_D_45_23(a),KU_D_TB_ADONI(A),4,Yedavalli,157,,157,8635
326,13_D_45_23(a),KU_D_TB_ADONI(A),2,Santekulluru,4975,,4975,273625
327,13_D_45_23(a),KU_D_TB_ADONI(A),10,G.Hosahalli,,1509,1509,82995
328,13_D_45_23(a),KU_D_TB_ADONI(A),11,Ganekal,,2541,2541,139755
329,13_D_45_23(a),KU_D_TB_ADONI(A),8,Madire,5291,,5291,291005
330,13_D_45_23(a),KU_D_TB_ADONI(A),9,Kadithota,,1229,1229,67595
331,13_D_45_23(a),KU_D_TB_ADONI(A),29,Isvi,,2768,2768,152240
332,13_D_45_23(a),KU_D_TB_ADONI(A),30,Parvathapuram,,,0,0
333,13_D_45_23(a),KU_D_TB_ADONI(A),37,Kallubavi,,,0,0
334,13_D_45_23(a),KU_D_TB_ADONI(A),28,Adoni,,184625,184625,10154375
335,13_D_45_23(a),KU_D_TB_ADONI(A),39,Mandagiri,,6246,6246,343530
336,13_D_45_23(a),KU_D_TB_ADONI(A),45,Gonanabavi,,1285,1285,70675
337,13_D_45_23(a),KU_D_TB_ADONI(A),40,Dibbanakal,,2249,2249,123695
338,13_D_45_23(a),KU_D_TB_ADONI(A),44,Honnuru (Huvvanur),,402,402,22110
339,13_D_45_23(a),KU_D_TB_ADONI(A),46,Virupapuram,,2483,2483,136565
340,13_D_45_23(a),KU_D_TB_ADONI(A),27,S.Kondapuram,,315,315,17325
341,13_D_45_23(a),KU_D_TB_ADONI(A),31,V.Kondapuram,,97,97,5335
342,13_D_45_23(a),KU_D_TB_ADONI(A),38,Vengalapuram,,,0,0
343,13_D_45_23,KU_D_TB_ADONI_C,14,Pedda Tumbalam,,8886,8886,488730
344,13_D_45_23,KU_D_TB_ADONI_C,13,Kuppagallu,,2729,2729,150095
345,13_D_45_23,KU_D_TB_ADONI_C,15,Bellikallu,,2794,2794,153670
346,13_D_45_23,KU_D_TB_ADONI_C,16,Jyalimanchi,,2110,2110,116050
347,13_D_45_23,KU_D_TB_ADONI_C,17,Doddanagari,,2444,2444,134420
348,13_D_45_23,KU_D_TB_ADONI_C,18,Mantriki,,1953,1953,107415
349,13_D_45_23,KU_D_TB_ADONI_C,19,Dayalagudem,,0,0,0
350,13_D_45_23,KU_D_TB_ADONI_C,32,Basapuram,,2644,2644,145420
351,13_D_45_23,KU_D_TB_ADONI_C,20,Sultanapuram,,1176,1176,64680
352,13_D_45_23,KU_D_TB_ADONI_C,22,Kapati,,3675,3675,202125
353,13_D_45_23,KU_D_TB_ADONI_C,21,Pesalabanda,,1342,1342,73810
354,13_D_45_23,KU_D_TB_ADONI_C,3,Basaladoddi,,2688,2688,147840
355,13_D_45_23,KU_D_TB_ADONI_C,6,Chinna Tumbalam,5693,,5693,313115
356,13_D_45_23,KU_D_TB_ADONI_C,4,Hulikanivi,,714,714,39270
357,13_D_45_23,KU_D_TB_ADONI_C,13,Muchchigiri,,1609,1609,88495
358,13_D_45_23,KU_D_TB_ADONI_C,14,Naulikallu,,1374,1374,75570
359,13_D_45_23,KU_D_TB_ADONI_C,15,Mekadona,,1943,1943,106865
360,13_D_45_23,KU_D_TB_ADONI_C,16,Chinna Kadaburu,,1836,1836,100980
361,13_D_45_23,KU_D_TB_ADONI_C,17,Rangapuram,,1244,1244,68420
362,13_D_45_23,KU_D_TB_ADONI_C,18,Tarapuram,,1079,1079,59345
363,13_D_45_23,KU_D_TB_ADONI_C,7,Madhavaram,6059,,6059,333245
364,13_D_45_23,KU_D_TB_ADONI_C,12,Rochumarri,5405,,5405,297275
365,13_D_45_23,KU_D_TB_ADONI_C,13,Sunkeswari,2906,,2906,159830
366,13_D_45_23,KU_D_TB_ADONI_C,18,Malapalli,2408,,2408,132440
367,13_D_45_23,KU_D_TB_ADONI_C,20,Singarajanipalli,586,,586,32230
368,13_D_45_23,KU_D_TB_ADONI_C,19,Pramandoddi (Omnagaram),838,,838,46090
369,13_D_45_23,KU_D_TB_ADONI_C,17,Sowlehalli,918,,918,50490
370,13_D_45_23,KU_D_TB_ADONI_C,19,Belagallu,4417,,4417,242935
371,13_D_45_23,KU_D_TB_ADONI_C,22,Chintakunta,,2395,2395,131725
372,13_D_45_23,KU_D_TB_ADONI_C,20,Pallepadu,,2534,2534,139370
373,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),6,H.Kyaravadi,5917,,5917,325435
374,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),7,Vemugodu,5480,,5480,301400
375,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),2,Varkuru,5378,,5378,295790
376,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),3,Kodumuru,,28828,28828,1585540
377,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),10,Mudumalagutti,,3306,3306,181830
378,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),9,Gorantla,,5529,5529,304095
379,13_d_45_19(b),Ku_D_Tb_Kodumuru(a),7,Laddagiri,,6580,6580,361900
380,13_D_45_2,KU-D_TB_KOSIGI_C,6,Agasanuru,2023,,2023,111265
381,13_D_45_2,KU-D_TB_KOSIGI_C,5,Bhatrabomulapuram,,,0,0
382,13_D_45_2,KU-D_TB_KOSIGI_C,11,Chitranakallu,1349,,1349,74195
383,13_D_45_2,KU-D_TB_KOSIGI_C,14,Duddi,3933,,3933,216315
384,13_D_45_2,KU-D_TB_KOSIGI_C,15,Yandapalli,,,0,0
385,13_D_45_2,KU-D_TB_KOSIGI_C,21,Kalavalagundu,,,0,0
386,13_D_45_2,KU-D_TB_KOSIGI_C,17,Devarabetta,,251,251,13805
387,13_D_45_2,KU-D_TB_KOSIGI_C,10,Jampapuram,3119,,3119,171545
388,13_D_45_2,KU-D_TB_KOSIGI_C,9,Irnagallu,,1417,1417,77935
389,13_D_45_2,KU-D_TB_KOSIGI_C,24,Kosigi,,24165,24165,1329075
390,13_D_45_2,KU-D_TB_KOSIGI_C,3,Kandukuru,2046,,2046,112530
391,13_D_45_2,KU-D_TB_KOSIGI_C,13,Puttakunta,,,0,0
392,13_D_45_2,KU-D_TB_KOSIGI_C,12,Kamandoddi,1638,,1638,90090
393,13_D_45_2,KU-D_TB_KOSIGI_C,4,Mugaladoddi,,1659,1659,91245
394,13_D_45_2,KU-D_TB_KOSIGI_C,23,Pendekallu,,481,481,26455
395,13_D_45_2,KU-D_TB_KOSIGI_C,7,Satanuru,,2750,2750,151250
396,13_D_45_2,KU-D_TB_KOSIGI_C,16,Sajjalagadda,,1807,1807,99385
397,13_D_45_2,KU-D_TB_KOSIGI_C,8,Tunbiganuru,,551,551,30305
398,13_D_45_2,KU-D_TB_KOSIGI_C,1,Kadidoddi,,617,617,33935
399,13_D_45_2,KU-D_TB_KOSIGI_C,25,Nelakosigi,,766,766,42130
400,13_D_45_2,KU-D_TB_KOSIGI_C,18,Bompalli,,3686,3686,202730
401,13_D_45_3,KU-D_TB_KOSIGI_C,2,Kaggallu,,1207,1207,66385
402,13_D_45_3,KU-D_TB_KOSIGI_C,1,Narayanapuram,,919,919,50545
403,13_D_45_3,KU-D_TB_KOSIGI_C,5,Ramapuram,,2642,2642,145310
404,13_D_45_3,KU-D_TB_KOSIGI_C,3,Dibbanadoddi,,425,425,23375
405,13_D_45_3,KU-D_TB_KOSIGI_C,6,Basapuram,,1950,1950,107250
406,13_D_45_3,KU-D_TB_KOSIGI_C,4,Kachapuram,,3305,3305,181775
407,13_D_45_22,KU-D_TB_KOSIGI_C,1,Pikkalabetta,,555,555,30525
408,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),15,Hardaragiri,1933,,1933,106315
409,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),16,Medihal,,1014,1014,55770
410,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),17,Kaminihal,,1448,1448,79640
411,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),1,Nagara Dona,2789,,2789,153395
412,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),3,Thimmapuram,,568,568,31240
413,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),6,Beldona,3058,,3058,168190
414,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),5,Kundanakurthy,,1713,1713,94215
415,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),4,Namakallu,,4810,4810,264550
416,13_d_46_53 --c--(b),KU_D_V V _Chippagiri -c-(b),2,Ramadurgam,3925,,3925,215875
417,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),2,Siddapuram,1190,,1190,65450
418,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),6,Virupapuram,,1290,1290,70950
419,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),5,Balagoti,,1322,1322,72710
420,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),8,Nitravatti,,2416,2416,132880
421,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),3,Amrutapuram,546,,546,30030
422,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),9,Gulyam,8820,,8820,485100
423,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),11,Bapuram,1567,,1567,86185
424,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),7,Bella Hallu,,2105,2105,115775
425,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),13,Halaharvi,,3243,3243,178365
426,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),14,Machanuru,,723,723,39765
427,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),10,J.Hosahalli,1052,,1052,57860
428,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),12,Pacharlapalli,,564,564,31020
429,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),16,Kuruvalli,,1219,1219,67045
430,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),17,Hattibelagal,,4255,4255,234025
431,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),14,Aluru,,14426,14426,793430
432,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),15,Arikera,,4869,4869,267795
433,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),19,Suluyi,,2620,2620,144100
434,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),16,Mugamanugundi,,403,403,22165
435,13_D_46_54(a)-nc,KU_D_V V_ halaharvi(a),12,Nagarakanvi,,348,348,19140
436,13_C_68_38,KU_C_KD_ALLAGADDA,19,Alamuru,7575,0,7575,416625
437,13_C_68_38,KU_C_KD_ALLAGADDA,0,Reserve forest,,0,0,0
438,13_C_68_38,KU_C_KD_ALLAGADDA,17,Krishnapuram,3042,0,3042,167310
439,13_C_68_38,KU_C_KD_ALLAGADDA,10,Padakandla,4253,0,4253,233915
440,13_C_68_38,KU_C_KD_ALLAGADDA,13,Yadawada,890,0,890,48950
441,13_C_68_38,KU_C_KD_ALLAGADDA,12,Obulampalli,3525,0,3525,193875
442,13_C_68_38,KU_C_KD_ALLAGADDA,14,Mittapalli,1652,0,1652,90860
443,13_D_44_16,Ku_D_LK_Midthuru_C,6,Ganapuram,1332,,1332,73260
444,13_D_44_16,Ku_D_LK_Midthuru_C,7,Bannuru,9099,,9099,500445
445,13_D_44_16,Ku_D_LK_Midthuru_C,8,Tarigopula,3394,,3394,186670
446,13_D_44_16,Ku_D_LK_Midthuru_C,10,Parumanchala,,5171,5171,284405
447,13_D_44_16,Ku_D_LK_Midthuru_C,9,Lingapuram,1238,,1238,68090
448,13_D_44_16,Ku_D_LK_Midthuru_C,1,Thummaluru,1769,,1769,97295
449,13_D_44_16,Ku_D_LK_Midthuru_C,7,Thimmapuram,,996,996,54780
450,13_D_44_17,Ku_D_LK_Midthuru_C,6,Bairapuram,,876,876,48180
451,13_D_44_16,Ku_D_LK_Midthuru_C,8,Cherukucherla,,2236,2236,122980
452,13_D_44_16,Ku_D_LK_Midthuru_C,4,Midthuru,,6996,6996,384780
453,13_D_44_16,Ku_D_LK_Midthuru_C,3,Kadumuru,,4340,4340,238700
454,13_D_44_16,Ku_D_LK_Midthuru_C,2,Masapet,,2855,2855,157025
455,13_D_45_5,KU-D-TB-C.BELAGAL_C,3,Gundrevula,5014,,5014,275770
456,13_D_45_5,KU-D-TB-C.BELAGAL_C,4,Rangapuram(kondapuram),,6491,6491,357005
457,13_D_45_5,KU-D-TB-C.BELAGAL_C,2,Polukudoddi,,4121,4121,226655
458,13_D_45_5,KU-D-TB-C.BELAGAL_C,6,Polukallu,12208,,12208,671440
459,13_D_45_5,KU-D-TB-C.BELAGAL_C,9,Belagallu,,11164,11164,614020
460,13_D_45_5,KU-D-TB-C.BELAGAL_C,8,Burandoddi,,5542,5542,304810
461,13_D_45_5,KU-D-TB-C.BELAGAL_C,3,Peddanelture,5832,,5832,320760
462,13_D_45_5,KU-D-TB-C.BELAGAL_C,1,Pulakurti,9926,,9926,545930
463,13_D_45_6,KU_D_TB_GUDURU_C,5,Kothakota,,5749,5749,316195
464,13_D_45_6,KU_D_TB_GUDURU_C,7,Bramhanadoddi,3458,0,3458,190190
465,13_D_45_6,KU_D_TB_GUDURU_C,3,Munagala,,2880,2880,158400
466,13_D_45_6,KU_D_TB_GUDURU_C,4,Mallapuram,,848,848,46640
467,13_D_45_6,KU_D_TB_GUDURU_C,5,Regadikhanapuram,,977,977,53735
468,13_D_45_6,KU_D_TB_GUDURU_C,6,Guduru,22270,0,22270,1224850
469,13_D_45_6,KU_D_TB_GUDURU_C,2,Ponnekkalu,,640,640,35200
470,13_D_45_6,KU_D_TB_GUDURU_C,1,Julakallu,,1628,1628,89540
471,13_D_45_24,KU_D_TB_HOLAGUNDA_C,3,Pedda Harivanam,7659,,7659,421245
472,13_D_45_24,KU_D_TB_HOLAGUNDA_C,7,Chinna Harivanam,1762,,1762,96910
473,13_D_45_24,KU_D_TB_HOLAGUNDA_C,5,Baladoru,448,,448,24640
474,13_D_45_24,KU_D_TB_HOLAGUNDA_C,4,Ingaladahal,1866,,1866,102630
475,13_D_45_24,KU_D_TB_HOLAGUNDA_C,3,Maddilingalahalli,1189,,1189,65395
476,13_D_45_24,KU_D_TB_HOLAGUNDA_C,5,Peddagonehal,,1358,1358,74690
477,13_D_45_24,KU_D_TB_HOLAGUNDA_C,6,Hebbatam,,3988,3988,219340
478,13_D_45_24,KU_D_TB_HOLAGUNDA_C,7,Lingada halli,,1830,1830,100650
479,13_D_45_24,KU_D_TB_HOLAGUNDA_C,8,Yellarthi,,2603,2603,143165
480,13_D_45_24,KU_D_TB_HOLAGUNDA_C,20,Neraniki,,3995,3995,219725
481,13_D_45_24,KU_D_TB_HOLAGUNDA_C,9,Karadigudam,,414,414,22770
482,13_D_45_24,KU_D_TB_HOLAGUNDA_C,8,Muddanageri,,1245,1245,68475
483,13_D_45_24,KU_D_TB_HOLAGUNDA_C,1,Kurukunda,,2213,2213,121715
484,13-D-45-18(a),KU-D-TB-KALLURU(A),8,K.Markapuram,,1574,1574,86570
485,13-D-45-18(a),KU-D-TB-KALLURU(A),1,Parla,,5587,5587,307285
486,13-D-45-18(a),KU-D-TB-KALLURU(A),2,A.Gokula padu,3402,,3402,187110
487,13-D-45-18(a),KU-D-TB-KALLURU(A),7,Salkapuram,2138,,2138,117590
488,13-D-45-18(a),KU-D-TB-KALLURU(A),4,Kalluru,,51470,51470,2830850
489,13-D-45-18(a),KU-D-TB-KALLURU(A),7,Chanugondla,,5991,5991,329505
490,13-D-45-18(a),KU-D-TB-KALLURU(A),8,Gudipadu,3255,,3255,179025
491,13-D-45-18(a),KU-D-TB-KALLURU(A),9,Penchikalapadu,2362,,2362,129910
492,13-D-45-18(a),KU-D-TB-KALLURU(A),10,K.Nagalapuram,,2885,2885,158675
493,13-D-45-18(a),KU-D-TB-KALLURU(A),11,Budidapadu,,2530,2530,139150
494,13-D-45-18(a),KU-D-TB-KALLURU(A),4,Pyalakurhi,7176,,7176,394680
495,13_D_45_18(b),KU_D_TB_KALLURU(B),50,Amadaguntla,,2953,2953,162415
496,13_D_45_18(b),KU_D_TB_KALLURU(B),80,Yerradoddi,,1957,1957,107635
497,13_D_45_18(b),KU_D_TB_KALLURU(B),60,Anugonda,,2961,2961,162855
498,13_D_45_18(b),KU_D_TB_KALLURU(B),170,Remaduru,1164,,1164,64020
499,13_D_45_18(b),KU_D_TB_KALLURU(B),160,Pusuluru,,1897,1897,104335
500,13_D_45_18(b),KU_D_TB_KALLURU(B),150,Bollavaram,,2210,2210,121550
501,13_D_45_18(b),KU_D_TB_KALLURU(B),60,Laxmipuram,,1396,1396,76780
502,13_D_45_18(b),KU_D_TB_KALLURU(B),50,Pandipadu,,4245,4245,233475
503,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,1,Pandavagallu,,1634,1634,89870
504,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,2,Bapuram,2072,,2072,113960
505,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,3,Badenahallu,4986,,4986,274230
506,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,4,Bantakunta,1083,,1083,59565
507,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,5,Agasaladinne,1397,,1397,76835
508,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,6,Dombaladinne,,694,694,38170
509,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,7,Erigiri,,4062,4062,223410
510,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,8,Kowthalam,11670,,11670,641850
511,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,26,Itchenahal,,,0,0
512,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,9,Kamavaram,3862,,3862,212410
513,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,10,Kunthanahallu,3129,,3129,172095
514,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,11,Lingamdinne,987,,987,54285
515,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,12,Myaliganuru,591,,591,32505
516,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,13,Tovi,,2057,2057,113135
517,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,14,Upparahallu,2871,,2871,157905
518,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,15,Urukunda,4874,,4874,268070
519,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,16,Rouduru,2407,,2407,132385
520,13_D_45_1(b),KU_D_TB_KOWTHALAM(A)_C,17,Virladinne,519,,519,28545
521,13_D_45_1(a),KU_D_TB_KOWTHALAM,4,Kotedoddi,,28,28,1540
522,13_D_45_1(a),KU_D_TB_KOWTHALAM,7,Gurraladoddi,,,0,0
523,13_D_45_1(a),KU_D_TB_KOWTHALAM,10,Chudi,2837,,2837,156035
524,13_D_45_1(a),KU_D_TB_KOWTHALAM,14,Chitrapalli,2307,,2307,126885
525,13_D_45_1(a),KU_D_TB_KOWTHALAM,6,Gudikamballi,,1782,1782,98010
526,13_D_45_1(a),KU_D_TB_KOWTHALAM,9,Halvi,5114,,5114,281270
527,13_D_45_1(a),KU_D_TB_KOWTHALAM,2,Kambalanuru,1823,,1823,100265
528,13_D_45_1(a),KU_D_TB_KOWTHALAM,12,Karani,1017,,1017,55935
529,13_D_45_1(a),KU_D_TB_KOWTHALAM,18,Katriki,2045,,2045,112475
530,13_D_45_1(a),KU_D_TB_KOWTHALAM,16,Madire,729,,729,40095
531,13_D_45_1(a),KU_D_TB_KOWTHALAM,13,Mallanahatti,1285,,1285,70675
532,13_D_45_1(a),KU_D_TB_KOWTHALAM,5,Murali,1096,,1096,60280
533,13_D_45_1(a),KU_D_TB_KOWTHALAM,1,Nadichagi,2756,,2756,151580
534,13_D_45_1(a),KU_D_TB_KOWTHALAM,17,Podalakunta,1284,,1284,70620
535,13_D_45_1(a),KU_D_TB_KOWTHALAM,15,Sulakeri,2248,,2248,123640
536,13_D_45_1(a),KU_D_TB_KOWTHALAM,11,Thippaaldoddi,958,,958,52690
537,13_D_45_1(a),KU_D_TB_KOWTHALAM,8,Valluru,,1923,1923,105765
538,13_D_45_1(a),KU_D_TB_KOWTHALAM,3,Gothuladoddi,,1656,1656,91080
539,13_D_45_1(a),KU_D_TB_KOWTHALAM,2,Arlabanda,,2264,2264,124520
540,13_D_45_1(a),KU_D_TB_KOWTHALAM,28,Gowdagallu,,599,599,32945
541,13_D_45_1(a),KU_D_TB_KOWTHALAM,27,Jumaladinne,1643,,1643,90365
542,13_D_45_1(a),KU_D_TB_KOWTHALAM,26,Vandagallu,3165,,3165,174075
543,13_D_45_1(a),KU_D_TB_KOWTHALAM,3,Bapanadoddi,,792,792,43560
544,13_D_45_1(a),KU_D_TB_KOWTHALAM,2,Gavigatti,,2105,2105,115775
545,13_D_45_7(b),KU_D_TB_KURNOOL,3,R.Kontalapadu,,4464,4464,245520
546,13_D_45_7(b),KU_D_TB_KURNOOL,4,Edururu,,1382,1382,76010
547,13_D_45_7(b),KU_D_TB_KURNOOL,7,G.Singavaram,,3352,3352,184360
548,13_D_45_7(b),KU_D_TB_KURNOOL,8,Nidzuru,,3126,3126,171930
549,13_D_45_7(b),KU_D_TB_KURNOOL,9,Munagalapadu,,3275,3275,180125
550,13_D_45_7(b),KU_D_TB_KURNOOL,10,Mamidalapadu,,26694,26694,1468170
551,13_D_45_7(b),KU_D_TB_KURNOOL,5,Ulchela,,6610,6610,363550
552,13_D_45_7(b),KU_D_TB_KURNOOL,2,Remata,,4188,4188,230340
553,13_D_45_7(b),KU_D_TB_KURNOOL,6,Basavapuram,,1914,1914,105270
554,13_D_45_7(b),KU_D_TB_KURNOOL,1,Sunkesula,,2353,2353,129415
555,13_D_45_7(b),KU_D_TB_KURNOOL,13,Kurnool,,312835,312835,17205925
556,13_D_45_7(b),KU_D_TB_KURNOOL,11,Roja,,,0,0
557,13_D_45_7(b),KU_D_TB_KURNOOL,3,Pedda Padu,,5040,5040,277200
558,13_D_45_04,KU_D_TB_NANDAVARAM_C,9,Nagaladinne,6483,,6483,356565
559,13_D_45_04,KU_D_TB_NANDAVARAM_C,8,Chinna Kothiliki,737,,737,40535
560,13_D_45_04,KU_D_TB_NANDAVARAM_C,7,Pedda Kothiliki,,1067,1067,58685
561,13_D_45_04,KU_D_TB_NANDAVARAM_C,6,Joharapuram,,657,657,36135
562,13_D_45_04,KU_D_TB_NANDAVARAM_C,4,Pulachintha,1751,,1751,96305
563,13_D_45_04,KU_D_TB_NANDAVARAM_C,1,Machapuram,2265,,2265,124575
