"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
220,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Mandaluru",948,948,,,948,0,,,0,0,,,
221,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Muthuluru",2025,2025,,,2025,0,,,0,0,,,
222,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Chandaluru",1371,1371,,,1371,0,,,0,0,,,
223,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Narasapuram",1712,1712,,,1712,0,,,0,0,,,
224,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","T.Lingamdinne",1106,1106,,,1106,0,,,0,0,,,
225,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Velagalapall",1231,1231,,,1231,0,,,0,0,,,
226,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Rudravaram",1426,1426,,,1426,0,,,0,0,,,
227,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","Kondamayapalli",435,435,,,435,0,,,0,0,,,
228,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","R.Nagulavaram",856,856,,,856,0,,,0,0,,,
229,"13_c_68_37(a)","Ku_C_kd_Rudravaram (a)","RF",5500,0,,0,,4950,550,5500,5500,0,,,
230,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Kotakonda",1352,1352,0,0,1352,0,0,0,0,0,,,
231,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Sreerangapuram",1142,1142,0,0,1142,0,0,0,0,0,,,
232,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Yellavathulla",1290,1290,0,0,1290,0,0,0,0,0,,,
233,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Chinnakambaluru",1959,1959,0,0,1959,0,0,0,0,0,,,
234,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Peddakambaluru",2510,2510,0,0,2510,0,0,0,0,0,,,
235,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Perur",1521,1521,0,0,1521,0,0,0,0,0,,,
236,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Erragudidinna",1597,1597,0,0,1597,0,0,0,0,0,,,
237,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Chilakaluru",931,931,0,0,931,0,0,0,0,0,,,
238,"13_c_68_37-Nc- (b)","Ku_C_Kd_Rudravaram (b)","Reserve Forest",5081,0,0,0,,2731,2350,5081,5081,0,,,
239,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Rallakothur",1109,1109,,,1109,0,,,0,0,,,
240,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Thammadapalli",813,813,,,813,0,,,0,0,,,
241,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Illurukothapeta",1617,1617,,,1617,0,,,0,0,,,
242,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Jambuladinne",410,410,,,410,0,,,0,0,,,
243,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Niluvugondla",612,612,,,612,0,,,0,0,,,
244,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Gulamnabipeta",350,350,,,350,0,,,0,0,,,
245,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Amadala",901,901,,,901,0,,,0,0,,,
246,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Soudaradinne",1084,1084,,,1084,0,,,0,0,,,
247,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Sivavaram",1297,1297,,,1297,0,,,0,0,,,
248,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Vasantapuram",398,398,,,398,0,,,0,0,,,
249,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Hotramanudinne",447,447,,,447,0,,,0,0,,,
250,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Kamalapuri",858,858,,,858,0,,,0,0,,,
251,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Natlakothur",840,840,,,840,0,,,0,0,,,
252,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Mudigodu",1286,1286,,,1286,0,,,0,0,,,
253,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Bondaladinne",469,469,,,469,0,,,0,0,,,
254,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Akumalla",3490,3490,,,3490,0,,,0,0,,,
255,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Mukkamalla",1250,1250,,,1250,0,,,0,0,,,
256,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Eggoni",535,535,,,535,0,,,0,0,,,
257,"13_C_68_45(a)","KU_C_KD_Sanjamala(a)","Sanjamala",1773,1773,,,1773,0,,,0,0,,,
258,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Petnikota",6594,0,0,,0,6144,450,,6594,0,,,
259,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Itikyala",2385,0,0,,0,2235,150,,2385,0,,,
260,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Kolimigundla",1055,0,0,,0,1005,50,,1055,0,,,
261,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Kalavatala",1208,0,0,,0,1183,25,,1208,0,,,
262,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Meerjapuram",786,0,0,,0,721,65,,786,0,,,
263,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Belum",1165,0,0,,0,1130,35,,1165,0,,,
264,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Nandipadu",2099,0,0,,0,2044,55,,2099,0,,,
265,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","B.Singavaram",771,0,0,,0,721,50,,771,0,,,
266,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Kotapadu",1608,0,0,,0,1483,125,,1608,0,,,
267,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Chanugondla",1062,1007,55,,1062,0,0,,0,0,,,
268,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Sunkesula",1613,1613,0,,1613,0,0,,0,0,,,
269,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Alavakonda",3534,3459,75,,3534,0,0,,0,0,,,
270,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Muchalapuri",563,563,0,,563,0,0,,0,0,,,
271,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Kanala",1860,1860,0,,1860,0,0,,0,0,,,
272,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Mangapalle",553,553,0,,553,0,0,,0,0,,,
273,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Giddaluru",2062,2062,0,,2062,0,0,,0,0,,,
274,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","S.Dattapuram",485,485,0,,485,0,0,,0,0,,,
275,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","R.lingamdinne",930,930,0,,930,0,0,,0,0,,,
276,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Michinenipalli",1399,1399,0,,1399,0,0,,0,0,,,
277,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Ramabadrapalle",497,432,65,,497,0,0,,0,0,,,
278,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Perusomula",2598,0,0,,0,2598,0,,2598,0,,,
279,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Kothapalli",397,397,0,,397,0,0,,0,0,,,
280,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Pottipadu",1189,1189,0,,1189,0,0,,0,0,,,
281,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Gulladurthi",2241,2241,0,,2241,0,0,,0,0,,,
282,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Koilkuntla",2097,2097,0,,2097,0,0,,0,0,,,
283,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Chintakunta",1014,1014,0,,1014,0,0,,0,0,,,
284,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Mahadevapuram",1191,1191,,,1191,0,,,0,0,,,
285,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","boyalakuntla",1844,1844,,,1844,0,,,0,0,,,
286,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Govindapalli",1020,1020,,,1020,0,,,0,0,,,
287,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Kanalapalli",570,570,,,570,0,,,0,0,,,
288,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Sirivella",4674,4674,,,4674,0,,,0,0,,,
289,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Kaminenipalli",635,635,,,635,0,,,0,0,,,
290,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Gangavaram",661,661,,,661,0,,,0,0,,,
291,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Chennuru",2490,2490,,,2490,0,,,0,0,,,
292,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Kotapadu",786,786,,,786,0,,,0,0,,,
293,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Basapuram",389,389,,,389,0,,,0,0,,,
294,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Gajulapalli",1536,1536,,,1536,0,,,0,0,,,
295,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Maseedapuram",796,796,,,796,0,,,0,0,,,
296,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","beeravolu",716,716,,,716,0,,,0,0,,,
297,"KU_C_68_13","KU_C_KD_VELUGODU","Velugodu",10033,10033,0,9020,10033,0,0,0,0,0,,,
298,"KU_C_68_13","KU_C_KD_VELUGODU","Boyarevula",1839,1839,0,4052,1839,0,0,0,0,0,,,
299,"KU_C_68_14","KU_C_KD_VELUGODU","Kunta (U.I)",0,0,0,0,0,0,0,0,0,0,,,
300,"KU_C_68_15","KU_C_KD_VELUGODU","RF(Pangidiguduru)",0,0,0,0,0,0,0,0,0,0,,,
301,"KU_C_68_16","KU_C_KD_VELUGODU","RF(Abbirajugunta)",0,0,0,0,0,0,0,0,0,0,,,
302,"KU_C_68_13","KU_C_KD_VELUGODU","Reserve Forest",29553,0,0,0,0,13000,16553,29553,29553,0,,,
303,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Tatipadu",922,922,0,0,922,0,0,0,0,0,,,
304,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Thangadancha",1791,0,0,0,,1791,0,0,1791,0,,,
305,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Tarthuru",2218,0,0,0,,2218,0,0,2218,0,,,
306,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Bollavaram (Bhaskarapuram)",1117,1117,0,0,1117,0,0,0,,0,,,
307,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Mandlam",2658,0,0,0,,2658,0,0,2658,0,,,
308,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Veepanagundla",1783,0,0,0,,1783,0,0,1783,0,,,
309,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Nandikunta",1262,0,,,,1262,,,1262,0,,,
310,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Kokkarancha",2205,0,,,,2205,,,2205,0,,,
311,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Dudyala",3017,0,,,,3017,,,3017,0,,,
312,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Nallakalva",2646,0,,,,2646,,,2646,0,,,
313,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Karivena",516,0,,,,516,,,516,0,,,
314,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Kambhalapalli",323,323,,,323,0,,,,0,,,
315,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Pamulapadu",2401,2401,,,2401,0,,,,0,,,
316,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Juturu",2667,2667,,,2667,0,,,,0,,,
317,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Chelimala",1475,0,,,,1475,,,1475,0,,,
318,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Iskala",972,0,,,,972,,,972,0,,,
319,"13_D_44_09","Ku_D_LK_Pagidyala-C","Beeravolu",970,970,0,,970,0,0,,,0,,,
320,"13_D_44_09","Ku_D_LK_Pagidyala-C","Palamarri(U.I.)",615,615,0,,615,0,0,,,0,,,
321,"13_D_44_09","Ku_D_LK_Pagidyala-C","Pagidyala",2330,2330,0,,2330,0,0,,,0,,,
322,"13_D_44_09","Ku_D_LK_Pagidyala-C","Prathakota West",2624,2624,0,,2624,0,0,,,0,,,
323,"13_D_44_09","Ku_D_LK_Pagidyala-C","Lakshmipuram",2042,0,0,,,2042,0,,2042,0,,,
324,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Hanavalu",1582,1582,,,1582,0,,,,0,,,
325,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Yedavalli",267,267,,,267,0,,,,0,,,
326,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Santekulluru",2734,2734,,,2734,0,,,,0,,,
327,"13_D_45_23(a)","KU_D_TB_ADONI(A)","G.Hosahalli",726,0,,,,676,50,,726,0,,,
328,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Ganekal",900,0,,,,900,,,900,0,,,
329,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Madire",3343,3343,,,3343,0,,,,0,,,
330,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Kadithota",480,0,,,,455,25,,480,0,,,
331,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Isvi",2216,0,,,,1672,544,,2216,0,,,
332,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Parvathapuram",1017,0,,,,1017,,,1017,0,,,
333,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Kallubavi",1745,0,,,,1745,,,1745,0,,,
334,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Adoni",2254,0,,,,1367,887,,2254,0,,,
335,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Mandagiri",3159,0,,,,3159,,,3159,0,,,
336,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Gonanabavi",497,0,,,,497,,,497,0,,,
337,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Dibbanakal",635,0,,,,303,332,,635,0,,,
338,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Honnuru (Huvvanur)",399,0,,,,374,25,,399,0,,,
339,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Virupapuram",1455,0,,,,1430,25,,1455,0,,,
340,"13_D_45_23(a)","KU_D_TB_ADONI(A)","S.Kondapuram",745,0,,,,745,,,745,0,,,
341,"13_D_45_23(a)","KU_D_TB_ADONI(A)","V.Kondapuram",161,0,,,,161,,,161,0,,,
342,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Vengalapuram",371,0,,,,371,,,371,0,,,
343,"13_D_45_23","KU_D_TB_ADONI_C","Pedda Tumbalam",3144,0,,,,2944,200,,3144,0,,,
344,"13_D_45_23","KU_D_TB_ADONI_C","Kuppagallu",695,0,,,,645,50,,695,0,,,
345,"13_D_45_23","KU_D_TB_ADONI_C","Bellikallu",774,0,,,,712,62,,774,0,,,
346,"13_D_45_23","KU_D_TB_ADONI_C","Jyalimanchi",726,0,,,,476,250,,726,0,,,
347,"13_D_45_23","KU_D_TB_ADONI_C","Doddanagari",844,0,,,,694,150,,844,0,,,
348,"13_D_45_23","KU_D_TB_ADONI_C","Mantriki",748,0,,,,598,150,,748,0,,,
349,"13_D_45_23","KU_D_TB_ADONI_C","Dayalagudem",806,0,,,,556,250,,806,0,,,
350,"13_D_45_23","KU_D_TB_ADONI_C","Basapuram",745,0,,,,695,50,,745,0,,,
351,"13_D_45_23","KU_D_TB_ADONI_C","Sultanapuram",461,0,,,,461,,,461,0,,,
352,"13_D_45_23","KU_D_TB_ADONI_C","Kapati",1331,0,,,,1154,177,,1331,0,,,
353,"13_D_45_23","KU_D_TB_ADONI_C","Pesalabanda",644,0,,,,644,,,644,0,,,
354,"13_D_45_23","KU_D_TB_ADONI_C","Basaladoddi",1310,0,,,,810,500,,1310,0,,,
355,"13_D_45_23","KU_D_TB_ADONI_C","Chinna Tumbalam",2402,2227,175,,2402,0,,,,0,,,
356,"13_D_45_23","KU_D_TB_ADONI_C","Hulikanivi",965,0,,,,965,,,965,0,,,
357,"13_D_45_23","KU_D_TB_ADONI_C","Muchchigiri",425,0,,,,425,,,425,0,,,
358,"13_D_45_23","KU_D_TB_ADONI_C","Naulikallu",1287,0,,,,1287,,250,1287,0,,,
359,"13_D_45_23","KU_D_TB_ADONI_C","Mekadona",729,0,,,,729,,,729,0,,,
360,"13_D_45_23","KU_D_TB_ADONI_C","Chinna Kadaburu",556,0,,,,456,100,,556,0,,,
361,"13_D_45_23","KU_D_TB_ADONI_C","Rangapuram",635,0,,,,435,200,,635,0,,,
362,"13_D_45_23","KU_D_TB_ADONI_C","Tarapuram",275,0,,,,275,,,275,0,,,
363,"13_D_45_23","KU_D_TB_ADONI_C","Madhavaram",1752,1752,,,1752,0,,,,0,,,
364,"13_D_45_23","KU_D_TB_ADONI_C","Rochumarri",1806,1806,,,1806,0,,,,0,,,
365,"13_D_45_23","KU_D_TB_ADONI_C","Sunkeswari",1101,1101,,,1101,0,,,,0,,,
366,"13_D_45_23","KU_D_TB_ADONI_C","Malapalli",976,976,,,976,0,,,,0,,,
367,"13_D_45_23","KU_D_TB_ADONI_C","Singarajanipalli",352,352,,,352,0,,,,0,,,
368,"13_D_45_23","KU_D_TB_ADONI_C","Pramandoddi (Omnagaram)",261,261,,,261,0,,,,0,,,
369,"13_D_45_23","KU_D_TB_ADONI_C","Sowlehalli",761,0,,,,761,,,761,0,,,
370,"13_D_45_23","KU_D_TB_ADONI_C","Belagallu",2288,2288,,,2288,0,,,,0,,,
371,"13_D_45_23","KU_D_TB_ADONI_C","Chintakunta",597,0,,,,562,35,,597,0,,,
372,"13_D_45_23","KU_D_TB_ADONI_C","Pallepadu",461,0,,,,461,,,461,0,,,
373,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","H.Kyaravadi",1293,1273,20,0,1293,0,,0,0,0,,,
374,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Vemugodu",1558,1558,0,0,1558,0,0,0,,0,,,
375,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Varkuru",1549,1549,0,0,1549,0,0,0,,0,,,
376,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Kodumuru",2928,0,,,,2803,125,250,2928,0,,,
377,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Mudumalagutti",2052,0,,,,2032,20,0,2052,0,,,
378,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Gorantla",3144,0,,,,3129,15,0,3144,0,,,
379,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Laddagiri",3518,0,,,,3368,150,0,3518,0,,,
380,"13_D_45_2","KU-D_TB_KOSIGI_C","Agasanuru",1072,1072,,,1072,0,,,,0,,,
381,"13_D_45_2","KU-D_TB_KOSIGI_C","Bhatrabomulapuram",359,0,,,,359,,,359,0,,,
382,"13_D_45_2","KU-D_TB_KOSIGI_C","Chitranakallu",839,839,,,839,0,,,,0,,,
383,"13_D_45_2","KU-D_TB_KOSIGI_C","Duddi",1106,1106,,,1106,0,,,,0,,,
384,"13_D_45_2","KU-D_TB_KOSIGI_C","Yandapalli",173,0,,,,173,,,173,0,,,
385,"13_D_45_2","KU-D_TB_KOSIGI_C","Kalavalagundu",233,0,,,,233,,,233,0,,,
386,"13_D_45_2","KU-D_TB_KOSIGI_C","Devarabetta",997,0,,,,997,,,997,0,,,
387,"13_D_45_2","KU-D_TB_KOSIGI_C","Jampapuram",616,616,,,616,0,,,,0,,,
388,"13_D_45_2","KU-D_TB_KOSIGI_C","Irnagallu",732,0,,,,682,50,,732,0,,,
389,"13_D_45_2","KU-D_TB_KOSIGI_C","Kosigi",1534,0,,,,1159,375,,1534,0,,,
390,"13_D_45_2","KU-D_TB_KOSIGI_C","Kandukuru",1427,1427,,,1427,0,,,,0,,,
391,"13_D_45_2","KU-D_TB_KOSIGI_C","Puttakunta",45,45,,,45,0,,,,0,,,
392,"13_D_45_2","KU-D_TB_KOSIGI_C","Kamandoddi",1045,1045,,,1045,0,,,,0,,,
393,"13_D_45_2","KU-D_TB_KOSIGI_C","Mugaladoddi",343,0,,,,318,25,,343,0,,,
394,"13_D_45_2","KU-D_TB_KOSIGI_C","Pendekallu",576,0,,,,526,50,,576,0,,,
395,"13_D_45_2","KU-D_TB_KOSIGI_C","Satanuru",1591,0,,,,1591,,,1591,0,,,
396,"13_D_45_2","KU-D_TB_KOSIGI_C","Sajjalagadda",776,0,,,,776,,,776,0,,,
397,"13_D_45_2","KU-D_TB_KOSIGI_C","Tunbiganuru",540,0,,,,540,,,540,0,,,
398,"13_D_45_2","KU-D_TB_KOSIGI_C","Kadidoddi",355,0,,,,355,,,355,0,,,
399,"13_D_45_2","KU-D_TB_KOSIGI_C","Nelakosigi",476,0,,,,401,75,,476,0,,,
400,"13_D_45_2","KU-D_TB_KOSIGI_C","Bompalli",1360,0,,274,,1185,175,,1360,0,,,
401,"13_D_45_3","KU-D_TB_KOSIGI_C","Kaggallu",344,0,,,,344,,,344,0,,,
402,"13_D_45_3","KU-D_TB_KOSIGI_C","Narayanapuram",489,0,,,,489,,,489,0,,,
403,"13_D_45_3","KU-D_TB_KOSIGI_C","Ramapuram",696,0,,,,696,,,696,0,,,
404,"13_D_45_3","KU-D_TB_KOSIGI_C","Dibbanadoddi",535,0,,,,535,,312,535,0,,,
405,"13_D_45_3","KU-D_TB_KOSIGI_C","Basapuram",745,0,,,,745,,,745,0,,,
406,"13_D_45_3","KU-D_TB_KOSIGI_C","Kachapuram",362,0,,,,362,,,362,0,,,
407,"13_D_45_22","KU-D_TB_KOSIGI_C","Pikkalabetta",536,0,,,,536,,,536,0,,,
408,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Hardaragiri",854,854,,0,854,0,,0,,0,,,
409,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Medihal",1212,0,,0,,1212,,0,1212,0,,,
410,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Kaminihal",1176,0,,0,,1176,,0,1176,0,,,
411,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Nagara Dona",1633,1483,150,0,1633,0,,0,,0,,,
412,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Thimmapuram",668,0,,0,,668,,0,668,0,,,
413,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Beldona",2754,2754,,0,2754,0,,0,,0,,,
414,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Kundanakurthy",928,0,,0,,928,,0,928,0,,,
415,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Namakallu",3994,0,,0,,3919,75,0,3994,0,,,
416,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Ramadurgam",3814,3814,,0,3814,0,,0,,0,,,
417,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Siddapuram",508,508,,,508,0,,,,0,,,
418,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Virupapuram",1017,0,,,,1017,,,1017,0,,,
419,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Balagoti",1530,0,,,,1530,,,1530,0,,,
420,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Nitravatti",1364,0,,,,1364,,,1364,0,,,
421,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Amrutapuram",917,917,,,917,0,,,,0,,,
422,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Gulyam",1221,1221,,,1221,0,,,,0,,,
423,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Bapuram",1116,1116,,,1116,0,,,,0,,,
424,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Bella Hallu",2488,0,,,,2488,,,2488,0,,,
425,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Halaharvi",3213,0,,,,3213,,,3213,0,,,
426,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Machanuru",649,0,,,,649,,,649,0,,,
427,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","J.Hosahalli",1241,1241,,,1241,0,,75,,0,,,
428,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Pacharlapalli",442,0,,,,442,,,442,0,,,
429,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Kuruvalli",1045,0,,,,1045,,,1045,0,,,
430,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Hattibelagal",7328,0,,,,6903,425,325,7328,0,,,
431,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Aluru",2432,0,,,,2432,,,2432,0,,,
432,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Arikera",2958,0,,,,2583,375,225,2958,0,,,
433,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Suluyi",1731,0,,,,1731,,,1731,0,,,
434,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Mugamanugundi",662,0,,,,662,,,662,0,,,
435,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Nagarakanvi",365,0,,,,365,,,365,0,,,
436,"13_C_68_38","KU_C_KD_ALLAGADDA","Alamuru",2690,2540,150,0,2690,0,0,0,0,0,,0,
437,"13_C_68_38","KU_C_KD_ALLAGADDA","Reserve forest",10131,0,0,0,,9681,450,10131,10131,0,,0,
438,"13_C_68_38","KU_C_KD_ALLAGADDA","Krishnapuram",1594,1344,250,0,1594,0,0,0,0,0,,0,
439,"13_C_68_38","KU_C_KD_ALLAGADDA","Padakandla",1335,1335,0,0,1335,0,0,0,0,0,,0,
440,"13_C_68_38","KU_C_KD_ALLAGADDA","Yadawada",2178,2178,0,0,2178,0,0,0,0,0,,0,
441,"13_C_68_38","KU_C_KD_ALLAGADDA","Obulampalli",1032,1032,0,0,1032,0,0,0,0,0,,0,
442,"13_C_68_38","KU_C_KD_ALLAGADDA","Mittapalli",2414,2264,150,0,2414,0,0,0,0,0,,0,
443,"13_D_44_16","Ku_D_LK_Midthuru_C","Ganapuram",1373,1373,,,1373,0,,,,0,,,
444,"13_D_44_16","Ku_D_LK_Midthuru_C","Bannuru",1914,1914,,,1914,0,,,,0,,,
445,"13_D_44_16","Ku_D_LK_Midthuru_C","Tarigopula",2292,2292,,,2292,0,,,,0,,,
446,"13_D_44_16","Ku_D_LK_Midthuru_C","Parumanchala",5770,0,,,,5770,,,5770,0,,,
447,"13_D_44_16","Ku_D_LK_Midthuru_C","Lingapuram",602,602,,,602,0,,,,0,,,0
448,"13_D_44_16","Ku_D_LK_Midthuru_C","Thummaluru",452,452,,,452,0,,,,0,,,
449,"13_D_44_16","Ku_D_LK_Midthuru_C","Thimmapuram",955,0,,,,955,,,955,0,,,
450,"13_D_44_17","Ku_D_LK_Midthuru_C","Bairapuram",1077,0,,,,1077,,,1077,0,,,
