,,,,"Command Area",,,,,,,"Non-Command Area",,,,,,,"Poor GW quality area",,,,,,
,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,"Irrigated",,,,,,
"Sr.no","Watershed code","GW watershed name","village name","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP"
160,"05_I_37_34","WG_I_Nidadavolu_Arugolanu","Korumamidi ",0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
161,"05_I_37_35","WG_I_Nidadavolu_Arugolanu","Ravimetla ",0,0,5,5,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
162,"05_I_37_36","WG_I_Nidadavolu_Arugolanu","Sankarapuram",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"05_I_37_37","WG_I_Nidadavolu_Arugolanu","Singavaram ",0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
164,"05_I_37_38","WG_I_Nidadavolu_Arugolanu","Surapuram ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"05_I_37_39","WG_I_Nidadavolu_Arugolanu","Tadimalla",0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0
166,"05_I_37_40","WG_I_Nidadavolu_Arugolanu","Unakaramilli ",0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
167,"05_I_37_41","WG_I_Nidadavolu_Arugolanu","Vissampalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"05_I_37_42","WG_I_Nidadavolu_Arugolanu","J.Khandrika",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"05_I_37_43","WG_I_Nidadavolu_Arugolanu","Settipeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"05_I_37_44","WG_I_Nidadavolu_Arugolanu","Brahmanagudem ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"05_I_37_45","WG_I_Nidadavolu_Arugolanu","Chikkala ",0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0
172,"05_I_37_46","WG_I_Nidadavolu_Arugolanu","Kalavalapalli ",0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0
173,"05_I_37_47","WG_I_Nidadavolu_Arugolanu","Nandigampadu",0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
174,"05_I_37_48","WG_I_Nidadavolu_Arugolanu","Unagatla",15,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0
175,"05_I_14","WG_I_Jagannapeta","Jaggannapeta",,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0
176,"05_I_15","WG_I_Jagannapeta","Kadakatla",,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
177,"05_I_16","WG_I_Jagannapeta","kadiadda",,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0
178,"05_I_17","WG_I_Jagannapeta","Kondrupolu",,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,,0,0,0,0
179,"05_I_18","WG_I_Jagannapeta","Kunchinapalli",,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0
180,"05_I_19","WG_I_Jagannapeta","Padala",,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
181,"05_I_20","WG_I_Jagannapeta","Tadepalli",,50,100,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0
182,"05_I_21","WG_I_Jagannapeta","Tadepalligudem (U)",,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
183,"05_I_22","WG_I_Jagannapeta","Tallamudurupadu",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"05_I_23","WG_I_Jagannapeta","Yagallapalli",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"05_I_24","WG_I_Jagannapeta","Krishnayapalem",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"05_I_25","WG_I_Jagannapeta","Venkataramannagudem",,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0
187,"05_I_26","WG_I_Jagannapeta","Badampudi",,0,0,20,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
188,"05_I_27","WG_I_Jagannapeta","Bommidi",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"05_I_28","WG_I_Jagannapeta","Chebrolu",,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
190,"05_I_29","WG_I_Jagannapeta","Dontavaram",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"05_I_30","WG_I_Jagannapeta","Kagupadu",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"05_I_31","WG_I_Jagannapeta","Kakarlamudi",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"05_I_32","WG_I_Jagannapeta","Rachuru",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"05_I_33","WG_I_Jagannapeta","Ravulaparru",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"05_I_34","WG_I_Jagannapeta","Unguturu",,25,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0
196,"05_I_35","WG_I_Jagannapeta","V.Apparaopuram",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"05_I_36","WG_I_Jagannapeta","Vellamilli",,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
198,"05_I_37","WG_I_Jagannapeta","Avapadu",,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
199,"05_I_38","WG_I_Bhimadole_Bhimadole","Ambarupeta",0,0,0,0,0,0,15,0,0,0,0,100,62,0,0,0,0,0,0,0,0
200,"05_I_39","WG_I_Bhimadole_Bhimadole","Duddepudi",10,10,0,0,0,0,0,0,40,0,34,0,0,0,0,0,0,0,0,0,0
201,"05_I_40","WG_I_Bhimadole_Bhimadole","Kodurupadu",10,10,0,0,0,0,12,0,43,0,34,0,0,0,0,0,0,0,0,0,0
202,"05_I_41","WG_I_Bhimadole_Bhimadole","Polasanipalli",10,10,0,0,0,0,26,0,0,0,0,0,94,0,0,0,0,0,0,0,0
203,"05_I_42","WG_I_Bhimadole_Bhimadole","Vempadu",0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
204,"05_I_43","WG_I_Bhimadole_Bhimadole","Bhimadole",5,5,0,0,0,0,13,0,0,0,45,0,0,0,0,0,0,0,0,0,0
205,"05_I_44","WG_I_Bhimadole_Bhimadole","Pulla",10,0,0,0,0,0,15,0,0,0,74,0,0,0,0,0,0,0,0,0,0
206,"05_I_45","WG_I_Bhimadole_Bhimadole","D.Tirumala",0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
207,"05_I_46","WG_I_Bhimadole_Bhimadole","Dadavali",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
208,"05_I_47","WG_I_Bhimadole_Bhimadole","Golladikuntakhandr",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
209,"05_I_48","WG_I_Bhimadole_Bhimadole","Gopikuntakhandrika",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
210,"05_I_49","WG_I_Bhimadole_Bhimadole","Gunnampalli",15,15,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0
211,"05_I_50","WG_I_Bhimadole_Bhimadole","Jajulakunta",26,10,0,0,0,0,0,0,76,0,20,0,0,0,0,0,0,0,0,0,0
212,"05_I_51","WG_I_Bhimadole_Bhimadole","Krishnapuram",0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
213,"05_I_52","WG_I_Bhimadole_Bhimadole","Lingaraopalem",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
214,"05_I_53","WG_I_Bhimadole_Bhimadole","Malasanikunta",5,5,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
215,"05_I_54","WG_I_Bhimadole_Bhimadole","Narayanapuram",15,15,10,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0
216,"05_I_55","WG_I_Bhimadole_Bhimadole","P.Kannapuram",5,5,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
217,"05_I_56","WG_I_Bhimadole_Bhimadole","Rallakunta",5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
218,"05_I_57","WG_I_Bhimadole_Bhimadole","Ramannagudem",5,5,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0
219,"05_I_58","WG_I_Bhimadole_Bhimadole","Sarabhapuram",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
220,"05_I_59","WG_I_Bhimadole_Bhimadole","Sathenagedem",4,6,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
221,"05_I_60","WG_I_Bhimadole_Bhimadole","sattala",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
222,"05_I_61","WG_I_Bhimadole_Bhimadole","Timmapuram",3,7,0,0,0,0,0,0,0,0,33,78,0,0,0,0,0,0,0,0,0
223,"05_I_62","WG_I_Bhimadole_Bhimadole","Tirumalapalem",8,2,0,0,0,0,0,0,0,0,0,199,24,0,0,0,0,0,0,0,0
224,"05_I_63","WG_I_Bhimadole_Bhimadole","Vkrishnaprm",9,1,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
225,"05_I_64","WG_I_Bhimadole_Bhimadole","Kommugudem",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
226,"05_I_65","WG_I_Bhimadole_Bhimadole","H. Lingapalem",5,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
227,"05_I_66","WG_I_Bhimadole_Bhimadole","Pangidigudem",45,25,0,0,0,0,0,0,0,0,44,152,0,0,0,0,0,0,0,0,0
228,"05_I_67","WG_I_Bhimadole_Bhimadole","M. Nagulapalli",15,5,0,0,0,0,0,0,0,0,16,74,0,0,0,0,0,0,0,0,0
229,"05_I_68","WG_I_Bhimadole_Bhimadole","Sayanaraopalem ",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
230,"05_I_69","WG_I_Bhimadole_Bhimadole","V.P. Nuthanam",6,4,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
231,"05_I_70","WG_I_Bhimadole_Bhimadole","A.Gokavaram",17,3,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0
232,"05_I_71","WG_I_Bhimadole_Bhimadole","Chebrolukhandrika ©",6,4,0,0,0,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,0
233,"05_I_72","WG_I_Bhimadole_Bhimadole","Gopinadhapatnam",18,2,0,0,0,0,0,0,56,0,47,0,0,0,0,0,0,0,0,0,0
234,"05_I_73","WG_I_Bhimadole_Bhimadole","Kaikaram ©",15,5,0,0,0,0,0,0,0,0,96,53,0,0,0,0,0,0,0,0,0
235,"05_I_74","WG_I_Bhimadole_Bhimadole","Nallamadu",0,0,0,0,0,0,0,0,0,0,125,0,225,0,0,0,0,0,0,0,0
236,"05_I_75","WG_I_Bhimadole_Bhimadole","Tallapuram ©",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,"05_I_39_16","WG_I_Gunderu_Pedavegi","Pragadavaram",0,0,0,0,0,0,0,0,73,423,135,0,0,0,0,0,0,0,0,0,0
238,"05_I_39_17","WG_I_Gunderu_Pedavegi","Kanupeda",0,0,0,0,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0
239,"05_I_39_18","WG_I_Gunderu_Pedavegi","Venkampalem",0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,0,0
240,"05_I_39_19","WG_I_Gunderu_Pedavegi","Timmeriddipalli",0,0,0,0,0,0,0,0,46,49,0,0,0,0,0,0,0,0,0,0,0
241,"05_I_39_20","WG_I_Gunderu_Pedavegi","Ponukumadu",0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0
242,"05_I_39_21","WG_I_Gunderu_Pedavegi","Sankuchakarapuram",0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0
243,"05_I_39_22","WG_I_Gunderu_Pedavegi","Akkireddigudem",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
244,"05_I_39_23","WG_I_Gunderu_Pedavegi","Ch. Chintalapudi",0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0
245,"05_I_39_24","WG_I_Gunderu_Pedavegi","Denduluru",0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0
246,"05_I_39_25","WG_I_Gunderu_Pedavegi","Dosapadu ©",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,"05_I_39_26","WG_I_Gunderu_Pedavegi","Galayagudem",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
248,"05_I_39_27","WG_I_Gunderu_Pedavegi","Gopannapalem",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
249,"05_I_39_28","WG_I_Gunderu_Pedavegi","Gudigunta",0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
250,"05_I_39_29","WG_I_Gunderu_Pedavegi","Komarepalli",0,0,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
251,"05_I_39_30","WG_I_Gunderu_Pedavegi","Kothagudem",0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0
252,"05_I_39_31","WG_I_Gunderu_Pedavegi","Kovvali ©",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,"05_I_39_32","WG_I_Gunderu_Pedavegi","Malakacherla",0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
254,"05_I_39_33","WG_I_Gunderu_Pedavegi","Medinaraopalem",0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0
255,"05_I_39_34","WG_I_Gunderu_Pedavegi","Muppavaram",0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
256,"05_I_39_35","WG_I_Gunderu_Pedavegi","Naguladevunipadu",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
257,"05_I_39_36","WG_I_Gunderu_Pedavegi","Narasimhapuram",0,0,0,7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
258,"05_I_39_37","WG_I_Gunderu_Pedavegi","Pothunuru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,"05_I_39_38","WG_I_Gunderu_Pedavegi","Ramaraogudem",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
260,"05_I_39_39","WG_I_Gunderu_Pedavegi","Sanigudem",0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
261,"05_I_39_40","WG_I_Gunderu_Pedavegi","Singavaram",0,0,0,7,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0
262,"05_I_39_41","WG_I_Gunderu_Pedavegi","Sriramavaram",0,0,0,0,0,0,0,0,0,7,91,0,0,0,0,0,0,0,0,0,0
263,"05_I_39_42","WG_I_Gunderu_Pedavegi","Timmanagudem",0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
264,"05_I_39_43","WG_I_Gunderu_Pedavegi","Uppugudem",0,0,0,15,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0
265,"05_I_39_44","WG_I_Gunderu_Pedavegi","Vegavaram",0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
266,"05_I_39_45","WG_I_Gunderu_Pedavegi","Sommavarapadu",0,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0,0,0
267,"05_I_39_46","WG_I_Gunderu_Pedavegi","Kothapalli",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
268,"05_I_39_47","WG_I_Gunderu_Pedavegi","Challapalli",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
269,"05_I_39_48","WG_I_Gunderu_Pedavegi","Ankalampadu",0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0
270,"05_I_39_49","WG_I_Gunderu_Pedavegi","Guntupalli",0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
271,"05_I_39_50","WG_I_Gunderu_Pedavegi","K.S.Ramavaram",0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0
272,"05_I_39_51","WG_I_Gunderu_Pedavegi","Kallacheruvu",0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0
273,"05_I_39_52","WG_I_Gunderu_Pedavegi","Mysannagudem",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
274,"05_I_39_53","WG_I_Gunderu_Pedavegi","Polasigudem",0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
275,"05_I_39_54","WG_I_Gunderu_Pedavegi","R. Nagulapalli",0,0,0,0,0,0,0,0,0,142,0,13,0,0,0,0,0,0,0,0,0
276,"05_I_39_55","WG_I_Gunderu_Pedavegi","Tadikalapudi",0,0,0,0,0,0,0,0,0,0,13,142,206,0,0,0,0,0,0,0,0
277,"05_I_39_56","WG_I_Gunderu_Pedavegi","Mankenapalli",0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
278,"05_I_39_57","WG_I_Gunderu_Pedavegi","Assannagudem",0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
279,"05_I_39_58","WG_I_Gunderu_Pedavegi","Badarala",0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
280,"05_I_39_59","WG_I_Gunderu_Pedavegi","Ganapavarigudem",0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0
281,"05_I_39_60","WG_I_Gunderu_Pedavegi","K. Gokavaram",0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0
282,"05_I_39_61","WG_I_Gunderu_Pedavegi","Mudicherla",0,0,0,0,0,0,0,0,0,114,21,0,0,0,0,0,0,0,0,0,0
283,"05_I_39_62","WG_I_Gunderu_Pedavegi","Pachanagaram",0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
284,"05_I_39_63","WG_I_Gunderu_Pedavegi","Puppalavarigudem",0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0
285,"05_I_39_64","WG_I_Gunderu_Pedavegi","Vemulapalli",0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
286,"05_I_39_65","WG_I_Gunderu_Pedavegi","Rangapuram",0,0,0,0,0,0,0,0,55,100,0,0,0,0,0,0,0,0,0,0,0
287,"05_I_39_66","WG_I_Gunderu_Pedavegi","Bethavaram",0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
288,"05_I_39_67","WG_I_Gunderu_Pedavegi","Chakrayagudem",0,0,0,0,0,0,0,0,83,50,0,0,0,0,0,0,0,0,0,0,0
289,"05_I_39_68","WG_I_Gunderu_Pedavegi","K.Kannapuram",0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
290,"05_I_39_69","WG_I_Gunderu_Pedavegi","Munduru",0,0,0,0,0,0,0,0,0,0,86,48,0,0,0,0,0,0,0,0,0
291,"05_I_39_70","WG_I_Gunderu_Pedavegi","Nyayampalli",0,0,0,0,0,0,0,0,0,46,52,0,0,0,0,0,0,0,0,0,0
292,"05_I_39_71","WG_I_Gunderu_Pedavegi","Pedavegi",0,0,0,0,0,0,0,0,0,157,125,156,0,0,0,0,0,0,0,0,0
293,"05_I_39_72","WG_I_Gunderu_Pedavegi","T.Gokavaram",0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0
294,"05_I_39_73","WG_I_Gunderu_Pedavegi","Vegiwada",0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0
295,"05_I_39_74","WG_I_Gunderu_Pedavegi","Ramasingavaram",0,0,0,0,0,0,0,0,0,200,132,59,0,0,0,0,0,0,0,0,0
296,"05_I_39_75","WG_I_Gunderu_Pedavegi","Rajupothepalli",0,0,0,0,0,0,0,0,0,0,194,75,0,0,0,0,0,0,0,0,0
297,"05_I_39_76","WG_I_Gunderu_Pedavegi","Kethavaram",0,0,0,0,0,0,0,0,0,0,133,96,0,0,0,0,0,0,0,0,0
298,"05_I_39_77","WG_I_Gunderu_Pedavegi","Tedlam",0,0,0,0,0,0,0,0,0,0,168,259,0,0,0,0,0,0,0,0,0
299,"05_I_39_78","WG_I_Gunderu_Pedavegi","Sriramvaram",0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
300,"05_I_39_79","WG_I_Gunderu_Pedavegi","Krisnaraopalem",0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
301,"05_I_39_80","WG_I_Gunderu_Pedavegi","Lingaraopalem",0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
302,"05_I_39_81","WG_I_Gunderu_Pedavegi","Gudlapalli",0,0,0,0,0,0,0,0,0,0,70,36,0,0,0,0,0,0,0,0,0
303,"05_I_39_82","WG_I_Gunderu_Pedavegi","A. Ch. Raju Palem",0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,0,0,0,0,0,0
304,"05_I_39_83","WG_I_Gunderu_Pedavegi","Gundagolanu",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"05_I_39_84","WG_I_Gunderu_Pedavegi","Surappagudem",0,0,0,0,0,0,0,0,0,0,42,51,0,0,0,0,0,0,0,0,0
306,"05_I_39_85","WG_I_Gunderu_Pedavegi","Agadalanka (C)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"05_I_39_86","WG_I_Gunderu_Pedavegi","Chettunnapadu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"05_I_39_87","WG_I_Gunderu_Pedavegi","Mallavaram",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,"05_I_39_88","WG_I_Gunderu_Pedavegi","Pydichintapadu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"05_I_39_89","WG_I_Gunderu_Pedavegi","Kokkirailanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"05_I_39_90","WG_I_Gunderu_Pedavegi","Prattikollanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"05_I_39_91","WG_I_Gunderu_Pedavegi","Gudivakalanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"05_I_39_92","WG_I_Gunderu_Pedavegi","Komatilanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"05_I_39_93","WG_I_Gunderu_Pedavegi","Malkapuram",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,"05_I_40_17","WG_I_Tammileru South_Eluru","M.V.Varigudem",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
316,"05_I_40_18","WG_I_Tammileru South_Eluru","Kondalaraopalem",0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
317,"05_I_40_19","WG_I_Tammileru South_Eluru","Gokinapalli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,"05_I_40_20","WG_I_Tammileru South_Eluru","Rayannapalem",0,0,0,0,0,0,0,22,18,254,0,0,0,0,0,0,0,0,0,0,0
319,"05_I_40_21","WG_I_Tammileru South_Eluru","Vijayarai",0,0,0,0,0,0,0,23,17,193,0,0,0,0,0,0,0,0,0,0,0
320,"05_I_40_22","WG_I_Tammileru South_Eluru","Muttanaveedu",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
321,"05_I_40_23","WG_I_Tammileru South_Eluru","Alliveedu",0,0,0,0,0,0,0,28,0,5,0,0,0,0,0,0,0,0,0,0,0
322,"05_I_40_24","WG_I_Tammileru South_Eluru","Jagannadhapuram",0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
323,"05_I_40_25","WG_I_Tammileru South_Eluru","Kavvagunta",0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
324,"05_I_40_26","WG_I_Tammileru South_Eluru","Dondapadu",0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
325,"05_I_40_27","WG_I_Tammileru South_Eluru","Vanguru",0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
326,"05_I_40_28","WG_I_Tammileru South_Eluru"," Katlampudi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,"05_I_40_29","WG_I_Tammileru South_Eluru"," Jalipudi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,"05_I_40_30","WG_I_Tammileru South_Eluru"," Komadavolu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,"05_I_40_31","WG_I_Tammileru South_Eluru","Tangellamudi",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,"05_I_40_32","WG_I_Tammileru South_Eluru","Chataparru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"05_I_40_33","WG_I_Tammileru South_Eluru","Chodimella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,"05_I_40_34","WG_I_Tammileru South_Eluru","Eluru town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,"05_I_40_35","WG_I_Tammileru South_Eluru","Madepalli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,"05_I_40_18","WG_I_Pedapadu","B.Singavaram",0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
335,"05_I_40_19","WG_I_Pedapadu","Pinakadimi",0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
336,"05_I_40_20","WG_I_Pedapadu","Duggirala",0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0
