S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
91,05_I_48,WG_I_Chityala_Tallapudi,Vadalakunta ,0,0,0,0,0,0,3.4,210,60,0,0,0
92,05_I_49,WG_I_Chityala_Tallapudi,Vellachintalagudem,300,2,80,45,83.3941125497,0.0250182338,3.4,210,60,17.8630189081,5.103719688,22.9667385962
93,05_I_50,WG_I_Chityala_Tallapudi,Venkatayapalem,0,0,0,0,0,0,3.4,210,60,0,0,0
94,05_I_51,WG_I_Chityala_Tallapudi,Jaganadhapuram,0,0,0,0,0,0,3.4,210,60,0,0,0
95,05_I_52,WG_I_Chityala_Tallapudi,Annadevarapeta,0,0,0,0,0,0,3.4,210,60,0,0,0
96,05_I_53,WG_I_Chityala_Tallapudi,Ballipadu,100,2,80,45,83.3941125497,0.0083394113,3.4,210,60,5.954339636,1.701239896,7.6555795321
97,05_I_54,WG_I_Chityala_Tallapudi,Bayyavaram,100,2,80,45,83.3941125497,0.0083394113,3.4,210,60,5.954339636,1.701239896,7.6555795321
98,05_I_55,WG_I_Chityala_Tallapudi,Gajjaram,150,2,80,45,83.3941125497,0.0125091169,3.4,210,60,8.9315094541,2.551859844,11.4833692981
99,05_I_56,WG_I_Chityala_Tallapudi,Kukunuru,60,2,80,45,83.3941125497,0.0050036468,3.4,210,60,3.5726037816,1.0207439376,4.5933477192
100,05_I_57,WG_I_Chityala_Tallapudi,Nallamillipadu,60,2,80,45,83.3941125497,0.0050036468,3.4,210,60,3.5726037816,1.0207439376,4.5933477192
101,05_I_58,WG_I_Chityala_Tallapudi,Pochavaram,50,2,80,45,83.3941125497,0.0041697056,3.4,210,60,2.977169818,0.850619948,3.827789766
102,05_I_59,WG_I_Chityala_Tallapudi,Prakkilanka,200,2,80,45,83.3941125497,0.0166788225,3.4,210,60,11.9086792721,3.402479792,15.3111590641
103,05_I_60,WG_I_Chityala_Tallapudi,Ragolupalli,40,2,80,45,83.3941125497,0.0033357645,3.4,210,60,2.3817358544,0.6804959584,3.0622318128
104,05_I_61,WG_I_Chityala_Tallapudi,Tadipudi,60,2,80,45,83.3941125497,0.0050036468,3.4,210,60,3.5726037816,1.0207439376,4.5933477192
105,05_I_62,WG_I_Chityala_Tallapudi,Tallapudi,80,2,80,45,83.3941125497,0.006671529,3.4,210,60,4.7634717088,1.3609919168,6.1244636256
106,05_I_63,WG_I_Chityala_Tallapudi,Tirugudumetta,120,2,80,45,83.3941125497,0.0100072935,3.4,210,60,7.1452075633,2.0414878752,9.1866954385
107,05_I_64,WG_I_Chityala_Tallapudi,Tupakulagudem,80,2,80,45,83.3941125497,0.006671529,3.4,210,60,4.7634717088,1.3609919168,6.1244636256
108,05_I_65,WG_I_Chityala_Tallapudi,Veerbhadrapuram,60,2,80,45,83.3941125497,0.0050036468,3.4,210,60,3.5726037816,1.0207439376,4.5933477192
109,05_I_66,WG_I_Chityala_Tallapudi,Vegeswarapuram,60,2,80,45,83.3941125497,0.0050036468,3.4,210,60,3.5726037816,1.0207439376,4.5933477192
110,05_I_67,WG_I_Chityala_Tallapudi,Peddevam,60,2,80,45,83.3941125497,0.0050036468,3.4,210,60,3.5726037816,1.0207439376,4.5933477192
111,05_I_33_11,WG_I_Kovvuru_Dommeru,Chagallu,0,0,0,0,0,0,17,180,145,0,0,0
112,05_I_33_12,WG_I_Kovvuru_Dommeru,Daravaram,1500,1,20,45,21.6970562748,0.0325455844,17,180,145,99.5894883016,80.2248655762,179.8143538778
113,05_I_33_13,WG_I_Kovvuru_Dommeru,Mallavaram,0,0,0,0,0,0,17,180,145,0,0,0
114,05_I_33_14,WG_I_Kovvuru_Dommeru,Markondapadu,0,0,0,0,0,0,17,180,145,0,0,0
115,05_I_33_15,WG_I_Kovvuru_Dommeru,Nelaturu,0,0,0,0,0,0,17,180,145,0,0,0
116,05_I_33_16,WG_I_Kovvuru_Dommeru,S.Muppavaram,0,0,0,0,0,0,17,180,145,0,0,0
117,05_I_33_17,WG_I_Kovvuru_Dommeru,Gowripatnam,0,0,0,0,0,0,17,180,145,0,0,0
118,05_I_33_18,WG_I_Kovvuru_Dommeru,Kondagudem,0,0,0,0,0,0,17,180,145,0,0,0
119,05_I_33_19,WG_I_Kovvuru_Dommeru,Laxmipuram,0,0,0,0,0,0,17,180,145,0,0,0
120,05_I_33_20,WG_I_Kovvuru_Dommeru,Arikirevala,700,1,20,45,21.6970562748,0.0151879394,17,180,145,46.4750945407,37.4382706022,83.913365143
121,05_I_33_21,WG_I_Kovvuru_Dommeru,Chidipi,300,1,20,45,21.6970562748,0.0065091169,17,180,145,19.9178976603,16.0449731152,35.9628707756
122,05_I_33_22,WG_I_Kovvuru_Dommeru,Chigurulanka,0,0,0,0,0,0,17,180,145,0,0,0
123,05_I_33_23,WG_I_Kovvuru_Dommeru,Decherla,0,0,0,0,0,0,17,180,145,0,0,0
124,05_I_33_24,WG_I_Kovvuru_Dommeru,Dharmavaram,400,1,20,45,21.6970562748,0.0086788225,17,180,145,26.5571968804,21.393297487,47.9504943674
125,05_I_33_25,WG_I_Kovvuru_Dommeru,Dommeru,0,0,0,0,0,0,17,180,145,0,0,0
126,05_I_33_26,WG_I_Kovvuru_Dommeru,I.Pangidi,0,0,0,0,0,0,17,180,145,0,0,0
127,05_I_33_27,WG_I_Kovvuru_Dommeru,Kovvuru,0,0,0,0,0,0,17,180,145,0,0,0
128,05_I_33_28,WG_I_Kovvuru_Dommeru,Kumaradevam,300,1,20,45,21.6970562748,0.0065091169,17,180,145,19.9178976603,16.0449731152,35.9628707756
129,05_I_33_29,WG_I_Kovvuru_Dommeru,Madduru,0,0,0,0,0,0,17,180,145,0,0,0
130,05_I_33_30,WG_I_Kovvuru_Dommeru,Maddurulanka,0,0,0,0,0,0,17,180,145,0,0,0
131,05_I_33_31,WG_I_Kovvuru_Dommeru,Nandamuru,300,1,20,45,21.6970562748,0.0065091169,17,180,145,19.9178976603,16.0449731152,35.9628707756
132,05_I_33_32,WG_I_Kovvuru_Dommeru,Pasivedala,300,1,20,45,21.6970562748,0.0065091169,17,180,145,19.9178976603,16.0449731152,35.9628707756
133,05_I_33_33,WG_I_Kovvuru_Dommeru,Penakarametta,300,1,20,45,21.6970562748,0.0065091169,17,180,145,19.9178976603,16.0449731152,35.9628707756
134,05_I_33_34,WG_I_Kovvuru_Dommeru,Togummi,0,0,0,0,0,0,17,180,145,0,0,0
135,05_I_33_35,WG_I_Kovvuru_Dommeru,Vadapalli,0,0,0,0,0,0,17,180,145,0,0,0
136,05_I_33_36,WG_I_Kovvuru_Dommeru,Vemuluru,0,0,0,0,0,0,17,180,145,0,0,0
137,05_I_33_37,WG_I_Kovvuru_Dommeru,Malakapalli,0,0,0,0,0,0,17,180,145,0,0,0
138,05_I_33_38,WG_I_Kovvuru_Dommeru,Ravurupadu,0,0,0,0,0,0,17,180,145,0,0,0
139,05_I_37_13,WG_I_Nidadavolu_Arugolanu,Madhavaram,0,0,0,0,0,0,15,180,145,0,0,0
140,05_I_37_14,WG_I_Nidadavolu_Arugolanu,Jagannadhapuram,0,0,0,0,0,0,15,180,145,0,0,0
141,05_I_37_15,WG_I_Nidadavolu_Arugolanu,Nandamuru,2.818,2.825,35.6,45,40.3941839764,0.0001138308,15,180,145,0.3073431882,0.2475820127,0.5549252009
142,05_I_37_16,WG_I_Nidadavolu_Arugolanu,Arulla,1.2,2,20,45,23.3941125497,2.80729350596345E-05,15,180,145,0.0757969247,0.0610586338,0.1368555584
143,05_I_37_17,WG_I_Nidadavolu_Arugolanu,Navabpalem,0.5,2.315,26.5,45,30.4286852763,1.52143426381362E-05,15,180,145,0.0410787251,0.0330911952,0.0741699204
144,05_I_37_18,WG_I_Nidadavolu_Arugolanu,Aurgolanu,0.4,2.315,26.5,45,30.4286852763,1.2171474110509E-05,15,180,145,0.0328629801,0.0264729562,0.0593359363
145,05_I_37_19,WG_I_Nidadavolu_Arugolanu,Apparaopeta,0,0,0,0,0,0,15,180,145,0,0,0
146,05_I_37_20,WG_I_Nidadavolu_Arugolanu,Atlapadu,0,0,0,0,0,0,15,180,145,0,0,0
147,05_I_37_21,WG_I_Nidadavolu_Arugolanu,D.Muppavaram,0,0,0,0,0,0,15,180,145,0,0,0
148,05_I_37_22,WG_I_Nidadavolu_Arugolanu,Gopavaram,2.312,3.72,65.5,45,71.8130493424,0.0001660318,15,180,145,0.4482857792,0.3611190999,0.8094048791
149,05_I_37_23,WG_I_Nidadavolu_Arugolanu,Jeedigunta,0,0,0,0,0,0,15,180,145,0,0,0
150,05_I_37_24,WG_I_Nidadavolu_Arugolanu,Kalavacherla,0,0,0,0,0,0,15,180,145,0,0,0
151,05_I_37_25,WG_I_Nidadavolu_Arugolanu,Korupalli,0,0,0,0,0,0,15,180,145,0,0,0
152,05_I_37_26,WG_I_Nidadavolu_Arugolanu,Munipalli,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
153,05_I_37_27,WG_I_Nidadavolu_Arugolanu,Nidadavolu,2500,2,36,45,39.3941125497,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
154,05_I_37_28,WG_I_Nidadavolu_Arugolanu,Pandalaparru,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
155,05_I_37_29,WG_I_Nidadavolu_Arugolanu,Pendyala,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
156,05_I_37_30,WG_I_Nidadavolu_Arugolanu,Purushottapalli,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
157,05_I_37_31,WG_I_Nidadavolu_Arugolanu,Timmarajupalem,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
158,05_I_37_32,WG_I_Nidadavolu_Arugolanu,Vijjeswaram,1.609,3.72,72,45,78.3130493424,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
159,05_I_37_33,WG_I_Nidadavolu_Arugolanu,Jeediguntalanka,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
160,05_I_37_34,WG_I_Nidadavolu_Arugolanu,Korumamidi ,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
161,05_I_37_35,WG_I_Nidadavolu_Arugolanu,Ravimetla ,0,0,0,0,0,5.42426406871193E-05,15,180,145,0.1464551299,0.1179777435,0.2644328733
162,05_I_37_36,WG_I_Nidadavolu_Arugolanu,Sankarapuram,0,0,0,0,0,0,15,180,145,0,0,0
163,05_I_37_37,WG_I_Nidadavolu_Arugolanu,Singavaram ,0,0,0,0,0,0,15,180,145,0,0,0
164,05_I_37_38,WG_I_Nidadavolu_Arugolanu,Surapuram ,0,0,0,0,0,0,15,180,145,0,0,0
165,05_I_37_39,WG_I_Nidadavolu_Arugolanu,Tadimalla,0,0,0,0,0,0,15,180,145,0,0,0
166,05_I_37_40,WG_I_Nidadavolu_Arugolanu,Unakaramilli ,0,0,0,0,0,0,15,180,145,0,0,0
167,05_I_37_41,WG_I_Nidadavolu_Arugolanu,Vissampalem,0,0,0,0,0,0,15,180,145,0,0,0
168,05_I_37_42,WG_I_Nidadavolu_Arugolanu,J.Khandrika,0,0,0,0,0,0,15,180,145,0,0,0
169,05_I_37_43,WG_I_Nidadavolu_Arugolanu,Settipeta,3.317,2.925,63,45,67.9638896039,0.0002254362,15,180,145,0.6086777989,0.4903237825,1.0990015814
170,05_I_37_44,WG_I_Nidadavolu_Arugolanu,Brahmanagudem ,0,0,0,0,0,0,15,180,145,0,0,0
171,05_I_37_45,WG_I_Nidadavolu_Arugolanu,Chikkala ,0,0,0,0,0,0,15,180,145,0,0,0
172,05_I_37_46,WG_I_Nidadavolu_Arugolanu,Kalavalapalli ,0,0,0,0,0,0,15,180,145,0,0,0
173,05_I_37_47,WG_I_Nidadavolu_Arugolanu,Nandigampadu,0,0,0,0,0,0,15,180,145,0,0,0
174,05_I_37_48,WG_I_Nidadavolu_Arugolanu,Unagatla,0,0,0,0,0,0,15,180,145,0,0,0
175,05_I_14,WG_I_Jagannapeta,Jaggannapeta,1200,5,81.07,56.31,88.2810968852,0.1059373163,15,210,60,333.7025462259,95.343584636,429.0461308619
176,05_I_15,WG_I_Jagannapeta,Kadakatla,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
177,05_I_16,WG_I_Jagannapeta,kadiadda,600,2,20,45,23.3941125497,0.0140364675,15,210,60,44.2148727189,12.6328207768,56.8476934958
178,05_I_17,WG_I_Jagannapeta,Kondrupolu,600,2,20,45,23.3941125497,0.0140364675,15,210,60,44.2148727189,12.6328207768,56.8476934958
179,05_I_18,WG_I_Jagannapeta,Kunchinapalli,500,2,20,45,23.3941125497,0.0116970563,15,210,60,36.8457272658,10.5273506474,47.3730779131
180,05_I_19,WG_I_Jagannapeta,Padala,0,0,0,0,0,0,15,210,60,0,0,0
181,05_I_20,WG_I_Jagannapeta,Tadepalli,500,2,20,45,23.3941125497,0.0116970563,15,210,60,36.8457272658,10.5273506474,47.3730779131
182,05_I_21,WG_I_Jagannapeta,Tadepalligudem (U),700,2,20,45,23.3941125497,0.0163758788,15,210,60,51.5840181721,14.7382909063,66.3223090784
183,05_I_22,WG_I_Jagannapeta,Tallamudurupadu,0,0,0,0,0,0,15,210,60,0,0,0
184,05_I_23,WG_I_Jagannapeta,Yagallapalli,0,0,0,0,0,0,15,210,60,0,0,0
185,05_I_24,WG_I_Jagannapeta,Krishnayapalem,0,0,0,0,0,0,15,210,60,0,0,0
186,05_I_25,WG_I_Jagannapeta,Venkataramannagudem,1500,5,81.07,56,88.307307691,0.1324609615,15,210,60,417.2520288401,119.2148653829,536.466894223
187,05_I_26,WG_I_Jagannapeta,Badampudi,1500,2,20,45,23.3941125497,0.0350911688,15,210,60,110.5371817973,31.5820519421,142.1192337394
188,05_I_27,WG_I_Jagannapeta,Bommidi,0,0,0,0,0,0,15,210,60,0,0,0
189,05_I_28,WG_I_Jagannapeta,Chebrolu,400,2,20,45,23.3941125497,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
190,05_I_29,WG_I_Jagannapeta,Dontavaram,0,0,0,0,0,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
191,05_I_30,WG_I_Jagannapeta,Kagupadu,0,0,0,0,0,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
192,05_I_31,WG_I_Jagannapeta,Kakarlamudi,0,0,0,0,0,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
193,05_I_32,WG_I_Jagannapeta,Rachuru,0,0,0,0,0,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
194,05_I_33,WG_I_Jagannapeta,Ravulaparru,0,0,0,0,0,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
195,05_I_34,WG_I_Jagannapeta,Unguturu,1500,5,81,56,88.237307691,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
196,05_I_35,WG_I_Jagannapeta,V.Apparaopuram,0,0,0,0,0,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
197,05_I_36,WG_I_Jagannapeta,Vellamilli,1200,5,81,56,88.237307691,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
198,05_I_37,WG_I_Jagannapeta,Avapadu,2000,5,81,56,88.237307691,5.42426406871193E-05,15,210,60,0.1708643182,0.0488183766,0.2196826948
199,05_I_38,WG_I_Bhimadole_Bhimadole,Ambarupeta,2413,2,27,45,30.3941125497,0.0733409936,15,180,145,198.0206826725,159.5166610418,357.5373437143
200,05_I_39,WG_I_Bhimadole_Bhimadole,Duddepudi,0,0,0,0,0,0,15,180,145,0,0,0
201,05_I_40,WG_I_Bhimadole_Bhimadole,Kodurupadu,1347,2.165,26.5,45,30.174126835,0.0406445488,15,180,145,109.7402818864,88.4018937418,198.1421756282
202,05_I_41,WG_I_Bhimadole_Bhimadole,Polasanipalli,1800,5,81,56,88.237307691,0.1588271538,15,180,145,428.8333153784,345.4490596104,774.2823749887
203,05_I_42,WG_I_Bhimadole_Bhimadole,Vempadu,600,5,81,56,88.237307691,0.0529423846,15,180,145,142.9444384595,115.1496865368,258.0941249962
204,05_I_43,WG_I_Bhimadole_Bhimadole,Bhimadole,3722,2,27,45,30.3941125497,0.1131268869,15,180,145,305.4425946569,246.0509790292,551.4935736861
205,05_I_44,WG_I_Bhimadole_Bhimadole,Pulla,3218,2,27,45,30.3941125497,0.0978082542,15,180,145,264.0822862993,212.7329528522,476.8152391515
206,05_I_45,WG_I_Bhimadole_Bhimadole,D.Tirumala,0,0,0,0,0,0,15,180,145,0,0,0
207,05_I_46,WG_I_Bhimadole_Bhimadole,Dadavali,0,0,0,0,0,0,15,180,145,0,0,0
208,05_I_47,WG_I_Bhimadole_Bhimadole,Golladikuntakhandr,0,0,0,0,0,0,15,180,145,0,0,0
209,05_I_48,WG_I_Bhimadole_Bhimadole,Gopikuntakhandrika,0,0,0,0,0,0,15,180,145,0,0,0
210,05_I_49,WG_I_Bhimadole_Bhimadole,Gunnampalli,1200,5,81,56,88.237307691,0.1058847692,15,180,145,285.8888769189,230.2993730736,516.1882499925
211,05_I_50,WG_I_Bhimadole_Bhimadole,Jajulakunta,0,0,0,0,0,0,15,180,145,0,0,0
212,05_I_51,WG_I_Bhimadole_Bhimadole,Krishnapuram,0,0,0,0,0,0,15,180,145,0,0,0
213,05_I_52,WG_I_Bhimadole_Bhimadole,Lingaraopalem,0,0,0,0,0,0,15,180,145,0,0,0
214,05_I_53,WG_I_Bhimadole_Bhimadole,Malasanikunta,0,0,0,0,0,0,15,180,145,0,0,0
215,05_I_54,WG_I_Bhimadole_Bhimadole,Narayanapuram,0,0,0,0,0,0,15,180,145,0,0,0
216,05_I_55,WG_I_Bhimadole_Bhimadole,P.Kannapuram,0,0,0,0,0,0,15,180,145,0,0,0
217,05_I_56,WG_I_Bhimadole_Bhimadole,Rallakunta,0,0,0,0,0,0,15,180,145,0,0,0
218,05_I_57,WG_I_Bhimadole_Bhimadole,Ramannagudem,0,0,0,0,0,0,15,180,145,0,0,0
219,05_I_58,WG_I_Bhimadole_Bhimadole,Sarabhapuram,0,0,0,0,0,0,15,180,145,0,0,0
220,05_I_59,WG_I_Bhimadole_Bhimadole,Sathenagedem,0,0,0,0,0,0,15,180,145,0,0,0
221,05_I_60,WG_I_Bhimadole_Bhimadole,sattala,0,0,0,0,0,0,15,180,145,0,0,0
222,05_I_61,WG_I_Bhimadole_Bhimadole,Timmapuram,0,0,0,0,0,0,15,180,145,0,0,0
223,05_I_62,WG_I_Bhimadole_Bhimadole,Tirumalapalem,0,0,0,0,0,0,15,180,145,0,0,0
224,05_I_63,WG_I_Bhimadole_Bhimadole,Vkrishnaprm,0,0,0,0,0,0,15,180,145,0,0,0
225,05_I_64,WG_I_Bhimadole_Bhimadole,Kommugudem,1200,5,81,56,88.237307691,0.1058847692,15,180,145,285.8888769189,230.2993730736,516.1882499925
226,05_I_65,WG_I_Bhimadole_Bhimadole,H. Lingapalem,0,0,0,0,0,0,15,180,145,0,0,0
227,05_I_66,WG_I_Bhimadole_Bhimadole,Pangidigudem,1500,5,81,56,88.237307691,0.1323559615,15,180,145,357.3610961486,287.874216342,645.2353124906
228,05_I_67,WG_I_Bhimadole_Bhimadole,M. Nagulapalli,800,2,20,45,23.3941125497,0.01871529,15,180,145,50.5312831073,40.7057558365,91.2370389438
229,05_I_68,WG_I_Bhimadole_Bhimadole,Sayanaraopalem ,0,0,0,0,0,0,15,180,145,0,0,0
230,05_I_69,WG_I_Bhimadole_Bhimadole,V.P. Nuthanam,0,0,0,0,0,0,15,180,145,0,0,0
231,05_I_70,WG_I_Bhimadole_Bhimadole,A.Gokavaram,0,0,0,0,0,0,15,180,145,0,0,0
232,05_I_71,WG_I_Bhimadole_Bhimadole,Chebrolukhandrika ©,0,0,0,0,0,0,15,180,145,0,0,0
233,05_I_72,WG_I_Bhimadole_Bhimadole,Gopinadhapatnam,0,0,0,0,0,0,15,180,145,0,0,0
234,05_I_73,WG_I_Bhimadole_Bhimadole,Kaikaram ©,4464,2.165,26.5,45,30.174126835,0.1346973022,15,180,145,363.6827159174,292.9666322668,656.6493481843
235,05_I_74,WG_I_Bhimadole_Bhimadole,Nallamadu,400,5,81,56,88.237307691,0.0352949231,15,180,145,95.2962923063,76.7664576912,172.0627499975
236,05_I_75,WG_I_Bhimadole_Bhimadole,Tallapuram ©,0,0,0,0,0,0,15,180,145,0,0,0
237,05_I_39_16,WG_I_Gunderu_Pedavegi,Pragadavaram,0,0,0,0,0,0,15,180,145,0,0,0
238,05_I_39_17,WG_I_Gunderu_Pedavegi,Kanupeda,0,0,0,0,0,0,15,180,145,0,0,0
239,05_I_39_18,WG_I_Gunderu_Pedavegi,Venkampalem,0,0,0,0,0,0,15,180,145,0,0,0
240,05_I_39_19,WG_I_Gunderu_Pedavegi,Timmeriddipalli,0,0,0,0,0,0,15,180,145,0,0,0
241,05_I_39_20,WG_I_Gunderu_Pedavegi,Ponukumadu,0,0,0,0,0,0,15,180,145,0,0,0
242,05_I_39_21,WG_I_Gunderu_Pedavegi,Sankuchakarapuram,0,0,0,0,0,0,15,180,145,0,0,0
243,05_I_39_22,WG_I_Gunderu_Pedavegi,Akkireddigudem,0,0,0,0,0,0,15,180,145,0,0,0
244,05_I_39_23,WG_I_Gunderu_Pedavegi,Ch. Chintalapudi,300,4.58,81.07,56.31,87.6753647468,0.0263026094,15,180,145,71.0170454449,57.2081754973,128.2252209422
245,05_I_39_24,WG_I_Gunderu_Pedavegi,Denduluru,5.223,2.858,10,45,14.8501868335,7.75625258314476E-05,15,180,145,0.2094188197,0.1686984937,0.3781173134
246,05_I_39_25,WG_I_Gunderu_Pedavegi,Dosapadu ©,0,0,0,0,0,0,15,180,145,0,0,0
247,05_I_39_26,WG_I_Gunderu_Pedavegi,Galayagudem,0,0,0,0,0,0,15,180,145,0,0,0
248,05_I_39_27,WG_I_Gunderu_Pedavegi,Gopannapalem,0,0,0,0,0,0,15,180,145,0,0,0
249,05_I_39_28,WG_I_Gunderu_Pedavegi,Gudigunta,0,0,0,0,0,0,15,180,145,0,0,0
250,05_I_39_29,WG_I_Gunderu_Pedavegi,Komarepalli,0,0,0,0,0,0,15,180,145,0,0,0
251,05_I_39_30,WG_I_Gunderu_Pedavegi,Kothagudem,0,0,0,0,0,0,15,180,145,0,0,0
252,05_I_39_31,WG_I_Gunderu_Pedavegi,Kovvali ©,0,0,0,0,0,0,15,180,145,0,0,0
253,05_I_39_32,WG_I_Gunderu_Pedavegi,Malakacherla,0,0,0,0,0,0,15,180,145,0,0,0
254,05_I_39_33,WG_I_Gunderu_Pedavegi,Medinaraopalem,600,5,81.07,56.31,88.2810968852,0.0529686581,15,180,145,143.015376954,115.2068314351,258.2222083891
255,05_I_39_34,WG_I_Gunderu_Pedavegi,Muppavaram,0,0,0,0,0,0,15,180,145,0,0,0
256,05_I_39_35,WG_I_Gunderu_Pedavegi,Naguladevunipadu,0,0,0,0,0,0,15,180,145,0,0,0
257,05_I_39_36,WG_I_Gunderu_Pedavegi,Narasimhapuram,0,0,0,0,0,0,15,180,145,0,0,0
258,05_I_39_37,WG_I_Gunderu_Pedavegi,Pothunuru,1.094,1.855,21.5,45,24.6480393898,0.000026965,15,180,145,0.0728053787,0.0586487773,0.1314541561
259,05_I_39_38,WG_I_Gunderu_Pedavegi,Ramaraogudem,0,0,0,0,0,0,15,180,145,0,0,0
260,05_I_39_39,WG_I_Gunderu_Pedavegi,Sanigudem,0,0,0,0,0,0,15,180,145,0,0,0
261,05_I_39_40,WG_I_Gunderu_Pedavegi,Singavaram,2.508,1.855,21.5,45,24.6480393898,6.1817282789725E-05,15,180,145,0.1669066635,0.1344525901,0.3013592536
262,05_I_39_41,WG_I_Gunderu_Pedavegi,Sriramavaram,0,0,0,0,0,0,15,180,145,0,0,0
263,05_I_39_42,WG_I_Gunderu_Pedavegi,Timmanagudem,0,0,0,0,0,0,15,180,145,0,0,0
264,05_I_39_43,WG_I_Gunderu_Pedavegi,Uppugudem,0,0,0,0,0,0,15,180,145,0,0,0
265,05_I_39_44,WG_I_Gunderu_Pedavegi,Vegavaram,0,0,0,0,0,0,15,180,145,0,0,0
266,05_I_39_45,WG_I_Gunderu_Pedavegi,Sommavarapadu,0,0,0,0,0,0,15,180,145,0,0,0
267,05_I_39_46,WG_I_Gunderu_Pedavegi,Kothapalli,0,0,0,0,0,0,15,180,145,0,0,0
268,05_I_39_47,WG_I_Gunderu_Pedavegi,Challapalli,0,0,0,0,0,0,15,180,145,0,0,0
269,05_I_39_48,WG_I_Gunderu_Pedavegi,Ankalampadu,0,0,0,0,0,0,15,180,145,0,0,0
270,05_I_39_49,WG_I_Gunderu_Pedavegi,Guntupalli,0,0,0,0,0,0,15,180,145,0,0,0
271,05_I_39_50,WG_I_Gunderu_Pedavegi,K.S.Ramavaram,0,0,0,0,0,0,15,180,145,0,0,0
272,05_I_39_51,WG_I_Gunderu_Pedavegi,Kallacheruvu,0,0,0,0,0,0,15,180,145,0,0,0
273,05_I_39_52,WG_I_Gunderu_Pedavegi,Mysannagudem,0,0,0,0,0,0,15,180,145,0,0,0
274,05_I_39_53,WG_I_Gunderu_Pedavegi,Polasigudem,0,0,0,0,0,0,15,180,145,0,0,0
275,05_I_39_54,WG_I_Gunderu_Pedavegi,R. Nagulapalli,0,0,0,0,0,0,15,180,145,0,0,0
276,05_I_39_55,WG_I_Gunderu_Pedavegi,Tadikalapudi,0,0,0,0,0,0,15,180,145,0,0,0
277,05_I_39_56,WG_I_Gunderu_Pedavegi,Mankenapalli,0,0,0,0,0,0,15,180,145,0,0,0
278,05_I_39_57,WG_I_Gunderu_Pedavegi,Assannagudem,0,0,0,0,0,0,15,180,145,0,0,0
279,05_I_39_58,WG_I_Gunderu_Pedavegi,Badarala,0,0,0,0,0,0,15,180,145,0,0,0
280,05_I_39_59,WG_I_Gunderu_Pedavegi,Ganapavarigudem,0,0,0,0,0,0,15,180,145,0,0,0
281,05_I_39_60,WG_I_Gunderu_Pedavegi,K. Gokavaram,0,0,0,0,0,0,15,180,145,0,0,0
282,05_I_39_61,WG_I_Gunderu_Pedavegi,Mudicherla,0,0,0,0,0,0,15,180,145,0,0,0
283,05_I_39_62,WG_I_Gunderu_Pedavegi,Pachanagaram,0,0,0,0,0,0,15,180,145,0,0,0
284,05_I_39_63,WG_I_Gunderu_Pedavegi,Puppalavarigudem,0,0,0,0,0,0,15,180,145,0,0,0
285,05_I_39_64,WG_I_Gunderu_Pedavegi,Vemulapalli,0,0,0,0,0,0,15,180,145,0,0,0
286,05_I_39_65,WG_I_Gunderu_Pedavegi,Rangapuram,0,0,0,0,0,0,15,180,145,0,0,0
287,05_I_39_66,WG_I_Gunderu_Pedavegi,Bethavaram,0,0,0,0,0,0,15,180,145,0,0,0
288,05_I_39_67,WG_I_Gunderu_Pedavegi,Chakrayagudem,600,5,81,56.31,88.2110968852,0.0529266581,15,180,145,142.901976954,115.1154814351,258.0174583891
289,05_I_39_68,WG_I_Gunderu_Pedavegi,K.Kannapuram,0,0,0,0,0,0,15,180,145,0,0,0
