,,7,Command area,,,,,,,,,,,,Non-Command area,,,,,,,,,,,,Poor quality,,,,,,,,,,,
Sr.No,Watershed name,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,,,,,Industrial,,,
,,Type of well,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,,,,,yield,No.of ,Days of operation of wells          ,
,,,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,,,,,lph,wells,Monsoon,Non - Monsoon
93,WG_I_ODJS_Peravali,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
94,WG_I_ODJS_Peravali,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
95,WG_I_ODJS_Peravali,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
96,WG_I_ODJS_Peravali,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
97,WG_I_ODJS_Peravali,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
98,WG_I_ODJS_Peravali,Filter Points,14285.7142857143,,60,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
99,WG_I_36_Iragavaram,DW,0,,30,60,571.4285714286,,120,245,0,,180,180,0,,40,90,571.4285714286,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
100,WG_I_36_Iragavaram,DW+PS/DCB,10285.7142857143,,30,60,0,,120,245,0,,180,180,7714.2857142857,,30,90,0,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
101,WG_I_36_Iragavaram,BWs,15857.1428571429,,30,60,3571.4285714286,,120,245,0,,180,180,12571.4285714286,,30,90,3571.4285714286,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
102,WG_I_36_Iragavaram,STW,19000,,30,60,5000,,120,245,0,,180,180,15428.5714285714,,30,90,5000,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
103,WG_I_36_Iragavaram,MTW,23857.1428571429,,30,60,0,,120,245,0,,180,180,21428.5714285714,,30,90,0,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
104,WG_I_36_Iragavaram,Deep TW,31714.2857142857,,30,60,0,,120,245,0,,180,180,28571.4285714286,,30,90,0,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
105,WG_I_36_Iragavaram,Filter Points,19000,,30,60,4714.2857142857,,120,245,0,,180,180,14285.7142857143,,30,90,4714.2857142857,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
106,WG_I_ODJS_Attili,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
107,WG_I_ODJS_Attili,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
108,WG_I_ODJS_Attili,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
109,WG_I_ODJS_Attili,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
110,WG_I_ODJS_Attili,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
111,WG_I_ODJS_Attili,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
112,WG_I_ODJS_Attili,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
113,WG_I_ODJS_Penumantra,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
114,WG_I_ODJS_Penumantra,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
115,WG_I_ODJS_Penumantra,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
116,WG_I_ODJS_Penumantra,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
117,WG_I_ODJS_Penumantra,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
118,WG_I_ODJS_Penumantra,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
119,WG_I_ODJS_Penumantra,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
120,WG_I_ODJS_Penugonda,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
121,WG_I_ODJS_Penugonda,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
122,WG_I_ODJS_Penugonda,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
123,WG_I_ODJS_Penugonda,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
124,WG_I_ODJS_Penugonda,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
125,WG_I_ODJS_Penugonda,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
126,WG_I_ODJS_Penugonda,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
127,WG_I_ODJS_Achanta,DW,0,,30,60,571.4285714286,,120,245,0,,180,180,0,,40,90,571.4285714286,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
128,WG_I_ODJS_Achanta,DW+PS/DCB,10285.7142857143,,30,60,0,,120,245,0,,180,180,7714.2857142857,,30,90,0,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
129,WG_I_ODJS_Achanta,BWs,15857.1428571429,,30,60,3571.4285714286,,120,245,0,,180,180,12571.4285714286,,30,90,3571.4285714286,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
130,WG_I_ODJS_Achanta,STW,19000,,30,75,5000,,120,245,0,,180,180,15428.5714285714,,30,90,5000,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
131,WG_I_ODJS_Achanta,MTW,23857.1428571429,,30,60,0,,120,245,0,,180,180,21428.5714285714,,30,90,0,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
132,WG_I_ODJS_Achanta,Deep TW,31714.2857142857,,30,60,0,,120,245,0,,180,180,28571.4285714286,,30,90,0,,120,245,0,,180,180,0,,0,0,,,,,0,,0,0
133,WG_I_ODJS_Achanta,Filter Points,18000,,30,60,4714.2857142857,,120,245,0,,120,180,14285.7142857143,,30,90,4714.2857142857,,120,245,0,,120,180,0,,0,0,,,,,0,,0,0
134,WG_I_ODJS_NIDAMARRU,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
135,WG_I_ODJS_NIDAMARRU,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
136,WG_I_ODJS_NIDAMARRU,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
137,WG_I_ODJS_NIDAMARRU,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
138,WG_I_ODJS_NIDAMARRU,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
139,WG_I_ODJS_NIDAMARRU,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
140,WG_I_ODJS_NIDAMARRU,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
141,WG_I_ODJS_GANAPAVARAM,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
142,WG_I_ODJS_GANAPAVARAM,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
143,WG_I_ODJS_GANAPAVARAM,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
144,WG_I_ODJS_GANAPAVARAM,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
145,WG_I_ODJS_GANAPAVARAM,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
146,WG_I_ODJS_GANAPAVARAM,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
147,WG_I_ODJS_GANAPAVARAM,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
148,WG_I_ODJS_Pentapadu,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
149,WG_I_ODJS_Pentapadu,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
150,WG_I_ODJS_Pentapadu,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
151,WG_I_ODJS_Pentapadu,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
152,WG_I_ODJS_Pentapadu,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
153,WG_I_ODJS_Pentapadu,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
154,WG_I_ODJS_Pentapadu,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
155,WG_I_ODJS_Undi,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
156,WG_I_ODJS_Undi,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
157,WG_I_ODJS_Undi,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
158,WG_I_ODJS_Undi,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
159,WG_I_ODJS_Undi,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
160,WG_I_ODJS_Undi,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
161,WG_I_ODJS_Undi,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
162,WG_I_ODJS_AKIVEEDU,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
163,WG_I_ODJS_AKIVEEDU,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
164,WG_I_ODJS_AKIVEEDU,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
165,WG_I_ODJS_AKIVEEDU,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
166,WG_I_ODJS_AKIVEEDU,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
167,WG_I_ODJS_AKIVEEDU,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
168,WG_I_ODJS_AKIVEEDU,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
169,WG_I_36_KALLA,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
170,WG_I_36_KALLA,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
171,WG_I_36_KALLA,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
172,WG_I_36_KALLA,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
173,WG_I_36_KALLA,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
174,WG_I_36_KALLA,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
175,WG_I_36_KALLA,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
176,WG_I_ODJS_Bhimavaram,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
177,WG_I_ODJS_Bhimavaram,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
178,WG_I_ODJS_Bhimavaram,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
179,WG_I_ODJS_Bhimavaram,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
180,WG_I_ODJS_Bhimavaram,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
181,WG_I_ODJS_Bhimavaram,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
182,WG_I_ODJS_Bhimavaram,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
183,WG_I_ODJS_Palakoderu,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
184,WG_I_ODJS_Palakoderu,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
185,WG_I_ODJS_Palakoderu,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
186,WG_I_ODJS_Palakoderu,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
187,WG_I_ODJS_Palakoderu,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
188,WG_I_ODJS_Palakoderu,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
189,WG_I_ODJS_Palakoderu,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
190,WG_I_ODJS_VEERAVASARAM,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
191,WG_I_ODJS_VEERAVASARAM,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
192,WG_I_ODJS_VEERAVASARAM,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
193,WG_I_ODJS_VEERAVASARAM,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
194,WG_I_ODJS_VEERAVASARAM,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
195,WG_I_ODJS_VEERAVASARAM,Deep TW,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,10285.7142857143,,120,240,14285.7142857143,,120,240,64285.7142857143,,40,90,,,,,14285.7142857143,,120,240
196,WG_I_ODJS_VEERAVASARAM,Filter Points,7142.8571428572,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7857.1428571429,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
197,WG_I_36_PODURU,DW,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,857.1428571429,,120,240,3571.4285714286,,120,240,3857.1428571429,,40,90,,,,,3571.4285714286,,120,240
198,WG_I_36_PODURU,DW+PS/DCB,7142.8571428572,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,5714.2857142857,,40,90,4285.7142857143,,120,240,7142.8571428572,,120,240,7142.8571428572,,40,90,,,,,7142.8571428572,,120,240
199,WG_I_36_PODURU,BWs,14285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,9285.7142857143,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,14285.7142857143,,40,90,,,,,7142.8571428572,,120,240
200,WG_I_36_PODURU,STW,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,5142.8571428572,,120,240,7142.8571428572,,120,240,22000,,40,90,,,,,7142.8571428572,,120,240
201,WG_I_36_PODURU,MTW,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,10285.7142857143,,120,240,7142.8571428572,,120,240,45000,,40,90,,,,,7142.8571428572,,120,240
