"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
48,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Ramannapalem",502,0,0,0,0,502,0,0,502,0,0,0,0
49,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Ravikampadu",1294,0,0,0,0,1294,0,0,1294,0,0,0,0
50,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Uppalapadu",903,0,0,0,0,903,0,0,903,0,0,0,0
51,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Yadavalli ",808,0,0,0,0,808,0,0,808,0,0,0,0
52,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Veerampalem",1193,350,0,0,350,843,0,0,843,0,0,0,0
53,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Kunavaram",403,153,0,0,153,250,0,0,250,0,0,0,0
54,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Kommugudem",1368,160,0,0,160,1208,0,0,1208,0,0,0,0
55,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Dubacherla",4839,0,0,0,0,4839,0,1089,4839,0,0,0,0
56,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Amumonilanka",1740,0,0,0,0,1740,0,0,1740,0,0,0,0
57,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Nallajerla",3964,0,0,0,0,3964,0,1089,3964,0,0,0,0
58,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Marellamudi",926,0,0,0,0,926,0,0,926,0,0,0,0
59,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Ananthapalli",2372,0,0,0,0,2372,0,0,2372,0,0,0,0
60,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Cheepurugudem",685,0,0,0,0,685,0,0,685,0,0,0,0
61,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Gundepalli",1169,0,0,0,0,1169,0,0,1169,0,0,0,0
62,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Chodavaram",404,0,0,0,0,404,0,0,404,0,0,0,0
63,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Prakasaraopalem",1129,0,0,0,0,1129,0,0,1129,0,0,0,0
64,"05_I_37_03","WG_I_Yerrakalva 2_Devulapalli","Telikacherla",1931,0,0,0,0,1931,0,0,1931,0,0,0,0
65,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Cheeduru",174,87,0,0,87,87,0,0,87,,0,0,0
66,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Chegondapalli",679,0,0,0,0,679,0,0,679,,0,0,0
67,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Kondrukota",516,0,0,0,0,516,0,0,516,,0,0,0
68,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Koruturu",178,0,0,0,0,178,0,0,178,,0,0,0
69,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Pydipaka",318,0,0,0,0,318,0,0,318,,0,0,0
70,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Ravigudem",16,0,0,0,0,16,0,0,16,,0,0,0
71,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Singanapalli",89,45,0,0,45,44,0,0,44,,0,0,0
72,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Sirivaka",14,0,0,0,0,14,0,0,14,,0,0,0
73,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Sivagiri",130,100,0,0,100,30,0,0,30,,0,0,0
74,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Tekuru",155,0,0,0,0,155,0,0,155,,0,0,0
75,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Tutugunta",318,48,0,0,48,270,0,0,270,,0,0,0
76,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Bandapuram",1569,569,0,0,569,1000,0,0,1000,0,0,0,0
77,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Duddukuru",841,441,0,0,441,400,0,0,400,0,0,0,0
78,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Bhimolu",2451,1451,0,0,1451,1000,0,0,1000,0,0,0,0
79,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Cherukumilli",1147,0,0,0,0,1147,0,0,1147,0,0,0,0
80,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Chityala",1263,463,0,0,463,800,0,0,800,0,0,0,0
81,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Gangolu",2658,658,0,0,658,2000,0,0,2000,0,0,0,0
82,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Gopalapuram",1782,782,0,0,782,1000,0,0,1000,0,0,0,0
83,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Guddigudem",741,350,0,0,350,391,0,0,391,0,0,0,0
84,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Karagapadu",1816,0,0,0,0,1816,0,850,1816,0,0,0,0
85,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Karicherlagudem",1001,500,0,0,500,501,0,0,501,0,0,0,0
86,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Komatikunta ",803,0,0,0,0,803,0,0,803,0,0,0,0
