10117,Canal,862.567
10117,Tube well,204.63499999999996
10118,Canal,376.09000000000003
10120,Canal,336.62000000000006
10120,Dug well,0.6
10120,Tanks,2.55
10120,Tube well,3.61
10121,Canal,341.3949999999999
10122,Canal,627.9475000000011
10122,Lift irrigation,0.21
10123,Canal,418.8100000000003
10123,Tube well,56.61000000000001
10124,Canal,104.24999999999994
10125,Canal,1284.449999999999
10125,Dug well,0.48
10125,Lift irrigation,1.94
10125,Tanks,0.63
10126,Canal,2705.035999999996
10126,Dug well,5.569999999999999
10126,Rain-fed,1.5
10126,Tanks,11.738999999999999
10126,Tube well,8.780000000000001
10127,Canal,2369.104999999998
10127,Dug well,3.37
10127,Lift irrigation,7.960000000000001
10127,Rain-fed,1.81
10127,Tanks,0.97
10127,Tube well,35.29
10128,Canal,859.1625000000007
10129,Canal,153.28
10129,Tube well,43.11
10130,Canal,576.3401000000005
10130,Rain-fed,0.34
10131,Canal,372.1020000000003
10131,Dug well,2.47
10131,Tube well,1.1500000000000001
10132,Canal,2169.959899999996
10132,Tanks,1.43
10133,Canal,14.92
10133,Tanks,54.18500000000001
10134,Dug well,48.31000000000001
10134,Tube well,2.35
10135,Dug well,0.67
10135,Rain-fed,41.53
10135,Tanks,802.7310000000002
10135,Tube well,5.3
10136,Canal,4.41
10136,Tanks,501.21499999999963
10137,Canal,102.20500000000006
10137,Dug well,0.7
10137,Lift irrigation,87.25000000000003
10137,Tanks,268.8600000000002
10137,Tube well,33.06999999999999
10138,Canal,167.61
10138,Tanks,400.84000000000003
10138,Tube well,84.17999999999999
10139,Canal,334.24999999999983
10139,Tanks,309.9599999999998
10139,Tube well,106.18999999999998
10140,Tanks,177.27999999999992
10140,Tube well,0.52
10141,Lift irrigation,0.86
10141,Tanks,874.4449999999998
10141,Tube well,3.23
10142,Canal,0.7
10142,Tanks,736.550000000001
10143,Dug well,66.19000000000001
10144,Canal,13.99
10144,Rain-fed,17.07
10144,Tanks,8.440000000000001
10144,Tube well,285.5199999999999
10145,Canal,3
10145,Rain-fed,86.25
10145,Tanks,0.75
10145,Tube well,592.4899999999991
10146,Canal,1.25
10146,Tanks,46.37
10146,Tube well,6.35
10147,Tanks,251.94000000000008
10147,Tube well,194.05999999999995
10148,Canal,1.15
10148,Rain-fed,7.72
10148,Tanks,322.08000000000027
10148,Tube well,44.26
10149,Canal,51.28000000000001
10149,Dug well,6.145
10149,Rain-fed,207.30999999999995
10149,Tanks,10.190000000000001
10149,Tube well,357.7450000000002
10150,Rain-fed,88.98000000000002
10150,Tanks,46.385
10150,Tube well,48.86999999999999
10151,Dug well,1.25
10151,Lift irrigation,13.08
10151,Tanks,191.585
10151,Tube well,178.005
10152,Canal,0.26
10152,Rain-fed,37.94
10152,Tanks,3
10152,Tube well,452.1325000000001
10153,Canal,9.810000000000002
10153,Tanks,239.00250000000005
10154,Canal,149.63000000000005
10154,Tanks,107.54
10154,Tube well,567.2149999999998
10155,Dug well,31.93499999999999
10155,Tanks,213.64250000000007
10156,Canal,302.17499999999984
10156,Rain-fed,1.1
10156,Tanks,364.86499999999955
10156,Tube well,56.63
10157,Canal,1.025
10157,Dug well,82.91000000000001
10157,Tanks,503.86
10157,Tube well,3
10158,Dug well,7.34
10158,Rain-fed,12.24
10158,Tanks,8.629999999999999
10158,Tube well,99.78
10159,Canal,2275.7400000000016
10159,Tanks,109.875
10159,Tube well,0.69
10160,Canal,2
10160,Dug well,173.26
10160,Tanks,196.30250000000007
10160,Tube well,30.910000000000004
10161,Canal,1.36
10161,Dug well,7.56
10161,Tanks,483.96250000000015
10161,Tube well,7.56
10162,Tanks,904.2580000000002
10163,Canal,133.605
10163,Rain-fed,2
10163,Tanks,30.04
10163,Tube well,211.95999999999995
10164,Canal,25.29
10164,Dug well,1
10164,Lift irrigation,1.25
10164,Rain-fed,1
10164,Tanks,121.09000000000002
10164,Tube well,152.25
10165,Canal,141.82750000000001
10165,Tanks,546.0906
10165,Tube well,105.51249999999999
10166,Canal,8.190000000000001
10166,Tanks,219.34
10167,Tanks,20.04
10168,Tanks,368.63250000000016
10168,Tube well,58.157500000000006
10169,Canal,173.85999999999996
10169,Dug well,194.58000000000007
10169,Tanks,11.25
10170,Canal,0.04
10170,Dug well,144.95999999999998
10170,Rain-fed,3.2199999999999998
10170,Tanks,461.59499999999986
10171,Canal,111.0425
10171,Tanks,222.0175
10171,Tube well,43.5
10172,Dug well,2.24
10172,Tanks,1.82
10172,Tube well,279.8425
10173,Tube well,0.88
10174,Canal,28.52
10174,Rain-fed,9.67
10175,Rain-fed,1
10175,Tube well,3.4699999999999998
10176,Canal,204.96
10176,Rain-fed,19.28
10176,Tanks,3.42
10177,Tanks,6.71
10177,Tube well,6.06
10180,Canal,122.77999999999996
10181,Canal,1.81
10181,Lift irrigation,1.78
10183,Tube well,30.689999999999998
10186,Rain-fed,4.539999999999999
10186,Tube well,0.9
10190,Canal,395.42999999999984
10190,Rain-fed,8.620000000000001
10192,Rain-fed,50.07000000000001
10192,Tube well,51.76
10193,Tube well,32.22
10195,Rain-fed,3.31
10200,Tanks,199.9800000000001
10202,Rain-fed,1
10202,Tube well,16.465
10204,Canal,369.82000000000005
10204,Rain-fed,132.37999999999997
10204,Tube well,9.75
10205,Canal,193.93999999999994
10205,Dug well,2.0999999999999996
10205,Rain-fed,10.780000000000001
10205,Tube well,8.65
10210,Canal,573.53
10210,Rain-fed,4.93
10210,Tanks,1.37
10212,Canal,0.35
10212,Rain-fed,9.19
10212,Tanks,75.56999999999996
10213,Rain-fed,0.84
10215,Canal,11.239999999999998
10215,Dug well,107.96
10215,Lift irrigation,68.03
10215,Rain-fed,25.32
10215,Tube well,90.19000000000001
10216,Rain-fed,10.87
10218,Dug well,7.5
10218,Tube well,4
10223,Dug well,69.36
10223,Lift irrigation,12.51
10223,Rain-fed,7.1
10223,Tube well,77.36999999999999
10228,Dug well,28.54
10228,Lift irrigation,105.14999999999998
10228,Rain-fed,27
10228,Tube well,151.87
10230,Canal,45.010000000000005
10230,Dug well,63.660000000000004
10230,Tube well,85.67
10231,Canal,1.05
10231,Dug well,206.01
10231,Lift irrigation,283.7899999999999
10231,Rain-fed,3.62
10231,Tube well,375.547
10232,Dug well,25.81
10232,Lift irrigation,13.5
10232,Rain-fed,8.370000000000001
10232,Tube well,27.78
10235,Rain-fed,4.92
10238,Dug well,25.05
10238,Lift irrigation,5.14
10238,Rain-fed,27.2
10238,Tube well,11.690000000000001
10239,Dug well,112.94000000000001
10239,Lift irrigation,16.549999999999997
10239,Rain-fed,40.309999999999995
10239,Tube well,211.77000000000004
10244,Canal,15.25
10244,Dug well,32.2
10244,Rain-fed,11.23
10244,Tanks,18.34
10244,Tube well,59.00000000000001
10245,Canal,89.35999999999999
10245,Rain-fed,0.75
10247,Rain-fed,138.61000000000007
10248,Dug well,2.1
10248,Rain-fed,36.120000000000005
10248,Tube well,15.850000000000001
10249,Dug well,36.12
10249,Tube well,0.4
10250,Tube well,50.26
10252,Dug well,19.74
10252,Lift irrigation,2.84
10252,Rain-fed,0.26
10252,Tube well,154.4599999999999
10255,Canal,295.39000000000016
10255,Dug well,3.02
10255,Tanks,6.09
10255,Tube well,9.62
10256,Tube well,35.00999999999999
10257,Lift irrigation,333.19000000000017
10257,Rain-fed,19.56
10258,Canal,19.51
10258,Rain-fed,5
10259,Canal,266.41500000000013
10259,Dug well,23.09
10259,Rain-fed,3.46
10260,Lift irrigation,446.1499999999996
10260,Rain-fed,3.66
10261,Canal,228.22000000000006
10261,Rain-fed,13.35
10261,Tanks,1.52
10262,Canal,49.03000000000001
10262,Dug well,17.069999999999997
10262,Lift irrigation,1
10262,Rain-fed,2.49
10262,Tube well,0.77
10263,Canal,14.21
10263,Dug well,0.47000000000000003
10263,Rain-fed,2.4
10263,Tube well,1.95
10264,Rain-fed,2.87
10264,Tube well,108.13
10265,Lift irrigation,10.069999999999999
10265,Rain-fed,6.71
10265,Tube well,304.76000000000016
10266,Canal,8.41
10266,Lift irrigation,440.25000000000017
10266,Rain-fed,0.99
10267,Canal,0.04
10267,Lift irrigation,240.79
10267,Rain-fed,12.29
10267,Tube well,2.85
10268,Canal,62.81000000000002
10268,Rain-fed,2.08
10270,Canal,109.36999999999999
10270,Lift irrigation,0.38
10271,Tube well,80.29
10274,Tube well,69.53999999999999
10275,Canal,1
10275,Dug well,1.03
10275,Lift irrigation,25.939999999999998
10275,Tanks,0.5
10275,Tube well,239.0100000000001
10276,Dug well,15.409999999999998
10277,Canal,19.069999999999997
10277,Rain-fed,24.390000000000008
10279,Tube well,10.709999999999999
10280,Tube well,74.78999999999998
10281,Rain-fed,11.809999999999999
