Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD
189,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,13,Anantapuram,,224,224,12320
190,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,14,Chinna Pongupalli,,260,260,14300
191,10-C-69-2,Ctr_Papa_K Kota,9,Kadirinaduni Kota,,1366,1366,75130
192,10-C-69-2,Ctr_Papa_K Kota,7,Nayuni Cheruvu Palle,,1218,1218,66990
193,10-C-69-2,Ctr_Papa_K Kota,8,Marellagadda,,153,153,8415
194,10-C-69-2,Ctr_Papa_K Kota,8,Forest,,,0,0
195,10-C-69-2,Ctr_Papa_K Kota,5,Pulikallu,,2284,2284,125620
196,10-C-69-2,Ctr_Papa_K Kota,3,Katnagallu,,2209,2209,121495
197,10-C-69-2,Ctr_Papa_K Kota,4,Jagadamvari Palle,,12,12,660
198,10-C-69-3,Ctr-Papa-PTM,10,Pedda Thippa Samudram,,6443,6443,354365
199,10-C-69-3,Ctr-Papa-PTM,9,Maddaiahgaripalli,,2538,2538,139590
200,10-C-69-3,Ctr-Papa-PTM,17,Mallela,,3174,3174,174570
201,10-C-69-3,Ctr-Papa-PTM,15,Amalla Banda Kota,,123,123,6765
202,10-C-69-3,Ctr-Papa-PTM,18,Sampathi Kota,,1621,1621,89155
203,10-C-69-3,Ctr-Papa-PTM,19,Buchi Palle,,1371,1371,75405
204,10-C-69-3,Ctr-Papa-PTM,11,Tummara Kunta,,5644,5644,310420
205,10-C-69-3,Ctr-Papa-PTM,1,Chennappagaripalli,,0,0,0
206,10-C-69-3,Ctr-Papa-PTM,10,Chennaiahgaripalli,,181,181,9955
207,10-C-69-4,Ctr_Papa_Gummasamudram,2,B.Kothakota,,26191,26191,1440505
208,10-C-69-4,Ctr_Papa_Gummasamudram,4,Badikayalapalle,,5743,5743,315865
209,10-C-69-4,Ctr_Papa_Gummasamudram,6,Boyyappagaripalle,,3835,3835,210925
210,10-C-69-4,Ctr_Papa_Gummasamudram,3,Beerangi,,4741,4741,260755
211,10-C-69-4,Ctr_Papa_Gummasamudram,5,Gattu,,8237,8237,453035
212,10-C-69-4,Ctr_Papa_Gummasamudram,8,Gollapalle,,3146,3146,173030
213,10-C-69-4,Ctr_Papa_Gummasamudram,1,Gummasamudram,,3513,3513,193215
214,10-C-69-4,Ctr_Papa_Gummasamudram,9,Kotavooru,,1964,1964,108020
215,10-C-69-4,Ctr_Papa_Gummasamudram,7,Thummanagutta,,2095,2095,115225
216,10-C-69-4,Ctr_Papa_Gummasamudram,,Forest,,0,0,0
217,10-C-69-4,Ctr_Papa_Gummasamudram,13,Burakaykota,,5355,5355,294525
218,10-C-69-4,Ctr_Papa_Gummasamudram,12,Devalacheruvu,,4683,4683,257565
219,10-C-69-4,Ctr_Papa_Gummasamudram,17,Devarapalli,,98,98,5390
220,10-C-69-4,Ctr_Papa_Gummasamudram,16,M.Nayanipalli,,5184,5184,285120
221,10-C-69-4,Ctr_Papa_Gummasamudram,15,Nadigadda Timmapalli,,4,4,220
222,10-C-69-4,Ctr_Papa_Gummasamudram,11,Peddapalem,,2505,2505,137775
223,10-C-69-4,Ctr_Papa_Gummasamudram,14,Vepurikota,,2974,2974,163570
224,10-C-69-4,Ctr_Papa_Gummasamudram,,Forest,,,0,0
225,10-C-69-4,Ctr_Papa_Gummasamudram,16,Boorlapalle,,3702,3702,203610
226,10-C-69-4,Ctr_Papa_Gummasamudram,6,Kamsala vandla palle,,821,821,45155
227,10-C-69-4,Ctr_Papa_Gummasamudram,8,Madumuru,,1337,1337,73535
228,10-C-69-4,Ctr_Papa_Gummasamudram,7,Rangasamudram,,7506,7506,412830
229,10-C-69-5,Ctr-Papa-Molakalacheruvu,,Forest,,,0,0
230,10-C-69-5,Ctr-Papa-Molakalacheruvu,6,Molakacheruvu,,8216,8216,451880
231,10-C-69-5,Ctr-Papa-Molakalacheruvu,2,Gudupalle,,2163,2163,118965
232,10-C-69-5,Ctr-Papa-Molakalacheruvu,3,Kalva Palle,,2124,2124,116820
233,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,4,Diguvapalli,,763,763,41965
234,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,1,Junjurupenta,,1244,1244,68420
235,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,4,Gangireddipalli,,1326,1326,72930
236,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,5,Kotlapalli,,3212,3212,176660
237,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,,Forest,,,0,0
238,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,5,Sompalli,,6366,6366,350130
239,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,4,Chowdasamudram,,2970,2970,163350
240,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,3,Gopidinne,,2955,2955,162525
241,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,2,Kotala,,3212,3212,176660
242,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,,Forest,,,0,0
243,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,3,Musalikunta,,2763,2763,151965
244,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,5,Bandrevu,,2714,2714,149270
245,10-C-69-8,Ctr-Papa-Mudivedu,1,Pitchandlapalli,,2583,2583,142065
246,10-C-69-8,Ctr-Papa-Mudivedu,2,Mudivedu,,6356,6356,349580
247,10-C-69-8,Ctr-Papa-Mudivedu,,Forest,,,0,0
248,10-C-69-8,Ctr-Papa-Mudivedu,8,Tamballapalli,,8416,8416,462880
249,10-C-69-8,Ctr-Papa-Mudivedu,14,Kannemadugu,,1574,1574,86570
250,10-C-69-8,Ctr-Papa-Mudivedu,10,Errasanipalli,,814,814,44770
251,10-C-69-8,Ctr-Papa-Mudivedu,9,Eddulavaripalli,,1621,1621,89155
252,10-C-69-8,Ctr-Papa-Mudivedu,11,Panchalamari,,952,952,52360
253,10-C-69-8,Ctr-Papa-Mudivedu,13,Marri makulapalli,,817,817,44935
254,10-C-69-8,Ctr-Papa-Mudivedu,15,Renu makulapalli,,2494,2494,137170
255,10-C-69-8,Ctr-Papa-Mudivedu,12,Kosuvaripalli,,5911,5911,325105
256,10-C-69-8,Ctr-Papa-Mudivedu,7,Gundlapalli,,1998,1998,109890
257,10-C-69-8,Ctr-Papa-Mudivedu,6,Diguvapalem,,737,737,40535
258,10-C-69-9,Ctr_Papa_Kush_Pedda,9,Kandriga,,782,782,43010
259,10-C-69-9,Ctr_Papa_Kush_Pedda,8,Sangasamudram,,2219,2219,122045
260,10-C-69-9,Ctr_Papa_Kush_Pedda,7,Gurramkonda,,10642,10642,585310
261,10-C-69-9,Ctr_Papa_Kush_Pedda,,Forest,,,0,0
262,10-C-69-9,Ctr_Papa_Kush_Pedda,,Forest,,,0,0
263,10-C-69-9,Ctr_Papa_Kush_Pedda,16,Kotakonda,,2866,2866,157630
264,10-C-69-9,Ctr_Papa_Kush_Pedda,17,Kukkarajupalli,,2977,2977,163735
265,10-C-69-9,Ctr_Papa_Kush_Pedda,,Forest,,,0,0
266,10-C-69-9,Ctr_Papa_Kush_Pedda,2,Peddamandyam,,7960,7960,437800
267,10-C-69-9,Ctr_Papa_Kush_Pedda,1,Papepalli,,3750,3750,206250
268,10-C-69-9,Ctr_Papa_Kush_Pedda,6,Kalicharla,,8999,8999,494945
269,10-C-69-9,Ctr_Papa_Kush_Pedda,7,Siddavaram,,1149,1149,63195
270,10-C-69-9,Ctr_Papa_Kush_Pedda,8,Sivapuram,,1273,1273,70015
271,10-C-69-9,Ctr_Papa_Kush_Pedda,9,Veligallu,,5131,5131,282205
272,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,,Forest,,,0,0
273,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,,Forest,,,0,0
274,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,1,Pasalavandlapalli,,2287,2287,125785
