S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
160,10-C-69-3,Ctr-Papa-PTM,Amalla Banda Kota,,,,,,,,,,,0,0,,0,,0,,0,0,0,,,,,,,,,,
161,10-C-69-3,Ctr-Papa-PTM,Sampathi Kota,,,,,,,,,,,2,0.12,0,0,104,0.58,5,0.27,4,0.1,,,,,,,,,,
162,10-C-69-3,Ctr-Papa-PTM,Buchi Palle,,,,,,,,,,,0,0,0,0,90,0.5,1,0.01,11,0.1,,,,,,,,,,
163,10-C-69-3,Ctr-Papa-PTM,Tummara Kunta,,,,,,,,,,,0,0,0,0,107,1.02,1,0.03,4,0.2,,,,,,,,,,
164,10-C-69-3,Ctr-Papa-PTM,Chennappagaripalli,,,,,,,,,,,0,0,,0,,0,,0,0,0,,,,,,,,,,
165,10-C-69-3,Ctr-Papa-PTM,Chennaiahgaripalli,,,,,,,,,,,0,0,,0,,0,,0,0,0,,,,,,,,,,
166,10-C-69-4,Ctr_Papa_Gummasamudram,B.Kothakota,,,,,,,,,,,1,0,0,0,0,0,3,0.2,40,0.94,,,,,,,,,,
167,10-C-69-4,Ctr_Papa_Gummasamudram,Badikayalapalle,,,,,,,,,,,0,0,0,0,0,0,0,0,29,0.82,,,,,,,,,,
168,10-C-69-4,Ctr_Papa_Gummasamudram,Boyyappagaripalle,,,,,,,,,,,2,0.13,0,0,0,0,1,0.06,5,0.27,,,,,,,,,,
169,10-C-69-4,Ctr_Papa_Gummasamudram,Beerangi,,,,,,,,,,,0,0,0,0,63,0.53,2,0.13,8,0.51,,,,,,,,,,
170,10-C-69-4,Ctr_Papa_Gummasamudram,Gattu,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0.2,,,,,,,,,,
171,10-C-69-4,Ctr_Papa_Gummasamudram,Gollapalle,,,,,,,,,,,1,0.41,0,0,9,0.05,0,0,10,0.27,,,,,,,,,,
172,10-C-69-4,Ctr_Papa_Gummasamudram,Gummasamudram,,,,,,,,,,,5,0.34,0,0,11,0.2,2,0.2,139,3.1,,,,,,,,,,
173,10-C-69-4,Ctr_Papa_Gummasamudram,Kotavooru,,,,,,,,,,,1,0.23,0,0,6,0.03,2,0.1,30,0.45,,,,,,,,,,
174,10-C-69-4,Ctr_Papa_Gummasamudram,Thummanagutta,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
175,10-C-69-4,Ctr_Papa_Gummasamudram,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
176,10-C-69-4,Ctr_Papa_Gummasamudram,Burakaykota,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
177,10-C-69-4,Ctr_Papa_Gummasamudram,Devalacheruvu,,,,,,,,,,,0,0,0,0,272,1.51,2,0.08,86,1.19,,,,,,,,,,
178,10-C-69-4,Ctr_Papa_Gummasamudram,Devarapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
179,10-C-69-4,Ctr_Papa_Gummasamudram,M.Nayanipalli,,,,,,,,,,,0,0,0,0,29,0.17,0,0,2,0.34,,,,,,,,,,
180,10-C-69-4,Ctr_Papa_Gummasamudram,Nadigadda Timmapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
181,10-C-69-4,Ctr_Papa_Gummasamudram,Peddapalem,,,,,,,,,,,0,0,0,0,43,0.24,0,0,0,0,,,,,,,,,,
182,10-C-69-4,Ctr_Papa_Gummasamudram,Vepurikota,,,,,,,,,,,8,0.54,0,0,191,1.18,0,0,61,1.28,,,,,,,,,,
183,10-C-69-4,Ctr_Papa_Gummasamudram,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
184,10-C-69-4,Ctr_Papa_Gummasamudram,Boorlapalle,,,,,,,,,,,0,0,0,0,82,0.46,0,0,0,0,,,,,,,,,,
185,10-C-69-4,Ctr_Papa_Gummasamudram,Kamsala vandla palle,,,,,,,,,,,0,0,0,0,46,0.25,0,0,2,0.19,,,,,,,,,,
186,10-C-69-4,Ctr_Papa_Gummasamudram,Madumuru,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0.19,,,,,,,,,,
187,10-C-69-4,Ctr_Papa_Gummasamudram,Rangasamudram,,,,,,,,,,,0,0,0,0,212,1.97,2,0.13,48,1.94,,,,,,,,,,
188,10-C-69-5,Ctr-Papa-Molakalacheruvu,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,10-C-69-5,Ctr-Papa-Molakalacheruvu,Molakacheruvu,,,,,,,,,,,0,0,0,0,66,0.36,0,0,23,1.2,,,,,,,,,,
190,10-C-69-5,Ctr-Papa-Molakalacheruvu,Gudupalle,,,,,,,,,,,0,0,0,0,83,0.8,1,0.04,35,1.3,,,,,,,,,,
191,10-C-69-5,Ctr-Papa-Molakalacheruvu,Kalva Palle,,,,,,,,,,,7,0.69,0,0,113,1.01,0,0,11,0.4,,,,,,,,,,
192,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Diguvapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
193,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Junjurupenta,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
194,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Gangireddipalli,,,,,,,,,,,0,0,0,0,76,0.48,0,0,13,0.31,,,,,,,,,,
195,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Kotlapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
196,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Forest,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,
197,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Sompalli,,,,,,,,,,,0,0,0,0,192,1.07,0,0,10,0.68,,,,,,,,,,
198,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Chowdasamudram,,,,,,,,,,,0,0,0,0,60,0.33,0,0,40,0.15,,,,,,,,,,
199,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Gopidinne,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
200,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Kotala,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
201,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Forest,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,
202,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Musalikunta,,,,,,,,,,,2,0.08,0,0,112,1.03,0,0,5,0.29,,,,,,,,,,
203,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Bandrevu,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
204,10-C-69-8,Ctr-Papa-Mudivedu,Pitchandlapalli,,,,,,,,,,,0,0,0,0,0,0,2,0.15,67,0.44,,,,,,,,,,
205,10-C-69-8,Ctr-Papa-Mudivedu,Mudivedu,,,,,,,,,,,0,0,0,0,72,0.56,2,0.09,47,0.71,,,,,,,,,,
206,10-C-69-8,Ctr-Papa-Mudivedu,Forest,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,
207,10-C-69-8,Ctr-Papa-Mudivedu,Tamballapalli,,,,,,,,,,,0,0,0,0,355,1.98,0,0,3,0.11,,,,,,,,,,
208,10-C-69-8,Ctr-Papa-Mudivedu,Kannemadugu,,,,,,,,,,,0,0,0,0,98,0.54,0,0,0,0,,,,,,,,,,
209,10-C-69-8,Ctr-Papa-Mudivedu,Errasanipalli,,,,,,,,,,,0,0,0,0,98,0.54,0,0,0,0,,,,,,,,,,
210,10-C-69-8,Ctr-Papa-Mudivedu,Eddulavaripalli,,,,,,,,,,,0,0,0,0,67,0.37,0,0,0,0,,,,,,,,,,
211,10-C-69-8,Ctr-Papa-Mudivedu,Panchalamari,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
212,10-C-69-8,Ctr-Papa-Mudivedu,Marri makulapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
213,10-C-69-8,Ctr-Papa-Mudivedu,Renu makulapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
214,10-C-69-8,Ctr-Papa-Mudivedu,Kosuvaripalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
215,10-C-69-8,Ctr-Papa-Mudivedu,Gundlapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
216,10-C-69-8,Ctr-Papa-Mudivedu,Diguvapalem,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
217,10-C-69-9,Ctr_Papa_Kush_Pedda,Kandriga,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
218,10-C-69-9,Ctr_Papa_Kush_Pedda,Sangasamudram,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
219,10-C-69-9,Ctr_Papa_Kush_Pedda,Gurramkonda,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
220,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
221,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
222,10-C-69-9,Ctr_Papa_Kush_Pedda,Kotakonda,,,,,,,,,,,0,0,0,0,107,0.6,0,0,19,0.07,,,,,,,,,,
223,10-C-69-9,Ctr_Papa_Kush_Pedda,Kukkarajupalli,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0.17,,,,,,,,,,
224,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
225,10-C-69-9,Ctr_Papa_Kush_Pedda,Peddamandyam,,,,,,,,,,,0,0,0,0,288,1.6,0,0,11,1,,,,,,,,,,
226,10-C-69-9,Ctr_Papa_Kush_Pedda,Papepalli,,,,,,,,,,,3,0.1,0,0,154,1.92,1,0.19,44,0.89,,,,,,,,,,
227,10-C-69-9,Ctr_Papa_Kush_Pedda,Kalicharla,,,,,,,,,,,0,0,0,0,9,0.14,0,0,16,0.11,,,,,,,,,,
228,10-C-69-9,Ctr_Papa_Kush_Pedda,Siddavaram,,,,,,,,,,,1,0.02,0,0,21,0.43,0,0,22,0.23,,,,,,,,,,
229,10-C-69-9,Ctr_Papa_Kush_Pedda,Sivapuram,,,,,,,,,,,2,0.03,0,0,19,0.11,0,0,14,0.52,,,,,,,,,,
230,10-C-69-9,Ctr_Papa_Kush_Pedda,Veligallu,,,,,,,,,,,0,0,0,0,46,0.26,0,0,3,0.37,,,,,,,,,,
231,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Pasalavandlapalli,,,,,,,,,,,0,0,0,0,1,0.13,0,0,0,0,,,,,,,,,,
234,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Ellutla,,,,,,,,,,,0,0,0,0,178,1.53,1,0.02,22,1.1,,,,,,,,,,
235,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Cherlopalli,,,,,,,,,,,0,0,0,0,154,0.87,0,0,12,0.38,,,,,,,,,,
236,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Chittiboyanapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
237,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Sarimadugu,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
238,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimkandriga,,,,,,,,,,,0,0,0,0,11,0.06,0,0,0,0,,,,,,,,,,
239,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
240,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
241,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kalakada Kothapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
242,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Devalapalli,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
243,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kadirayacheruvu,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
244,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimcherla,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
245,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Madinenipalem,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
246,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kona,,,,,,,,,,,2,0.56,0,0,25,0.15,1,0.01,3,0.45,,,,,,,,,,
247,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Gudibanda,,,,,,,,,,,2,0.19,0,0,10,0.06,0,0,1,0.17,,,,,,,,,,
248,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Marrimakulapalli,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
249,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,,,,,,,,0.4,,0.5,,,,,,,,,,,,,,
250,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,,,,,,,,0.4,,0.5,,,,,,,,,,,,,,
251,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Gangapuram,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
252,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Ratiguntapalli,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
253,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Errakotapalli,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
254,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Nawabpeta,,,,,,,,,,,0,0,1,0.4,1,0.5,10,0.03,0,0,,,,,,,,,,
255,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Mudiamvaripalli,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
256,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Enugondapalem,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
257,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Kalakada Doddipalle,,,,,,,,,,,0,0,1,0.4,1,0.5,,,0,0,,,,,,,,,,
258,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Nagarimadugu,,,,,,,,,,,0,0,0,0,62,0.35,0,0,3,0.15,,,,,,,,,,
259,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Velagapalli,,,,,,,,,,,0,0,0,0,186,1.04,1,0.02,5,0.29,,,,,,,,,,
260,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jarravaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
261,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ayyavaripalli,,,,,,,,,,,1,0.48,0,0,1,0.4,2,0.22,4,0.36,,,,,,,,,,
262,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chintaparti,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
263,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jamallapalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
264,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Budidavedu,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
265,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tsakirevupalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
266,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Manchur,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
267,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
268,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Amilepalli,,,,,,,,,,,0,0,0,0,21,0.24,0,0,1,0.02,,,,,,,,,,
269,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Arigalavaripalli,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.02,,,,,,,,,,
270,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Settivaripalli,,,,,,,,,,,1,0.1,0,0,2,1.51,1,0.03,27,0.45,,,,,,,,,,
271,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ramapuram,,,,,,,,,,,0,0,0,0,1,0.01,0,0,0,0,,,,,,,,,,
272,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Marripadu,,,,,,,,,,,0,0,0,0,125,0.69,1,0.01,5,0.36,,,,,,,,,,
273,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tarigonda,,,,,,,,,,,0,0,0,0,1,0.3,0,0,8,0.74,,,,,,,,,,
274,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,T.Rachapalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
275,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Matlivaripalli,,,,,,,,,,,0,0,0,0,168,1,3,0.16,34,0.67,,,,,,,,,,
276,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Potuvaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
277,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
278,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,0,,,,0,,0,,0,,,,,,,,,,
279,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Parapatla,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
280,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chikatipalli,,,,,,,,,,,0,0,0,0,48,0.26,0,0,8,0.52,,,,,,,,,,
281,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Gundluru,,,,,,,,,,,1,0.02,0,0,107,1.58,2,0.23,5,1.17,,,,,,,,,,
282,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Mahalrajupalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
283,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,CTM,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
284,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kothavaripalli,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
285,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kasiraopeta,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
286,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Pothapolu,,,,,,,,,,,0,0,0,0,5,0.03,0,0,1,0,,,,,,,,,,
287,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kurabalakota,,,,,,,,,,,0,0,0,0,48,0.32,1,0.01,8,0.2,,,,,,,,,,
288,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Thettu,,,,,,,,,,,0,0,0,0,42,0.23,1,0.08,30,0.3,,,,,,,,,,
289,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Angallu,,,,,,,,,,,0,0,0,0,0,0,2,0.05,7,0.3,,,,,,,,,,
290,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Bramhanapalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
291,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Mutakavaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
292,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Forest,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,
293,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Valmiki Puram,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
294,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Chintalavaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
295,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Aramadaka,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
296,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kuraparti,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
297,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Vitalam,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
298,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kollabailu,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
299,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Madanapalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
300,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandamidakampalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
301,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Kampalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
302,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Basinikonda,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
303,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Venkappakota,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
304,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Pamayyagaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
305,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Valasapalli,,,,,,,,,,,0,0,0,0,0,0,1,0.13,9,0.4,,,,,,,,,,
306,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Molakaladinne,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
307,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Penchupadu,,,,,,,,,,,0,0,0,0,30,0.17,0,0,48,0.2,,,,,,,,,,
308,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Malepadu,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
309,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Teneegalavandlapalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
310,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Vempalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
311,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ponnetipalem,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
312,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chippili,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
313,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Papireddigaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
314,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ankisettipalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
315,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Forest,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,
316,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chandramakulapalli,,,,,,,,,,,0,0,0,0,2,0.06,3,0.07,21,0.8,,,,,,,,,,
317,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bodevaripalli,,,,,,,,,,,0,0,0,0,4,0.23,3,0.16,29,2.1,,,,,,,,,,
318,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Palempalli,,,,,,,,,,,0,0,0,0,2,0.01,0,0,12,0,,,,,,,,,,
319,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Rachavetivaripalli,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
320,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Machireddigaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
321,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Reddivaripalli,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
322,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandlapayi,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
323,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Nimmanapalli,,,,,,,,,,,,0,,0,,0,,,0,0,,,,,,,,,,
324,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mustooru,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.03,,,,,,,,,,
325,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Choukillavaripalli,,,,,,,,,,,,0,,0,,0,,,0,0,,,,,,,,,,
326,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Tavalam,,,,,,,,,,,,0,,0,,0,,,0,0,,,,,,,,,,
327,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Agraharam,,,,,,,,,,,,0,,0,,0,,0,0,0,,,,,,,,,,
328,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Vengamvaripalli,,,,,,,,,,,,0,,0,,0,,,0,0,,,,,,,,,,
329,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mugalamarri,,,,,,,,,,,,0,,0,,0,,,0,0,,,,,,,,,,
