,,,,Command Area,,Non command Area,,Poor quality area,,
,,,,Residential,,Residential,,Residential,,
Sr.no,Watershed code,GW watershed name,village name,DWDW/HP,DW PWS,DWDW/HP,DW PWS,DWDW/HP,DW PWS,Total
81,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Anjuru,,0,,,,,0
82,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Guntipedu,,,,2,,,2
83,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Forest,,,,,,,0
84,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Bonupalle,,1,,,,,1
85,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Sri Krishnapuram,,1,,,,,1
86,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kanchanapalli,,1,,,,,1
87,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Chittatur,,5,,,,,5
88,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Dongalamadugu,,,,1,,,1
89,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Sivanadhapalem,,1,,,,,1
90,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Forest,,,,,,,0
91,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Forest,,,,,,,0
92,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Timmabhupalapuram,,1,,,,,1
93,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kothapalem,,1,,,,,1
94,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Tangellapuram,,,,1,,,1
95,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Vallur,,,,2,,,2
96,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Vagathur,,,,1,,,1
97,10-C-76-45,Ctr_Kalangi_Nirpakota,Nirpakota,,3,,,,,3
98,10-C-76-45,Ctr_Kalangi_Nirpakota,Gajulapalluru,,1,,,,,1
99,10-C-76-45,Ctr_Kalangi_Nirpakota,Kanchanaputturu,,3,,,,,3
100,10-C-76-45,Ctr_Kalangi_Nirpakota,Padamara vanathuru,,1,,,,,1
101,10-C-76-45,Ctr_Kalangi_Nirpakota,Kukkambakam,,2,,,,,2
102,10-C-76-45,Ctr_Kalangi_Nirpakota,Talarivettu,,2,,,,,2
103,10-C-76-45,Ctr_Kalangi_Nirpakota,K.V.Puram,,1,,,,,1
104,10-C-76-45,Ctr_Kalangi_Nirpakota,Kallivettu,,3,,,,,3
105,10-C-76-45,Ctr_Kalangi_Nirpakota,Chellemambapuram,,,,1,,,1
106,10-C-76-45,Ctr_Kalangi_Nirpakota,Nelavoy,,2,,,,,2
107,10-C-76-45,Ctr_Kalangi_Nirpakota,V.palem,,10,,,,,10
108,10-C-76-45,Ctr_Kalangi_Nirpakota,Kambakam,,3,,,,,3
109,10-C-76-45,Ctr_Kalangi_Nirpakota,Kadur,,2,,,,,2
110,10-C-76-45,Ctr_Kalangi_Nirpakota,Nellatur,,2,,,,,2
111,10-C-76-45,Ctr_Kalangi_Nirpakota,Gudalavaripalem,,,,2,,,2
112,10-C-76-45,Ctr_Kalangi_Nirpakota,Kolathur,,,,3,,,3
113,10-C-76-45,Ctr_Kalangi_Nirpakota,Thonduru,,,,3,,,3
114,10-C-76-45,Ctr_Kalangi_Nirpakota,Siddama Agraharam,,,,1,,,1
115,10-C-76-45,Ctr_Kalangi_Nirpakota,Vittaiah Palem,,1,,,,,1
116,10-C-76-45,Ctr_Kalangi_Nirpakota,Maruduvada,,2,,,,,2
117,10-C-76-45,Ctr_Kalangi_Nirpakota,Amburu,,2,,,,,2
118,10-C-76-45,Ctr_Kalangi_Nirpakota,Ayyavaripalem,,2,,,,,2
119,10-C-76-45,Ctr_Kalangi_Nirpakota,Santavelur,,5,,,,,5
120,10-C-76-45,Ctr_Kalangi_Nirpakota,Satambedu,,1,,,,,1
121,10-C-76-45,Ctr_Kalangi_Nirpakota,Isukapalem,,,,1,,,1
122,10-C-76-45,Ctr_Kalangi_Nirpakota,Kuvvakolli,,2,,,,,2
123,10-C-76-45,Ctr_Kalangi_Nirpakota,Racherla,,2,,,,,2
124,10-C-76-45,Ctr_Kalangi_Nirpakota,Yanadivettu,,1,,,,,1
125,10-C-76-45,Ctr_Kalangi_Nirpakota,Padirikuppam,,2,,,,,2
126,10-C-76-45,Ctr_Kalangi_Nirpakota,Panduru,,6,,,,,6
127,10-C-76-45,Ctr_Kalangi_Nirpakota,Kovurpadu,,1,,,,,1
128,10-C-76-45,Ctr_Kalangi_Nirpakota,Thowdambattu,,3,,,,,3
129,10-C-76-45,Ctr_Kalangi_Nirpakota,Chinnapandur,,1,,,,,1
130,10-C-76-45,Ctr_Kalangi_Nirpakota,Aruduru,,3,,,,,3
131,10-C-76-45,Ctr_Kalangi_Nirpakota,Chavali Lingamanaidupalli,,2,,,,,2
132,10-C-76-45,Ctr_Kalangi_Nirpakota,Kurinjalem,,,,1,,,1
133,10-C-76-45,Ctr_Kalangi_Nirpakota,Forest,,,,,,,0
134,10-C-76-45,Ctr_Kalangi_Nirpakota,388 Arur,,,,1,,,1
135,10-C-76-45,Ctr_Kalangi_Nirpakota,Appaiahpalem,,,,1,,,1
136,10-C-76-45,Ctr_Kalangi_Nirpakota,Pedda Etipakam,,,,1,,,1
137,10-C-76-45,Ctr_Kalangi_Nirpakota,Chinna Etipakam,,,,1,,,1
138,10-C-76-45,Ctr_Kalangi_Nirpakota,P.V.Puram,,,,3,,,3
139,10-C-76-45,Ctr_Kalangi_Nirpakota,Rajagopalapuram,,5,,,,,5
140,10-C-76-45,Ctr_Kalangi_Nirpakota,Kannavaram,,,,6,,,6
141,10-C-76-45,Ctr_Kalangi_Nirpakota,Forest,,,,,,,0
142,10-C-76-45,Ctr_Kalangi_Nirpakota,Birakuppam,,,,2,,,2
143,10-C-76-45,Ctr_Kalangi_Nirpakota,Tripuranthakapuram kota,,,,3,,,3
144,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Kandukur,,,18,5,,,23
145,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Pattemvandla palle,,,41,9,,,50
146,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,T.Sadum,,,27,1,,,28
147,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Anantapuram,,,2,1,,,3
148,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Chinna Pongupalli,,,2,0,,,2
149,10-C-69-2,Ctr_Papa_K Kota,Kadirinaduni Kota,,,10,2,,,12
150,10-C-69-2,Ctr_Papa_K Kota,Nayuni Cheruvu Palle,,,15,4,,,19
151,10-C-69-2,Ctr_Papa_K Kota,Marellagadda,,,4,1,,,5
152,10-C-69-2,Ctr_Papa_K Kota,Forest,,,,,,,0
153,10-C-69-2,Ctr_Papa_K Kota,Pulikallu,,,21,5,,,26
154,10-C-69-2,Ctr_Papa_K Kota,Katnagallu,,,17,5,,,22
155,10-C-69-2,Ctr_Papa_K Kota,Jagadamvari Palle,,,0,0,,,0
156,10-C-69-3,Ctr-Papa-PTM,Pedda Thippa Samudram,,,,6,,,6
157,10-C-69-3,Ctr-Papa-PTM,Maddaiahgaripalli,,,0,4,,,4
158,10-C-69-3,Ctr-Papa-PTM,Mallela,,,0,3,,,3
159,10-C-69-3,Ctr-Papa-PTM,Amalla Banda Kota,,,0,1,,,1
160,10-C-69-3,Ctr-Papa-PTM,Sampathi Kota,,,0,2,,,2
161,10-C-69-3,Ctr-Papa-PTM,Buchi Palle,,,0,2,,,2
162,10-C-69-3,Ctr-Papa-PTM,Tummara Kunta,,,0,9,,,9
163,10-C-69-3,Ctr-Papa-PTM,Chennappagaripalli,,,0,1,,,1
164,10-C-69-3,Ctr-Papa-PTM,Chennaiahgaripalli,,,,1,,,1
165,10-C-69-4,Ctr_Papa_Gummasamudram,B.Kothakota,,,,12,,,12
166,10-C-69-4,Ctr_Papa_Gummasamudram,Badikayalapalle,,,,8,,,8
167,10-C-69-4,Ctr_Papa_Gummasamudram,Boyyappagaripalle,,,,6,,,6
168,10-C-69-4,Ctr_Papa_Gummasamudram,Beerangi,,,,7,,,7
169,10-C-69-4,Ctr_Papa_Gummasamudram,Gattu,,,,11,,,11
170,10-C-69-4,Ctr_Papa_Gummasamudram,Gollapalle,,,,7,,,7
171,10-C-69-4,Ctr_Papa_Gummasamudram,Gummasamudram,,,,8,,,8
172,10-C-69-4,Ctr_Papa_Gummasamudram,Kotavooru,,,,5,,,5
173,10-C-69-4,Ctr_Papa_Gummasamudram,Thummanagutta,,,,2,,,2
174,10-C-69-4,Ctr_Papa_Gummasamudram,Forest,,,,,,,0
175,10-C-69-4,Ctr_Papa_Gummasamudram,Burakaykota,,,,7,,,7
176,10-C-69-4,Ctr_Papa_Gummasamudram,Devalacheruvu,,,,10,,,10
177,10-C-69-4,Ctr_Papa_Gummasamudram,Devarapalli,,,,1,,,1
178,10-C-69-4,Ctr_Papa_Gummasamudram,M.Nayanipalli,,,,5,,,5
179,10-C-69-4,Ctr_Papa_Gummasamudram,Nadigadda Timmapalli,,,,0,,,0
180,10-C-69-4,Ctr_Papa_Gummasamudram,Peddapalem,,,,3,,,3
181,10-C-69-4,Ctr_Papa_Gummasamudram,Vepurikota,,,,6,,,6
182,10-C-69-4,Ctr_Papa_Gummasamudram,Forest,,,,,,,0
183,10-C-69-4,Ctr_Papa_Gummasamudram,Boorlapalle,,,,6,,,6
184,10-C-69-4,Ctr_Papa_Gummasamudram,Kamsala vandla palle,,,,2,,,2
185,10-C-69-4,Ctr_Papa_Gummasamudram,Madumuru,,,,4,,,4
186,10-C-69-4,Ctr_Papa_Gummasamudram,Rangasamudram,,,,8,,,8
187,10-C-69-5,Ctr-Papa-Molakalacheruvu,Forest,,,,,,,0
188,10-C-69-5,Ctr-Papa-Molakalacheruvu,Molakacheruvu,,,,6,,,6
189,10-C-69-5,Ctr-Papa-Molakalacheruvu,Gudupalle,,,,4,,,4
190,10-C-69-5,Ctr-Papa-Molakalacheruvu,Kalva Palle,,,,4,,,4
191,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Diguvapalli,,,,2,,,2
192,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Junjurupenta,,,,3,,,3
193,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Gangireddipalli,,,,2,,,2
194,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Kotlapalli,,,,6,,,6
195,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Forest,,,,,,,0
196,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Sompalli,,,,10,,,10
197,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Chowdasamudram,,,,10,,,10
198,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Gopidinne,,,,8,,,8
199,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Kotala,,,,6,,,6
200,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Forest,,,,,,,0
201,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Musalikunta,,,,8,,,8
202,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Bandrevu,,,,9,,,9
203,10-C-69-8,Ctr-Papa-Mudivedu,Pitchandlapalli,,,,1,,,1
204,10-C-69-8,Ctr-Papa-Mudivedu,Mudivedu,,,,2,,,2
205,10-C-69-8,Ctr-Papa-Mudivedu,Forest,,,,,,,0
206,10-C-69-8,Ctr-Papa-Mudivedu,Tamballapalli,,,,15,,,15
207,10-C-69-8,Ctr-Papa-Mudivedu,Kannemadugu,,,,5,,,5
208,10-C-69-8,Ctr-Papa-Mudivedu,Errasanipalli,,,,3,,,3
209,10-C-69-8,Ctr-Papa-Mudivedu,Eddulavaripalli,,,,4,,,4
210,10-C-69-8,Ctr-Papa-Mudivedu,Panchalamari,,,,3,,,3
211,10-C-69-8,Ctr-Papa-Mudivedu,Marri makulapalli,,,,1,,,1
212,10-C-69-8,Ctr-Papa-Mudivedu,Renu makulapalli,,,,6,,,6
213,10-C-69-8,Ctr-Papa-Mudivedu,Kosuvaripalli,,,,7,,,7
214,10-C-69-8,Ctr-Papa-Mudivedu,Gundlapalli,,,,1,,,1
215,10-C-69-8,Ctr-Papa-Mudivedu,Diguvapalem,,,,1,,,1
216,10-C-69-9,Ctr_Papa_Kush_Pedda,Kandriga,,,,,,,0
217,10-C-69-9,Ctr_Papa_Kush_Pedda,Sangasamudram,,,,4,,,4
218,10-C-69-9,Ctr_Papa_Kush_Pedda,Gurramkonda,,,,3,,,3
219,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,0
220,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,0
221,10-C-69-9,Ctr_Papa_Kush_Pedda,Kotakonda,,,,3,,,3
222,10-C-69-9,Ctr_Papa_Kush_Pedda,Kukkarajupalli,,,,4,,,4
223,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,0
224,10-C-69-9,Ctr_Papa_Kush_Pedda,Peddamandyam,,,,13,,,13
225,10-C-69-9,Ctr_Papa_Kush_Pedda,Papepalli,,,,9,,,9
226,10-C-69-9,Ctr_Papa_Kush_Pedda,Kalicharla,,,,8,,,8
227,10-C-69-9,Ctr_Papa_Kush_Pedda,Siddavaram,,,,1,,,1
228,10-C-69-9,Ctr_Papa_Kush_Pedda,Sivapuram,,,,3,,,3
229,10-C-69-9,Ctr_Papa_Kush_Pedda,Veligallu,,,,6,,,6
230,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,0
231,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,0
232,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Pasalavandlapalli,,,2,30,,,32
233,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Ellutla,,,,7,,,7
234,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Cherlopalli,,,,5,,,5
235,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Chittiboyanapalli,,,,1,,,1
236,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Sarimadugu,,,,4,,,4
237,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimkandriga,,,,5,,,5
238,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,0
239,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,0
240,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kalakada Kothapalli,,,,1,,,1
241,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Devalapalli,,,,4,,,4
242,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kadirayacheruvu,,,,5,,,5
243,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimcherla,,,,4,,,4
244,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Madinenipalem,,,,1,,,1
245,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kona,,,,3,,,3
246,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Gudibanda,,,,5,,,5
247,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Marrimakulapalli,,,,2,,,2
248,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,0
249,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,0
250,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Gangapuram,,,,3,,,3
251,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Ratiguntapalli,,,,4,,,4
252,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Errakotapalli,,,,10,,,10
253,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Nawabpeta,,,,4,,,4
254,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Mudiamvaripalli,,,,3,,,3
255,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Enugondapalem,,,,12,,,12
256,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Kalakada Doddipalle,,,,2,,,2
257,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Nagarimadugu,,,,6,,,6
258,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Velagapalli,,,,2,,,2
259,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jarravaripalli,,,,4,,,4
260,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ayyavaripalli,,,,3,,,3
261,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chintaparti,,,,11,,,11
262,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jamallapalli,,,,1,,,1
263,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Budidavedu,,,,2,,,2
264,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tsakirevupalli,,,,3,,,3
265,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Manchur,,,,5,,,5
266,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,0
267,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Amilepalli,,,,3,,,3
268,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Arigalavaripalli,,,,1,,,1
269,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Settivaripalli,,,,2,,,2
270,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ramapuram,,,,6,,,6
271,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Marripadu,,,,2,,,2
272,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tarigonda,,,,2,,,2
273,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,T.Rachapalli,,,,4,,,4
274,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Matlivaripalli,,,,11,,,11
275,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Potuvaripalli,,,,1,,,1
276,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,0
277,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,0
278,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Parapatla,,,,2,,,2
279,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chikatipalli,,,,2,,,2
280,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Gundluru,,,,7,,,7
281,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Mahalrajupalli,,,,2,,,2
282,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,CTM,,,,8,,,8
283,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kothavaripalli,,,,10,,,10
284,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kasiraopeta,,,,1,,,1
285,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Pothapolu,,,,5,,,5
286,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kurabalakota,,,,17,,,17
287,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Thettu,,,,14,,,14
288,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Angallu,,,,11,,,11
