S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
62,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,KVB puram,,,,45,0,0,3.5,30,90,0,0,0
63,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Perindesam,,,,45,0,0,3.5,30,90,0,0,0
64,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,MA Rajulakandriga,,,,45,0,0,3.5,30,90,0,0,0
65,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Subramanyapuram,,,,45,0,0,3.5,30,90,0,0,0
66,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Adaram,,,,45,0,0,3.5,30,90,0,0,0
67,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Ragigunta,,,,45,0,0,3.5,30,90,0,0,0
68,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Rangaiah gunta,,,,45,0,0,3.5,30,90,0,0,0
69,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kanchera chenganna kandriga,,,,45,0,0,3.5,30,90,0,0,0
70,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Pathapalem,,,,45,0,0,3.5,30,90,0,0,0
71,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kovanur,2584,4,10,45,16.8,0.043,3.5,30,90,4.55,13.66,18.22
72,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Gnanamamba puram @Pavanivarikandriga,2126,4,10,45,16.8,0.036,3.5,30,90,3.75,11.24,14.99
73,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Bramhanacheruvu,,,,45,0,0,3.5,30,90,0,0,0
74,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Venkatapuram,,,,45,0,0,3.5,30,90,0,0,0
75,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Angericheruvu,1036,4,10,45,16.8,0.017,3.5,30,90,1.83,5.48,7.3
76,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Bramhanapalli,,,,45,0,0,3.5,30,90,0,0,0
77,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Bakkapotukunta,,,,45,0,0,3.5,30,90,0,0,0
78,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Timmanaidugunta,,,,45,0,0,3.5,30,90,0,0,0
79,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Pudi (a) Chennakesava-puram,,,,45,0,0,3.5,30,90,0,0,0
80,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kandluru,,,,45,0,0,3.5,30,90,0,0,0
81,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Anjuru,1817,4,10,45,16.8,0.031,3.5,30,90,3.2,9.61,12.81
82,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Guntipedu,1558,4,10,45,16.8,0.026,3.5,30,90,2.75,8.24,10.99
83,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Forest,,,,45,0,0,3.5,30,90,0,0,0
84,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Bonupalle,2089,4,10,45,16.8,0.035,3.5,30,90,3.68,11.05,14.73
85,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Sri Krishnapuram,,,,45,0,0,3.5,30,90,0,0,0
86,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kanchanapalli,,,,45,0,0,3.5,30,90,0,0,0
87,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Chittatur,,,,45,0,0,3.5,30,90,0,0,0
88,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Dongalamadugu,,,,45,0,0,3.5,30,90,0,0,0
89,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Sivanadhapalem,1849,4,10,45,16.8,0.031,3.5,30,90,3.26,9.78,13.04
