GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Ctr-Papa-PTM,CTR_PAPA_PTM VANKA_PTM-MB,Buchi Palle,Buchipalle
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Buchivanatham,Buchivanatham
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Budidavedu,Budidavedu
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Budithireddipalli,Budithireddipalle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Bujjinayanipalli,Bojjinayanipalle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Bukkapatnam,Bukkapatnam-3
Ctr-Ch-Peddavagueast-Sadum,CTR_CH__PEDDAVAGUEAST_SODUM-MB,Buragamanda,Booragamanda
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Burakaykota,Burakayalakota
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Burugulapalli,Burugulapalle
Ctr-Ch-Gajuleru-Y V Palem,CTR_CH__GAJULERU_Y.V.PALEM-MB,BVPalli,Bodevandlapalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,C.B.Nattam,Chinna Bangarunatham
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,C.G.palle,Chinagandlapalle
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,C.Kalepalli,Chittathur Kale  Palle
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,C.M.Palli,Chintamakulapalle-1
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,C.Ramapuram,Chuttagunta Ramapuram
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Chadalla,Chadalla
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Chalamangalam,Chalamangalam
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Challa palem,Challapalem
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Chamaneru,Chamaneru
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Chandragiri,Chandragiri-1
Ctr-Ch-Regadakalva-Madanapalle,CTR_CH_REGADAKALVA_MADANAPALLE-MB,Chandramakulapalli,Chandramakula  Palle
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Chappidipalli,Chappidipalle
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Charala,Charala
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Charvaganiaplli,Charvaganipalle
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Chattevari Palle,Chattevaripalem
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Chavali Lingamanaidupalli,C.L Naidu Palle
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Chavarambakam,Chavarambakam
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Chedullapakam,Chedulapakam
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Chekkanatham,Chekkunatham
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Cheldiganipalle,Cheldiganipalle
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Chellamambapuram,Chellamambapuram
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Chellemambapuram,Chellamambapuram
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Chelluru,Chellur
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Chembakur,Chembakur
Ctr-Swarna-Poli-Poli,CTR_SWARNA__POLI_POLI-MB,Chemuru,Chemuru
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Chenchugudi,Chenchugudi
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Chengambakam,Chengambakam
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Chenganapalli,Chigarapalle
Ctr-Papa-PTM,CTR_PAPA_PTM VANKA_PTM-MB,Chennaiahgaripalli,Chennaiahgaripalle
Ctr-Papa-PTM,CTR_PAPA_PTM VANKA_PTM-MB,Chennappagaripalli,Chennappagaripalle
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Chennareddipalli,Chennareddipalle
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Chennayagunta,Chennayyagunta
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Chenneri,Senneri
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Cherlopalle,Cherlopalle-7
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Cherlopalle Vyavasaya Kandriga,Cherlopalle Vyavasayapu Khandriga
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Cherlopalli,Cherlopalle-6
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Cherlopalli,Cherlopalle-6
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Cherlopalli,Cherlopalle-6
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Cherlopalli,Cherlopalle-6
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Cherukula padu,Cherukulapadu-1
Ctr-Ch-Peddavagueast-Sadum,CTR_CH__PEDDAVAGUEAST_SODUM-MB,Cherukuvaripalli,Cherukuvaripalle
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Chervi,Cherivi
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Chethapenta,Chethapenta
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Chigarapalli,Chigarapalle
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Chiguruvada Dakshina kandriga,Chiguruwada South Khandriga
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Chiguruvada Uttarapukandirga,Chiguruwada North Khandriga
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Chikatipalli,Cheekatipalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Chikatipalli,Cheekatipalle
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Chilamathuru,Chilamathur-2
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Chilamathuru(bangla),Chilamathur  @  Bangala
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Chilapalli,Cheelapalle-2
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Chillamakulapalli,Chillamakulapalle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Chillamanipalle,Chillamanipalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Chillaralapalli,Chalarlapalle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Chimanapalli,Cheemanapalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Chindepalli,Chindepalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Chinna anjinedu,Chinnajimedu
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Chinna Etipakam,Chinna Eetivakam
CTR_C_69_PAPAGHNI_KANDUKURU,CTR_PAPA_PAPAGHNI_KANDUKURU-MB,Chinna Pongupalli,Chinnaponguppalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Chinnaboggupalli,Chinna Boggupalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Chinnagollapalle,Chinnagollapalle
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Chinnagottigallu,Chinnagotti Gallu
Ctr-Kalangi-Katuru-Katuru,CTR_KALANGI__KATURU_KATURU-MB,Chinnagunta,Chinnayyagunta
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Chinnakongatam,Chinna Kongatam
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Chinnakurabalapalli,Chinnakurbalapalle (Rural)
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Chinnamareddi kandriga,Chinnamareddi Khandriga
Ctr-Pa-Adavibuduguru,CTR_PONNIAR__ADAVIBODUGURU_ADAVIBODUGURU-MB,Chinnaobba,Chinnaobba
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Chinnapandur,Chinnapandur
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Chinnaparthikunta,Chinnaparthikunta
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Chinnaradoddi,Chinnaradoddi
Ctr-Swarna-Bheema-Kotala,CTR_SWARNA__BHEEMA_KOTALA-MB,Chinnaramapuram,Chinna Rama Puram
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Chinnasamudram Agraharam,Chennasamudra Agraharam
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Chinnasingamala,Chinna Singamala
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Chinnathayyur,China Thayyur
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Chinnavepanjeri,Chinnavepanjeri
Ctr-Ch-Gajuleru-Y V Palem,CTR_CH__GAJULERU_Y.V.PALEM-MB,Chintagunta,Chinthakunta-1
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Chintagunta,Chinthakunta-1
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Chintakampalli,Chinthakampalle
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Chintalagunta,Chinthalagunta
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Chintalapalem,Chintalapalem-1
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,Chintalavaripalli,Chinthalavaripalle
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Chintamakulapalle,29 -A. Chinta -Makulapalle
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Chintaparti,Chintaparthi
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Chintapenta,Chinthapenta
Ctr-Ch-Regadakalva-Madanapalle,CTR_CH_REGADAKALVA_MADANAPALLE-MB,Chippili,Chippili
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Chitiperala,Chitipiralla
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Chittapara,Chittapara
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Chittatur,Chittathur
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Chitte cherla,Chittecherla
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Chittiboyanapalli,Chittiboyanapalle
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Chittoor,Chittoor (R)
Ctr-Swarna-Poli-Poli,CTR_SWARNA__POLI_POLI-MB,Chiyyavaram,Chiyyavaram-2
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Chodavaram,Chodavaram-4
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Chokkamadugu,Chekkamadugu
ctr-pa-Ramasamudram,CTR_PALAR__RAMASAMUDRAM_RAMASAMUDRAM-MB,Chokkandlapalli,Chokkandlapalle
Ctr-Ch-Reservoir-Nimmanapalle,CTR_CH_RESERVOIR_NIMMANAPLLE-MB,Choukillavaripalli,Chowkillavaripalle
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Chowdampalle,Chowdampalle
Ctr-Papa-Sompalle-Sompalle,CTR_PAPA_SOMPALLE_SOMPALLE-MB,Chowdasamudram,T.Sowdasamudram
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Chowdepalli,Chowdepalle-2
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Chukkalanidigallu,Chukkalanidigallu
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,CM Kandriga,Cheruvu Mundara Khandriga
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,CRN kandriga,Chiguruwada North Khandriga
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,CTM,Chinnathippasamudram
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,D.Tippanapalli,Dommarathippana Palle
Ctr-Swarna-Poli-Poli,CTR_SWARNA__POLI_POLI-MB,Dainedu,Dainadu
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Dalavayi Agraharam,Dalavai Agraharam
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Damalcheruvu,Damalcheruvu
Ctr-Kor-Nagari,CTR_KORATLIAR__NAGARI_NAGARI-MB,Damarapakkam,Damarapakam
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Dandapalli,Dandapalle
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Dandikuppam,Dandikuppam
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Dasarapalli,Dasarapalle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Dasegannur,Dasegowniyur
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Dasinenipalli,Dasimanipalle
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Dasukupam,Dasukuppam
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,DB palli,Dakshina Brahmana Palle
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Devadoddi,Devadoddi
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Devalacheruvu,Devalcheruvu
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Devalampet,Devalampet
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Devalampeta,Devalampeta
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Devalapalli,Devalapalle
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Devaragudipalli,Devaragudipalle-1
Ctr-Ch-Gajuleru-Y V Palem,CTR_CH__GAJULERU_Y.V.PALEM-MB,Devarakonda,Devarakonda
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Devarapalli,Devarapalle-3
Ctr-Swarna-Avvachari Kona-Mamanduru,CTR_SWARNA__AVVACHARIKONA_MAMANDURU-MB,Dharmapuram kandriga,Dharmapuram Khandriga
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Dharmapuri,Dharmapuri
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Digavuru,Diguvuru
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Diguva veedi,Diguvaveedhi
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Diguvakanakampalem,Diguvakanakam Palem
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Diguvamagham,Diguva Magham
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Diguvamansanapalli,Diguvamasapalle
Ctr-Papa-Mudivedu,CTR_PAPA_MUDIVEDU_THAMBALLPALLE-MB,Diguvapalem,Diguvapalem
Ctr-Papa-Sompalle-Sompalle,CTR_PAPA_SOMPALLE_SOMPALLE-MB,Diguvapalli,Diguvapalle-1
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Diguvapalli,Diguvapalle-1
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Diguvaputtur,Diguvaputhuru
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Diguvatadakara,Diguva Thadakara
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Dinnepalli,Dinnepalle
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,DM puram,Damodara Maharajapuram
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Doddipalli,Doddipalle
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Doddipalli,Doddipalle
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Dominedu,Daminedu
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Dongalamadugu,Dongalamudur
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Donkumanipalli,Donkumanipalle
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Donnibumireddy,D.B.R.Bylu
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Dontirallapalle,Donthirallapalle
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Dornakombala,Dornakambala
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Durgarajapuram,Durgarajapuram
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Durgasamudram,Durgasamudram
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Durgasamudram,Durga Samudram
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Durgiperi,Durgiperi
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,EACHINERY,Eachaneri
Ctr-Papa-Mudivedu,CTR_PAPA_MUDIVEDU_THAMBALLPALLE-MB,Eddulavaripalli,Eddulavaripalle
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Edulagunta,Edulagunta
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Egavuru,Yeguvuru
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Eguvaputtur,Eguvaputturu
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Eguvatadakara,Eguva Thadakara
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Eguvaveedi,Eguvaveedhi
Ctr-Kor-Nagari,CTR_KORATLIAR__NAGARI_NAGARI-MB,Ekambarakuppam,EKAMBARAKUPPAM
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Ekarlapalli,Ekarlapalle
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Elakatur,Elakatur
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Elava nellore,Elavanellore
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Ellamandyam,Elamandyam
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Ellapalli,Ellapalle
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,Ellattur,Illathuru
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Ellutla,Yellutla
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Empedu,Empedu
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Enjanuru,Ellajjanuru
Ctr-Ch-Doddipalle-Enugondapalem,CTR_CH_DODDIPALLE RIVER_ENUGONDAPALEM-MB,Enugondapalem,Enugondapalem
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Erikambattu,Erikambattu
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Erlabanda,Veerlabanda
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Erlampalli,Erlampalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Erpedu,Yerpedu-1
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Errabodireddipalli,Errabodireddipalle
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Errachervupalli,Erracheruvupalle
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Erragundlapalli,Yerraguntlapalle-1
Ctr-Ch-Doddipalle-Enugondapalem,CTR_CH_DODDIPALLE RIVER_ENUGONDAPALEM-MB,Errakotapalli,Yerrakotapalle-1
Ctr-Papa-Mudivedu,CTR_PAPA_MUDIVEDU_THAMBALLPALLE-MB,Errasanipalli,Yerrasanipalle
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,G.C.Palli,Gollachemana Palle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,G.D.Nellore,Gangadharanellore
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,G.Kattamanchi,Gundla Kattamanchi
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,G.T.Palli,Gounithimmepalle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Gaarampalli,Garampalle
Ctr-Swarna-Gadanki-Gadanki,CTR_SWARNA__GADANKI_GADANKI-MB,Gadanki,Gadanki
Ctr-Ch-Peddavagu West-Somala,CTR_CH__PEDDAVAGUWEST_SOMALA-MB,Gaddamvaripalli,Gaddamvaripalle-1
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Gaddamvaripalli,Gaddamvaripalle-1
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Gajulamandyam,Gajulamandyam
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Gajulapalluru,Gajulapellore
Ctr-Ch-Bahudaeast-Marrikuntapalle,CTR_CH_BAHUDAEAST_MARRIKUNTAPALLE-MB,Galivaripalli,Galivaripalle
Ctr-Ch-Bahudaeast-Marrikuntapalle,CTR_CH_BAHUDAEAST_MARRIKUNTAPALLE-MB,Gandaboyanapalli,Gandaboyanapalle
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Gandlapalli,GANDLAPALLE
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Gandrajupalle,Gandrajupalle
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Gandupalli,Gandupalle
Ctr-Kor-Palasamudram,CTR_KORATLIAR__PALASAMUDRAM_PALASAMUDRAM-MB,Gangamambapuram,Gangamambapuram
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Gangamambapuram,Gangamamba Puram
