,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
299,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandamidakampalli,,,,0
300,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Kampalli,,,,0
301,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Basinikonda,,,,0
302,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Venkappakota,,,,0
303,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Pamayyagaripalli,,,,0
304,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Valasapalli,,,,0
305,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Molakaladinne,,,,0
306,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Penchupadu,,,,0
307,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Malepadu,,,,0
308,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Teneegalavandlapalli,,,,0
309,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Vempalli,,,,0
310,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ponnetipalem,,,,0
311,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chippili,,,,0
312,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Papireddigaripalli,,,,0
313,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ankisettipalli,,,,0
314,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Forest,,,,0
315,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chandramakulapalli,,,,0
316,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bodevaripalli,,,,0
317,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Palempalli,,,,0
318,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Rachavetivaripalli,,,,0
319,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Machireddigaripalli,,,,0
320,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Reddivaripalli,,,,0
321,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandlapayi,,,,0
322,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Nimmanapalli,,,,0
323,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mustooru,,,,0
324,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Choukillavaripalli,,,,0
325,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Tavalam,,,,0
326,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Agraharam,,,,0
327,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Vengamvaripalli,,,,0
328,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,0
329,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,0
330,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,0
331,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mugalamarri,,,,0
332,10-C-79-52,Ctr-Kor-Kundetivanka,Alathur,,,,0
333,10-C-79-52,Ctr-Kor-Kundetivanka,Annuru kasabagayat,,,,0
334,10-C-79-52,Ctr-Kor-Kundetivanka,Battuvaripalli,,,,0
335,10-C-79-52,Ctr-Kor-Kundetivanka,Gazanki,,,,0
336,10-C-79-52,Ctr-Kor-Kundetivanka,Kasava Raja Pura Agraharam,,,,0
337,10-C-79-52,Ctr-Kor-Kundetivanka,Karvetinagarm,,,,0
338,10-C-79-52,Ctr-Kor-Kundetivanka,Katherapalle,,,,0
339,10-C-79-52,Ctr-Kor-Kundetivanka,Kesavakuppam,,,,0
340,10-C-79-52,Ctr-Kor-Kundetivanka,Kollagunta,,,,0
341,10-C-79-52,Ctr-Kor-Kundetivanka,Makamamba Vilasam,,,,0
342,10-C-79-52,Ctr-Kor-Kundetivanka,Mukkara vari palli,,,,0
343,10-C-79-52,Ctr-Kor-Kundetivanka,Nissanka Durgam,,,,0
344,10-C-79-52,Ctr-Kor-Kundetivanka,Ponnagallu,,,,0
345,10-C-79-52,Ctr-Kor-Kundetivanka,Rajakumara Venkata Bahadur Peta,,,,0
346,10-C-79-52,Ctr-Kor-Kundetivanka,Thirumala Kondamamba gari Peta,,,,0
347,10-C-79-52,Ctr-Kor-Kundetivanka,Viratapuram - Ammapalle RF,,,,0
348,10-C-79-52,Ctr-Kor-Kundetivanka,Yerramarajupalli,,,,0
349,10-C-79-52,Ctr-Kor-Kundetivanka,Kamachinnayapalli,,,,0
350,10-C-79-52,Ctr-Kor-Kundetivanka,Chillamakulapalli,,,,0
351,10-C-79-52,Ctr-Kor-Kundetivanka,Chokkamadugu,,,,0
352,10-C-79-52,Ctr-Kor-Kundetivanka,Muddikuppam,,,,0
353,10-C-79-52,Ctr-Kor-Kundetivanka,Nelavai,,,,0
354,10-C-79-52,Ctr-Kor-Kundetivanka,Pillarikuppam,,,,0
355,10-C-79-52,Ctr-Kor-Kundetivanka,Venkatapuram,,,,0
356,10-C-79-52,Ctr-Kor-Kundetivanka,Aggichenupalli,,,,0
357,10-C-79-52,Ctr-Kor-Kundetivanka,Allamadugu,,,,0
358,10-C-79-52,Ctr-Kor-Kundetivanka,Bramhanapalli,,,,0
359,10-C-79-52,Ctr-Kor-Kundetivanka,Chenchugudi,,,,0
360,10-C-79-52,Ctr-Kor-Kundetivanka,Devaragudipalli,,,,0
361,10-C-79-52,Ctr-Kor-Kundetivanka,Goduguchinta,,,,0
362,10-C-79-52,Ctr-Kor-Kundetivanka,Inam kothur,,,,0
363,10-C-79-52,Ctr-Kor-Kundetivanka,Jakkadona,,,,0
364,10-C-79-52,Ctr-Kor-Kundetivanka,Jarlabailu,,,,0
365,10-C-79-52,Ctr-Kor-Kundetivanka,Kommaragunta,,,,0
366,10-C-79-52,Ctr-Kor-Kundetivanka,Kondakindapalli,,,,0
367,10-C-79-52,Ctr-Kor-Kundetivanka,Kurivikuppam,,,,0
368,10-C-79-52,Ctr-Kor-Kundetivanka,KVM Agraharam,,,,0
369,10-C-79-52,Ctr-Kor-Kundetivanka,Makamamba-puram,,,,0
370,10-C-79-52,Ctr-Kor-Kundetivanka,Mambedu,,,,0
371,10-C-79-52,Ctr-Kor-Kundetivanka,Mandivenganapalli,,,,0
372,10-C-79-52,Ctr-Kor-Kundetivanka,Marepalli,,,,0
373,10-C-79-52,Ctr-Kor-Kundetivanka,Pachikapallam,,,,0
374,10-C-79-52,Ctr-Kor-Kundetivanka,Perumallapalli,,,,0
375,10-C-79-52,Ctr-Kor-Kundetivanka,Petagunta,,,,0
376,10-C-79-52,Ctr-Kor-Kundetivanka,TKM puram,,,,0
377,10-C-79-52,Ctr-Kor-Kundetivanka,Vedurukuppam,,,,0
378,10-C-79-52,Ctr-Kor-Kundetivanka,Venugopalapuram,,,,0
379,10-C-79-52,Ctr-Kor-Kundetivanka,Veperi,,,,0
380,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Marrikuntapalli,,,,0
381,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Medikurti,,,,0
382,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Pallavolu,,,,0
383,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Boppasamudram,,,,0
384,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Galivaripalli,,1,,1
385,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Gyarampalli,,1,,1
386,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Hissapalli,,,,0
387,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Timmapuram,,1,,1
388,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Titavaguntapalli,,1,,1
389,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Tuvapalli,,1,,1
390,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Gandaboyanapalli,,1,,1
391,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Tatiguntapalli,,1,,1
392,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Forest,,,,0
393,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Forest,,,,0
394,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Mahal,,1,,1
395,10-C-71-18,Ctr-Ch-Bahudawest-Kalakada,Kalakada,,,,0
396,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Maddipatla Vari Palle,,,,0
397,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Khambham Vari Palli,,,,0
398,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Garnimitta,,,,0
399,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Matampalli,,,,0
400,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Marella,,,,0
401,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Forest,,,,0
402,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Nuthana Kalva,,,,0
403,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Pattegada,,1,,1
404,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Sandravaripalli,,1,,1
405,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Munellapalli,,1,,1
406,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Vagalla,,1,,1
407,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Ketamreddipalle,,,,0
408,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Kasireddipalle,,,,0
409,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Yerlampalle,,,,0
410,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Gorandlapalli,,1,,1
411,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Sorakayalapeta,,1,,1
412,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Forest,,,,0
413,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Forest,,,,0
414,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Kavalipalli,,1,,1
415,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,M Cheruvu,,1,,1
416,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Avuvaripalle,,,,0
417,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Mudupulavemula,,1,,1
418,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Vootupalli,,,,0
419,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,79 Chinthamakula palli,,,,0
420,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Palamanda,,,,0
421,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Forest,,,,0
422,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Forest,,,,0
423,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Vepulabilu,,,,0
424,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Forest,,,,0
425,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Guttapalem,,,,0
426,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Kalikiri Reddy Palli,,,,0
427,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Kalikiri,,,,0
428,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Korlakunta,,,,0
429,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Nellimanda,,,,0
430,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Kamireddipalli,,,,0
431,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Valligatla,,,,0
432,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Kanduru,,,,0
433,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Mittapalli,,,,0
434,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Tamminayanipalli,,,,0
435,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Forest,,,,0
436,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Forest,,,,0
437,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Forest,,,,0
438,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Khambhamvaripalle,,,,0
439,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Gaddamvaripalli,,,,0
440,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Forest,,,,0
441,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Ammagaripalli,,,,0
442,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Gongivaripalli,,,,0
443,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Timmanayanapalle,,,,0
444,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Avulapalli,,,,0
445,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Irikipenta,,,,0
446,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Nanjampeta,,,,0
447,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,S Nadimpalli,,,,0
448,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Somala,,,,0
449,10-C-71-24,Ctr_Ch_Peddaupparapalle_Peddaupparapalle,Peddaupparapalli,,,,0
450,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,81 Upparapalli,,,,0
451,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Tatiguntapalem T,,,,0
452,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Nadigadda,,,,0
453,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Yerrativaripalli,,,,0
454,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Buragamanda,,,,0
455,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Cherukuvaripalli,,,,0
456,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Sodam,,,,0
457,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bakarapeta,,,,0
458,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Chinnagottigallu,,,,0
459,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Chitte cherla,,,,0
460,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Digavuru,,,,0
461,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Egavuru,,,,0
462,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Kotabilu,,,,0
463,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Rangannagarigadda,,,,0
464,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Tippereddipalle,,,,0
465,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Chattevari Palle,,,,0
466,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Agraharam,,,,0
467,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bodu Malluvaripalle,,,,0
468,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Doddipalli,,,,0
469,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Erragundlapalli,,,,0
470,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Gudarevulapalli,,,,0
471,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Piler,,,,0
472,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Regallu,,,,0
473,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,103Reddivaripalle,,,,0
474,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Ayyavandlapalli,,,,0
475,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bodireddigaripalli,,,,0
476,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Devalampet,,,,0
477,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Venkatadasaripalli,,,,0
478,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Reddivari Palle,,,,0
479,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bandakindapalli,,,,0
480,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bommayapalli,,,,0
481,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Motu Mallela,,,,0
482,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Pedda Mallela,,,,0
483,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Peddagottigallu,,,,0
484,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Rompicherla,,,,0
485,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Forest,,,,0
486,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Jandla,,1,,1
487,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Talupula,,1,,1
488,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Mellacheruvu,,1,,1
489,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Forest,,,,0
490,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Forest,,,,0
491,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,Forest,,,,0
492,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,Forest,,,,0
493,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,Jillellamanda,,2,,2
494,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Ustikayalapenta,,1,,1
495,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,VRAgraharam,,1,,1
496,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,BVPalli,,1,,1
497,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Yellamanda,,1,,1
498,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Nerabilu,,1,,1
499,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Chintagunta,,1,,1
500,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,YVpalem,,1,,1
501,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,UM Agraharam,,1,,1
502,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Udayamanikyam,,1,,1
503,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Kammalayapalli,,1,,1
504,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Forest,,,,0
505,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Forest,,,,0
506,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Forest,,,,0
507,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Devarakonda,,1,,1
508,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Ganugachinta,,1,,1
509,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Nagapatla,,,,0
510,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Narasingapuram,,1,,1
511,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Mittapalem,,1,,1
512,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Forest,,,,0
513,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Forest,,,,0
514,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Forest,,,,0
515,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Kotala,,1,,1
516,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Arepalli,,1,,1
517,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Pullaiahgaripalli,,1,,1
518,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Seshapuram,,1,,1
519,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Bhimavaram,,1,,1
520,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Chinnaramapuram,,1,,1
521,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Konreddikandriga,,1,,1
522,10-C-74-31,Ctr-Swarna-Bheema-Kotala,68_Ramireddipalli,,1,,1
523,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Forest,,,,0
524,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Forest,,,,0
525,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,Adenapalli,,1,,1
526,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,Gadanki,,1,,1
527,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,Forest,,,,0
528,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,MungilipattuKothapalle,,1,,1
529,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Panapakam,,,,0
530,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Kalroad palli,,6,,6
531,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Mamanduru,,3,,3
532,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Ayitepalli,,5,,5
533,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Forest,,,,0
534,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Agarala,,4,,4
535,10-C-74-34,Ctr-Swarna_Kuppambadur,Chandragiri,,,,0
536,10-C-74-34,Ctr-Swarna_Kuppambadur,Dornakombala,,,,0
537,10-C-74-34,Ctr-Swarna_Kuppambadur,Reddivaripalli,,,,0
538,10-C-74-34,Ctr-Swarna_Kuppambadur,Thondavada,,,,0
539,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,0
540,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,0
541,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,0
542,10-C-74-34,Ctr-Swarna_Kuppambadur,Bramhanakalva,,,,0
543,10-C-74-34,Ctr-Swarna_Kuppambadur,Kammapalle,,,,0
544,10-C-74-34,Ctr-Swarna_Kuppambadur,Kuppam badur,,,,0
545,10-C-74-34,Ctr-Swarna_Kuppambadur,Ravillavaripalle,,,,0
546,10-C-74-34,Ctr-Swarna_Kuppambadur,Adusupalem,,,,0
547,10-C-74-34,Ctr-Swarna_Kuppambadur,Ammavaripatteda,,,,0
548,10-C-74-34,Ctr-Swarna_Kuppambadur,Atturu,,,,0
549,10-C-74-34,Ctr-Swarna_Kuppambadur,Ellamandyam,,,,0
550,10-C-74-34,Ctr-Swarna_Kuppambadur,Gajulamandyam,,20,,20
551,10-C-74-34,Ctr-Swarna_Kuppambadur,Jipalem,,,,0
552,10-C-74-34,Ctr-Swarna_Kuppambadur,Kotramangalam,,,,0
553,10-C-74-34,Ctr-Swarna_Kuppambadur,Kottapalem,,,,0
554,10-C-74-34,Ctr-Swarna_Kuppambadur,Krishnakalva,,,,0
555,10-C-74-34,Ctr-Swarna_Kuppambadur,Kurukalva,,,,0
556,10-C-74-34,Ctr-Swarna_Kuppambadur,Molagamudi,,,,0
557,10-C-74-34,Ctr-Swarna_Kuppambadur,Nallapalem,,,,0
558,10-C-74-34,Ctr-Swarna_Kuppambadur,Sanjeevarayapattda,,,,0
559,10-C-74-34,Ctr-Swarna_Kuppambadur,Surappakasam,,,,0
560,10-C-74-34,Ctr-Swarna_Kuppambadur,Tandlam,,,,0
561,10-C-74-34,Ctr-Swarna_Kuppambadur,Tataiah kalva,,,,0
562,10-C-74-34,Ctr-Swarna_Kuppambadur,Bramhanapattu,,,,0
563,10-C-74-34,Ctr-Swarna_Kuppambadur,AM Puram,,,,0
564,10-C-74-34,Ctr-Swarna_Kuppambadur,Ayyannagaripalle,,,,0
565,10-C-74-34,Ctr-Swarna_Kuppambadur,J.C.Agraharam,,,,0
566,10-C-74-34,Ctr-Swarna_Kuppambadur,K.G.Kandriga,,,,0
567,10-C-74-34,Ctr-Swarna_Kuppambadur,Kadirimangalam,,,,0
568,10-C-74-34,Ctr-Swarna_Kuppambadur,Kayam,,,,0
569,10-C-74-34,Ctr-Swarna_Kuppambadur,Kalluru,,,,0
570,10-C-74-34,Ctr-Swarna_Kuppambadur,Pachi kalva,,,,0
571,10-C-74-34,Ctr-Swarna_Kuppambadur,Padiredu,,,,0
572,10-C-74-34,Ctr-Swarna_Kuppambadur,Padiredu aranyam,,,,0
573,10-C-74-34,Ctr-Swarna_Kuppambadur,Patti Putturu,,,,0
574,10-C-74-34,Ctr-Swarna_Kuppambadur,Pudi,,,,0
575,10-C-74-34,Ctr-Swarna_Kuppambadur,Ramasamudram,,,,0
576,10-C-74-34,Ctr-Swarna_Kuppambadur,S.V.Puram,,,,0
577,10-C-74-34,Ctr-Swarna_Kuppambadur,Sitamma agraharam,,,,0
578,10-C-74-34,Ctr-Swarna_Kuppambadur,Sitaramapuram,,,,0
579,10-C-74-34,Ctr-Swarna_Kuppambadur,Srinivasapuram,,,,0
580,10-C-74-34,Ctr-Swarna_Kuppambadur,Tatneri,,,,0
581,10-C-74-34,Ctr-Swarna_Kuppambadur,Tirumandyam,,,,0
582,10-C-74-34,Ctr-Swarna_Kuppambadur,Vadamalapeta,,,,0
583,10-C-74-34,Ctr-Swarna_Kuppambadur,Vamapuram,,,,0
584,10-C-74-34,Ctr-Swarna_Kuppambadur,Gudimallam,,,,0
585,10-C-74-34,Ctr-Swarna_Kuppambadur,Munagalapalem,,,,0
586,10-C-74-34,Ctr-Swarna_Kuppambadur,Pennagadam,,,,0
587,10-C-74-34,Ctr-Swarna_Kuppambadur,Penumallam,,,,0
588,10-C-74-34,Ctr-Swarna_Kuppambadur,Vedullacheruvu,,,,0
589,10-C-74-34,Ctr-Swarna_Kuppambadur,Vikruthamala,,,,0
590,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chintagunta,,,,0
591,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Annasanipalli,,,,0
592,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Balupalli,,,,0
593,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Karakambadi,,5,,5
594,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Renigunta,,10,,10
595,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tukivakam,,,,0
596,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Vedullacheruvu,,,,0
597,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Venkatapuram,,,,0
598,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Yerrareddi palem,,,,0
599,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Forest,,,,0
600,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Forest,,,,0
601,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Akkarampalli,,4,,4
602,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chennayagunta,,,,0
603,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Konka chinnaya gunta,,,,0
604,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Mangalam,,,,0
605,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Settipalle,,,,0
606,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Timminaidupalem,,,,0
607,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tirupathi,,20,,20
608,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Avilala,,4,,4
