GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
NLR_C_72_KODAVALUR,NLR_C_72_KODAVALUR-MB,Gundalammapalem,Gundalammapalem
NLR_C_73_PALUGODU,NLR_C_73_PALUGODU-MB,Gundalasamudram,Gundalasamudram
NLR_C_73_GONUPALLE,NLR_C_73_GONUPALLI-MB,Gundavolu,Gundavolu
NLR_C_72_GANDLAVEEDU,NLR_C_62_GANDLAVEEDU-MB,Gundemadakala,Gundemadakala
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Gundlapalem,Gundlapalem-1
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Gundlu,Gundlu
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Gundupalli,Gundupalle
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Gunupadu,Gunupadu
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Guravayapalem,Guravayapalem
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Gurivendapudi,Gurivindapudi-1
NLR_C_73_GONUPALLE,NLR_C_73_GONUPALLI-MB,Gurivindapudi,Gurivindapudi
NLR_C_74_OZILI,NLR_C_74_OZILI-MB,Gurramkonda,Gurramkonda-1
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Guvvadi,Guvvadi
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Hasanapuram,Hasanapuram
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Hastakaveri,Hastakaveri
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Idimepalli,Idimepalle
NLR_C_74_KOTA,NLR_C_74_KOTA-MB,Illukurupadu,Illukurupadu
NLR_C_76_YEKOLLU,NLR_C_76_YEKOLLU-MB,Ilupuru,Illupuru
NLR_C_72_ANANTASAGARAM,NLR_C_72_ANANTASAGARAM-MB,Inagalur,Inagalur
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Inamadugu,Inamadugu
NLR_C_72_NELLORE,NLR_C_72_NELLORE-MB,Indukurupeta - II,INDUKURPET BIT -II
NLR_C_72_NELLORE,NLR_C_72_NELLORE-MB,Indukurupeta 1,INDUKURPET BIT-I
NLR_C_72_KODAVALUR,NLR_C_72_KODAVALUR-MB,Indupuru,Indupuru
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Inugunta,Inugunta
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Inukurthy,Inukurthy
NLR_C_73_CHINTAVARAM,NLR_C_73_CHINTAVARAM-MB,Ippapudi,Ippapudi
NLR_C_75_IRKAM,NLR_C_75_IRKAM-MB,Irkam,Irakam
NLR_C_72_ALLAMPADU,NLR_C_72_ALLAMPADU-MB,Irlapadu,Irlapadu
NLR_C_61_KOTTAPETA,NLR_C_61_KOTTAPETA-MB,Iskadamarla,Iskadamerla
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Iskanattu,Iskamattu
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Iskapalem,Isakapalem
NLR_C_72_KALUVOYA,NLR_C_72_KALUVOYA-MB,Iskapalle,Isakapalle-1
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Iskapalle,Isakapalle-1
NLR_C_62_BOGOLE,NLR_C_62_BOGOLE-MB,Iskapalli,Isakapalle
NLR_C_72_KODAVALUR,NLR_C_72_KODAVALUR-MB,Itampadu,Ithampadu-1
NLR_C_73_VENKATAGIRI,NLR_C_73_VENKATAGIRI-MB,J.Appalacharyula Khandr,J.Appalacharyula Khandrika
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Jadadevi,Jadadevi
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Jaflapuram,Jaflapuram
