sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,Watershed code ,GW watershed name,,Number,spread ha,Number,spread ha,Number,spread ha
328,09_C_72_19,NLR_C_72_NELLORE,Devarapalem,,,,,,
329,09_C_72_19,NLR_C_72_NELLORE,Pottepalem,1,920,,,,
330,09_C_72_19,NLR_C_72_NELLORE,Nellore rural,1,1040,,,,
331,09_C_72_19,NLR_C_72_NELLORE,Nellore urban,,,,,,
332,09_C_72_19,NLR_C_72_NELLORE,Allipuram,1,60,,,,
333,09_C_72_19,NLR_C_72_NELLORE,Gudipallipadu,1,110,,,,
334,09_C_72_19,NLR_C_72_NELLORE,Pedacherukuru,,,,,,
335,09_C_72_19,NLR_C_72_NELLORE,Chintareddipalem,,,,,,
336,09_C_72_19,NLR_C_72_NELLORE,Kondayapalem-Nellore urban,,,,,,
337,09_C_72_19,NLR_C_72_NELLORE,Padarupalli-Nellore urban,,,1,26,,
338,09_C_72_19,NLR_C_72_NELLORE,Vedayapalem-Nellore urban,,,1,20,,
339,09_C_72_19,NLR_C_72_NELLORE,Ambapuram,,,,,,
340,09_C_72_19,NLR_C_72_NELLORE,Vogurupadu,,,1,80,,
341,09_C_72_19,NLR_C_72_NELLORE,Akkacheruvupadu,,,1,64,,
342,09_C_72_19,NLR_C_72_NELLORE,Mannavarappadu,,,1,10,,
343,09_C_72_19,NLR_C_72_NELLORE,Mogallapalem,1,50,,,,
344,09_C_72_19,NLR_C_72_NELLORE,South Mopuru,1,130,,,,
345,09_C_72_19,NLR_C_72_NELLORE,Upputuru,1,110,,,,
346,09_C_72_19,NLR_C_72_NELLORE,Bujabujanellore,1,50,,,,
347,09_C_72_19,NLR_C_72_NELLORE,Pallepadu,,,,,,
348,09_C_72_19,NLR_C_72_NELLORE,Leburu-I,1,280,,,,
349,09_C_72_19,NLR_C_72_NELLORE,Nidumusali,1,160,,,,
350,09_C_72_19,NLR_C_72_NELLORE,Mudivartipalem,1,160,,,,
351,09_C_72_19,NLR_C_72_NELLORE,Kuditipalem,1,160,,,,
352,09_C_72_19,NLR_C_72_NELLORE,Gangapatnam,1,210,,,,
353,09_C_72_19,NLR_C_72_NELLORE,Mypadu,1,70,,,,
354,09_C_72_19,NLR_C_72_NELLORE,Somarajupalli,1,60,,,,
355,09_C_72_19,NLR_C_72_NELLORE,Komarika,1,90,,,,
356,09_C_72_19,NLR_C_72_NELLORE,Punnur,1,50,,,,
357,09_C_72_19,NLR_C_72_NELLORE,Leburu-II,,,,,,
358,09_C_72_19,NLR_C_72_NELLORE,Indukurupeta - II,,,,,,
359,09_C_72_19,NLR_C_72_NELLORE,Indukurupeta 1,1,110,,,,
360,09_C_72_19,NLR_C_72_NELLORE,Jangamvani Doruvu,,,,,,
361,09_C_72_19,NLR_C_72_NELLORE,Pogadadoruvu kandriga,,,,,,
362,09_C_72_19,NLR_C_72_NELLORE,Koruturu,1,70,,,,
363,09_C_72_19,NLR_C_72_NELLORE,Narukuru,1,40,,,,
364,09_C_72_19,NLR_C_72_NELLORE,Peduru,1,30,,,,
365,09_C_72_19,NLR_C_72_NELLORE,Mungaladoruvu,1,50,,,,
366,09_C_72_19,NLR_C_72_NELLORE,South Amlur,,,,,,
367,09_C_72_19,NLR_C_72_NELLORE,Vilukanipalle,,,,,,
368,09_C_72_19,NLR_C_72_NELLORE,Potlapudi,1,40,,,,
369,09_C_72_19,NLR_C_72_NELLORE,Kottapalem,1,20,,,,
370,09_C_72_19,NLR_C_72_NELLORE,Venkannapalem,1,30,,,,
371,09_C_72_19,NLR_C_72_NELLORE,Total,32,5210,7,380,0,0
372,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Gollapalle,1,40,1,40,,
373,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Perumallapadu,1,90,1,90,,
374,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Pelleru,1,40,1,40,,
375,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Mamuduru,1,880,1,880,,3
376,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Pathapadu,1,130,1,130,,
377,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Paderu,1,60,1,60,,
378,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Vavileru,1,30,,,,
379,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Yeturu,,,1,70,,
380,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Chittalur,,,1,70,,
381,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Bogasamudram,,,1,50,,
382,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Bathulapalle,,,1,40,,
383,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Surayapalem,1,320,,,,
384,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,viroor,,,1,230,,
385,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Nedurupalli,,,1,40,,
386,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Velikantipalem,,,1,20,,
387,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Nallapalem,,,1,60,,
388,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Tatiparti,,,2,190,,
389,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Mohammadapuram,,,2,200,,
390,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Battlapallipadu,,,,,,
391,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Prabhugiripatnam,,,2,110,,
392,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Navur,,,1,70,,
393,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Althurti,,,1,80,,
394,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Ravilla Yeruguntapalem,,,1,80,,
395,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Kanuparti,,,1,80,,
396,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Nandivai,,,1,20,,
397,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Gollakandukur,2,240,,,,
398,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Total,10,1830,25,2650,0,3
399,09_C_75_45,NLR_C_75_IRKAM,Venadu,,,2,13,,
400,09_C_75_45,NLR_C_75_IRKAM,Irkam,,,,,,
401,09_C_75_45,NLR_C_75_IRKAM,Pulicat lake,,,,,1,29858
402,09_C_75_45,NLR_C_75_IRKAM,Total,0,0,2,13,1,29858
403,09_C_75_44,NLR_C_75_SHAR,Karikadu,,,,,,
404,09_C_75_44,NLR_C_75_SHAR,Damarayakandriga,,,1,20,,
405,09_C_75_44,NLR_C_75_SHAR,Velukaadu,,,1,20,,
406,09_C_75_44,NLR_C_75_SHAR,Atakani Tippa,,,2,16,,
407,09_C_75_44,NLR_C_75_SHAR,Koridi,,,2,20,,
408,09_C_75_44,NLR_C_75_SHAR,Damaraya,,,2,18,,
409,09_C_75_44,NLR_C_75_SHAR,Kadapatra,,,8,95,,
410,09_C_75_44,NLR_C_75_SHAR,Pantrangam,,,1,42,,
411,09_C_75_44,NLR_C_75_SHAR,Shar Project,,,,,,
412,09_C_75_44,NLR_C_75_SHAR,Pulicat lake,,,,,1,610
413,09_C_75_44,NLR_C_75_SHAR,Total,0,0,17,230,1,610
414,09_C_73_21,NLR_C_73_DEGAPUDI,Nernur,,,1,838,,
415,09_C_73_21,NLR_C_73_DEGAPUDI,Thanamcherla,,,1,270,,
416,09_C_73_21,NLR_C_73_DEGAPUDI,Thokapalem,,,1,1279,,
417,09_C_73_21,NLR_C_73_DEGAPUDI,Kambhalapalle,,,,,,
418,09_C_73_21,NLR_C_73_DEGAPUDI,Adurupalle,,,,,,
419,09_C_73_21,NLR_C_73_DEGAPUDI,Sanayapalem,,,1,6,,
420,09_C_73_21,NLR_C_73_DEGAPUDI,Thatipalle,,,,,,
421,09_C_73_21,NLR_C_73_DEGAPUDI,Nayanipalle,,,1,20,,
422,09_C_73_21,NLR_C_73_DEGAPUDI,Sankurathiripalle,,,,,,
423,09_C_73_21,NLR_C_73_DEGAPUDI,Vepinapi Akkamambapuram,,,1,46,,
424,09_C_73_21,NLR_C_73_DEGAPUDI,Tumaya,,,1,60,,
425,09_C_73_21,NLR_C_73_DEGAPUDI,Gilakapadu,,,1,30,,
426,09_C_73_21,NLR_C_73_DEGAPUDI,Gandurupalli,,,1,20,,
427,09_C_73_21,NLR_C_73_DEGAPUDI,Chuttupalem,,,1,20,,
428,09_C_73_21,NLR_C_73_DEGAPUDI,M.Venkatapuram,,,,,,
429,09_C_73_21,NLR_C_73_DEGAPUDI,Gonu narasayapalem,,,,,,
430,09_C_73_21,NLR_C_73_DEGAPUDI,Veerayapalem,,,1,50,,
431,09_C_73_21,NLR_C_73_DEGAPUDI,Podalakur,,,1,60,,
432,09_C_73_21,NLR_C_73_DEGAPUDI,Guravayapalem,,,1,10,,
433,09_C_73_21,NLR_C_73_DEGAPUDI,Mogalluru,,,1,30,,
434,09_C_73_21,NLR_C_73_DEGAPUDI,Ankupalle,,,1,30,,
435,09_C_73_21,NLR_C_73_DEGAPUDI,Pulikallu,,,1,697,,
436,09_C_73_21,NLR_C_73_DEGAPUDI,Vavintparti,,,1,40,,
437,09_C_73_21,NLR_C_73_DEGAPUDI,Utchapalli,,,,,,
438,09_C_73_21,NLR_C_73_DEGAPUDI,Duggunta Rajupalem,,,,,,
439,09_C_73_21,NLR_C_73_DEGAPUDI,Inukurthy,,,1,40,,
440,09_C_73_21,NLR_C_73_DEGAPUDI,Marripalle Gopasamudram,,,1,5,,
441,09_C_73_21,NLR_C_73_DEGAPUDI,Degapudi,,,1,70,,
442,09_C_73_21,NLR_C_73_DEGAPUDI,Degapudirajupalem,,,,,,
443,09_C_73_21,NLR_C_73_DEGAPUDI,Duggunta,,,1,50,,
444,09_C_73_21,NLR_C_73_DEGAPUDI,Utlapalem,,,1,10,,
445,09_C_73_21,NLR_C_73_DEGAPUDI,Munagapadu,,,,,,
446,09_C_73_21,NLR_C_73_DEGAPUDI,Perumallapadu,,,1,110,,
447,09_C_73_21,NLR_C_73_DEGAPUDI,Malichedu,,,1,30,,
448,09_C_73_21,NLR_C_73_DEGAPUDI,Kalichedu,,,1,80,,
449,09_C_73_21,NLR_C_73_DEGAPUDI,Devaravemuru,1,50,,,,
450,09_C_73_21,NLR_C_73_DEGAPUDI,Turimerla,,,1,60,,
451,09_C_73_21,NLR_C_73_DEGAPUDI,Orupalle,,,1,60,,
452,09_C_73_21,NLR_C_73_DEGAPUDI,Tocham,,,1,1,,
453,09_C_73_21,NLR_C_73_DEGAPUDI,Krishnareddipalle,,,1,4,,
454,09_C_73_21,NLR_C_73_DEGAPUDI,Timmanaramapuram,,,,,,
455,09_C_73_21,NLR_C_73_DEGAPUDI,Komatigunta rajupalem,,,,,,
456,09_C_73_21,NLR_C_73_DEGAPUDI,Gulimcherla,,,1,10,,
457,09_C_73_21,NLR_C_73_DEGAPUDI,Chaganam,,,1,50,,
458,09_C_73_21,NLR_C_73_DEGAPUDI,Jaflapuram,,,,,,
459,09_C_73_21,NLR_C_73_DEGAPUDI,Jogipalle,,,,,,
460,09_C_73_21,NLR_C_73_DEGAPUDI,Utukur,,,1,50,,
461,09_C_73_21,NLR_C_73_DEGAPUDI,Pokkandala,,,1,20,,
462,09_C_73_21,NLR_C_73_DEGAPUDI,Griddalur,,,1,230,,
463,09_C_73_21,NLR_C_73_DEGAPUDI,Total,1,50,34,4386,0,0
464,09_C_73_22,NLR_C_73_KASUMUR,Chatagotla,,,1,16,,
465,09_C_73_22,NLR_C_73_KASUMUR,Parlapalle,,,1,50,,
466,09_C_73_22,NLR_C_73_KASUMUR,Biradavolu,,,1,90,,
467,09_C_73_22,NLR_C_73_KASUMUR,Mattempadu,,,,,,
468,09_C_73_22,NLR_C_73_KASUMUR,Amancherla,,,,,,
469,09_C_73_22,NLR_C_73_KASUMUR,Dontali,,,1,4,,
470,09_C_73_22,NLR_C_73_KASUMUR,Palicherlapadu,,,1,60,,
471,09_C_73_22,NLR_C_73_KASUMUR,Kuricherlapadu,1,3,,,,
472,09_C_73_22,NLR_C_73_KASUMUR,Kasumuru,1,230,,,,
473,09_C_73_22,NLR_C_73_KASUMUR,Kandalapadu,1,40,,,,
474,09_C_73_22,NLR_C_73_KASUMUR,Kanupuru bit I,1,350,,,,
475,09_C_73_22,NLR_C_73_KASUMUR,Kanupuru bit II,1,30,,,,
476,09_C_73_22,NLR_C_73_KASUMUR,Idimepalli,1,200,,,,
477,09_C_73_22,NLR_C_73_KASUMUR,Survepalli bit-II,1,500,,,,
478,09_C_73_22,NLR_C_73_KASUMUR,Edagali,1,350,,,,
479,09_C_73_22,NLR_C_73_KASUMUR,Vadlapudi,1,190,,,,
480,09_C_73_22,NLR_C_73_KASUMUR,Akkampeta,1,40,,,,
481,09_C_73_22,NLR_C_73_KASUMUR,Cherukumudi,1,150,,,,
482,09_C_73_22,NLR_C_73_KASUMUR,Muddumudi,1,30,,,,
483,09_C_73_22,NLR_C_73_KASUMUR,Anupallipadu,,,1,20,,
484,09_C_73_22,NLR_C_73_KASUMUR,Gurivendapudi,,,1,110,,
485,09_C_73_22,NLR_C_73_KASUMUR,Bandepalle,1,150,,,,
486,09_C_73_22,NLR_C_73_KASUMUR,Parlapadu,1,20,,,,
487,09_C_73_22,NLR_C_73_KASUMUR,Kuditipalle,,,,,,
488,09_C_73_22,NLR_C_73_KASUMUR,Kagitalapur,,,5,142,,
489,09_C_73_22,NLR_C_73_KASUMUR,Manubolu,1,250,,,,
490,09_C_73_22,NLR_C_73_KASUMUR,Piduru,,,1,400,,
491,09_C_73_22,NLR_C_73_KASUMUR,Kolanukuduru,,,1,150,,
492,09_C_73_22,NLR_C_73_KASUMUR,Pidurupalem,,,1,160,,
493,09_C_73_22,NLR_C_73_KASUMUR,Venkannapalem,,,1,80,,
494,09_C_73_22,NLR_C_73_KASUMUR,Baddevolu,,,1,60,,
495,09_C_73_22,NLR_C_73_KASUMUR,Kattuvapalle,,,1,60,,
496,09_C_73_22,NLR_C_73_KASUMUR,Total,15,2533,18,1402,0,0
497,09_C_73_23,NLR_C_73_MUTTUKUR,Vaviletipadu,1,80,,,,
498,09_C_73_23,NLR_C_73_MUTTUKUR,Gundlapalem,,,,,,
499,09_C_73_23,NLR_C_73_MUTTUKUR,Kallurupalli,1,50,,,,
500,09_C_73_23,NLR_C_73_MUTTUKUR,Kanupartipadu,1,20,,,,
501,09_C_73_23,NLR_C_73_MUTTUKUR,Kakupalli-1,1,240,,,,
502,09_C_73_23,NLR_C_73_MUTTUKUR,Kakupalli-II,,,,,,
503,09_C_73_23,NLR_C_73_MUTTUKUR,Penubarti,1,310,,,,
504,09_C_73_23,NLR_C_73_MUTTUKUR,China Cherukur,,,,,,
505,09_C_73_23,NLR_C_73_MUTTUKUR,Koduru I,1,320,,,,
506,09_C_73_23,NLR_C_73_MUTTUKUR,Koduru-II,,,,,,
507,09_C_73_23,NLR_C_73_MUTTUKUR,Koduru Khandriga,0,,,,,
508,09_C_73_23,NLR_C_73_MUTTUKUR,Eduru  II,0,,,,,
509,09_C_73_23,NLR_C_73_MUTTUKUR,Eduru I,1,520,,,,
510,09_C_73_23,NLR_C_73_MUTTUKUR,Totapalli,1,150,,,,
511,09_C_73_23,NLR_C_73_MUTTUKUR,T.P.Gudur  II,,,,,,
512,09_C_73_23,NLR_C_73_MUTTUKUR,Varigonda,1,150,,,,
513,09_C_73_23,NLR_C_73_MUTTUKUR,T.P.Gudur I,1,380,,,,
514,09_C_73_23,NLR_C_73_MUTTUKUR,Anantapuram,1,290,,,,
515,09_C_73_23,NLR_C_73_MUTTUKUR,Sivaramapuram,0,0,,,,
516,09_C_73_23,NLR_C_73_MUTTUKUR,Brahmadevam,1,130,,,,
517,09_C_73_23,NLR_C_73_MUTTUKUR,Pidatapoluru,1,50,,,,
518,09_C_73_23,NLR_C_73_MUTTUKUR,Amudalapadu,0,0,,,,
519,09_C_73_23,NLR_C_73_MUTTUKUR,Pynaapuram,1,300,,,,
520,09_C_73_23,NLR_C_73_MUTTUKUR,Nelaturu,1,110,,,,
521,09_C_73_23,NLR_C_73_MUTTUKUR,Mamidipudi,1,60,,,,
522,09_C_73_23,NLR_C_73_MUTTUKUR,Valluruvari kandriga,1,90,,,,
523,09_C_73_23,NLR_C_73_MUTTUKUR,Valluru,1,150,,,,
524,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli bit-5,0,0,,,,
525,09_C_73_23,NLR_C_73_MUTTUKUR,Epuru bit 1A,1,60,,,,
526,09_C_73_23,NLR_C_73_MUTTUKUR,Narikellapalli,1,100,,,,
527,09_C_73_23,NLR_C_73_MUTTUKUR,Molluru,,,,,,
528,09_C_73_23,NLR_C_73_MUTTUKUR,Muttukur,2,130,,,,
529,09_C_73_23,NLR_C_73_MUTTUKUR,Krishnapatnam,1,240,,,,
530,09_C_73_23,NLR_C_73_MUTTUKUR,Epuru bit 1B,1,60,,,,
531,09_C_73_23,NLR_C_73_MUTTUKUR,Kumkumpudi,1,30,,,,
532,09_C_73_23,NLR_C_73_MUTTUKUR,Kakutur,1,160,,,,
533,09_C_73_23,NLR_C_73_MUTTUKUR,Kantepalli,,,1,150,,
534,09_C_73_23,NLR_C_73_MUTTUKUR,Nagulavaram,,,1,10,,
535,09_C_73_23,NLR_C_73_MUTTUKUR,Anikepalli,1,170,,,,
536,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli - I,1,140,,,,
537,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli - III,1,500,,,,
538,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli- IV,1,410,,,,
539,09_C_73_23,NLR_C_73_MUTTUKUR,Punjulurupadu,1,50,,,,
540,09_C_73_23,NLR_C_73_MUTTUKUR,Epuru bit II,1,200,,,,
541,09_C_73_23,NLR_C_73_MUTTUKUR,Pudiparti,1,100,,,,
542,09_C_73_23,NLR_C_73_MUTTUKUR,Total,33,5750,2,160,0,0
543,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Kommi,,,1,187,,
544,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Satyavolu,,,2,92,,
545,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Mallavarappadu,,,1,9,,
546,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Ganugapenta,,,1,4,,
547,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Aadimurtipuram,,,2,4,,
548,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Settipalem,,,,,,
549,09_C_62_5,NLR_C_62_CHINNA ANNALUR,T.Jangalapalli,,,2,36,,
550,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Kunkuvaripalem,,,1,64,,
551,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Ramanujapuram,,,1,78,,
552,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Chowdavaram,,,2,63,,
553,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Tellapadu,,,3,100,,
554,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Chinnaannalur,,,1,310,,
555,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Dubagunta,,,1,80,,
556,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Total,,,18,1027,,
557,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Nekunampeta,,,1,94,,
558,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Saipeta,,,1,184,,
559,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Bheemavarappadu,,,2,39,,
560,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Kumara Venkatapuram,,,1,61,,
561,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Parlapalli,,,1,7,,
562,09_C_62_4,NLR_C_62_GOTTIGUNDALA,T.Brahmanapalli,,,,,,
563,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Chintaladeevi,,,1,26,,
564,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Gottigundala,,,1,60,,
565,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Katepalli,,,2,26,,
566,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Tamidipadu,,,,55,,
567,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Utukur,,,4,109,,
568,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Ravipadu,,,2,48,,
569,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Nandigunta,,,1,7,,
570,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Total,,,17,716,,
571,09_C_76_41,NLR_C_76_KADALUR,Kannembattu,,,3,27,,
572,09_C_76_41,NLR_C_76_KADALUR,Padamati Kandriga,,,0,0,,
573,09_C_76_41,NLR_C_76_KADALUR,Zuvvichelika,,,1,5,,
574,09_C_76_41,NLR_C_76_KADALUR,Vatrapalem,,,0,0,,
575,09_C_76_41,NLR_C_76_KADALUR,Nukalapalem,,,1,18,,
576,09_C_76_41,NLR_C_76_KADALUR,VENDLURUPADU,,,1,91,,
577,09_C_76_41,NLR_C_76_KADALUR,MAMBATTU,,,1,109,,
578,09_C_76_41,NLR_C_76_KADALUR,KADALURU,,,1,167,,
579,09_C_76_41,NLR_C_76_KADALUR,Total,,,8,417,,
580,09_C_76_39,NLR_C_76_VEDURUPATTU,Punabaka,,,3,21,,
581,09_C_76_39,NLR_C_76_VEDURUPATTU,Settigunta,,,0,0,,
582,09_C_76_39,NLR_C_76_VEDURUPATTU,Ardamala,,,1,47,,
583,09_C_76_39,NLR_C_76_VEDURUPATTU,Arlapadu,,,1,5,,
584,09_C_76_39,NLR_C_76_VEDURUPATTU,Nandimala,,,1,51,,
585,09_C_76_39,NLR_C_76_VEDURUPATTU,Erragunta,,,1,11,,
586,09_C_76_39,NLR_C_76_VEDURUPATTU,Udipudi,,,1,17,,
587,09_C_76_39,NLR_C_76_VEDURUPATTU,Vedurupattu,,,1,40,,
588,09_C_76_39,NLR_C_76_VEDURUPATTU,Velagalaponnuru,,,1,80,,
589,09_C_76_39,NLR_C_76_VEDURUPATTU,Suddamadugu tageli,,,,,,
590,09_C_76_39,NLR_C_76_VEDURUPATTU,Suggupalli,,,1,20,,
591,09_C_76_39,NLR_C_76_VEDURUPATTU,Ramachandragunta,,,0,0,,
592,09_C_76_39,NLR_C_76_VEDURUPATTU,Mattakamudi,,,1,36,,
593,09_C_76_39,NLR_C_76_VEDURUPATTU,Total,,,12,328,,
594,09_C_76_40,NLR_C_76_YEKOLLU,Rosanur,,,3,21,,
595,09_C_76_40,NLR_C_76_YEKOLLU,Bangarupeta,,,1,59,,
596,09_C_76_40,NLR_C_76_YEKOLLU,Modugulapalem,,,1,28,,
597,09_C_76_40,NLR_C_76_YEKOLLU,Vengamambapuram,,,1,4,,
598,09_C_76_40,NLR_C_76_YEKOLLU,Venumbaka,,,1,228,,
599,09_C_76_40,NLR_C_76_YEKOLLU,Ekollu,,,1,235,,
600,09_C_76_40,NLR_C_76_YEKOLLU,Akkarabaka,,,1,84,,
601,09_C_76_40,NLR_C_76_YEKOLLU,Anepudi/Nadimakandriga,,,1,10,,
602,09_C_76_40,NLR_C_76_YEKOLLU,Suraguntatageli,,,1,41,,
603,09_C_76_40,NLR_C_76_YEKOLLU,Adapamudi,,,1,18,,
604,09_C_76_40,NLR_C_76_YEKOLLU,Surapuagraharam,,,1,21,,
605,09_C_76_40,NLR_C_76_YEKOLLU,Melupaka,,,1,85,,
606,09_C_76_40,NLR_C_76_YEKOLLU,Maavillapadu,,,,,,
607,09_C_76_40,NLR_C_76_YEKOLLU,Thanayali,,,1,70,,
608,09_C_76_40,NLR_C_76_YEKOLLU,Buduru,,,1,45,,
609,09_C_76_40,NLR_C_76_YEKOLLU,Utchuru,,,1,74,,
610,09_C_76_40,NLR_C_76_YEKOLLU,Vetagiripalem,,,1,45,,
611,09_C_76_40,NLR_C_76_YEKOLLU,Buradamadugu,,,,0,,
612,09_C_76_40,NLR_C_76_YEKOLLU,Modugulapalem,,,,0,,
613,09_C_76_40,NLR_C_76_YEKOLLU,Lingampadu,,,,0,,
614,09_C_76_40,NLR_C_76_YEKOLLU,Tallampadu,,,,,,
615,09_C_76_40,NLR_C_76_YEKOLLU,Ayyapalem,,,1,17,,
616,09_C_76_40,NLR_C_76_YEKOLLU,Minamanamoodi,,,1,36,,
617,09_C_76_40,NLR_C_76_YEKOLLU,Chandanamudi,,,1,75,,
618,09_C_76_40,NLR_C_76_YEKOLLU,Togaramudi,,,1,95,,
619,09_C_76_40,NLR_C_76_YEKOLLU,Sridanamalli,,,1,126,,
620,09_C_76_40,NLR_C_76_YEKOLLU,Maneri,,,1,39,,
621,09_C_76_40,NLR_C_76_YEKOLLU,Mallayapalem,,,1,25,,
622,09_C_76_40,NLR_C_76_YEKOLLU,Atchukatla,,,,,,
623,09_C_76_40,NLR_C_76_YEKOLLU,Manganellore,,,1,104,,
624,09_C_76_40,NLR_C_76_YEKOLLU,Dama Nellore,,,1,27,,
625,09_C_76_40,NLR_C_76_YEKOLLU,Uggumudi,,,1,43,,
626,09_C_76_40,NLR_C_76_YEKOLLU,Mangalampadu,,,1,122,,
627,09_C_76_40,NLR_C_76_YEKOLLU,Ilupuru,,,1,65,,
628,09_C_76_40,NLR_C_76_YEKOLLU,Sullurupeta,,,1,120,,
629,09_C_76_40,NLR_C_76_YEKOLLU,Sulluru Japthikattubadi,,,,,,
630,09_C_76_40,NLR_C_76_YEKOLLU,Errabalem,,,,0,,
631,09_C_76_40,NLR_C_76_YEKOLLU,Kesavareddipalem,,,1,13,,
632,09_C_76_40,NLR_C_76_YEKOLLU,Mannarpoluru,,,1,29,,
633,09_C_76_40,NLR_C_76_YEKOLLU,Nadendlavarikandriga,,,,0,,
634,09_C_76_40,NLR_C_76_YEKOLLU,Sarvareddikandriga,,,1,31,,
635,09_C_76_40,NLR_C_76_YEKOLLU,Samantamallam,,,1,172,,
636,09_C_76_40,NLR_C_76_YEKOLLU,Aabaka,,,1,100,,
637,09_C_76_40,NLR_C_76_YEKOLLU,Komminenipalli,,,1,93,,
638,09_C_76_40,NLR_C_76_YEKOLLU,Kotapoluru,,,1,320,,
639,09_C_76_40,NLR_C_76_YEKOLLU,Total,,,38,2721,,
640,09_C_72_10,NLR_C_72_ALLAMPADU,Veligonda hills,,,0,0,,
641,09_C_72_10,NLR_C_72_ALLAMPADU,Papampalle,,,3,91,,
642,09_C_72_10,NLR_C_72_ALLAMPADU,Venkatampeta,,,,,,
643,09_C_72_10,NLR_C_72_ALLAMPADU,Ayyanapalle,,,0,,,
644,09_C_72_10,NLR_C_72_ALLAMPADU,Nandipadu,,,2,54,,
645,09_C_72_10,NLR_C_72_ALLAMPADU,Udayagiri konda,,,0,0,,
646,09_C_72_10,NLR_C_72_ALLAMPADU,Bandaganipalle,,,,,,
647,09_C_72_10,NLR_C_72_ALLAMPADU,Gangulavaricheruvupalle,,,1,160,,
648,09_C_72_10,NLR_C_72_ALLAMPADU,Yerrakonda hills,,,,,,
649,09_C_72_10,NLR_C_72_ALLAMPADU,Velikonda hills,,,,,,
650,09_C_72_10,NLR_C_72_ALLAMPADU,Chabolu,,,1,20,,
651,09_C_72_10,NLR_C_72_ALLAMPADU,Kampasamudram,,,1,30,,
652,09_C_72_10,NLR_C_72_ALLAMPADU,Budawada,,,1,80,,
653,09_C_72_10,NLR_C_72_ALLAMPADU,Chilakapadu,,,1,110,,
654,09_C_72_10,NLR_C_72_ALLAMPADU,Kadirinenipalle,,,1,50,,
655,09_C_72_10,NLR_C_72_ALLAMPADU,Chinamachanur,,,1,50,,
