,,,,Irrigated with Groundwater,,,,,,,,,,,,Irrigated with Mi tanks,,,,,,,,,,,,Irrigated with surface water,,,,,,,,,,,
S.No,Watershed code,Watershed Name, Village Name,command area (ha),,,,"Non command area  (ha)
",,,,Poor GW Quality area,,,,command area,,,,"Non command area
 ",,,,Poor GW quality area,,,,command area,,,,"Non command area
 ",,,,Poor GW quality area,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi
123,10-C-76-45,Ctr_Kalangi_Nirpakota,Racherla,0,0,109,89,0,0,0,0,,,,,0,43,0,46,0,0,0,0,,,,,,,,,,,,,,,,
124,10-C-76-45,Ctr_Kalangi_Nirpakota,Yanadivettu,2,0,243,205,0,0,0,0,,,,,2,20,4,171,0,0,0,0,,,,,,,,,,,,,,,,
125,10-C-76-45,Ctr_Kalangi_Nirpakota,Padirikuppam,2,0,189,136,0,0,0,0,,,,,2,15,2,136,0,0,0,0,,,,,,,,,,,,,,,,
126,10-C-76-45,Ctr_Kalangi_Nirpakota,Panduru,2,0,303,277,0,0,0,0,,,,,2,121,2,222,0,0,0,0,,,,,,,,,,,,,,,,
127,10-C-76-45,Ctr_Kalangi_Nirpakota,Kovurpadu,0,0,122,80,0,0,0,0,,,,,0,23,0,199,0,0,0,0,,,,,,,,,,,,,,,,
128,10-C-76-45,Ctr_Kalangi_Nirpakota,Thowdambattu,0,0,329,252,0,0,0,0,,,,,0,102,7,205,0,0,0,0,,,,,0,0,0,0,,,,,,,,
129,10-C-76-45,Ctr_Kalangi_Nirpakota,Chinnapandur,0,0,106,155,0,0,0,0,,,,,0,9,29,106,0,0,0,0,,,,,,0,,,,,,,,,,
130,10-C-76-45,Ctr_Kalangi_Nirpakota,Aruduru,4,2,354,279,0,0,0,0,,,,,2,89,42,270,0,0,0,0,,,,,,0,,,,,,,,,,
131,10-C-76-45,Ctr_Kalangi_Nirpakota,Chavali Lingamanaidupalli,31,22,247,263,0,0,0,0,,,,,9,131,19,74,0,0,0,0,,,,,,0,,,,,,,,,,
132,10-C-76-45,Ctr_Kalangi_Nirpakota,Kurinjalem,0,0,0,0,4,3,368,330,,,,,0,0,0,0,1,39,24,208,,,,,,0,,,,,,,,,,
133,10-C-76-45,Ctr_Kalangi_Nirpakota,Forest,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,
134,10-C-76-45,Ctr_Kalangi_Nirpakota,388 Arur,0,0,0,0,0,0,1235,847,,,,,0,0,0,0,0,0,25,269,,,,,0,0,0,0,,,,,,,,
135,10-C-76-45,Ctr_Kalangi_Nirpakota,Appaiahpalem,0,0,0,0,0,0,1323,680,,,,,0,0,0,0,0,0,7,223,,,,,,0,,,,,,,,,,
136,10-C-76-45,Ctr_Kalangi_Nirpakota,Pedda Etipakam,0,0,0,0,0,0,1219,835,,,,,0,0,0,0,0,0,24,207,,,,,,0,,,,,,,,,,
137,10-C-76-45,Ctr_Kalangi_Nirpakota,Chinna Etipakam,0,0,0,0,0,9,963,676,,,,,0,0,0,0,0,34,14,247,,,,,,0,,,,,,,,,,
138,10-C-76-45,Ctr_Kalangi_Nirpakota,P.V.Puram,0,0,0,0,5,16,1115,874,,,,,0,0,0,0,0,62,56,192,,,,,,0,,,,,,,,,,
139,10-C-76-45,Ctr_Kalangi_Nirpakota,Rajagopalapuram,5,14,1773,1254,0,0,0,0,,,,,0,82,69,625,0,0,0,0,,,,,,0,,,,,,,,,,
140,10-C-76-45,Ctr_Kalangi_Nirpakota,Kannavaram,0,0,0,0,10,32,674,257,,,,,0,0,0,0,0,86,4,251,,,,,0,0,0,0,,,,,,,,
141,10-C-76-45,Ctr_Kalangi_Nirpakota,Forest,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,
142,10-C-76-45,Ctr_Kalangi_Nirpakota,Birakuppam,0,0,0,0,9,6,1796,1282,,,,,0,0,0,0,0,53,69,710,,,,,,0,,,,,,,,,,
143,10-C-76-45,Ctr_Kalangi_Nirpakota,Tripuranthakapuram kota,0,0,0,0,2,6,1551,974,,,,,0,0,0,0,0,50,152,611,,,,,,0,,,,,,,,,,
144,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ramapuram,14,4,102,162,0,0,0,0,,,,,0,0,0,0,0,1,0,5,,,,,,0,,,,,,,,,,
145,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rajanagaram,2,1,25,44,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,
146,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Appambattu,2,18,46,26,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,
147,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ramagiri,8,6,22,100,0,0,0,0,,,,,0,0,0,0,0,3,0,3,,,,,,0,,,,,,,,,,
148,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadivedu,0,0,0,0,9,13,1023,600,,,,,0,40,3,188,0,0,0,0,,,,,,0,,,,,,,,,,
149,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,SS Puram,13,7,932,767,0,0,0,0,,,,,0,0,0,0,0,46,45,223,,,,,,0,,,,,,,,,,
150,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Velluru,2,6,1349,841,0,0,0,0,,,,,0,0,0,0,0,33,49,217,,,,,,0,,,,,,,,,,
151,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Krishnapuram,3,3,984,608,0,0,0,0,,,,,0,0,0,0,0,6,22,165,,,,,,0,,,,,,,,,,
152,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kalangeri,4,7,916,636,0,0,0,0,,,,,0,0,0,0,0,0,6,188,,,,,0,0,0,0,,,,,,,,
153,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Nagalapuam,5,44,854,550,0,0,0,0,,,,,0,0,0,0,0,10,27,226,,,,,,0,,,,,,,,,,
154,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vembakkam,5,4,1071,561,0,0,0,0,,,,,0,0,0,0,0,16,5,185,,,,,,0,,,,,,,,,,
155,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Baitakodiyambedu,6,6,816,636,0,0,0,0,,,,,0,0,0,0,0,0,22,184,,,,,,0,,,,,,,,,,
156,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karani,23,10,1000,715,0,0,0,0,,,,,0,0,0,0,0,0,20,215,,,,,,0,,,,,,,,,,
157,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Surutupalli,3,6,716,622,0,0,0,0,,,,,0,0,0,0,0,0,22,309,,,,,,0,,,,,,,,,,
158,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kothamarikuppam,0,0,0,0,6,2,1107,516,,,,,4,30,12,196,0,0,0,0,,,,,0,0,0,0,,,,,,,,
159,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,NR Agraharam,1,3,574,313,0,0,0,0,,,,,0,0,0,0,0,5,0,181,,,,,,0,,,,,,,,,,
160,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dalavayi Agraharam,1,2,317,198,0,0,0,0,,,,,0,0,0,0,0,29,0,138,,,,,,0,,,,,,,,,,
161,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Satyavedu,0,0,0,0,0,12,298,250,,,,,0,5,5,232,0,0,0,0,,,,,,0,,,,,,,,,,
162,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Venkatarajulakandriga,0,17,506,272,0,0,0,0,,,,,0,0,0,0,0,20,2,280,,,,,,0,,,,,,,,,,
163,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanambedu,13,27,398,275,0,0,0,0,,,,,0,0,0,0,6,85,6,162,,,,,,0,,,,,,,,,,
164,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Peradam,0,4,135,136,0,0,0,0,,,,,0,0,0,0,0,6,0,91,,,,,0,0,0,0,,,,,,,,
165,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Sirunambuduru,0,10,228,144,0,0,0,0,,,,,0,0,0,0,0,48,0,171,,,,,,0,,,,,,,,,,
166,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanamjeri,0,0,0,0,3,10,85,108,,,,,0,5,0,83,0,0,0,0,,,,,,0,,,,,,,,,,
167,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ambakam,0,17,113,177,0,0,0,0,,,,,0,0,0,0,0,32,23,92,,,,,,0,,,,,,,,,,
168,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Thaondukuli,0,5,124,90,0,0,0,0,,,,,0,0,0,0,0,10,0,77,,,,,,0,,,,,,,,,,
169,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Pudukuppam,0,7,206,153,0,0,0,0,,,,,0,0,0,0,0,14,3,171,,,,,,0,,,,,,,,,,
170,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chenneri,0,4,271,244,0,0,0,0,,,,,0,0,0,0,0,9,3,284,,,,,,,,,,,,,,,,
171,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dasukupam,2,2,419,268,0,0,0,0,,,,,0,0,0,0,0,4,5,246,,,,,,,,,,,,,,,,
172,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vanellur,7,5,1230,753,0,0,0,0,,,,,0,0,0,0,4,54,118,435,,,,,,,,,,,,,,,,
173,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rallakuppam,0,0,0,0,0,0,989,563,,,,,0,0,3,175,0,0,0,0,,,,,,,,,,,,,,,,
174,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kolladam,0,0,1066,719,0,0,0,0,,,,,0,0,0,0,0,0,48,318,,,,,,,,,,,,,,,,
175,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chervi,0,0,0,0,0,0,972,587,,,,,0,0,22,165,0,0,0,0,,,,,,,,,,,,,,,,
176,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Gollavaripalem,0,0,909,622,0,0,0,0,,,,,0,0,0,0,0,0,6,188,,,,,,,,,,,,,,,,
177,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madavapalem,0,0,1333,822,0,0,0,0,,,,,0,0,0,0,0,0,49,217,,,,,,,,,,,,,,,,
178,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Irugulam,0,0,706,607,0,0,0,0,,,,,0,0,0,0,0,0,22,309,,,,,,,,,,,,,,,,
179,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mallavaripalem,0,0,0,0,0,0,776,591,,,,,0,0,22,184,0,0,0,0,,,,,,,,,,,,,,,,
180,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chengambakam,0,0,802,499,0,0,0,0,,,,,0,0,0,0,0,0,27,226,,,,,,,,,,,,,,,,
181,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chilamathuru,0,0,0,0,3,2,173,187,,,,,1,111,1,155,0,0,0,0,,,,,,,,,,,,,,,,
182,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karepakam,0,0,0,0,0,2,172,127,,,,,0,53,0,120,0,0,0,0,,,,,,,,,,,,,,,,
183,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chedullapakam,0,0,0,0,0,0,178,160,,,,,0,68,5,157,0,0,0,0,,,,,,,,,,,,,,,,
184,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mopuram palle,0,0,79,93,0,0,0,0,,,,,0,0,0,0,0,0,0,79,,,,,,,,,,,,,,,,
185,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadir vedu,0,0,0,0,4,14,109,94,,,,,2,49,0,48,0,0,0,0,,,,,,,,,,,,,,,,
186,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Kandukur,,,,,6,6,2336,1652,,,,,,,,,0,0,127,1229,,,,,,,,,,,,,,,,
187,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Pattemvandla palle,,,,,6,3,1140,893,,,,,,,,,0,0,100,372,,,,,,,,,,,,,,,,
188,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,T.Sadum,,,,,6,4,898,870,,,,,,,,,0,0,54,762,,,,,,,,,,,,,,,,
189,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Anantapuram,,,,,5,0,1304,854,,,,,,,,,0,0,87,784,,,,,,,,,,,,,,,,
190,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Chinna Pongupalli,,,,,1,2,1276,963,,,,,,,,,0,0,47,404,,,,,,,,,,,,,,,,
191,10-C-69-2,Ctr_Papa_K Kota,Kadirinaduni Kota,,,,,1,0,10,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
192,10-C-69-2,Ctr_Papa_K Kota,Nayuni Cheruvu Palle,,,,,1,0,11,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
193,10-C-69-2,Ctr_Papa_K Kota,Marellagadda,,,,,0,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
194,10-C-69-2,Ctr_Papa_K Kota,Forest,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
195,10-C-69-2,Ctr_Papa_K Kota,Pulikallu,,,,,0,0,602,371,,,,,,,,,0,0,31,115,,,,,,,,,,,,,,,,
196,10-C-69-2,Ctr_Papa_K Kota,Katnagallu,,,,,1,0,437,259,,,,,,,,,0,0,72,239,,,,,,,,,,,,,,,,
197,10-C-69-2,Ctr_Papa_K Kota,Jagadamvari Palle,,,,,0,0,416,261,,,,,,,,,0,0,2,108,,,,,,,,,,,,,,,,
198,10-C-69-3,Ctr-Papa-PTM,Pedda Thippa Samudram,,,,,4,0,840,759,,,,,,,,,0,0,54,422,,,,,,,,,,,,,,,,
199,10-C-69-3,Ctr-Papa-PTM,Maddaiahgaripalli,,,,,1,0,1190,677,,,,,,,,,0,0,13,435,,,,,,,,,,,,,,,,
200,10-C-69-3,Ctr-Papa-PTM,Mallela,,,,,12,0,771,458,,,,,,,,,0,0,0,449,,,,,,,,,,,,,,,,
201,10-C-69-3,Ctr-Papa-PTM,Amalla Banda Kota,,,,,2,0,763,554,,,,,,,,,0,0,28,463,,,,,,,,,,,,,,,,
202,10-C-69-3,Ctr-Papa-PTM,Sampathi Kota,,,,,2,0,409,387,,,,,,,,,0,0,0,344,,,,,,,,,,,,,,,,
203,10-C-69-3,Ctr-Papa-PTM,Buchi Palle,,,,,2,0,626,561,,,,,,,,,0,0,12,579,,,,,,,,,,,,,,,,
204,10-C-69-3,Ctr-Papa-PTM,Tummara Kunta,,,,,11,0,133,974,,,,,,,,,0,0,51,523,,,,,,,,,,,,,,,,
205,10-C-69-3,Ctr-Papa-PTM,Chennappagaripalli,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
206,10-C-69-3,Ctr-Papa-PTM,Chennaiahgaripalli,,,,,0,0,31,2,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,
207,10-C-69-4,Ctr_Papa_Gummasamudram,B.Kothakota,,,,,13,0,1240,380,,,,,,,,,0,2,102,2356,,,,,,,,,,,,,,,,
208,10-C-69-4,Ctr_Papa_Gummasamudram,Badikayalapalle,,,,,12,0,1851,977,,,,,,,,,0,25,294,2698,,,,,,,,,,,,,,,,
209,10-C-69-4,Ctr_Papa_Gummasamudram,Boyyappagaripalle,,,,,14,0,1597,363,,,,,,,,,0,8,44,971,,,,,,,,,,,,,,,,
210,10-C-69-4,Ctr_Papa_Gummasamudram,Beerangi,,,,,16,0,2463,1254,,,,,,,,,0,0,130,1737,,,,,,,,,,,,,,,,
211,10-C-69-4,Ctr_Papa_Gummasamudram,Gattu,,,,,15,0,2557,470,,,,,,,,,0,17,125,1571,,,,,,,,,,,,,,,,
212,10-C-69-4,Ctr_Papa_Gummasamudram,Gollapalle,,,,,16,0,1304,550,,,,,,,,,0,5,69,819,,,,,,,,,,,,,,,,
213,10-C-69-4,Ctr_Papa_Gummasamudram,Gummasamudram,,,,,9,0,1755,439,,,,,,,,,0,5,8,1089,,,,,,,,,,,,,,,,
214,10-C-69-4,Ctr_Papa_Gummasamudram,Kotavooru,,,,,7,0,1256,443,,,,,,,,,0,4,13,708,,,,,,,,,,,,,,,,
215,10-C-69-4,Ctr_Papa_Gummasamudram,Thummanagutta,,,,,12,0,1613,406,,,,,,,,,0,0,16,1103,,,,,,,,,,,,,,,,
216,10-C-69-4,Ctr_Papa_Gummasamudram,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10-C-69-4,Ctr_Papa_Gummasamudram,Burakaykota,,,,,12,0,188,70,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
218,10-C-69-4,Ctr_Papa_Gummasamudram,Devalacheruvu,,,,,4,0,116,79,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
219,10-C-69-4,Ctr_Papa_Gummasamudram,Devarapalli,,,,,1,0,4,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
220,10-C-69-4,Ctr_Papa_Gummasamudram,M.Nayanipalli,,,,,13,0,328,89,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
221,10-C-69-4,Ctr_Papa_Gummasamudram,Nadigadda Timmapalli,,,,,1,0,4,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
222,10-C-69-4,Ctr_Papa_Gummasamudram,Peddapalem,,,,,5,0,108,33,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
223,10-C-69-4,Ctr_Papa_Gummasamudram,Vepurikota,,,,,3,0,120,42,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
224,10-C-69-5,Ctr_Papa_Gummasamudram,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,10-C-69-4,Ctr_Papa_Gummasamudram,Boorlapalle,,,,,5,2,1304,831,,,,,,,,,0,0,30,463,,,,,,,,,,,,,,,,
226,10-C-69-4,Ctr_Papa_Gummasamudram,Kamsala vandla palle,,,,,2,0,1500,929,,,,,,,,,0,0,43,355,,,,,,,,,,,,,,,,
227,10-C-69-4,Ctr_Papa_Gummasamudram,Madumuru,,,,,2,1,1245,1035,,,,,,,,,0,0,68,539,,,,,,,,,,,,,,,,
228,10-C-69-4,Ctr_Papa_Gummasamudram,Rangasamudram,,,,,2,0,1532,1058,,,,,,,,,0,0,15,397,,,,,,,,,,,,,,,,
229,10-C-69-5,Ctr-Papa-Molakalacheruvu,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,10-C-69-5,Ctr-Papa-Molakalacheruvu,Molakacheruvu,,,,,2,0,72,16,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
231,10-C-69-5,Ctr-Papa-Molakalacheruvu,Gudupalle,,,,,11,0,65,59,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
232,10-C-69-5,Ctr-Papa-Molakalacheruvu,Kalva Palle,,,,,17,0,61,67,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
233,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Diguvapalli,,,,,7,4,36,31,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
234,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Junjurupenta,,,,,3,2,20,14,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
235,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Gangireddipalli,,,,,3,2,91,73,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
236,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Kotlapalli,,,,,11,0,438,171,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
237,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Sompalli,,,,,2,0,425,156,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
239,10-C-69-6,Ctr-Papa-Sompalle-Sompalle,Chowdasamudram,,,,,11,0,102,50,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
240,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Gopidinne,,,,,5,1,141,62,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
241,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Kotala,,,,,4,1,100,78,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
242,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Musalikunta,,,,,26,5,184,84,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
244,10-C-69-7,Ctr-Papa-Peddaeru east- Bandrevu,Bandrevu,,,,,20,6,161,137,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
245,10-C-69-8,Ctr-Papa-Mudivedu,Pitchandlapalli,,,,,15,0,1054,851,,,,,,,,,0,0,100,372,,,,,,,,,,,,,,,,
246,10-C-69-8,Ctr-Papa-Mudivedu,Mudivedu,,,,,25,2,2250,1535,,,,,,,,,0,0,128,1229,,,,,,,,,,,,,,,,
247,10-C-69-8,Ctr-Papa-Mudivedu,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,10-C-69-8,Ctr-Papa-Mudivedu,Tamballapalli,,,,,4,5,54,19,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
249,10-C-69-8,Ctr-Papa-Mudivedu,Kannemadugu,,,,,3,3,158,57,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
250,10-C-69-8,Ctr-Papa-Mudivedu,Errasanipalli,,,,,19,0,36,12,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
251,10-C-69-8,Ctr-Papa-Mudivedu,Eddulavaripalli,,,,,3,2,67,35,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
252,10-C-69-8,Ctr-Papa-Mudivedu,Panchalamari,,,,,2,2,138,41,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
253,10-C-69-8,Ctr-Papa-Mudivedu,Marri makulapalli,,,,,3,4,223,86,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
254,10-C-69-8,Ctr-Papa-Mudivedu,Renu makulapalli,,,,,14,1,33,20,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
255,10-C-69-8,Ctr-Papa-Mudivedu,Kosuvaripalli,,,,,4,6,168,99,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
256,10-C-69-8,Ctr-Papa-Mudivedu,Gundlapalli,,,,,3,2,67,38,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
257,10-C-69-8,Ctr-Papa-Mudivedu,Diguvapalem,,,,,3,1,88,27,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
258,10-C-69-9,Ctr_Papa_Kush_Pedda,Kandriga,,,,,2,2,185,142,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
259,10-C-69-9,Ctr_Papa_Kush_Pedda,Sangasamudram,,,,,12,12,168,86,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
260,10-C-69-9,Ctr_Papa_Kush_Pedda,Gurramkonda,,,,,22,34,254,168,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
261,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,10-C-69-9,Ctr_Papa_Kush_Pedda,Kotakonda,,,,,3,2,364,101,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
264,10-C-69-9,Ctr_Papa_Kush_Pedda,Kukkarajupalli,,,,,17,2,36,17,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
265,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,10-C-69-9,Ctr_Papa_Kush_Pedda,Peddamandyam,,,,,33,18,600,368,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
267,10-C-69-9,Ctr_Papa_Kush_Pedda,Papepalli,,,,,30,8,192,174,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
268,10-C-69-9,Ctr_Papa_Kush_Pedda,Kalicharla,,,,,29,10,241,170,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
269,10-C-69-9,Ctr_Papa_Kush_Pedda,Siddavaram,,,,,18,8,153,80,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
270,10-C-69-9,Ctr_Papa_Kush_Pedda,Sivapuram,,,,,16,6,103,53,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
271,10-C-69-9,Ctr_Papa_Kush_Pedda,Veligallu,,,,,24,14,156,123,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
272,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Pasalavandlapalli,,,,,14,5,70,59,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
275,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Ellutla,,,,,16,6,209,170,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
276,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Cherlopalli,,,,,14,6,275,146,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
277,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Chittiboyanapalli,,,,,2,2,276,193,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
278,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Sarimadugu,,,,,13,5,670,423,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
279,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimkandriga,,,,,14,7,295,231,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
280,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
