GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Doddavarappadu,Doddavarappadu
PKM_C_PL_H.M.Padu,PKM_C-60-H.M.PADU-MB,Doddichintala,Doddi Chintala
PKM_C-GKM_ARDHAVEEDU,PKM_C-57-ARTHAVEEDU-MB,Donakonda,Donakonda-1
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,DONAKONDA (Badapuram),Bada Puram
PKM_C_Musi_Podili,PKM_C-59-PODILI-MB,Dondaleru,Dondleru
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Dondapadu,Donda Padu
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Doppalampadu,Dappalampadu
PKM-C-GKM-DORNALA,PKM_C-57-DORNALA-MB,Dornala,Dornala-1
PKM-D-KRISHNA-PEDDARUTLA,PKM_D-44-PEDDARUTLA-MB,DORNALA-R.F.,Dornala-1
PKM_C_GKM_Darsi,PKM_C-57-DARSI-MB,Dosakayalapadu,Dosakayalapadu
PKM_C_ROMPERU_INKOLLU,PKM_C-56-INKOLLU-MB,Dronadula,Dronadula
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Dubagunta,Dubagunta-1
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Duddukuru,Duddukur
PKM_C_GKM_Tripuranthakam,PKM_C-57-TRIPURANTHKAM-MB,Dupadu,Dupadu-2
PKM_C_GKM_Tripuranthakam,PKM_C-57-TRIPURANTHKAM-MB,Duvvali,Duvvali
PKM_C_GKM_Korisapadu,PKM_C-57-KORISAPADU-MB,Dyvalaravuru,Dyvala Ravuru
PKM_C_GKM_Darsi,PKM_C-57-DARSI-MB,E.Veerayapalem,East Veeraya Palem
PKM-C-MN-Tiragalladinne,PKM_C-61-TIRAGALADENNE-MB,East Kodigudlapadu,East Kodigudlapadu
PKM_C_GKM_Edara,PKM_C-57-EDARA-MB,Edara,Edara-1
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Edumudi,Edumudi
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Edurrallapadu,Vedurralla Padu
PKM_C_MN_C.S.Puram,PKM_C-61-C.S.PURAM-MB,Ekunampuram,Yekunam Puram
PKM_C_Ogeru_S.Maguluru,PKM_C-55-S.MAGULURU-MB,Elchuru,Elchur
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Eluru,Yeluru
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Endluru,Endluru
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Endluru,Endluru
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Enikapadu,Yenikapadu
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Enikapadu,Yenikapadu
Pkm_C-Gkm_Racherla,PKM_C-57-RACHERLA-MB,Errabalem,Yerrabalem-2
PKM_C-GKM_ARDHAVEEDU,PKM_C-57-ARTHAVEEDU-MB,Erragunta,Yerraguntla-1
PKM_C_G&M_Kothapatnam,PKM_C-58-KOTHAPATNAM-MB,Ethamukkala,Ethamukkala
PKM_C_G&M_Kothapatnam,PKM_C-58-KOTHAPATNAM-MB,Ethamukkala,Ethamukkala
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Fatehpuram,Pathe Puram
PKM_C_Sagileru_Komarolu,PKM_C-70-KOMAROLU-MB,forest&hilly area,Forest-32
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,G.Agraharam,Gosukonda Agraharam
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,G.D.Kandrika,G Dharbakulavarikhandrika
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,G.kattubadi,Gosuvandla Kattubadi
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,G.kattubadi,Gosuvandla Kattubadi
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,G.Lakshmipuram,Gunduvari Laxmipuram
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,G.Lakshmipuram,Gunduvari Laxmipuram
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,G.Mekapadu,G.Meka Padu
PKM_C_Sagileru_Komarolu,PKM_C-70-KOMAROLU-MB,G.Moranaipalli,Guduru Moravai Palle
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,G.Sitaramapuram,Gandla Seetharam Puram
PKM_C_SAGILERU_GIDDALURU,PKM_C-70-GIDDALUR-MB,Gadikota,Gadikota
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Gadiyapudi,Gadiyapudi
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Gadiyapudi,Gadiyapudi
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Gajjalakonda,Gajjala Konda
PKM-C-GKM-KONAPALLI,PKM_C-57-KONAPALLI-MB,Galijerugulla,Galijerugulla
PKM-C-GKM-PULLALACHERUVU,PKM_C-57-PULLACHERUVU-MB,Ganapavaram,Ganapavaram-3
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,Ganesunipalli,Ganesuni Palle
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,Ganeswarapuram,Ganeswara Puram
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,Gangadonakonda,Gangadona Konda
PKM-C-GKM-Boyalapalli,PKM_C-57-BOYALAPALLI-MB,Gangapalem,Ganga Palem
PKM-C-MN-L.Samudram,PKM_C-61-L.SAMUDRAM-MB,Gangapalem,Gangapalem
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Gangavaram,Ganga Varam
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Gangipalem,Ganjipalem
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Ganimanapadu,Ganivani Padu
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Gannavaram,Gannavaram-1
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,Gannavaram,Ganna Varam
PKM-C-GKM-CUMBUM,PKM_C-57-CUMBUM-MB,Gannepalli,Gannepalle
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Ganugapenta,Ganugapenta
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Ganugupenta,Ganuga Penta
PKM-C-GKM-PULLALACHERUVU,PKM_C-57-PULLACHERUVU-MB,Garapenta(RF),Garapenta
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Garimenapenta,Garimana Penta
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Garladenne,Garladinne-2
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Garlapadu,Garlapadu
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Garlapadu,Garlapadu
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Garlapeta,Garla Peta
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Garnepudi,Garnepudi
PKM_D_LK_Garinipenta,PKM_D-44_GARNIPENTA-MB,Garnipenta,Garini Penta
PKM_C_Romperu_Chirala,PKM_C-56-CHEERALA-MB,Gavinivaripalem,Gavinivari Palem
PKM_C_SAGILERU_GIDDALURU,PKM_C-70-GIDDALUR-MB,Giddalur,Giddaluru-1
PKM-C-GKM-PEDDARAVEEDU,PKM_C-57-PEDDARAVEEDU-MB,Gobbur,Gobburu
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Goguladinne,Goguladinne
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Gogulapally,Chowta Gogula Palle
PKM_C_GKM_Tripuranthakam,PKM_C-57-TRIPURANTHKAM-MB,Gollapalli,Golla Palle-1
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Gollapalli,Golla Palle
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Gollapudi,Gollapudi-1
PKM-C-GKM-Boyalapalli,PKM_C-57-BOYALAPALLI-MB,Gollavidipi,Gollavidipi-1
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Gonasapudi,Gonasapudi
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Gonuguntla,Gonugunta
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Gonuguntla,Gonugunta
PKM_C_GKM_Addanki,PKM_C-57-ADDANKI-MB,Gopalapuram,Gopalapuram-1
PKM_C_Ogeru_S.Maguluru,PKM_C-55-S.MAGULURU-MB,Gopapuram Agraharam,Gopapuram
PKM_C_GKM_Addanki,PKM_C-57-ADDANKI-MB,Gorrepadu,Gorre Padu
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Goruguntalapadu,Gorugunthala Padu
PKM-C-PL-P.C.PALLI,PKM_C-60-PC PALLY-MB,Gosigundla,Gosigundala
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Gosulaveedu,Gosulaveedu
PKM_C_PL_H.M.Padu,PKM_C-60-H.M.PADU-MB,Gotlagattu,Gotlagattu-1
PKM-C-GKM-PEDDARAVEEDU,PKM_C-57-PEDDARAVEEDU-MB,Gottipadia,Gottipadia
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Gudimendlapadu,Gudimella Padu
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Gudimendlapadu,Gudimella Padu
PKM_C_GKM_B.PETA,PKM_C-57-B.PETA-MB,Gudimetta,Gudimetla
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,Gudipadu,Gudipadu-1
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Gudipadu,Gudipadu-3
PKM-C-MN-GUDLURU,PKM_C-61-GUDLUR-MB,Gudlapalem,Gundlapalem
PKM-C-MN-GUDLURU,PKM_C-61-GUDLUR-MB,Gudluru,Gudluru-1
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Gummalampadu,Gummalam Padu
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Gummalampadu,Gummalam Padu
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Gummalampadu,Gummalampadu
PKM_C_GKM_Korisapadu,PKM_C-57-KORISAPADU-MB,Gundlapalli,Gundla Palle
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Gundlasamudram,Gundla Samudram
PKM_C_MN_C.S.Puram,PKM_C-61-C.S.PURAM-MB,Gunthachennampalli,Guntachennam Palle
PKM_C_Romperu_Ballikurava,PKM_C-56-BALLIKURVA-MB,Guntupalli,Guntupalle-1
PKM_C_Romperu_Ballikurava,PKM_C-56-BALLIKURVA-MB,Guntupalli,Guntupalle-1
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Guntupally,Guntu Palle
PKM-C-PL-BALLIPALLI,PKM_C-60-BALLIPALLI-MB,Guravajipeta,Guravajipeta-1
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Guravareddipalem,Guruvareddy Palem
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Guravareddipalem,Guruvareddy Palem
PKM-C-GKM-Boyalapalli,PKM_C-57-BOYALAPALLI-MB,Gurijapalli,Gurije Palle
PKM_C_Ogeru_S.Maguluru,PKM_C-55-S.MAGULURU-MB,Gurizepalli,Gurijepalle
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Gurralamadugu,Gurrala Madugu
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Gurrapadiya,Gurrappadia
PKM-C-GKM-Boyalapalli,PKM_C-57-BOYALAPALLI-MB,Gurrapusala,Gurrapusala
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,Gurugupadu,Gurugupadu
PKM-D-KRISHNA-PALUTLA,PKM_D-44-PALUTLA-MB,Guttalacheruvu,Guttalacheruvu
PKM_C_PL_H.M.Padu,PKM_C-60-H.M.PADU-MB,H.M.PADU,Hanumanthunipadu-1
PKM-C-GKM-CUMBUM,PKM_C-57-CUMBUM-MB,Hajarat gudem,Hazarat Gudem
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Hajeespuram,Hazis Puram
PKM_C_PL_H.M.Padu,PKM_C-60-H.M.PADU-MB,Hanumanthapuram,Hanumantha Puram
PKM_C_PL_H.M.Padu,PKM_C-60-H.M.PADU-MB,Hazipuram,Hazee Puram
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,Hussainpuram,Hussain Puram
PKM-C-PL-JARUGUMALLI,PKM_C-60-JARUGUMILLI-MB,I.M.Kandrika,Ilavaram Mamidala Vari Khandrika
PKM-C-GKM-PULLALACHERUVU,PKM_C-57-PULLACHERUVU-MB,I.T.Varam,Isukatripuravaram
PKM_C_Sagileru_Komarolu,PKM_C-70-KOMAROLU-MB,Idamakallu,Edamakallu
PKM_C_ROMPERU_INKOLLU,PKM_C-56-INKOLLU-MB,Idupulapadu,Idupulapadu
PKM-C-GKM-PEDDARAVEEDU,PKM_C-57-PEDDARAVEEDU-MB,Idupur,Idupur
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Igalapadu,Egalapadu
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Ilapavuluru,Ilapavuluru
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Ilapavuluru,Ilapavuluru
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Ilavara,Ilavera
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,Immadicheruvu,Immadi Cheruvu
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Inagallu,Inagallu
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Inamanamellur,Inamanamellur
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Inamanamellur,Inamanamellur
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,Indlacheruvu,Indla Cheruvu
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Inimerla,Inimerla
PKM_C_ROMPERU_INKOLLU,PKM_C-56-INKOLLU-MB,Inkollu    ,Inkollu-1
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Ippagunta,Ippagunta
PKM_C_Romperu_Chirala,PKM_C-56-CHEERALA-MB,Ipurupalem,Ipuru Palem (Rural)
PKM_C_Musi_Podili,PKM_C-59-PODILI-MB,Irasalagundam,Irasalagundam
PKM_C_SAGILERU_GIDDALURU,PKM_C-70-GIDDALUR-MB,Isukagundam,Isukagundam Gudem
PKM-C-PL-S.KONDA,PKM_C-60-S.KONDA-MB,J.G.Kandrika,J.G.Khandrika
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,J.Narasayapalli,Jangam Narasaya Palle
Pkm_C-Gkm_Racherla,PKM_C-57-RACHERLA-MB,J.P.Cheruvu,Jallivani Pullala Cheruvu
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,J.Pangulur,Janakavaram Panguluru
PKM-C-MN-L.Samudram,PKM_C-61-L.SAMUDRAM-MB,J.R.Kandrika,Jagamreddi Khandrika
PKM-C-GKM-RUDRASAMUDRAM,PKM_C-57-RUDRASAMUDRAM-MB,Jagannadapuram,Jagannadhapuram-2
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Jagannadhapuram,Jagannadha Puram-1
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Jagarlamudi,Jagarlamudi
PKM_C_Musi_Podili,PKM_C-59-PODILI-MB,Jahulapuram,Jafala Puram
PKM-C-PL-BALLIPALLI,PKM_C-60-BALLIPALLI-MB,Jammalamadaka,Jammalamadaka
PKM-C-GKM-PEDDARAVEEDU,PKM_C-57-PEDDARAVEEDU-MB,Jammanapalli,Jammana Palle
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,Jammigumpala,Jammigumpala  @  K.S.Palem
PKM_C_GKM_Edara,PKM_C-57-EDARA-MB,Jammulamadaka,Jammalamadaka-1
PKM_C_Musi_Donakonda,PKM_C-59-DONAKONDA-MB,Jamukaladinne,Jamukuladinne
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Jangameswarapuram,Jangamaheswarapuram
PKM-C-GKM-CUMBUM,PKM_C-57-CUMBUM-MB,Jangamguntla,Jangamguntla
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Jangamreddypalli,Jangamreddi Palle
PKM-C-PL-JARUGUMALLI,PKM_C-60-JARUGUMILLI-MB,Jarugumalli,Zarugumilli-1
PKM-C-PL-JARUGUMALLI,PKM_C-60-JARUGUMILLI-MB,Jayavaram,Jayavaram
PKM-C-PL-S.KONDA,PKM_C-60-S.KONDA-MB,Jillelamudi,Jillelamudi
PKM_C_GKM_B.PETA,PKM_C-57-B.PETA-MB,J-Krishnapuram,Jaggambotla Krishnapuram
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Jonnathali,Jonna Thali Agraharam
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Juvvigunta,Juvvi Gunta
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,K.Agraharam,Kandurivari Agraharam
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,K.Agraharam,Kandurivari Agraharam
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,K.Agraharam,K.Kesavabotlavari Khandrika
PKM-C-PL-S.KONDA,PKM_C-60-S.KONDA-MB,K.Bitragunta,K.Bitragunta-1
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,K.G.Kandrika,Kondapi Gadiyaram Vari Khandrika
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,K.K.B.Kandrika,K.Kesavabotlavari Khandrika
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,K.K.Mitla,Konakanamitla-1
PKM-C-MN-ULAVAPADU,PKM_C-61-ULAVAPADU-MB,K.Rajupalem alis Ulavapadu,K.Rajupalem
PKM-C-MN-ULAVAPADU,PKM_C-61-ULAVAPADU-MB,K.S.R.Kandrika,Krishnapuram-3
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,K.V.Kandrika,Nekunam Puram K.Kandrika
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Kadavakuduru,Kadavakuduru-1
PKM-C-GKM-CUMBUM,PKM_C-57-CUMBUM-MB,Kagitalagudem,Kagitalagudem
PKM-C-PL-JARUGUMALLI,PKM_C-60-JARUGUMILLI-MB,K-Agraharam,Kamepalle Agraharam
PKM-C-GKM-CUMBUM,PKM_C-57-CUMBUM-MB,Kakarla,Kakarla
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Kakarla,Kakarla-1
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Kakuturu,Kakutur
PKM-C-GKM-PEDDARAVEEDU,PKM_C-57-PEDDARAVEEDU-MB,Kalabheemunipadu,Kolabhimunipadu
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Kalagatla,Kalagatla
PKM-C-GKM-PEDDARAVEEDU,PKM_C-57-PEDDARAVEEDU-MB,Kalanuthala,Kalanuthala
PKM_C_GKM_Addanki,PKM_C-57-ADDANKI-MB,Kalavakuru,Kalavakuru
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Kalavalapalli,Kalavala Palle
PKM-C-MN-L.Samudram,PKM_C-61-L.SAMUDRAM-MB,Kalavalla,Kalavalla
PKM-C-PL-S.KONDA,PKM_C-60-S.KONDA-MB,kalikavaya,Kalikivaya
PKM-C-GKM-RUDRASAMUDRAM,PKM_C-57-RUDRASAMUDRAM-MB,kalluru,Kallur-6
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Kalujuvvalapadu,Kaluzuwwalapadu
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,kambaladinne,Kambaladinne-1
PKM_C_Musi_Podili,PKM_C-59-PODILI-MB,Kambalapadu,Kambhalapadu
PKM_C_GKM_Edara,PKM_C-57-EDARA-MB,Kambhampadu,Khambham Padu (East)
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Kambhampadu,Kambham Padu
PKM_C_Ogeru_S.Maguluru,PKM_C-55-S.MAGULURU-MB,Kamepalli,Kamepalle-1
PKM-C-PL-JARUGUMALLI,PKM_C-60-JARUGUMILLI-MB,Kamepalli,Kamepalle Agraharam
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Kancharagunta,Kancharagunta
PKM_C_SAGILERU_GIDDALURU,PKM_C-70-GIDDALUR-MB,Kanchipalli,Kanchi Palle
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Kanchipuram,Kanchipuram
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Kandallapalli,Kandalla Palle
PKM_C_Romperu_N.G.Padu,PKM_C-56-NG PADU-MB,Kandlagunta,Kandlagunta
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Kandukuru,Kandukur-1
PKM-C-GKM-CUMBUM,PKM_C-57-CUMBUM-MB,Kandulapuram,Kandula Puram
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Kanduluru,Kandulur
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Kanduluru,Kandulur
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Kanigiri,Kanigiri (U)
PKM_C_GKM_Tripuranthakam,PKM_C-57-TRIPURANTHKAM-MB,Kankanalapalli,Kankanala Palle
PKM-C-PL-VELIGANDLA,PKM_C-60-VELIGANDLA-MB,Kankanampadu,Kankanam Padu
PKM-C-PL-S.KONDA,PKM_C-60-S.KONDA-MB,Kanumalla,Kanumalla
PKM_C_Romperu_N.G.Padu,PKM_C-56-NG PADU-MB,Kanuparthi,Kanuparthi
PKM-c-Romperu-Karamchedu,PKM_C-56-KARAMCHEDU-MB,Karamchedu,Karamchedu-1
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Karavadi ,Karavadi
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Karavadi ,Karavadi
PKM-C-MN-ULAVAPADU,PKM_C-61-ULAVAPADU-MB,Karedu,Karedu-1
PKM-C-MN-Tiragalladinne,PKM_C-61-TIRAGALADENNE-MB,Karollapadu,Karrollapadu
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Karumanchi,Karumanchi-1
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Karumanchi,Karumanchi-1
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Karumanupalli,Karumani Palle
PKM-C-GKM-RUDRASAMUDRAM,PKM_C-57-RUDRASAMUDRAM-MB,Kasipuram,West Kasipuram
PKM_C_GKM_Addanki,PKM_C-57-ADDANKI-MB,Kasyapuram,Kasyapuram
PKM-C-GKM-DORNALA,PKM_C-57-DORNALA-MB,Katakanipalli,Kata Kani Palle
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Katragunta,Katragunta
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Kattakindipalli,Kattakinda Palli
PKM-C-GKM-Boyalapalli,PKM_C-57-BOYALAPALLI-MB,Katuruvaripalli,Kataruvani Palle
PKM-C-GKM-KAVALAKUNTLA,PKM_C-57-KAVALAKUNTLA-MB,Kavalakuntla,Kavala Kuntla
PKM_C_GKM_Mundlamuru,PKM_C-57-MUNDLAMURU-MB,Kellampalli,Kellam Palle
PKM_C_Musi_Kondepi,PKM_C-59-KONDEPI-MB,Kellampalli,Kellam Palle-1
PKM-C-MUSI-K.K.MITLA,PKM_C-59-KKMITLA-MB,Kesavabotlapalem,Kesavabhotla Palem
PKM-c-Romperu-Karamchedu,PKM_C-56-KARAMCHEDU-MB,Kesavarappadu,Kesavarappadu
PKM_C_GKM_Markapuram(NC),PKM_C-57-MARKAPURAM-MB,Kethagudipi,Kethagudipi
PKM_C_GKM_Korisapadu,PKM_C-57-KORISAPADU-MB,Kirthipadu,Keerthi Padu
PKM-C-GKM-RUDRASAMUDRAM,PKM_C-57-RUDRASAMUDRAM-MB,kocherlakota,Kotcherla Kota
PKM-c-Romperu-Karamchedu,PKM_C-56-KARAMCHEDU-MB,Kodavalivaripalem,Kodavalivari Palem
PKM-C-PL-KANIGIRI,PKM_C-60-KANIGIRI-MB,Kodigudlapadu,Kodigudla Padu (West)
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Kolachinakota,Kolachanakota
PKM-C-G&M-CHEEMAKUTHY,PKM_C-58-CHIMAKURTHY-MB,Kolachinakota,Kolachanakota
PKM_C_ROMPERU_INKOLLU,PKM_C-56-INKOLLU-MB,KOLALAPUDI,Kolala Pudi
PKM-C-GKM-Y.PALEM,PKM_C-57-YERRAGONDAPALEM-MB,Kolukula,Kolukula-1
PKM_C_Sagileru_Komarolu,PKM_C-70-KOMAROLU-MB,Komarole,Komarolu-2
PKM-C-GKM-KAVALAKUNTLA,PKM_C-57-KAVALAKUNTLA-MB,Komarolu,Komarolu-3
PKM_C_MN_Pamuru,PKM_C-61-PAMURU-MB,Komatigunta,Komatigunta
PKM_C_Ogeru_S.Maguluru,PKM_C-55-S.MAGULURU-MB,Kommalapadu,Kommala Padu
PKM_C_SAGILERU_GIDDALURU,PKM_C-70-GIDDALUR-MB,Kommanur,Kommunuru
PKM_C_GKM_Edara,PKM_C-57-EDARA-MB,Kommavaram,Kommavaram
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Konaganivaripalem,Konagani Vari Palem
PKM-C-MUSI-CHILAKAPADU,PKM_C-59-CHILAKAPADU-MB,Konaganivaripalem,Konagani Vari Palem
PKM_C_Romperu_Parchuru,PKM_C-56-PARCHURU-MB,Konanki,Konanki-2
PKM-C-GKM-KONAPALLI,PKM_C-57-KONAPALLI-MB,Konapalli,Kona Palle
PKM_C_MN_C.S.Puram,PKM_C-61-C.S.PURAM-MB,Kondaboyinapalli,Kondabaina Palle
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Kondamanjuluru,Konda Manjulur
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Kondamudusupalem,Kondamudusu Palem
PKM_C_Romperu_J.Panguluru,PKM_C-56-J.PANGALURU-MB,Kondamuru,Kondamur
PKM-C-MN-KANDUKUR,PKM_C-61-KANDUKURU-MB,Kondareddypalem,Kondareddipalem
