"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
51,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Doddavarappadu",493,0,,,,493,,,493,0,,,
52,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Peddakothapalli",1444,0,,,,1444,,,1444,0,,,
53,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Yedugundlapadu",687,0,,,,687,,,687,687,,,687
54,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","P.Gudipadu",1034,0,,,,1034,,,1034,0,,,
55,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Karavadi ",2643,0,,,,2643,,,2643,2643,,,2643
56,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Ulichi",1393,0,,,,1393,,,1393,1393,,,1393
57,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Chejerla",1034,0,,,,1034,,,1034,1034,,,1034
58,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Maddiralapadu",735,0,,,,735,,,735,0,,,
59,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Chekurapadu",472,0,,,,472,,,472,295,,,295
60,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Devarapalem",1061,1061,,0,1061,0,,0,,0,,,
61,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Nippatlapadu",1335,1335,,0,1335,0,,0,,0,,,
62,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Budavada",1106,1106,,,1106,0,,,,0,,,
63,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","R.L.Puram",925,925,,,925,0,,,,0,,,
64,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Mylavaram",524,524,,,524,0,,,,0,,,
65,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Pulikonda",966,966,,,966,0,,,,0,,,
66,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Ravipadu",745,745,,,745,0,,,,0,,,
67,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Busarlapalli",369,369,,,369,0,,,,0,,,
68,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","G.Lakshmipuram",860,860,,,860,0,,,,0,,,
69,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Ramachandrapuram",454,454,,,454,0,,,,0,,,
70,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Pidathalapudi",694,694,,,694,0,,,,0,,,
71,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Gonuguntla",3946,3946,,,3946,0,,,,0,,,
72,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Tripurasundaripuram",620,0,,0,,620,,0,620,175,,,175
73,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","China Uyyalavada",412,0,,0,,412,,0,412,120,,,120
74,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Gummalampadu",1141,1141,,,1141,0,,,,0,,,
75,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Enikapadu",613,613,,,613,0,,,,0,,,
76,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","B.Machavaram(Madduluru)",2127,2127,,,2127,0,,,,0,,,
77,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Mattipadu(Vemulapadu)",1286,0,,,,1286,,,1286,286,,,286
78,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Chilakapadu",985,985,,,985,0,,,,0,,,
79,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","P.Takkellapadu",457,457,,,457,0,,,,0,,,
80,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Konaganivaripalem",278,278,,,278,0,,,,112,,,112
81,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","S.N.Puram",510,510,,0,510,0,,0,,0,,,
82,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Boddikurapadu",2406,2406,,0,2406,0,,0,,0,,,
83,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Surayapalem",2227,2227,,0,2227,0,,0,,0,,,
