"sr.no",,,"village name","No. M.I.Tanks command area",,"Number of M.I.Tanks [Non command area]",,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,"Watershed code ","GW watershed name",,"Number","spread ha","Number","spread ha","Number","spread ha"
275,"08_C_55_18","PKM_C_Ogeru_S.Maguluru","Kopparam",1,12,0,0,,
276,"08_C_55_18","PKM_C_Ogeru_S.Maguluru","Elchuru",1,6,0,0,,
277,"08_C_55_18","PKM_C_Ogeru_S.Maguluru","Kommalapadu",1,5,0,0,,
278,"08-c-57-44","PKM-C-GKM-ONGOLE","Mangamuru",0,0,0,0,,
279,"08-c-57-44","PKM-C-GKM-ONGOLE","Koppolu",0,0,0,0,,
280,"08-c-57-44","PKM-C-GKM-ONGOLE","Ongole",2,25,0,0,,
281,"08-c-57-44","PKM-C-GKM-ONGOLE","Kothamamidipalem",1,30,0,0,,
282,"08-c-57-44","PKM-C-GKM-ONGOLE","Vengamukkapalem",0,0,0,0,,
283,"08-c-57-44","PKM-C-GKM-ONGOLE","Sarvareddypalem",0,0,0,0,,
284,"08-c-57-44","PKM-C-GKM-ONGOLE","Yerrajerla",0,0,0,0,,
285,"08-c-57-44","PKM-C-GKM-ONGOLE","Cheruvukommupalem",0,0,0,0,,
286,"08-c-57-44","PKM-C-GKM-ONGOLE","Mangaladripuram",0,0,0,0,,
287,"08-c-57-44","PKM-C-GKM-ONGOLE","Pelluru",1,5,0,0,,
288,"08-c-57-44","PKM-C-GKM-ONGOLE","Narasapuram",0,0,0,0,,
289,"08-c-57-44","PKM-C-GKM-ONGOLE","Malleswarapuram ",0,0,0,0,,
290,"08-c-57-44","PKM-C-GKM-ONGOLE","Valluru",1,25,0,0,,
291,"08-c-57-44","PKM-C-GKM-ONGOLE","Somavarappadu",0,0,0,0,,
292,"08-c-57-44","PKM-C-GKM-ONGOLE","Valluru kavali manyam",0,0,0,0,,
293,"08-c-57-44","PKM-C-GKM-ONGOLE","Vasepallipadu",1,30,0,0,,
294,"08_C_58_23","PKM_C_Romperu_Chirala","Vada",1,3.4,0,0,0,0
295,"08_C_58_23","PKM_C_Romperu_Chirala","Ipurupalem",0,0,0,0,0,0
296,"08_C_58_23","PKM_C_Romperu_Chirala","Perala",0,0,0,0,0,0
297,"08_C_58_23","PKM_C_Romperu_Chirala","CHIRALA ",0,0,0,0,0,0
298,"08_C_58_23","PKM_C_Romperu_Chirala","Gavinivaripalem",0,0,0,0,0,0
299,"08_C_57_14","PKM_C_GKM_Mundlamuru","Tanamchintala",,,,,,
300,"08_C_57_14","PKM_C_GKM_Mundlamuru","Pothavaram",,,,,,
301,"08_C_57_14","PKM_C_GKM_Mundlamuru","Devavaram",,,,,,
302,"08_C_57_14","PKM_C_GKM_Mundlamuru","Thimmayapalem",,,,,,
303,"08_C_57_14","PKM_C_GKM_Mundlamuru","Vemula",1,8,,,,
304,"08_C_57_14","PKM_C_GKM_Mundlamuru","Vemulabanda",,,,,,
305,"08_C_57_14","PKM_C_GKM_Mundlamuru","Umamaheswarapuram",1,7,,,,
306,"08_C_57_14","PKM_C_GKM_Mundlamuru","Thammaluru",,,,,,
307,"08_C_57_14","PKM_C_GKM_Mundlamuru","Peddaravipadu",1,5,,,,
308,"08_C_57_14","PKM_C_GKM_Mundlamuru","N.V. Kandrika",,,,,,
309,"08_C_57_14","PKM_C_GKM_Mundlamuru","Chintalapudi",1,7,,,,
310,"08_C_57_14","PKM_C_GKM_Mundlamuru","Kellampalli",,,,,,
311,"08_C_57_14","PKM_C_GKM_Mundlamuru","Basavapuram",1,6,,,,
312,"08_C_57_14","PKM_C_GKM_Mundlamuru","Peddaullagallu",1,8,,,,
313,"08_C_57_14","PKM_C_GKM_Mundlamuru","Chinnaullagallu",,,,,,
314,"08_C_57_14","PKM_C_GKM_Mundlamuru","Pasupugallu",,,,,,
315,"08_C_57_14","PKM_C_GKM_Mundlamuru","Mundlamur ",,,,,,
316,"08_C_57_14","PKM_C_GKM_Mundlamuru","Vempadu",,,,,,
317,"08_C_57_14","PKM_C_GKM_Mundlamuru","Polavaram",1,10,,,,
318,"08_C_57_14","PKM_C_GKM_Mundlamuru","Sankarapuram",1,3,,,,
319,"08_C_57_14","PKM_C_GKM_Mundlamuru","Avisanavaripalem",1,6,,,,
320,"08_C_57_14","PKM_C_GKM_Mundlamuru","Malkapuram",,,,,,
321,"08_C_57_14","PKM_C_GKM_Mundlamuru","Kunkupadu",,,,,,
322,"08_C_57_14","PKM_C_GKM_Mundlamuru","Nannurupadu",,,,,,
323,"08_C_57_14","PKM_C_GKM_Mundlamuru","Modepalli",,,,,,
324,"08_C_57_01(14)","PKM_C_GKM_Edara","Edara",1,8,0.001,0.001,0.001,0.001
325,"08_C_57_01(14)","PKM_C_GKM_Edara","Bhimavaram",2,12,0.001,0.001,0.001,0.001
326,"08_C_57_01(14)","PKM_C_GKM_Edara","Jammulamadaka",1,5,0.001,0.001,0.001,0.001
327,"08_C_57_01(14)","PKM_C_GKM_Edara","Purimetla",1,5,0.001,0.001,0.001,0.001
328,"08_C_57_01(14)","PKM_C_GKM_Edara","Kommavaram",1,7,0.001,0.001,0.001,0.001
329,"08_C_57_01(14)","PKM_C_GKM_Edara","Marella",3,20,0.001,0.001,0.001,0.001
330,"08_C_57_01(14)","PKM_C_GKM_Edara","Botlapalli",0.001,0.001,0.001,0.001,0.001,0.001
331,"08_C_57_01(14)","PKM_C_GKM_Edara","Kambhampadu",,,0.001,0.001,0.001,0.001
332,"08_C_57_01(14)","PKM_C_GKM_Edara","Nujellapalli",,,0.001,0.001,0.001,0.001
333,"08_C_57_01(14)","PKM_C_GKM_Edara","Ramayapalem",0.001,0.001,0.001,0.001,0.001,0.001
334,"08_C_57_01(14)","PKM_C_GKM_Edara","Koticalapudi",0.001,0.001,0.001,0.001,0.001,0.001
335,"08-C-57-5(2)","PKM-C-GKM-MARRIVEMULA","Chennapalem",,,0,0,,
336,"08-C-57-5(2)","PKM-C-GKM-MARRIVEMULA","Sathakodu",,,2,12,,
337,"08-C-57-5(2)","PKM-C-GKM-MARRIVEMULA","Marrivemula",,,3,12,,
338,"08-C-57-5(2)","PKM-C-GKM-MARRIVEMULA","Mutukula",,,4,10,1,3
339,"08-C-57-5(2)","PKM-C-GKM-MARRIVEMULA","Narasapuram",0,0,,,,
340,"08-C-57-5(2)","PKM-C-GKM-MARRIVEMULA","RF",,,,,,
341,"08_C_59_05","PKM_C_Musi_Donakonda","Lankojipalli",,,,,,
342,"08_C_59_05","PKM_C_Musi_Donakonda","Yerra Obanapalli",,,,,,
343,"08_C_59_05","PKM_C_Musi_Donakonda","Ramachandrapuram",,,,,,
344,"08_C_59_05","PKM_C_Musi_Donakonda","Rajampalli",1,5,,,,
345,"08_C_59_05","PKM_C_Musi_Donakonda","Annavaram",,,,,,
346,"08_C_59_05","PKM_C_Musi_Donakonda","Kottapalli",,,,,,
347,"08_C_59_05","PKM_C_Musi_Donakonda","Bandalapaya",,,0,0,,
348,"08_C_59_05","PKM_C_Musi_Donakonda","Abbayapalem",,,,,,
349,"08_C_59_05","PKM_C_Musi_Donakonda","Tummedalapadu",,,,,,
350,"08_C_59_05","PKM_C_Musi_Donakonda","Chandaluru",,,,,,
351,"08_C_59_05","PKM_C_Musi_Donakonda","Chalivendra",,,,,,
352,"08_C_59_05","PKM_C_Musi_Donakonda","Venkatachalampalli",,,,,,
353,"08_C_59_05","PKM_C_Musi_Donakonda","Balapuram",,,,,,
354,"08_C_59_05","PKM_C_Musi_Donakonda","Jammigumpala",,,,,,
355,"08_C_59_05","PKM_C_Musi_Donakonda","Bukkapuram",,,,,,
356,"08_C_59_05","PKM_C_Musi_Donakonda","BandiVeligandla",,,,,,
357,"08_C_59_05","PKM_C_Musi_Donakonda","Ganeswarapuram",,,,,,
358,"08_C_59_05","PKM_C_Musi_Donakonda","Venkatapuram",,,,,,
359,"08_C_59_05","PKM_C_Musi_Donakonda","Jamukaladinne",,,,,,
360,"08_C_59_05","PKM_C_Musi_Donakonda","Lakshmnarayanaipuram",,,,,,
361,"08_C_59_05","PKM_C_Musi_Donakonda","Korlamadugu",,,0,0,,
362,"08_C_59_05","PKM_C_Musi_Donakonda","Krishnapuram",,,0,0,,
363,"08_C_59_05","PKM_C_Musi_Donakonda","Peddauyyalawada",,,0,0,,
364,"08_C_59_05","PKM_C_Musi_Donakonda","DONAKONDA (Badapuram)",,,,,,
365,"08_C_59_05","PKM_C_Musi_Donakonda","Veeravenkatapuram",,,,,,
366,"08_C_59_05","PKM_C_Musi_Donakonda","Yerrapalem",,,,,,
367,"08_C_59_05","PKM_C_Musi_Donakonda","Obbapuram",,,,,,
368,"08_C_59_05","PKM_C_Musi_Donakonda","Narasimhanayunipalli",,,0,0,,
369,"08_C_59_05","PKM_C_Musi_Donakonda","Indlacheruvu",,,1,5,,
370,"08_C_59_05","PKM_C_Musi_Donakonda","Ragamukkalapalli",,,1,4,,
371,"08_C_59_05","PKM_C_Musi_Donakonda","P.Venkatapuram",,,,,,
372,"08_C_59_05","PKM_C_Musi_Donakonda","L.N.Puram",,,,,,
373,"08_C_59_05","PKM_C_Musi_Donakonda","Peddammapalem",,,,,,
374,"08_C_59_05","PKM_C_Musi_Donakonda","Gudipadu",,,,,,
375,"08_C_59_05","PKM_C_Musi_Donakonda","Aravallipadu",,,1,4,,
376,"08_C_59_05","PKM_C_Musi_Donakonda","Vaddipadu",,,1,4,,
377,"08_C_59_05","PKM_C_Musi_Donakonda","Potlapadu",,,1,2,,
378,"08_C_59_05","PKM_C_Musi_Donakonda","Gangadonakonda",,,,,,
379,"08_C_59_05","PKM_C_Musi_Donakonda","PadamaraGangavaram",,,,,,
380,"08_C_59_05","PKM_C_Musi_Donakonda","Alavalapadu",,,,,,
381,"08_C_59_05","PKM_C_Musi_Donakonda","Bodanampadu",,,,,,
382,"08_C_57_10(18)","PKM_C_GKM_Kunduru","Kunduru(W)",1,15,0,0,,
383,"08_C_57_10(18)","PKM_C_GKM_Kunduru","Kunduru(E)",0,0,0,0,,
384,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Battipadu",0,0,,,0,0
385,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Chandavaram",1,6,,,0,0
386,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Polepalli",2,10,,,0,0
387,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Padamati laxmipuram",0,0,3,12,0,0
388,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Ramapuram",0,0,1,5,0,0
389,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Rudrasamudram",0,0,,,0,0
390,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Bhumanapalli",0,0,4,16,0,0
391,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Mallampet",0,0,1,5,0,0
392,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","kocherlakota",0,0,1,5,0,0
393,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Siddayapalem",0,0,1,5,0,0
394,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Anantvaram",0,0,2,15,0,0
395,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Manginapudi",0,0,5,5,0,0
396,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Jagannadapuram",1,5,0,0,0,0
397,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Kasipuram",0,0,1,6,0,0
398,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","kalluru",1,5,0,0,0,0
399,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Naidupalem",1,6,0,0,0,0
400,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Avulamanda",2,10,0,0,0,0
401,"08_C_57_06(05)","PKM-C-GKM-RUDRASAMUDRAM","Mustlagangavaram",1,5,0,0,0,0
402,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Chinthagumpalli",0,0,0,0,0,0
403,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Kadavakuduru",0,0,0,0,0,0
404,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Motupalli",0,0,0,0,0,0
405,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Gonasapudi",0,0,0,0,0,0
406,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Chinaganjam",0,0,0,0,0,0
407,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Koniki",0,0,0,0,0,0
408,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Duddukuru",0,0,0,0,0,0
409,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Gangavaram",0,0,0,0,0,0
410,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Kondamanjuluru",1,12,0,0,0,0
411,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Bayatamanjuluru",0,0,0,0,0,0
412,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Muppavaram",0,0,0,0,0,0
413,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Kondamuru",1,5,0,0,0,0
414,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Kotapadu",2,8,0,0,0,0
415,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Budavada",0,0,0,0,0,0
416,"08_C_56_26","PKM_C_Romperu_J.Panguluru","J.Pangulur",1,5,0,0,0,0
417,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Renangivaram",0,0,0,0,0,0
418,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Alavalapadu",1,10,0,0,0,0
419,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Takkellapadu",0,0,0,0,0,0
420,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Turpu Kopperapadu",0,0,0,0,0,0
421,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Chandaluru",2,5,0,0,0,0
422,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Nujellapalli",0,0,0,0,0,0
423,"08_C_56_26","PKM_C_Romperu_J.Panguluru","P.Gudipadu",2,5,0,0,0,0
424,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Ravinuthala",0,0,0,0,0,0
425,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Bollapalli",0,0,0,0,0,0
426,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Edumudi",0,0,0,0,0,0
427,"08_C_56_26","PKM_C_Romperu_J.Panguluru","Maddirala Muppalla",0,0,0,0,0,0
428,"08_C_57_16","PKM_C_GKM_Addanki","Mylavaram",1,6,0,0,0.001,0.001
429,"08_C_57_16","PKM_C_GKM_Addanki","Upalapadu",1,7,0,0,0.001,0.001
430,"08_C_57_16","PKM_C_GKM_Addanki","Vemparala",1,6,0,0,0.001,0.001
431,"08_C_57_16","PKM_C_GKM_Addanki","China Kothapalli",,,0,0,0.001,0.001
432,"08_C_57_16","PKM_C_GKM_Addanki","Dharmavaram",0,0,0,0,0.001,0.001
433,"08_C_57_16","PKM_C_GKM_Addanki","Kalavakuru",0,0,0,0,0.001,0.001
434,"08_C_57_16","PKM_C_GKM_Addanki","Gopalapuram",1,8,0,0,0.001,0.001
435,"08_C_57_16","PKM_C_GKM_Addanki","Narasimhapuram",2,16,0,0,0.001,0.001
436,"08_C_57_16","PKM_C_GKM_Addanki","Bommanampadu",,,0,0,0.001,0.001
437,"08_C_57_16","PKM_C_GKM_Addanki","North Addanki",1,10,0,0,0.001,0.001
438,"08_C_57_16","PKM_C_GKM_Addanki","South Addanki",1,5,0,0,0.001,0.001
439,"08_C_57_16","PKM_C_GKM_Addanki","Manikeswaram",,,0,0,0.001,0.001
440,"08_C_57_16","PKM_C_GKM_Addanki","S.L.Gudipadu",,,0,0,0.001,0.001
441,"08_C_57_16","PKM_C_GKM_Addanki","Vaidana",1,10,0,0,0.001,0.001
442,"08_C_57_16","PKM_C_GKM_Addanki","Kukatlapalli",,,0,0,0.001,0.001
443,"08_C_57_16","PKM_C_GKM_Addanki","Gorrepadu",1,8,0,0,0.001,0.001
444,"08_C_57_16","PKM_C_GKM_Addanki","Kopperapadu",1,6,0,0,0.001,0.001
445,"08_C_57_16","PKM_C_GKM_Addanki","Kasyapuram",,,0,0,0.001,0.001
446,"08_C_57_16","PKM_C_GKM_Addanki","Anamanamuru",1,7,0,0,0.001,0.001
447,"08_C_57_16","PKM_C_GKM_Addanki","Bodduvaripalem  (Medrametla)",1,8,0,0,0.001,0.001
448,"08_C_57_16","PKM_C_GKM_Addanki","Chakrayapalem",1,4,0,0,,
449,"08_C_56_22","PKM_C_Romperu_Parchuru","Uppumaguluru",,,,,,
450,"08_C_56_21","PKM_C_Romperu_Parchuru","Ramakuru",1,2,,,,
451,"08_C_56_21","PKM_C_Romperu_Parchuru","Bobbepalli",,,,,,
452,"08_C_56_21","PKM_C_Romperu_Parchuru","Darsi",1,106,,,1,3
453,"08_C_56_21","PKM_C_Romperu_Parchuru","Jangameswarapuram",,,,,,
454,"08_C_56_21","PKM_C_Romperu_Parchuru","Jonnathali",,,,,,
455,"08_C_56_21","PKM_C_Romperu_Parchuru","Konanki",,,,,,
456,"08_C_56_21","PKM_C_Romperu_Parchuru","Lakkavaram",,,,,,
457,"08_C_56_21","PKM_C_Romperu_Parchuru","MARTURU ",1,5,,,,
458,"08_C_56_21","PKM_C_Romperu_Parchuru","Nagarajupalli",,,,,,
459,"08_C_56_21","PKM_C_Romperu_Parchuru","Rajupalem",1,5,,,,
460,"08_C_56_21","PKM_C_Romperu_Parchuru","Vallaparla",,,,,,
461,"08_C_56_21","PKM_C_Romperu_Parchuru","Adusumilli",,,,,,
462,"08_C_56_21","PKM_C_Romperu_Parchuru","Bodavada mandaGunta",,,,,,
463,"08_C_56_21","PKM_C_Romperu_Parchuru","Chennubotlapalem",,,,,,
464,"08_C_56_21","PKM_C_Romperu_Parchuru","Cherukuru",,,,,,
465,"08_C_56_21","PKM_C_Romperu_Parchuru","Devarapalli",1,30,,,,
466,"08_C_56_21","PKM_C_Romperu_Parchuru","Garnepudi",,,,,,
467,"08_C_56_21","PKM_C_Romperu_Parchuru","Gollapudi",,,,,,
468,"08_C_56_21","PKM_C_Romperu_Parchuru","Inagallu",,,,,,
469,"08_C_56_21","PKM_C_Romperu_Parchuru","Parchur ",,,,,,
470,"08_C_56_21","PKM_C_Romperu_Parchuru","Ramanayapalem",,,,,,
471,"08_C_56_21","PKM_C_Romperu_Parchuru","Upputuru",,,,,,
472,"08_C_56_21","PKM_C_Romperu_Parchuru","Veerannapalem",,,,,,
473,"08_C_56_21","PKM_C_Romperu_Parchuru","Yedubodu",,,,,,
474,"08_C_56_21","PKM_C_Romperu_Parchuru","Ananthavaram",,,,,,
475,"08_C_56_21","PKM_C_Romperu_Parchuru","Gannavaram",,,,,,
476,"08_C_56_21","PKM_C_Romperu_Parchuru","Jagarlamudi",,,,,,
477,"08_C_56_21","PKM_C_Romperu_Parchuru","Poluru",,,,,,
478,"08_C_56_21","PKM_C_Romperu_Parchuru","Vijanampadu",,,,,,
479,"08_C_56_21","PKM_C_Romperu_Parchuru","Yaddanapudi ",,,,,,
480,"08_C_56_21","PKM_C_Romperu_Parchuru","Yanamadala",,,,,,
481,"08-D-44-03","PKM-D-KRISHNA-PEDDARUTLA","Chinnarutla",,,,,,
482,"08-D-44-03","PKM-D-KRISHNA-PEDDARUTLA","Peddarutla",,,,,,
483,"08-D-44-03","PKM-D-KRISHNA-PEDDARUTLA","DORNALA-R.F.",,,,,,
484,"08-D-44-03","PKM-D-KRISHNA-PEDDARUTLA","Nekkanti",,,,,,
485,"08-D-44-03","PKM-D-KRISHNA-PEDDARUTLA","Darubailu",,,,,,
486,"08-D-44-03","PKM-D-KRISHNA-PEDDARUTLA","R.F.",,,,,,
487,"08-C-MN-13(53)","PKM-C-MN-RALLAPADU","Rallapadu",,,0,0,,
488,"08-c-61-17(52)","PKM-C-MN-Tiragalladinne","East Kodigudlapadu",,,3,21,,
489,"08-c-61-17(52)","PKM-C-MN-Tiragalladinne","Tiragandla Dinne",,,0,0,,
490,"08-c-61-17(52)","PKM-C-MN-Tiragalladinne","Puttamnaidupalle",,,8,500,,
491,"08-c-61-17(52)","PKM-C-MN-Tiragalladinne","Karollapadu",,,3,65,,
492,"08-C-61-55","PKM-C-MN-ULAVAPADU","Swarnajipuram",,,,,,
493,"08-C-61-55","PKM-C-MN-ULAVAPADU","Ammavaripalem",,,,,,
494,"08-C-61-55","PKM-C-MN-ULAVAPADU","Potluru",,,1,10,,
495,"08-C-61-55","PKM-C-MN-ULAVAPADU","Mocharla",,,1,30,,
496,"08-C-61-55","PKM-C-MN-ULAVAPADU","Chevuru",,,1,35,,
497,"08-C-61-55","PKM-C-MN-ULAVAPADU","Ravuru",,,1,15,,
498,"08-C-61-55","PKM-C-MN-ULAVAPADU","Mannetikota",,,0,0,,
499,"08-C-61-55","PKM-C-MN-ULAVAPADU","Karedu",,,1,90,,
500,"08-C-61-55","PKM-C-MN-ULAVAPADU","K.Rajupalem alis Ulavapadu",,,2,5,,
501,"08-C-61-55","PKM-C-MN-ULAVAPADU","K.S.R.Kandrika",,,0,0,,
502,"08-C-61-55","PKM-C-MN-ULAVAPADU","Bhimavaram",,,2,70,,
503,"08-C-61-55","PKM-C-MN-ULAVAPADU","Krishnapuram",,,1,15,,
504,"08-C-61-55","PKM-C-MN-ULAVAPADU","Veerapalli",,,3,30,,
505,"08-C-61-55","PKM-C-MN-ULAVAPADU","Chagollu",,,2,20,,
506,"08-C-61-55","PKM-C-MN-ULAVAPADU","Chakicherla",,,3,25,,
507,"08-C-61-55","PKM-C-MN-ULAVAPADU","Ramayapatnam",,,1,6,,
508,"08-C-61-55","PKM-C-MN-ULAVAPADU","Baddipudi",,,1,20,,
509,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Amanigudipadu",,,2,4,,
510,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Gurijapalli",,,2,5,,
511,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Boyalapalli",,,3,6,,
512,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","S.Boyalapalli",,,0,0,,
513,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Gurrapusala",,,0,0,,
514,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Lalapuram",,,0,0,,
515,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Gollavidipi",,,0,0,,
516,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Gangapalem",,,2,4,,
517,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Ramachandrapuram",,,1,2,,
518,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Katuruvaripalli",,,0,0,,
519,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Muktampuram",,,1,2,,
520,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","Timmannapalem",,,2,5,,
521,"08-C-57-25(01)","PKM-C-GKM-Boyalapalli","RF",,,0,0,,
522,"08-C-MN-36(38)","PKM-C-MN-Pedda Rajupalem","Pedda Rajupalem",,,2,8,,
523,"08-C-MN-36(38)","PKM-C-MN-Pedda Rajupalem","Nalajanampadu",,,0,0,,
524,"08_C_60_32","PKM_C_PL_H.M.Padu","Chinamanagundam",,,2,20,,
525,"08_C_60_32","PKM_C_PL_H.M.Padu","Gotlagattu",,,,,,
526,"08_C_60_32","PKM_C_PL_H.M.Padu","Pedavenkatarayapalli",,,,,,
527,"08_C_60_32","PKM_C_PL_H.M.Padu","Anandapuram",,,,,,
528,"08_C_60_32","PKM_C_PL_H.M.Padu","Ummanapalli",,,,,,
529,"08_C_60_32","PKM_C_PL_H.M.Padu","Hanumanthapuram",,,,,,
530,"08_C_60_32","PKM_C_PL_H.M.Padu","Vemulapadu",,,,,,
531,"08_C_60_32","PKM_C_PL_H.M.Padu","Mohammadapuram",,,,,,
532,"08_C_60_32","PKM_C_PL_H.M.Padu","Timmareddypalli",,,1,25,,
533,"08_C_60_32","PKM_C_PL_H.M.Padu","Rasidupuram",,,0,,,
534,"08_C_60_32","PKM_C_PL_H.M.Padu","Kotitippala",,,0,,,
535,"08_C_60_32","PKM_C_PL_H.M.Padu","Kondareddypalli",,,0,,,
536,"08_C_60_32","PKM_C_PL_H.M.Padu","Neelakantapuram",,,0,,,
537,"08_C_60_32","PKM_C_PL_H.M.Padu","Nallagandla",,,0,,,
538,"08_C_60_32","PKM_C_PL_H.M.Padu","Chinagollapalli",,,0,,,
539,"08_C_60_32","PKM_C_PL_H.M.Padu","Pedagollapalli",,,0,,,
540,"08_C_60_32","PKM_C_PL_H.M.Padu","Valicherla",,,0,,,
541,"08_C_60_32","PKM_C_PL_H.M.Padu","Nandanavanam",,,2,75,,
542,"08_C_60_32","PKM_C_PL_H.M.Padu","Veeraramapuram",,,1,20,,
543,"08_C_60_32","PKM_C_PL_H.M.Padu","Ramayapalli",,,1,10,,
544,"08_C_60_32","PKM_C_PL_H.M.Padu","Muppalapadu",,,1,20,,
545,"08_C_60_32","PKM_C_PL_H.M.Padu","Viragareddypalli",,,0,,,
546,"08_C_60_32","PKM_C_PL_H.M.Padu","Dasallapalli",,,0,,,
547,"08_C_60_32","PKM_C_PL_H.M.Padu","Kutagundla",,,0,,,
548,"08_C_60_32","PKM_C_PL_H.M.Padu","Doddichintala",,,1,20,,
549,"08_C_60_32","PKM_C_PL_H.M.Padu","H.M.PADU",,,0,,,
550,"08_C_60_32","PKM_C_PL_H.M.Padu","Hazipuram",,,2,125,,
551,"08_C_60_32","PKM_C_PL_H.M.Padu","Masayapeta",,,0,,,
552,"08_C_60_32","PKM_C_PL_H.M.Padu","Upendrapuram",,,0,,,
553,"08_C_60_32","PKM_C_PL_H.M.Padu","Manamadugu",,,0,0,,
554,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Salakalveedu",,,2,8,,
555,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Chinnaobenenipall",,,0,0,,
556,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Pitakayagulla",,,1,6,,
557,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Basinepalli",,,0,0,,
558,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","M.P.Cheruvu",,,0,0,,
559,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","P-Venkatapuram",,,2,4,,
560,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Galijerugulla",,,2,4,,
561,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Konapalli",,,1,2,,
562,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","RF",,,0,0,,
563,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Tungodu(RF)",,,0,0,,
564,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Devakamarri(RF)",,,1,1,,
565,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Talaneelalu(RF)",,,0,0,,
566,"08-C-57-21(33)","PKM-C-GKM-KONAPALLI","Ravipadu",,,2,4,,
567,"08_C_61_38","PKM_C_MN_C.S.Puram","Venkatayacheruvu",,,1,7,,
568,"08_C_61_38","PKM_C_MN_C.S.Puram","Boyamadugula",,,0,0,,
569,"08_C_61_38","PKM_C_MN_C.S.Puram","Mundlapadu",,,1,8,,
570,"08_C_61_38","PKM_C_MN_C.S.Puram","Chintalapalem",,,0,0,,
571,"08_C_61_38","PKM_C_MN_C.S.Puram","Arivemula",,,0,0,,
572,"08_C_61_38","PKM_C_MN_C.S.Puram","Ekunampuram",,,1,10,,
