,,,,Command Area,,Non command Area,,Poor quality area,,
,,,,Residential,,Residential,,Residential,,
Sr.no,Watershed code,GW watershed name,village name,DWDW/HP,DW PWS,DWDW/HP,DW PWS,DWDW/HP,DW PWS,Total
272,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Kamepalli,25,,,,,,25
273,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Santhamaguluru ,87,,,,,,87
274,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Tangedumalli,47,1,,,,,48
275,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Gurizepalli,18,,,,,,18
276,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Kopparam,79,,,,,,79
277,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Elchuru,79,,,,,,79
278,08_C_55_18,PKM_C_Ogeru_S.Maguluru,Kommalapadu,55,,,,,,55
279,08-c-57-44,PKM-C-GKM-ONGOLE,Mangamuru,10,1,,,,,11
280,08-c-57-44,PKM-C-GKM-ONGOLE,Koppolu,7,1,,,,,8
281,08-c-57-44,PKM-C-GKM-ONGOLE,Ongole,150,0,,,,,150
282,08-c-57-44,PKM-C-GKM-ONGOLE,Kothamamidipalem,4,0,,,,,4
283,08-c-57-44,PKM-C-GKM-ONGOLE,Vengamukkapalem,5,1,,,,,6
284,08-c-57-44,PKM-C-GKM-ONGOLE,Sarvareddypalem,33,0,,,,,33
285,08-c-57-44,PKM-C-GKM-ONGOLE,Yerrajerla,52,1,,,,,53
286,08-c-57-44,PKM-C-GKM-ONGOLE,Cheruvukommupalem,41,1,,,,,42
287,08-c-57-44,PKM-C-GKM-ONGOLE,Mangaladripuram,5,0,,,,,5
288,08-c-57-44,PKM-C-GKM-ONGOLE,Pelluru,11,1,,,,,12
289,08-c-57-44,PKM-C-GKM-ONGOLE,Narasapuram,1,1,,,,,2
290,08-c-57-44,PKM-C-GKM-ONGOLE,Malleswarapuram ,0,0,,,,,0
291,08-c-57-44,PKM-C-GKM-ONGOLE,Valluru,4,2,,,,,6
292,08-c-57-44,PKM-C-GKM-ONGOLE,Somavarappadu,0,0,,,,,0
293,08-c-57-44,PKM-C-GKM-ONGOLE,Valluru kavali manyam,0,0,,,,,0
294,08-c-57-44,PKM-C-GKM-ONGOLE,Vasepallipadu,1,1,,,,,2
295,08_C_58_23,PKM_C_Romperu_Chirala,Vada,10,1,0,0,0,0,11
296,08_C_58_23,PKM_C_Romperu_Chirala,Ipurupalem,425,9,0,0,0,0,434
297,08_C_58_23,PKM_C_Romperu_Chirala,Perala,0,5,0,0,0,0,5
298,08_C_58_23,PKM_C_Romperu_Chirala,CHIRALA ,300,10,0,0,0,0,310
299,08_C_58_23,PKM_C_Romperu_Chirala,Gavinivaripalem,240,3,0,0,0,0,243
300,08_C_57_14,PKM_C_GKM_Mundlamuru,Tanamchintala,12,,,,,,12
301,08_C_57_14,PKM_C_GKM_Mundlamuru,Pothavaram,38,,,,,,38
302,08_C_57_14,PKM_C_GKM_Mundlamuru,Devavaram,14,,,,,,14
303,08_C_57_14,PKM_C_GKM_Mundlamuru,Thimmayapalem,10,,,,,,10
304,08_C_57_14,PKM_C_GKM_Mundlamuru,Vemula,22,,,,,,22
305,08_C_57_14,PKM_C_GKM_Mundlamuru,Vemulabanda,40,,,,,,40
306,08_C_57_14,PKM_C_GKM_Mundlamuru,Umamaheswarapuram,12,,,,,,12
307,08_C_57_14,PKM_C_GKM_Mundlamuru,Thammaluru,11,,,,,,11
308,08_C_57_14,PKM_C_GKM_Mundlamuru,Peddaravipadu,32,,,,,,32
309,08_C_57_14,PKM_C_GKM_Mundlamuru,N.V. Kandrika,,,,,,,0
310,08_C_57_14,PKM_C_GKM_Mundlamuru,Chintalapudi,3,,,,,,3
311,08_C_57_14,PKM_C_GKM_Mundlamuru,Kellampalli,27,,,,,,27
312,08_C_57_14,PKM_C_GKM_Mundlamuru,Basavapuram,10,,,,,,10
313,08_C_57_14,PKM_C_GKM_Mundlamuru,Peddaullagallu,25,,,,,,25
314,08_C_57_14,PKM_C_GKM_Mundlamuru,Chinnaullagallu,6,,,,,,6
315,08_C_57_14,PKM_C_GKM_Mundlamuru,Pasupugallu,12,,,,,,12
316,08_C_57_14,PKM_C_GKM_Mundlamuru,Mundlamur ,22,,,,,,22
317,08_C_57_14,PKM_C_GKM_Mundlamuru,Vempadu,13,,,,,,13
318,08_C_57_14,PKM_C_GKM_Mundlamuru,Polavaram,26,,,,,,26
319,08_C_57_14,PKM_C_GKM_Mundlamuru,Sankarapuram,19,,,,,,19
320,08_C_57_14,PKM_C_GKM_Mundlamuru,Avisanavaripalem,,,,,,,0
321,08_C_57_14,PKM_C_GKM_Mundlamuru,Malkapuram,13,,,,,,13
322,08_C_57_14,PKM_C_GKM_Mundlamuru,Kunkupadu,21,,,,,,21
323,08_C_57_14,PKM_C_GKM_Mundlamuru,Nannurupadu,8,,,,,,8
324,08_C_57_14,PKM_C_GKM_Mundlamuru,Modepalli,19,,,,,,19
325,08_C_57_01(14),PKM_C_GKM_Edara,Edara,33,0.001,0,0,0,0,33.001
326,08_C_57_01(14),PKM_C_GKM_Edara,Bhimavaram,12,0.001,0,0,0,0,12.001
327,08_C_57_01(14),PKM_C_GKM_Edara,Jammulamadaka,16,2,0,0,0,0,18
328,08_C_57_01(14),PKM_C_GKM_Edara,Purimetla,20,0.001,0,0,0,0,20.001
329,08_C_57_01(14),PKM_C_GKM_Edara,Kommavaram,6,0.001,0,0,0,0,6.001
330,08_C_57_01(14),PKM_C_GKM_Edara,Marella,44,1,0,0,0,0,45
331,08_C_57_01(14),PKM_C_GKM_Edara,Botlapalli,8,1,0,0,0,0,9
332,08_C_57_01(14),PKM_C_GKM_Edara,Kambhampadu,13,0.001,0,0,0,0,13.001
333,08_C_57_01(14),PKM_C_GKM_Edara,Nujellapalli,27,0.001,0,0,0,0,27.001
334,08_C_57_01(14),PKM_C_GKM_Edara,Ramayapalem,10,1,0,0,0,0,11
335,08_C_57_01(14),PKM_C_GKM_Edara,Koticalapudi,6,1,0,0,0.001,0.001,7.002
336,08-C-57-5(2),PKM-C-GKM-MARRIVEMULA,Chennapalem,0,0,6,0,0,0,6
337,08-C-57-5(2),PKM-C-GKM-MARRIVEMULA,Sathakodu,0,0,27,5,0,0,32
338,08-C-57-5(2),PKM-C-GKM-MARRIVEMULA,Marrivemula,0,0,32,0,0,0,32
339,08-C-57-5(2),PKM-C-GKM-MARRIVEMULA,Mutukula,0,0,37,0,0,0,37
340,08-C-57-5(2),PKM-C-GKM-MARRIVEMULA,Narasapuram,0,0,0,0,0,0,0
341,08-C-57-5(2),PKM-C-GKM-MARRIVEMULA,RF,0,0,0,0,0,0,0
342,08_C_59_05,PKM_C_Musi_Donakonda,Lankojipalli,7,,,24,,,31
343,08_C_59_05,PKM_C_Musi_Donakonda,Yerra Obanapalli,12,,,,,,12
344,08_C_59_05,PKM_C_Musi_Donakonda,Ramachandrapuram,18,,,,,,18
345,08_C_59_05,PKM_C_Musi_Donakonda,Rajampalli,16,,,,,,16
346,08_C_59_05,PKM_C_Musi_Donakonda,Annavaram,3,,,,,,3
347,08_C_59_05,PKM_C_Musi_Donakonda,Kottapalli,16,,,,,,16
348,08_C_59_05,PKM_C_Musi_Donakonda,Bandalapaya,,,0,0,,,0
349,08_C_59_05,PKM_C_Musi_Donakonda,Abbayapalem,,,5,0,,,5
350,08_C_59_05,PKM_C_Musi_Donakonda,Tummedalapadu,,,6,0,,,6
351,08_C_59_05,PKM_C_Musi_Donakonda,Chandaluru,,,38,0,,,38
352,08_C_59_05,PKM_C_Musi_Donakonda,Chalivendra,,,7,0,,,7
353,08_C_59_05,PKM_C_Musi_Donakonda,Venkatachalampalli,,,10,0,,,10
354,08_C_59_05,PKM_C_Musi_Donakonda,Balapuram,,,0,0,,,0
355,08_C_59_05,PKM_C_Musi_Donakonda,Jammigumpala,,,3,0,,,3
356,08_C_59_05,PKM_C_Musi_Donakonda,Bukkapuram,,,0,0,,,0
357,08_C_59_05,PKM_C_Musi_Donakonda,BandiVeligandla,,,12,0,,,12
358,08_C_59_05,PKM_C_Musi_Donakonda,Ganeswarapuram,,,5,0,,,5
359,08_C_59_05,PKM_C_Musi_Donakonda,Venkatapuram,,,5,0,,,5
360,08_C_59_05,PKM_C_Musi_Donakonda,Jamukaladinne,,,8,0,,,8
361,08_C_59_05,PKM_C_Musi_Donakonda,Lakshmnarayanaipuram,,,28,0,,,28
362,08_C_59_05,PKM_C_Musi_Donakonda,Korlamadugu,,,15,0,,,15
363,08_C_59_05,PKM_C_Musi_Donakonda,Krishnapuram,,,9,0,,,9
364,08_C_59_05,PKM_C_Musi_Donakonda,Peddauyyalawada,,,7,0,,,7
365,08_C_59_05,PKM_C_Musi_Donakonda,DONAKONDA (Badapuram),,,45,,,,45
366,08_C_59_05,PKM_C_Musi_Donakonda,Veeravenkatapuram,,,13,,,,13
367,08_C_59_05,PKM_C_Musi_Donakonda,Yerrapalem,,,9,,,,9
368,08_C_59_05,PKM_C_Musi_Donakonda,Obbapuram,,,8,,,,8
369,08_C_59_05,PKM_C_Musi_Donakonda,Narasimhanayunipalli,,,10,,,,10
370,08_C_59_05,PKM_C_Musi_Donakonda,Indlacheruvu,,,17,,,,17
371,08_C_59_05,PKM_C_Musi_Donakonda,Ragamukkalapalli,,,4,,,,4
372,08_C_59_05,PKM_C_Musi_Donakonda,P.Venkatapuram,,,18,,,,18
373,08_C_59_05,PKM_C_Musi_Donakonda,L.N.Puram,,,,,,,0
374,08_C_59_05,PKM_C_Musi_Donakonda,Peddammapalem,,,15,,,,15
375,08_C_59_05,PKM_C_Musi_Donakonda,Gudipadu,,,5,,,,5
376,08_C_59_05,PKM_C_Musi_Donakonda,Aravallipadu,,,20,,,,20
377,08_C_59_05,PKM_C_Musi_Donakonda,Vaddipadu,,,13,,,,13
378,08_C_59_05,PKM_C_Musi_Donakonda,Potlapadu,,,22,0,,,22
379,08_C_59_05,PKM_C_Musi_Donakonda,Gangadonakonda,,,16,0,,,16
380,08_C_59_05,PKM_C_Musi_Donakonda,PadamaraGangavaram,,,19,0,,,19
381,08_C_59_05,PKM_C_Musi_Donakonda,Alavalapadu,,,14,0,,,14
382,08_C_59_05,PKM_C_Musi_Donakonda,Bodanampadu,,,12,0,,,12
383,08_C_57_10(18),PKM_C_GKM_Kunduru,Kunduru(W),40,0,,,,,40
384,08_C_57_10(18),PKM_C_GKM_Kunduru,Kunduru(E),20,0,,,,,20
385,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Battipadu,0,0,,1,,,1
386,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Chandavaram,27,,,3,,,30
387,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Polepalli,20,0,,,,,20
388,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Padamati laxmipuram,0,0,42,,,,42
389,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Ramapuram,0,0,8,0,,,8
390,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Rudrasamudram,0,,8,1,,,9
391,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Bhumanapalli,0,0,35,1,,,36
392,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Mallampet,0,0,32,0,,,32
393,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,kocherlakota,0,0,10,0,,,10
394,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Siddayapalem,,0,15,0,,,15
395,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Anantvaram,0,0,16,0,,,16
396,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Manginapudi,0,0,20,0,,,20
397,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Jagannadapuram,19,0,0,0,,,19
398,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Kasipuram,0,0,25,0,,,25
399,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,kalluru,49,0,0,0,,,49
400,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Naidupalem,11,0,0,0,,,11
401,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Avulamanda,5,0,0,0,,,5
402,08_C_57_06(05),PKM-C-GKM-RUDRASAMUDRAM,Mustlagangavaram,24,0,0,0,,,24
403,08_C_56_26,PKM_C_Romperu_J.Panguluru,Bollapalli,40,0,0,0,0,0,40
404,08_C_56_26,PKM_C_Romperu_J.Panguluru,Duddukuru,0,0,0,,0,0,0
405,08_C_56_26,PKM_C_Romperu_J.Panguluru,Koniki,0,0,0,0,0,0,0
406,08_C_56_26,PKM_C_Romperu_J.Panguluru,Gangavaram,0,0,8,0,0,0,8
407,08_C_56_26,PKM_C_Romperu_J.Panguluru,Alavalapadu,28,0,0,0,0,0,28
408,08_C_56_26,PKM_C_Romperu_J.Panguluru,Bayatamanjuluru,18,0,0,0,0,0,18
409,08_C_56_26,PKM_C_Romperu_J.Panguluru,Budavada,6,0,0,0,0,0,6
410,08_C_56_26,PKM_C_Romperu_J.Panguluru,Chandaluru,0,0,0,0,0,0,0
411,08_C_56_26,PKM_C_Romperu_J.Panguluru,J.Pangulur,63,0,0,0,0,0,63
412,08_C_56_26,PKM_C_Romperu_J.Panguluru,Kondamanjuluru,55,0,0,0,0,0,55
413,08_C_56_26,PKM_C_Romperu_J.Panguluru,Kondamuru,12,0,0,0,0,0,12
414,08_C_56_26,PKM_C_Romperu_J.Panguluru,Kotapadu,28,0,0,0,0,0,28
415,08_C_56_26,PKM_C_Romperu_J.Panguluru,Muppavaram,45,0,0,0,0,0,45
416,08_C_56_26,PKM_C_Romperu_J.Panguluru,Nujellapalli,4,0,0,0,0,0,4
417,08_C_56_26,PKM_C_Romperu_J.Panguluru,Renangivaram,21,0,0,0,0,0,21
418,08_C_56_26,PKM_C_Romperu_J.Panguluru,Takkellapadu,18,0,0,0,0,0,18
419,08_C_56_26,PKM_C_Romperu_J.Panguluru,Turpu Kopperapadu,0,0,0,0,0,0,0
420,08_C_56_26,PKM_C_Romperu_J.Panguluru,P.Gudipadu,17,0,0,0,0,0,17
421,08_C_56_26,PKM_C_Romperu_J.Panguluru,Ravinuthala,96,0,0,0,0,0,96
422,08_C_56_26,PKM_C_Romperu_J.Panguluru,Edumudi,0,0,0,0,0,0,0
423,08_C_56_26,PKM_C_Romperu_J.Panguluru,Maddirala Muppalla,7,0,0,0,0,0,7
424,08_C_56_26,PKM_C_Romperu_J.Panguluru,Chinaganjam,0,0,30,3,0,0,33
425,08_C_56_26,PKM_C_Romperu_J.Panguluru,Chinthagumpalli,3,0,0,0,0,0,3
426,08_C_56_26,PKM_C_Romperu_J.Panguluru,Kadavakuduru,0,0,12,1,0,0,13
427,08_C_56_26,PKM_C_Romperu_J.Panguluru,Gonasapudi,1,0,0,,0,0,1
428,08_C_56_26,PKM_C_Romperu_J.Panguluru,Motupalli,0,0,12,1,0,0,13
429,08_C_57_16,PKM_C_GKM_Addanki,Mylavaram,19,,,,0,0,19
430,08_C_57_16,PKM_C_GKM_Addanki,Upalapadu,9,,,,0,0,9
431,08_C_57_16,PKM_C_GKM_Addanki,Vemparala,20,,,,0,0,20
432,08_C_57_16,PKM_C_GKM_Addanki,China Kothapalli,42,,,,0,0,42
433,08_C_57_16,PKM_C_GKM_Addanki,Dharmavaram,52,,,,0,0,52
434,08_C_57_16,PKM_C_GKM_Addanki,Kalavakuru,50,,,,0,0,50
435,08_C_57_16,PKM_C_GKM_Addanki,Gopalapuram,10,,,,0,0,10
436,08_C_57_16,PKM_C_GKM_Addanki,Narasimhapuram,0,,,,0,0,0
437,08_C_57_16,PKM_C_GKM_Addanki,Bommanampadu,33,,,,0,0,33
438,08_C_57_16,PKM_C_GKM_Addanki,North Addanki,102,,,,0,0,102
439,08_C_57_16,PKM_C_GKM_Addanki,South Addanki,83,,,,0,0,83
440,08_C_57_16,PKM_C_GKM_Addanki,Manikeswaram,19,,,,0,0,19
441,08_C_57_16,PKM_C_GKM_Addanki,S.L.Gudipadu,19,,,,0,0,19
442,08_C_57_16,PKM_C_GKM_Addanki,Vaidana,34,,,,0,0,34
443,08_C_57_16,PKM_C_GKM_Addanki,Kukatlapalli,26,,,,0,0,26
444,08_C_57_16,PKM_C_GKM_Addanki,Gorrepadu,42,,,,0,0,42
445,08_C_57_16,PKM_C_GKM_Addanki,Kopperapadu,36,,,,0,0,36
446,08_C_57_16,PKM_C_GKM_Addanki,Kasyapuram,10,,,,0,0,10
447,08_C_57_16,PKM_C_GKM_Addanki,Anamanamuru,12,,,,0,0,12
448,08_C_57_16,PKM_C_GKM_Addanki,Bodduvaripalem  (Medrametla),124,,,,0,0,124
449,08_C_57_16,PKM_C_GKM_Addanki,Chakrayapalem,37,,,,0,0,37
450,08_C_56_22,PKM_C_Romperu_Parchuru,Uppumaguluru,0,0,,,,,0
451,08_C_56_21,PKM_C_Romperu_Parchuru,Ramakuru,0,0,,,,,0
452,08_C_56_21,PKM_C_Romperu_Parchuru,Bobbepalli,0,0,,,,,0
453,08_C_56_21,PKM_C_Romperu_Parchuru,Darsi,0,0,,,,,0
454,08_C_56_21,PKM_C_Romperu_Parchuru,Jangameswarapuram,0,0,,,,,0
455,08_C_56_21,PKM_C_Romperu_Parchuru,Jonnathali,,0,50,,,,50
456,08_C_56_21,PKM_C_Romperu_Parchuru,Konanki,0,0,,,,,0
457,08_C_56_21,PKM_C_Romperu_Parchuru,Lakkavaram,35,0,,,,,35
458,08_C_56_21,PKM_C_Romperu_Parchuru,MARTURU ,,46,,,,,46
459,08_C_56_21,PKM_C_Romperu_Parchuru,Nagarajupalli,148,0,,,,,148
460,08_C_56_21,PKM_C_Romperu_Parchuru,Rajupalem,55,,,,,,55
461,08_C_56_21,PKM_C_Romperu_Parchuru,Vallaparla,,0,30,,,,30
462,08_C_56_21,PKM_C_Romperu_Parchuru,Adusumilli,,,22,,,,22
463,08_C_56_21,PKM_C_Romperu_Parchuru,Bodavada mandaGunta,0,0,,,,,0
464,08_C_56_21,PKM_C_Romperu_Parchuru,Chennubotlapalem,,0,52,,,,52
465,08_C_56_21,PKM_C_Romperu_Parchuru,Cherukuru,0,0,,,,,0
466,08_C_56_21,PKM_C_Romperu_Parchuru,Devarapalli,,,44,,,,44
467,08_C_56_21,PKM_C_Romperu_Parchuru,Garnepudi,,,,,,,0
468,08_C_56_21,PKM_C_Romperu_Parchuru,Gollapudi,0,0,,,,,0
469,08_C_56_21,PKM_C_Romperu_Parchuru,Inagallu,,,,,,,0
470,08_C_56_21,PKM_C_Romperu_Parchuru,Parchur ,,,,,,,0
471,08_C_56_21,PKM_C_Romperu_Parchuru,Ramanayapalem,,,,,,,0
472,08_C_56_21,PKM_C_Romperu_Parchuru,Upputuru,0,0,,,,,0
473,08_C_56_21,PKM_C_Romperu_Parchuru,Veerannapalem,0,0,,,,,0
474,08_C_56_21,PKM_C_Romperu_Parchuru,Yedubodu,0,0,,,,,0
475,08_C_56_21,PKM_C_Romperu_Parchuru,Ananthavaram,0,0,,,,,0
476,08_C_56_21,PKM_C_Romperu_Parchuru,Gannavaram,0,0,,,,,0
477,08_C_56_21,PKM_C_Romperu_Parchuru,Jagarlamudi,0,0,,,,,0
478,08_C_56_21,PKM_C_Romperu_Parchuru,Poluru,0,0,,,,,0
479,08_C_56_21,PKM_C_Romperu_Parchuru,Vijanampadu,0,0,,,,,0
480,08_C_56_21,PKM_C_Romperu_Parchuru,Yaddanapudi ,29,,,,,,29
481,08_C_56_21,PKM_C_Romperu_Parchuru,Yanamadala,51,0,,,,,51
482,08-D-44-03,PKM-D-KRISHNA-PEDDARUTLA,Chinnarutla,,,2,1,,,3
483,08-D-44-03,PKM-D-KRISHNA-PEDDARUTLA,Peddarutla,,,4,1,,,5
484,08-D-44-03,PKM-D-KRISHNA-PEDDARUTLA,DORNALA-R.F.,,,3,,,,3
485,08-D-44-03,PKM-D-KRISHNA-PEDDARUTLA,Nekkanti,,,6,1,,,7
486,08-D-44-03,PKM-D-KRISHNA-PEDDARUTLA,Darubailu,,,7,1,,,8
487,08-D-44-03,PKM-D-KRISHNA-PEDDARUTLA,R.F.,,,,,,,0
488,08-C-MN-13(53),PKM-C-MN-RALLAPADU,Rallapadu,,,6,,,,6
489,08-c-61-17(52),PKM-C-MN-Tiragalladinne,East Kodigudlapadu,,,13,,,,13
490,08-c-61-17(52),PKM-C-MN-Tiragalladinne,Tiragandla Dinne,,,4,,,,4
491,08-c-61-17(52),PKM-C-MN-Tiragalladinne,Puttamnaidupalle,,,,,,,0
492,08-c-61-17(52),PKM-C-MN-Tiragalladinne,Karollapadu,,,,,,,0
493,08-C-61-55,PKM-C-MN-ULAVAPADU,Swarnajipuram,,,38,0,,,38
494,08-C-61-55,PKM-C-MN-ULAVAPADU,Ammavaripalem,,,45,1,,,46
495,08-C-61-55,PKM-C-MN-ULAVAPADU,Potluru,,,21,0,,,21
496,08-C-61-55,PKM-C-MN-ULAVAPADU,Mocharla,,,37,0,,,37
497,08-C-61-55,PKM-C-MN-ULAVAPADU,Chevuru,,,45,1,,,46
498,08-C-61-55,PKM-C-MN-ULAVAPADU,Ravuru,,,23,2,,,25
499,08-C-61-55,PKM-C-MN-ULAVAPADU,Mannetikota,,,7,1,,,8
500,08-C-61-55,PKM-C-MN-ULAVAPADU,Karedu,,,160,2,,,162
501,08-C-61-55,PKM-C-MN-ULAVAPADU,K.Rajupalem alis Ulavapadu,,,47,2,,,49
502,08-C-61-55,PKM-C-MN-ULAVAPADU,K.S.R.Kandrika,,,0,0,,,0
503,08-C-61-55,PKM-C-MN-ULAVAPADU,Bhimavaram,,,42,1,,,43
504,08-C-61-55,PKM-C-MN-ULAVAPADU,Krishnapuram,,,21,1,,,22
505,08-C-61-55,PKM-C-MN-ULAVAPADU,Veerapalli,,,24,0,,,24
506,08-C-61-55,PKM-C-MN-ULAVAPADU,Chagollu,,,14,1,,,15
507,08-C-61-55,PKM-C-MN-ULAVAPADU,Chakicherla,,,119,1,,,120
508,08-C-61-55,PKM-C-MN-ULAVAPADU,Ramayapatnam,,,26,1,,,27
509,08-C-61-55,PKM-C-MN-ULAVAPADU,Baddipudi,,,30,2,,,32
510,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Amanigudipadu,,,0.001,0,,,0.001
511,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Gurijapalli,,,0.001,0,,,0.001
512,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Boyalapalli,,,0.001,0,,,0.001
513,08-C-57-25(01),PKM-C-GKM-Boyalapalli,S.Boyalapalli,,,0.001,0,,,0.001
514,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Gurrapusala,,,0.001,0,,,0.001
515,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Lalapuram,,,0.001,0,,,0.001
516,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Gollavidipi,,,0.001,0,,,0.001
517,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Gangapalem,,,0.001,0,,,0.001
518,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Ramachandrapuram,,,0.001,0,,,0.001
519,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Katuruvaripalli,,,0.001,0,,,0.001
520,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Muktampuram,,,0.001,0,,,0.001
521,08-C-57-25(01),PKM-C-GKM-Boyalapalli,Timmannapalem,,,0.001,0,,,0.001
522,08-C-57-25(01),PKM-C-GKM-Boyalapalli,RF,,,0.001,0,,,0.001
523,08-C-MN-36(38),PKM-C-MN-Pedda Rajupalem,Pedda Rajupalem,,,20,0,,,20
524,08-C-MN-36(38),PKM-C-MN-Pedda Rajupalem,Nalajanampadu,,,6,0,,,6
525,08_C_60_32,PKM_C_PL_H.M.Padu,Chinamanagundam,,,4,0,,,4
526,08_C_60_32,PKM_C_PL_H.M.Padu,Gotlagattu,,,10,1,,,11
527,08_C_60_32,PKM_C_PL_H.M.Padu,Pedavenkatarayapalli,,,0,0,,,0
528,08_C_60_32,PKM_C_PL_H.M.Padu,Anandapuram,,,2,0,,,2
529,08_C_60_32,PKM_C_PL_H.M.Padu,Ummanapalli,,,13,0,,,13
530,08_C_60_32,PKM_C_PL_H.M.Padu,Hanumanthapuram,,,25,0,,,25
531,08_C_60_32,PKM_C_PL_H.M.Padu,Vemulapadu,,,45,1,,,46
532,08_C_60_32,PKM_C_PL_H.M.Padu,Mohammadapuram,,,10,0,,,10
533,08_C_60_32,PKM_C_PL_H.M.Padu,Timmareddypalli,,,40,1,,,41
534,08_C_60_32,PKM_C_PL_H.M.Padu,Rasidupuram,,,13,0,,,13
535,08_C_60_32,PKM_C_PL_H.M.Padu,Kotitippala,,,1,1,,,2
536,08_C_60_32,PKM_C_PL_H.M.Padu,Kondareddypalli,,,10,0,,,10
537,08_C_60_32,PKM_C_PL_H.M.Padu,Neelakantapuram,,,3,1,,,4
538,08_C_60_32,PKM_C_PL_H.M.Padu,Nallagandla,,,7,0,,,7
539,08_C_60_32,PKM_C_PL_H.M.Padu,Chinagollapalli,,,2,0,,,2
540,08_C_60_32,PKM_C_PL_H.M.Padu,Pedagollapalli,,,21,1,,,22
541,08_C_60_32,PKM_C_PL_H.M.Padu,Valicherla,,,17,0,,,17
542,08_C_60_32,PKM_C_PL_H.M.Padu,Nandanavanam,,,29,0,,,29
543,08_C_60_32,PKM_C_PL_H.M.Padu,Veeraramapuram,,,7,0,,,7
544,08_C_60_32,PKM_C_PL_H.M.Padu,Ramayapalli,,,8,0,,,8
545,08_C_60_32,PKM_C_PL_H.M.Padu,Muppalapadu,,,17,1,,,18
546,08_C_60_32,PKM_C_PL_H.M.Padu,Viragareddypalli,,,2,0,,,2
547,08_C_60_32,PKM_C_PL_H.M.Padu,Dasallapalli,,,8,0,,,8
548,08_C_60_32,PKM_C_PL_H.M.Padu,Kutagundla,,,10,1,,,11
549,08_C_60_32,PKM_C_PL_H.M.Padu,Doddichintala,,,35,1,,,36
550,08_C_60_32,PKM_C_PL_H.M.Padu,H.M.PADU,,,30,2,,,32
551,08_C_60_32,PKM_C_PL_H.M.Padu,Hazipuram,,,22,0,,,22
552,08_C_60_32,PKM_C_PL_H.M.Padu,Masayapeta,,,2,0,,,2
553,08_C_60_32,PKM_C_PL_H.M.Padu,Upendrapuram,,,0,0,,,0
554,08_C_60_32,PKM_C_PL_H.M.Padu,Manamadugu,,,0,0,,,0
555,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Salakalveedu,,,37,1,,,38
556,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Chinnaobenenipall,,,12,1,,,13
557,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Pitakayagulla,,,69,0,,,69
558,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Basinepalli,,,66,4,,,70
559,08-C-57-21(33),PKM-C-GKM-KONAPALLI,M.P.Cheruvu,,,41,1,,,42
560,08-C-57-21(33),PKM-C-GKM-KONAPALLI,P-Venkatapuram,,,8,1,,,9
561,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Galijerugulla,,,61,2,,,63
562,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Konapalli,,,36,0,,,36
563,08-C-57-21(33),PKM-C-GKM-KONAPALLI,RF,,,0,0,,,0
564,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Tungodu(RF),,,3,0,,,3
565,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Devakamarri(RF),,,3,0,,,3
566,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Talaneelalu(RF),,,1,0,,,1
