S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
39,07-C-54-47,GNT-C-54-Cherukupalli,Ponnpalli,800,1,6,45,7.6970562748,0.006157645,15,140,40,12.9310545417,3.6945870119,16.6256415537
40,07-C-54-47,GNT-C-54-Cherukupalli,Nadimpalli,600,1,6,45,7.6970562748,0.0046182338,15,140,40,9.6982909063,2.7709402589,12.4692311653
41,07-C-54-47,GNT-C-54-Cherukupalli,Gudavalli,550,1,6,45,7.6970562748,0.004233381,15,140,40,8.8900999974,2.5400285707,11.4301285681
42,07-C-54-47,GNT-C-54-Cherukupalli,Kanagala,800,1,6,45,7.6970562748,0.006157645,15,140,40,12.9310545417,3.6945870119,16.6256415537
43,07-C-54-47,GNT-C-54-Cherukupalli,Rajavolu,600,1,6,45,7.6970562748,0.0046182338,15,140,40,9.6982909063,2.7709402589,12.4692311653
44,07-C-54-47,GNT-C-54-Cherukupalli,Arepalli,800,1,6,45,7.6970562748,0.006157645,15,140,40,12.9310545417,3.6945870119,16.6256415537
45,07-C-54-47,GNT-C-54-Cherukupalli,Balusulapalem,620,1,6,45,7.6970562748,0.0047721749,15,140,40,10.0215672699,2.8633049342,12.8848722041
46,07-C-54-62,GNT-C-54-Duggirala,Chiluvuru,600,2,8,45,11.3941125497,0.0068364675,15,140,40,14.3565818126,4.1018805179,18.4584623305
47,07-C-54-62,GNT-C-54-Duggirala,Tummapudi,500,2,8,45,11.3941125497,0.0056970563,15,140,40,11.9638181772,3.4182337649,15.3820519421
48,07-C-54-62,GNT-C-54-Duggirala,Srungarapuram,200,2,8,45,11.3941125497,0.0022788225,15,140,40,4.7855272709,1.367293506,6.1528207768
49,07-C-54-62,GNT-C-54-Duggirala,Pedakonduru,600,2,8,45,11.3941125497,0.0068364675,15,140,40,14.3565818126,4.1018805179,18.4584623305
50,07-C-54-62,GNT-C-54-Duggirala,Godavarru,500,2,8,45,11.3941125497,0.0056970563,15,140,40,11.9638181772,3.4182337649,15.3820519421
51,07-C-54-62,GNT-C-54-Duggirala,Chinapalem,650,2,8,45,11.3941125497,0.0074061732,15,140,40,15.5529636303,4.4437038944,19.9966675247
52,07-C-54-62,GNT-C-54-Duggirala,Perikalapudi,350,2,8,45,11.3941125497,0.0039879394,15,140,40,8.374672724,2.3927636354,10.7674363595
53,07-C-54-62,GNT-C-54-Duggirala,Morampudi,300,2,8,45,11.3941125497,0.0034182338,15,140,40,7.1782909063,2.0509402589,9.2292311653
54,07-C-54-62,GNT-C-54-Duggirala,K.Konduru,700,2,8,45,11.3941125497,0.0079758788,15,140,40,16.7493454481,4.7855272709,21.5348727189
55,07-C-54-62,GNT-C-54-Duggirala,Penumuli,800,2,8,45,11.3941125497,0.00911529,15,140,40,19.1421090835,5.4691740239,24.6112831073
56,07-C-54-62,GNT-C-54-Duggirala,Duggirala,800,2,8,45,11.3941125497,0.00911529,15,140,40,19.1421090835,5.4691740239,24.6112831073
57,07-C-54-62,GNT-C-54-Duggirala,Emani,600,2,8,45,11.3941125497,0.0068364675,15,140,40,14.3565818126,4.1018805179,18.4584623305
58,07-C-54-62,GNT-C-54-Duggirala,Chintalapudi,400,2,8,45,11.3941125497,0.004557645,15,140,40,9.5710545417,2.7345870119,12.3056415537
59,07-C-54-62,GNT-C-54-Duggirala,Devarapalli Agraharam,50,2,8,45,11.3941125497,0.0005697056,15,140,40,1.1963818177,0.3418233765,1.5382051942
60,07-C-54-52,GNT-C-54-Karlapalem,Yazali,600,1,6,45,7.6970562748,0.0046182338,15,140,40,9.6982909063,2.7709402589,12.4692311653
61,07-C-54-52,GNT-C-54-Karlapalem,Bhuddam,300,1,6,45,7.6970562748,0.0023091169,15,140,40,4.8491454532,1.3854701295,6.2346155826
62,07-C-54-52,GNT-C-54-Karlapalem,Karlapalem,700,1,6,45,7.6970562748,0.0053879394,15,140,40,11.314672724,3.2327636354,14.5474363595
63,07-C-54-52,GNT-C-54-Karlapalem,Ganapavaram,500,1,6,45,7.6970562748,0.0038485281,15,140,40,8.0819090886,2.3091168825,10.391025971
