Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
233,06-I-40-12,Kri-I-40-Chatrai,Janardhanavaram,609,609,0,0,609,0,0,0,0,,,,
234,06-I-40-12,Kri-I-40-Chatrai,Chatrai,2089,2089,0,179,2089,0,0,0,0,,,,
235,06-I-40-12,Kri-I-40-Chatrai,Polavaram,1789,1789,0,334,1789,0,0,0,0,,,,
236,06-I-40-12,Kri-I-40-Chatrai,Buruggudem,1067,0,0,0,0,1067,0,66,1067,,,,
237,06-I-40-12,Kri-I-40-Chatrai,Parvathapuram,1011,0,0,0,0,1011,0,160,1011,,,,
238,06-I-40-12,Kri-I-40-Chatrai,Chinnampeta,1183,0,0,0,0,1183,0,0,1183,,,,
239,06-I-40-12,Kri-I-40-Chatrai,Kotapadu,2709,0,0,0,0,2709,0,542,2709,,,,
240,06-I-40-12,Kri-I-40-Chatrai,Mankollu,1313,1313,0,0,1313,0,0,0,0,,,,
241,06-I-40-12,Kri-I-40-Chatrai,Pothanapalli,1112,1112,0,210,1112,0,0,0,0,,,,
242,06-I-40-12,Kri-I-40-Chatrai,Kondaparva,2434,0,0,0,0,2356,78,100,2434,,,,
243,06-I-41-14,Kri-I-41-Nuzvid,Vattigudipadu,1059,1059,0,0,1059,0,0,0,0,,,,
244,06-I-41-14,Kri-I-41-Nuzvid,Kothapalli,469,0,0,0,0,469,0,0,469,,,,
245,06-I-41-14,Kri-I-41-Nuzvid,Billanapalli,713,0,0,0,0,713,0,0,713,,,,
246,06-I-41-14,Kri-I-41-Nuzvid,Koyyuru,528,0,0,0,0,528,0,0,528,,,,
247,06-I-41-14,Kri-I-41-Nuzvid,Bommuluru,938,0,0,0,0,938,0,0,938,,,,
248,06-I-41-14,Kri-I-41-Nuzvid,B.Kandrika,203,0,0,0,0,203,0,0,203,,,,
249,06-I-41-14,Kri-I-41-Nuzvid,Korlagunta,582,0,0,0,0,582,0,0,582,,,,
250,06-I-41-14,Kri-I-41-Nuzvid,Nuzvid,1212,1212,0,0,1212,0,0,0,0,,,,
251,06-I-41-14,Kri-I-41-Nuzvid,Digavalli,2417,0,0,0,0,2367,50,50,2417,,,,
252,06-I-41-14,Kri-I-41-Nuzvid,Mukkullapadu,1617,0,0,0,0,1617,0,0,1617,,,,
253,06-I-41-14,Kri-I-41-Nuzvid,Annavaram,1325,0,0,0,0,1325,0,0,1325,,,,
254,06-I-41-14,Kri-I-41-Nuzvid,H.M.Gudem,328,0,0,0,0,290,38,37.5,328,,,,
255,06-I-41-14,Kri-I-41-Nuzvid,Venkatayapalem,952,0,0,0,0,952,0,0,952,,,,
256,06-I-41-14,Kri-I-41-Nuzvid,Boravancha,1304,1140,164,0,1304,0,0,0,0,,,,
257,06-I-41-14,Kri-I-41-Nuzvid,Pothureddipalli,978,0,0,0,0,978,0,0,978,,,,
258,06-I-41-14,Kri-I-41-Nuzvid,Jangamagudem,583,0,0,0,0,583,0,0,583,,,,
259,06-I-41-14,Kri-I-41-Nuzvid,Thukkuluru,720,0,0,0,0,720,0,0,720,,,,
260,06-I-41-14,Kri-I-41-Nuzvid,Ramannagudem,654,654,0,0,654,0,0,0,0,,,,
261,06-I-41-14,Kri-I-41-Nuzvid,Polasanapalli,764,764,0,0,764,0,0,0,0,,,,
262,06-I-41-14,Kri-I-41-Nuzvid,Morsapudi,753,753,0,0,753,0,0,0,0,,,,
263,06-I-41-14,Kri-I-41-Nuzvid,Devaragunta,685,0,0,0,0,685,0,0,685,,,,
264,06-I-41-14,Kri-I-41-Nuzvid,Vempadu,1358,0,0,0,0,1358,0,0,1358,,,,
265,06-I-41-14,Kri-I-41-Nuzvid,Gollapalli,504,0,0,0,0,504,0,0,504,,,,
266,06-I-41-14,Kri-I-41-Nuzvid,Meerjapuram,744,0,0,0,0,744,0,0,744,,,,
267,06-I-41-14,Kri-I-41-Nuzvid,M.N.Plem,304,0,0,0,0,304,0,0,304,,,,
268,06-I-41-14,Kri-I-41-Nuzvid,Marribandam,196,196,0,0,196,0,0,0,0,,,,
269,06-I-41-14,Kri-I-41-Nuzvid,Seetharampuram,214,214,0,0,214,0,0,0,0,,,,
270,06-I-41-14,Kri-I-41-Nuzvid,Pallerlamudi,1209,1209,0,0,1209,0,0,0,0,,,,
271,06-I-42-03,kri-I-42-Ganginenipalem,Ganginenipalem,626,626,0,0,626,0,0,0,0,0,,,0
272,06-I-42-03,kri-I-42-Ganginenipalem,Telladevarapadu,605,605,0,0,605,0,0,0,0,0,,,0
273,06-I-42-03,kri-I-42-Ganginenipalem,Sunnampadu,732,732,0,0,732,0,0,0,0,0,,,0
274,06-I-42-03,kri-I-42-Ganginenipalem,Munagapadu,584,584,0,0,584,0,0,0,0,0,,,0
275,06-I-42-03,kri-I-42-Ganginenipalem,Ch.Madhavaram,982,982,0,0,982,0,0,0,0,0,,,0
276,06-I-42-03,kri-I-42-Ganginenipalem,Gaddamanugu,444,444,0,0,444,0,0,0,0,0,,,0
277,06-I-42-03,kri-I-42-Ganginenipalem,G.Konduru,863,863,0,0,863,0,0,0,0,0,,,0
278,06-I-42-03,kri-I-42-Ganginenipalem,Pinapaka,360,360,0,0,360,0,0,0,0,0,,,0
279,06-I-42-03,kri-I-42-Ganginenipalem,Petrampadu,482,482,0,162,482,0,0,0,0,0,,,0
280,06-I-42-03,kri-I-42-Ganginenipalem,Loya,519,159,360,0,519,0,0,0,0,0,,,0
281,06-I-42-03,kri-I-42-Ganginenipalem,Duggiralapadu,575,575,0,0,575,0,0,0,0,0,,,0
282,06-I-42-03,kri-I-42-Ganginenipalem,Narsaiahgudem,177,177,0,0,177,0,0,0,0,0,,,0
283,06-I-42-03,kri-I-42-Ganginenipalem,Atkuru,617,617,0,0,617,0,0,0,0,0,,,0
284,06-I-42-06,Kri-I-42-Mylavaram,Morsumilli,1247,1247,0,159,1247,0,0,0,0,0,,,
285,06-I-42-06,Kri-I-42-Mylavaram,Mulakalapenta,514,0,0,0,0,514,0,0,514,0,,,
286,06-I-42-06,Kri-I-42-Mylavaram,Pulluru,3097,2863,234,234,3097,0,0,0,0,0,,,
287,06-I-42-06,Kri-I-42-Mylavaram,Dasullapalem,899,0,0,0,0,899,0,544,899,0,,,
288,06-I-42-06,Kri-I-42-Mylavaram,Jangalapalli,886,0,0,0,0,886,0,208,886,0,,,
289,06-I-42-06,Kri-I-42-Mylavaram,Chandrugudem,1363,1363,0,0,1363,0,0,0,0,0,,,
290,06-I-42-06,Kri-I-42-Mylavaram,Sabjjapadu,210,0,0,0,0,210,0,0,210,0,,,
291,06-I-42-06,Kri-I-42-Mylavaram,Pondugala,2189,2189,0,338,2189,0,0,0,0,0,,,
292,06-I-42-10,Kri-I-42-Reddigudem,Cheemalapadu,4956,4556,400,400,4956,0,0,0,0,0,,,0
293,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(West),1121,1121,0,0,1121,0,0,0,0,0,,,0
294,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(East),613,613,0,0,613,0,0,0,0,0,,,0
295,06-I-42-10,Kri-I-42-Reddigudem,Kudapa,1332,1132,200,200,1332,0,0,0,0,,,,0
296,06-I-42-10,Kri-I-42-Reddigudem,Kunaparajuparva,1881,1881,0,0,1881,0,0,0,0,,,,0
297,06-I-42-10,Kri-I-42-Reddigudem,Maddulaparva,2414,2414,0,0,2414,0,0,0,0,,,,0
298,06-I-42-10,Kri-I-42-Reddigudem,Rudravaram,1030,730,300,300,1030,0,0,0,0,,,,0
299,06-I-42-10,Kri-I-42-Reddigudem,Reddigudem,1838,1718,120,120,1838,0,0,0,0,,,,0
300,06-I-42-10,Kri-I-42-Reddigudem,Rangapuram,3390,2890,500,500,3390,0,0,0,0,,,,0
301,06-I-42-10,Kri-I-42-Reddigudem,Narukullapadu,1327,1327,0,0,1327,0,0,0,0,,,,0
302,06-I-42-10,Kri-I-42-Reddigudem,Naguluru,1306,1006,300,300,1306,0,0,0,0,,,,0
303,06-I-42-10,Kri-I-42-Reddigudem,Patha Nagulru,622,622,0,0,622,0,0,0,0,,,,0
304,06-I-42-10,Kri-I-42-Reddigudem,Anneraopeta,2311,1711,600,600,2311,0,0,0,0,,,,0
305,06-I-42-10,Kri-I-42-Reddigudem,Vedurubeedem,560,560,0,0,560,0,0,0,0,,,,0
306,06-I-42-10,Kri-I-42-Reddigudem,Chandrala,1157,1157,0,0,1157,0,0,0,0,,,,0
307,06-I-42-10,Kri-I-42-Reddigudem,Keerthirayanigudem,883,883,0,0,883,0,0,0,0,,,,0
308,06-I-42-10,Kri-I-42-Reddigudem,Velvadam,2151,2151,0,318,2151,0,0,0,0,,,,0
309,06-I-42-10,Kri-I-42-Reddigudem,T.Gannavaram,1070,1070,0,0,1070,0,0,0,0,,,,0
310,06-I-42-10,Kri-I-42-Reddigudem,Tolukodu,1311,1311,0,315,1311,0,0,0,0,,,,0
311,06-I-42-10,Kri-I-42-Reddigudem,Kanimerla,768,768,0,485,768,0,0,0,0,,,,0
312,06-I-42-10,Kri-I-42-Reddigudem,Parvathapuram,589,589,0,589,589,0,0,0,0,,,,0
313,06-I-42-10,Kri-I-42-Reddigudem,Ganapavaram,1111,1111,0,311,1111,0,0,0,0,,,,0
314,06-I-42-10,Kri-I-42-Reddigudem,Koduru,1765,1765,0,0,1765,0,0,0,0,,,,0
315,06-I-42-17,Kri-I-42-G.Konduru,Gurrajupalem,168,168,0,0,168,0,0,0,0,0,,,0
316,06-I-42-17,Kri-I-42-G.Konduru,Nandigama,781,681,100,100,781,0,0,0,0,0,,,0
317,06-I-42-17,Kri-I-42-G.Konduru,Kuntamukkala,1380,1380,0,0,1380,0,0,0,0,0,,,0
318,06-I-42-17,Kri-I-42-G.Konduru,Bhimavarappadu,119,119,0,0,119,0,0,0,0,,,,0
319,06-I-42-17,Kri-I-42-G.Konduru,Venkatapuram,531,251,280,280,531,0,0,0,0,,,,0
320,06-I-42-17,Kri-I-42-G.Konduru,Vellaturu,2045,2045,0,0,2045,0,0,0,0,,,,0
321,06-I-42-17,Kri-I-42-G.Konduru,Chevuturu,1194,974,220,220,1194,0,0,0,0,,,,0
322,06-I-42-17,Kri-I-42-G.Konduru,H.Mutyalampadu,276,276,0,0,276,0,0,0,0,,,,0
323,06-I-42-17,Kri-I-42-G.Konduru,Kandulampadu,205,205,0,0,205,0,0,0,0,,,,0
324,06-I-42-17,Kri-I-42-G.Konduru,Chegireddipadu,304,304,0,0,304,0,0,0,0,,,,0
325,06-I-42-17,Kri-I-42-G.Konduru,Velagaleru,1362,1362,0,0,1362,0,0,0,0,,,,0
326,06-I-42-17,Kri-I-42-G.Konduru,Kavuluru,2093,2093,0,0,2093,0,0,0,0,,,,0
327,06-I-42-17,Kri-I-42-G.Konduru,Kadempothavaram,292,292,0,0,292,0,0,0,0,,,,0
328,06-I-42-17,Kri-I-42-G.Konduru,Kondapalli,1500,1350,150,198,1500,0,0,0,0,,,,0
329,06-I-42-17,Kri-I-42-G.Konduru,Tummalapalem,218,218,0,0,218,0,0,0,0,,,,0
330,06-I-42-17,Kri-I-42-G.Konduru,Ilaprolu,677,677,0,0,677,0,0,0,0,,,,0
331,06-I-42-17,Kri-I-42-G.Konduru,Guntupalli,1027,1027,0,0,1027,0,0,0,0,,,,0
332,06-I-42-17,Kri-I-42-G.Konduru,Kothuru,709,649,60,0,709,0,0,0,0,,,,0
333,06-I-42-17,Kri-I-42-G.Konduru,Tadepalli,752,677,75,0,752,0,0,0,0,,,,0
334,06-I-42-17,Kri-I-42-G.Konduru,Paidurupadu,394,394,0,0,394,0,0,0,0,,,,0
335,06-I-42-17,Kri-I-42-G.Konduru,Gollapudi,2262,2262,0,0,2262,0,0,0,0,,,,0
336,06-I-42-17,Kri-I-42-G.Konduru,Rayanapadu,834,834,0,0,834,0,0,0,0,,,,0
337,06-I-42-17,Kri-I-42-G.Konduru,Shabada,102,102,0,0,102,0,0,0,0,,,,0
338,06-I-42-17,Kri-I-42-G.Konduru,Vemavaram,393,393,0,0,393,0,0,0,0,,,,0
339,06-I-42-17,Kri-I-42-G.Konduru,Jakkampudi,804,804,0,0,804,0,0,0,0,,,,0
340,06-I-42-17,Kri-I-42-G.Konduru,Mylavaram,1474,1474,0,0,1474,0,0,0,0,,,,0
341,06-I-42-17,Kri-I-42-G.Konduru,Malkapuram,950,750,200,700,950,0,0,0,0,,,,0
342,06-I-42-17,Kri-I-42-G.Konduru,Gudurupadu,279,229,50,150,279,0,0,0,0,,,,0
343,06-I-42-23,Kri-I-42-Gannavaram,Kanasanapalli,407,407,0,0,407,0,0,0,0,0,,,
344,06-I-42-23,Kri-I-42-Gannavaram,Adavinekkalam,2494,2294,200,1200,2494,0,0,0,0,0,,,
345,06-I-42-23,Kri-I-42-Gannavaram,Pothavarappadu,713,582,131,0,713,0,0,0,0,0,,,
346,06-I-42-23,Kri-I-42-Gannavaram,Pinnamareddipalli,365,325,40,0,365,0,0,0,0,0,,,
347,06-I-42-23,Kri-I-42-Gannavaram,Gollanapalli,953,703,250,0,953,0,0,0,0,0,,,
348,06-I-42-23,Kri-I-42-Gannavaram,Gopavarapugudem,563,563,0,0,563,0,0,0,0,0,,,
349,06-I-42-23,Kri-I-42-Gannavaram,Purushottamapatnam,1125,1095,30,0,1125,0,0,0,0,0,,,
350,06-I-42-23,Kri-I-42-Gannavaram,Kondapavuluru,1294,1284,10,0,1294,0,0,0,0,0,,,
351,06-I-42-23,Kri-I-42-Gannavaram,Vedurupavuluru,2902,2902,0,0,2902,0,0,0,0,0,,,
352,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,2139,2139,0,0,2139,0,0,0,0,0,,,
353,06-I-42-23,Kri-I-42-Gannavaram,Savarigudem,310,310,0,0,310,0,0,0,0,0,,,
354,06-I-42-23,Kri-I-42-Gannavaram,Jakkulanekkalam,331,331,0,0,331,0,0,0,0,0,,,
355,06-I-42-23,Kri-I-42-Gannavaram,Ramachandrapuram,101,101,0,0,101,0,0,0,0,0,,,
356,06-I-42-23,Kri-I-42-Gannavaram,Veerapanenigudem,443,343,100,0,443,0,0,0,0,0,,,
357,06-I-42-23,Kri-I-42-Gannavaram,Nunna,4184,4184,0,0,4184,0,0,0,0,0,,,
358,06-I-42-23,Kri-I-42-Gannavaram,K.V.Khandrika,262,237,25,0,262,0,0,0,0,0,,,
359,06-I-42-23,Kri-I-42-Gannavaram,Pathapadu,1348,1348,0,0,1348,0,0,0,0,0,,,
360,06-I-42-23,Kri-I-42-Gannavaram,Nainavaram,534,534,0,0,534,0,0,0,0,0,,,
361,06-I-42-23,Kri-I-42-Gannavaram,Ambapuram,355,355,0,0,355,0,0,0,0,0,,,
362,06-I-42-23,Kri-I-42-Gannavaram,Ramavarappadu,335,335,0,0,335,0,0,0,0,0,,,
363,06-I-42-23,Kri-I-42-Gannavaram,Prasadampadu,239,239,0,0,239,0,0,0,0,0,,,
364,06-I-42-23,Kri-I-42-Gannavaram,Enikepadu,492,492,0,0,492,0,0,0,0,0,,,
365,06-I-42-23,Kri-I-42-Gannavaram,Nidamanuru,543,543,0,0,543,0,0,0,0,0,,,
366,06-I-42-23,Kri-I-42-Gannavaram,Dane Atkuru,416,416,0,0,416,0,0,0,0,0,,,
367,06-I-42-23,Kri-I-42-Gannavaram,Gudavalli,724,724,0,0,724,0,0,0,0,0,,,
368,06-I-42-23,Kri-I-42-Gannavaram,Gunadala,1100,950,150,0,1100,0,0,0,0,0,,,
369,06-I-42-23,Kri-I-42-Gannavaram,Payakapuram,253,253,0,0,253,0,0,0,0,0,,,
370,06-I-42-24,Kri-I-42-Gannavaram,Vijayawada town,2940,2940,0,0,2940,0,0,0,0,0,,,
371,06-I-42-25,Kri-I-42-Gannavaram,Bhavanipuram,385,385,0,0,385,0,0,0,0,0,,,
372,06-I-42-26,Kri-I-42-Gannavaram,Patamata,2590,2590,0,0,2590,0,0,0,0,0,,,
373,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,1534,1496,38,0,1534,0,0,0,0,0,,,
374,06-I-42-16,Kri-I-42-Agiripalli,Thotapalli,942,781,161,0,942,0,0,0,0,0,,,
375,06-I-42-16,Kri-I-42-Agiripalli,Nugondapalli,369,369,0,0,369,0,0,0,0,0,,,
376,06-I-42-16,Kri-I-42-Agiripalli,Malliboinapalli,559,559,0,0,559,0,0,0,0,0,,,
377,06-I-42-16,Kri-I-42-Agiripalli,Eadara,2917,2667,250,0,2917,0,0,0,0,0,,,
378,06-I-42-16,Kri-I-42-Agiripalli,Baddanapalli,2954,2954,0,0,2954,0,0,0,0,0,,,
379,06-I-42-16,Kri-I-42-Agiripalli,Tadepalli,654,454,200,0,654,0,0,0,0,0,,,
380,06-I-42-16,Kri-I-42-Agiripalli,Vadlamanu,1220,1220,0,0,1220,0,0,0,0,0,,,
381,06-I-42-16,Kri-I-42-Agiripalli,Chopparametla,329,327,2,0,329,0,0,0,0,0,,,
382,06-I-42-16,Kri-I-42-Agiripalli,Narasigapalem,660,597,63,0,660,0,0,0,0,0,,,
383,06-I-42-16,Kri-I-42-Agiripalli,Sunkollu,594,594,0,450,594,0,0,0,0,0,,,
384,06-I-42-16,Kri-I-42-Agiripalli,Bathulavarigudem,858,858,0,600,858,0,0,0,0,0,,,
385,06-I-42-16,Kri-I-42-Agiripalli,Eanamadala,1379,1379,0,300,1379,0,0,0,0,0,,,
386,06-I-42-16,Kri-I-42-Agiripalli,Narsupeta,751,696,55,75,751,0,0,0,0,0,,,
387,06-I-42-16,Kri-I-42-Agiripalli,Metlapalli,872,847,25,0,872,0,0,0,0,0,,,
388,06-I-42-16,Kri-I-42-Agiripalli,Tempalli,676,676,0,0,676,0,0,0,0,0,,,
389,06-I-42-16,Kri-I-42-Agiripalli,Chikkavaram,1248,1248,0,0,1248,0,0,0,0,0,,,
390,06-I-42-16,Kri-I-42-Agiripalli,Buthumillipadu,96,96,0,0,96,0,0,0,0,0,,,
391,06-I-42-16,Kri-I-42-Agiripalli,B.B.Gudem,323,323,0,0,323,0,0,0,0,0,,,
392,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,1230,1230,0,0,1230,0,0,0,0,0,,,
393,06-I-42-16,Kri-I-42-Agiripalli,Chinnaoutapalli,406,406,0,0,406,0,0,0,0,0,,,
394,06-I-42-16,Kri-I-42-Agiripalli,Kesarapalli,1769,1769,0,0,1769,0,0,0,0,0,,,
395,06-I-42-16,Kri-I-42-Agiripalli,Allapuram,209,209,0,0,209,0,0,0,0,0,,,
396,06-I-42-16,Kri-I-42-Agiripalli,Buddavaram,1040,1040,0,0,1040,0,0,0,0,0,,,
397,06-I-42-16,Kri-I-42-Agiripalli,Ajjempudi,350,350,0,0,350,0,0,0,0,0,,,
398,06-I-42-16,Kri-I-42-Agiripalli,V.N.Puram,251,251,0,0,251,0,0,0,0,0,,,
399,06-I-42-16,Kri-I-42-Agiripalli,Balliparru,682,682,0,0,682,0,0,0,0,0,,,
400,06-I-42-16,Kri-I-42-Agiripalli,Pedaoutapalli,1180,1180,0,0,1180,0,0,0,0,0,,,
401,06-I-42-16,Kri-I-42-Agiripalli,Atkuru,1436,1436,0,0,1436,0,0,0,0,0,,,
402,06-I-42-15,Kri-I-42-Bapulapadu,Anathasagaram,461,461,0,0,461,0,0,0,0,0,,,
403,06-I-42-15,Kri-I-42-Bapulapadu,Eadulagudem,912,897,15,0,912,0,0,0,0,0,,,
404,06-I-42-15,Kri-I-42-Bapulapadu,Kalaturu,567,562,5,0,567,0,0,0,0,0,,,
405,06-I-42-15,Kri-I-42-Bapulapadu,Krishnavaram,529,529,0,0,529,0,0,0,0,0,,,
406,06-I-42-15,Kri-I-42-Bapulapadu,Suravaram,2208,2193,15,0,2208,0,0,0,0,0,,,
407,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru,333,183,150,0,333,0,0,0,0,0,,,
408,06-I-42-15,Kri-I-42-Bapulapadu,Ravicherla,1536,1361,175,0,1536,0,0,0,0,0,,,
409,06-I-42-15,Kri-I-42-Bapulapadu,Bapulapadu,504,504,0,0,504,0,0,0,0,0,,,
410,06-I-42-15,Kri-I-42-Bapulapadu,Mallavalli,3166,3166,0,630,3166,0,0,0,0,0,,,
411,06-I-42-15,Kri-I-42-Bapulapadu,Remella,1223,1223,0,0,1223,0,0,0,0,0,,,
412,06-I-42-15,Kri-I-42-Bapulapadu,Singannagudem,328,0,0,0,0,328,0,0,328,0,,,
413,06-I-42-15,Kri-I-42-Bapulapadu,Rangannagudem,654,0,0,0,0,654,0,0,654,0,,,
414,06-I-42-15,Kri-I-42-Bapulapadu,Shobanadripuram,229,0,0,0,0,229,0,0,229,0,,,
415,06-I-42-15,Kri-I-42-Bapulapadu,Veeravalli,2255,2255,0,0,2255,0,0,0,0,0,,,
416,06-I-42-15,Kri-I-42-Bapulapadu,Kodurupadu,502,502,0,0,502,0,0,0,0,0,,,
417,06-I-42-15,Kri-I-42-Bapulapadu,Ampapuram,882,882,0,0,882,0,0,0,0,0,,,
418,06-I-42-15,Kri-I-42-Bapulapadu,Veleru,1480,1480,0,0,1480,0,0,0,0,0,,,
419,06-I-42-15,Kri-I-42-Bapulapadu,Seri Narasannapalem,369,369,0,0,369,0,0,0,0,0,,,
420,06-I-42-15,Kri-I-42-Bapulapadu,Bandarugudem,307,307,0,0,307,0,0,0,0,0,,,
421,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru Amani,188,188,0,0,188,0,0,0,0,0,,,
422,06-I-40-13,Kri-I-40-Musunuru,Ramanakkapeta,1475,,,,1390,85,323.88,1475,,,,,
423,06-I-40-13,Kri-I-40-Musunuru,Surepalli,804,,,,804,0,0,804,,,,,
424,06-I-40-13,Kri-I-40-Musunuru,Lopudi,1292,,,,1292,0,191.09,1292,,,,,
425,06-I-40-13,Kri-I-40-Musunuru,Gullapudi,2334,,,,2334,0,215.78,2334,,,,,
426,06-I-40-13,Kri-I-40-Musunuru,Chekkapalli,925,,,,925,0,0,925,,,,,
427,06-I-40-13,Kri-I-40-Musunuru,Akkireddigudem,709,,,,709,0,0,709,,,,,
428,06-I-40-13,Kri-I-40-Musunuru,Chintalavalli,1567,,,,1542,25,14.17,1567,,,,,
429,06-I-40-13,Kri-I-40-Musunuru,Musunuru,2206,,,,2206,0,381.37,2206,,,,,
430,06-I-40-13,Kri-I-40-Musunuru,Yallapurm,454,,,,454,0,0,454,,,,,
431,06-I-40-13,Kri-I-40-Musunuru,Gopavaram,1566,,,,1566,0,0,1566,,,,,
432,06-I-40-13,Kri-I-40-Musunuru,Katrenipadu,2772,,,,2747,25,1389.06,2772,,,,,
433,06-I-40-13,Kri-I-40-Musunuru,Tallavalli,591,,,,591,0,28.34,591,,,,,
434,06-I-40-16,Kri-I-42-Chillaboinapalli,Balive,785,,,,785,0,0,785,,,,,
435,06-I-40-16,Kri-I-42-Chillaboinapalli,Velupucherla,1896,,,,1896,0,0,1896,,,,,
436,06-I-40-16,Kri-I-42-Chillaboinapalli,Chillaboinapalli,875,,,,875,0,0,875,,,,,
437,06-I-40-16,Kri-I-42-Chillaboinapalli,Madicherla,1590,,,,1590,0,20.24,1590,,,,,
438,06-I-42-24,Kri-I-42-Unguturu,Thelaprolu,2544,2544,,0,2544,0,,0,0,0,,,
439,06-I-42-24,Kri-I-42-Unguturu,Pottipadu,765,765,,0,765,0,,0,0,0,,,
440,06-I-42-24,Kri-I-42-Unguturu,Tharigoppulakandrika,571,571,,0,571,0,,0,0,0,,,
441,06-I-42-24,Kri-I-42-Unguturu,Velinuthala,294,294,,0,294,0,,0,0,0,,,
442,06-I-42-24,Kri-I-42-Unguturu,Thuttagunta,187,187,,0,187,0,,0,0,0,,,
443,06-I-42-24,Kri-I-42-Unguturu,Ponukumadu,463,463,,0,463,0,,0,0,0,,,
444,06-I-42-24,Kri-I-42-Unguturu,Garapadu,335,335,,0,335,0,,0,0,0,,,
445,06-I-42-24,Kri-I-42-Unguturu,Dibbanapudi,149,149,,0,149,0,,0,0,0,,,
446,06-I-42-24,Kri-I-42-Unguturu,Amudalapalli,352,352,,0,352,0,,0,0,0,,,
447,06-I-42-24,Kri-I-42-Unguturu,Unguturu,374,374,,0,374,0,,0,0,0,,,
448,06-I-42-24,Kri-I-42-Unguturu,Nagavarappadu,246,246,,0,246,0,,0,0,0,,,
449,06-I-42-24,Kri-I-42-Unguturu,Veldipadu,255,255,,0,255,0,,0,0,0,,,
450,06-I-42-24,Kri-I-42-Unguturu,Tharigoppula,572,572,,0,572,0,,0,0,0,,,
451,06-I-42-24,Kri-I-42-Unguturu,Vempadu,233,233,,0,233,0,,0,0,0,,,
452,06-I-42-24,Kri-I-42-Unguturu,Bokinala,143,143,,0,143,0,,0,0,0,,,
453,06-I-42-24,Kri-I-42-Unguturu,Manikonda,1426,1426,,0,1426,0,,0,0,0,,,
454,06-I-42-24,Kri-I-42-Unguturu,Chikinala,219,219,,0,219,0,,0,0,0,,,
455,06-I-42-24,Kri-I-42-Unguturu,Chagantipadu,325,325,,0,325,0,,0,0,0,,,
456,06-I-42-24,Kri-I-42-Unguturu,Veldipadu kandrika,78,78,,0,78,0,,0,0,0,,,
457,06-I-42-24,Kri-I-42-Unguturu,Ondrampadu,101,101,,0,101,0,,0,0,0,,,
458,06-I-42-24,Kri-I-42-Unguturu,Elukapadu,286,286,,0,286,0,,0,0,0,,,
459,06-I-42-24,Kri-I-42-Unguturu,Lankapalliagraharam,215,215,,0,215,0,,0,0,0,,,
460,06-I-42-24,Kri-I-42-Unguturu,Mukkapadu,210,210,,0,210,0,,0,0,0,,,
461,06-I-42-24,Kri-I-42-Unguturu,Koyyagurapadu,283,283,,0,283,0,,0,0,0,,,
462,06-I-42-24,Kri-I-42-Unguturu,Nandamuru,224,224,,0,224,0,,0,0,0,,,
463,06-I-42-24,Kri-I-42-Unguturu,Madhirapadu,184,184,,0,184,0,,0,0,0,,,
464,06-I-42-24,Kri-I-42-Unguturu,Indupalli,1096,1096,,0,1096,0,,0,0,0,,,
465,06-I-42-24,Kri-I-42-Unguturu,Vemanda,479,479,,0,479,0,,0,0,0,,,
466,06-I-42-15,Kri-I-42-Bapulapadu delta,Venkatarajugudem,87,87,,0,87,0,,0,0,0,,,
467,06-I-42-15,Kri-I-42-Bapulapadu delta,Tippanagunta,737,737,,0,737,0,,0,0,0,,,
468,06-I-42-15,Kri-I-42-Bapulapadu delta,Kanumolu,1116,1116,,0,1116,0,,0,0,0,,,
469,06-I-42-15,Kri-I-42-Bapulapadu delta,Dantagunta,184,184,,0,184,0,,0,0,0,,,
470,06-I-42-15,Kri-I-42-Bapulapadu delta,Kakulapadu,1194,1194,,0,1194,0,,0,0,0,,,
471,06-I-42-15,Kri-I-42-Bapulapadu delta,Ramannagudem,360,360,,0,360,0,,0,0,0,,,
472,06-I-42-15,Kri-I-42-Bapulapadu delta,Ogirala,942,942,,0,942,0,,0,0,0,,,
473,06-I-42-15,Kri-I-42-Bapulapadu delta,Kuripirala,152,152,,0,152,0,,0,0,0,,,
474,06-I-42-15,Kri-I-42-Bapulapadu delta,Arugolanu,889,889,,0,889,0,,0,0,0,,,
475,06-I-42-15,Kri-I-42-Bapulapadu delta,Chirivada,456,456,,0,456,0,,0,0,0,,,
476,06-I-42-15,Kri-I-42-Bapulapadu delta,Venkatapuram,197,197,,0,197,0,,0,0,0,,,
477,06-I-52-35,Kri-I-52-Penamaluru,Kanuru,903,903,0,0,903,0,0,0,0,0,,,
478,06-I-52-35,Kri-I-52-Penamaluru,Poranki,1183,1183,0,0,1183,0,0,0,0,0,,,
