GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Kri-D-49-Jayanthi,KRI-D-49-JAYANTHI-MB,Jayanthi,Jayanthi
Kri-D-48-Jaggaiahpeta,KRI-D-48-JAGGAYYAPETA-MB,Jayanthipuram,Jayanthipuram
Kri-D-49--K.Atmakuru,KRI-D-49-K.ATMAKURU-MB,Jonnalagadda,Jonnalagadda
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Jujjuru,Jujjuru
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Jupudi,Jupudi
Kri-D-48-Budawada,KRI-D-48-BUDAWADA-MB,K.Agraharam,Kowthavari Agraharam
Kri-D-49--K.Atmakuru,KRI-D-49-K.ATMAKURU-MB,K.Atmakuru,Konathamatmakuru
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,K.Kandrika,Kurugantivari Khandrika
Kri-I-42-Gannavaram,KRI-I-42-GANNAVARAM-MB,K.V.Khandrika,Kundavari Kandrika
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Kachavaram,Kachavaram
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Kadempothavaram,Kadimpothavaram
Kri-D-49-Talluru,KRI-D-49-TALLURU-MB,Kakaravai,Kakaravai
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Kalagara,Kalagara
Kri-I-42-Bapulapadu,KRI-I-42-BAPULAPADU-MB,Kalaturu,Kalaturu
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Kambhampadu,Kambampadu
Kri-I-42-Gannavaram,KRI-I-42-GANNAVARAM-MB,Kanasanapalli,Kanasanapalle
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Kanchela,Kanchela
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Kanchikacherla,Kanchikacherla
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Kandulampadu,Kandulapadu
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Kanimerla,Kanimerla
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Kanneveedu,Kanneveedu
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Kanumuru,Kanumuru
Kri-D-51-Chandarlapadu,KRI-D-51-CHANDARLAPADU-MB,Kasarabada,Kasarabada
Kri-I-40-Musunuru,KRI-I-40-MUSUNURU-MB,Katrenipadu,Katrenipadu
Kri-D-51-Chandarlapadu,KRI-D-51-CHANDARLAPADU-MB,Katrenipalli,Katrenipalle
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Kavuluru,Kavuluru
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Keerthirayanigudem,Keerthirayanigudem
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Keesara,Keesara-1
Kri-I-42-Agiripalli,KRI-I-42-AGIRIPALLI-MB,Kesarapalli,Kesarapalle
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Ketanakonda,Kethanakonda
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Ketaveerunipadu,Kethaveeruni Padu
Kri-D-49-Penuganchiprolu,KRI-D-49-PENUGANCHIPROLU-MB,Khambhampadu,Kambampadu-1
Kri-D-51-Chandarlapadu,KRI-D-51-CHANDARLAPADU-MB,Kodavatikallu,Kodavatikallu
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Koduru,Koduru-3
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Koduru,Koduru-3
Kri-I-42-Bapulapadu,KRI-I-42-BAPULAPADU-MB,Kodurupadu,Kodurupadu-1
Kri-D-49-Tiruvuru,KRI-D-49-TIRUVURU-MB,Kokilampadu,Kokilampadu
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Kollikulla,Kollikulla
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Konakanchi,Konakanchi
Kri-D-49-Veerulapadu,KRI-D-49-VEERULAPADU-MB,Konatanapalli,Konatalapalle
Kri-D-51-Chandarlapadu,KRI-D-51-CHANDARLAPADU-MB,Konayapalem,Konayapalem
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Kondapalli,Kondapalle
Kri-I-40-Chatrai,KRI-I-40-CHATRAI-MB,Kondaparva,Kondaparva
Kri-I-42-Gannavaram,KRI-I-42-GANNAVARAM-MB,Kondapavuluru,Kondapavuluru
Kri-D-49-Penuganchiprolu,KRI-D-49-PENUGANCHIPROLU-MB,Konduru,Konduru-5
Kri-D-49-Nemali,KRI-D-49-NEMALI-MB,Konijerla,Konijerla
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Korlagunta,Korlagunta
