"GW Watershed Name","Iwm basin names","GW Village Name","iwm village names"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Dangeru","Dangeru"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","DARAGEDDA","Daragedda"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Daragudem","Daragudem"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","DARALOVA","Daralova"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","DARAVADA","Daravada"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","DARAWADA","Dorawada"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Darsinutula(Regulapadu)","Darsinuthula  @  Regulapadu"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","DENDULURU","Denduluru-1"
"EG_G_GD_ Allavaram","ALLAVARAM-MB","Devaguptam","Devaguptam"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","DEVARAM","Devaram"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","DEVARAMADUGULA","Devaramadugula"
"EG_G_LGD_ Ravulapalem","RAVULAPALEM-MB","Devarapalli","Devarapalle-6"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","DEVARAPALLI","Devarapalle-6"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Devarathigudem","Devarathigudem"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","DEVIPATNAM","Devipatnam-1"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","Dhanyampalem","Dhanayampalem"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Dharakonda","Darakonda"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Dharmavaram","Dharmavaram-2"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Diguava Dharapalli","Diguvadarapalle"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Diguvasivada","Diguva Sivada"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Dirisenapalli","Dirisinapalle"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Divili","Divili"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","Doddivaka","Doddivaka"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Dokkapalem","Dokkapalem"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","DOKULAPADU","Dokulapadu"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","Domada","Domada"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","DONALANKA","Donalanka"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Donalapalli","Donelapalle"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","DONARAI","Donarai"
"EG-MHG-ThE- Kotananduru","EG-MHG-THE-KOTANANDURU-MB","Dondavaka","Dondavaka"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","DONELAPALEM","Donelapalem"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","DONGALA MALLAVARAM","Dongala Mallavaram"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Dontamuru","Pro. Donthamuru"
"EG_G_LGD_ Katrenikona","KATRENIKONA-MB","Dontikurru","Dontikurru"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Doparthi","Doparthi"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","DORACHINTALAPALEM","Dorachintalapalem"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Doragondi","Doragondi"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Doramadugula","Daramadugula"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Doramamidi","Doramamidi-2"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","DORAMAMIDI","Doramamidi-2"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Doramamidi","Doramamidi-2"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Dosakayalapalli","Dosakayalapalle"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Dowlaiswaram","DOWLESWARAM"
"EG_G_LGD_ Rcpuram","RAMACHANDRAPURAM-MB","Draksharamam","Draksharama"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Duggudurru","Duggudurru"
"EG-G-LGD- Kadiam","KADIAM-MB","Dulla","Dulla"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","DUMPAVALASA","Dumpavalasa"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Duppalapalem","Duppalapalem"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Duppalapudi","Duppalapudi"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Durcharti","Ducherthi"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Durgada","Durgada"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","DUSARIPAMU","Dusaripamu"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Dwarapudi","Dwarapudi"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","E. RAMAVARAM","E. Ramavaram"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Edarada","Edarada"
"EG-G-LGD- Amalapuram","AMALAPURAM-MB","Edarapalli","Edarapalle"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Edlakonda","Edlakonda"
"EG-G-LGD- Ipolavaram","I.POLAVARAM-MB","Edurulanka","Yedurulanka"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","EETHAPALLE","Eethapalle"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","EGAVALASA","Egavalasa"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Elakolanu","Elakolanu"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Eleswaram","Yeleswaram-1"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","ELIVADA","Elivada"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Eluru","Yeluru-1"
"EG_G_LGD_ Ravulapalem","RAVULAPALEM-MB","Ethakota","Ithakota"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Fakrudinpalem","Fakruddinpalem"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","FOREST AREA","FOREST-249"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Foulkspeta","Foulkspeta"
"EG-G-LGD- Amalapuram","AMALAPURAM-MB","G.Agraharam","Gunnapalle Agraharam"
"EG_G_LGD_Karapa","KARAPA-MB","G.Bhavaram","G. Bhavaram"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","G.Dontamuru","G. Donthamuru-1"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","G.Kottapalli","Gondhi Kothapalle"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","G.Mamidada","G. Mamidada"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","G.Medapadu","G. Medapadu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","G.Ragampeta","G. Ragampeta"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","G.sarabhavaram","G. Sarabhavaram"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","G.Vattigedda","G.Vattigedda"
"EG-G-LGD- Ipolavaram","I.POLAVARAM-MB","G.vemavaram","G. Vemavaram-1"
"EG_G_LGD_ Tallarevu","THALLAREVU-MB","G.Vemavaram","G. Vemavaram-1"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","G.Yerrampalem","G. Yerrampalem"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Gadala","Gadala-1"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Gadarada","Gadarada"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Gadelapalem","Gadelapalem"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Gadichinnampalem","Gadichinnampalem"
"EG-G-LGD- Mummidivaram","MUMMIDIVARAMU-MB","Gadilanka","Gadilanka"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Gaduvakurthi","Gaduvakurthi"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Gajjanapudi","Gajjanapudi"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","GANDEMPALLI","Gandempalle"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Gandepalli","Gandepalle-2"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Gandhinagaram","Gandhinagaram"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","Gandredu","Gandredu"
"EGG_LGD_ Ambajipeta","AMBAJIPETA-MB","Gangalakurru","Gangalakurru"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Gangampalem","Gangampalem"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Ganganapalle","Ganganapalle-2"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Ganganuru","Ganganuru"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Gangavaram","Gangavaram-10"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Gangavaram","Gangavaram-10"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Gangavaram","Gangavaram-10"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","GANGAVARAM","Gangavaram-10"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","GANNAVARAM","Gannavaram-5"
"EG_G_LGD_ Kothapeta","KOTHAPETA-MB","Ganti","Ganti"
"EG-G-LGD- Pgannavaram","P_GANNAVARAM-MB","Gantipedapudi","Ganti Pedapudi"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","GANUGULAGONDI","Ganugulagondi"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Gavarampeta","Gowrampeta"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Gavarayyapeta","Gavarayyapeta"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Geddada","Geddada"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Geddanapalli","Geddanapalle"
"EG_G_LGD_ Katrenikona","KATRENIKONA-MB","Geddanapalli","Geddanapalle"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Gidijam","Gidajam"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","GINJERTHI","Ginjerthi"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Ginnelaram","Ginnelaram"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","GINNEPALLE","Ginnepalle"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Girijanapuram","Girijanapuram"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","GOBBILAMADUGU","Gobbilamadugu"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","GOBBILAPANUKULU","Gobbilapanukulu"
"EG_G_GD_ Allavaram","ALLAVARAM-MB","Godi","Godi"
"EG_G_GD_ Allavaram","ALLAVARAM-MB","Godilanka","Godilanka"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","GODUGURAYI","Godugurayi"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Gogannamatam","Gogannamattam"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Gogumilli","Gogumilli"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","GOGUVALASA","Goguvalasa"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Gokavaram","Gokavaram-3"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Gokavaram","Gokavaram-3"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Gokiwada","Gokivada"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Gollalagunta","Gollalagunta"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Gollapalem","Gollapalem-1"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Gollaprolu","Gollaprolu-1"
"EG_G_LGD_ Upplguptam","UPPALAGUPTAM-MB","Gollavilli","Gollavilli"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Gondhi","Gondhi"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","GONDIVADA","Gondivada"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Gondolu","Gondolu"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","GONDURU","Gonduru"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Goneda","Goneda"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Gontuvanipalem","Gontuvanipalem"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Gopalapatnam","Gopalapatnam-1"
"EG_G_LGD_ Ravulapalem","RAVULAPALEM-MB","Gopalapuram","Gopalapuram-8"
"EG_G_LGD_ Upplguptam","UPPALAGUPTAM-MB","Gopavaram","Gopavaram-8"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Gopavaram","Gopavaram-8"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","GORABANDA","Goramanda"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Goragommi","Goragommi"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","GORAMAMIDI","Goramamidi"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Gorinta","Gorinta"
"EG_G_LGD_Karapa","KARAPA-MB","Gorripudi","Gorripudi"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Gorsa","Gorsa"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Gotlagudem","Gotlagudem"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Gottilapadu","Gottilapadu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Govindapuram","Govindapuram-3"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Govindarajupalem","Govindarajupalem"
"EG_G_GD_ Allavaram","ALLAVARAM-MB","Gudala","Gudala"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Gudapalli","Gudapalle"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Gudigallabhaga","Gudigalla Bhaga"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Gudigallarallagunta","Gudigalla Rallagunta"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Gudimellanka","Gudimellanka"
"EG_G_LGD_ Sakhinetipalli","SAKHINETIPALLE-MB","Gudimoolalanka","Gudimula Kandrika"
"EG-G-Sb- Gudisa","EG-G-SB5-GUDISA-MB","GUDISE","Gudisa"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Gudiwada","Gudivada-3"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","GUJJUMAMIDIVALASA","Gujjumamidivalasa"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Gummalladoddi","Gummalladuddi"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","GUMMARAPALEM","Gummarapalem"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Gummaregula","Gummaregula"
"EG_G_LGD_ Alamuru","ALAMURU-MB","Gummileru","Gummileru"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","GUMPANAPALLI","Gumpanapalle-1"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","GUMPENAGANDI","Gumpenagandi"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","GUNDRATHY","Gundrathi"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Gungugudem","Gunjugudem"
"EG_G_LGD_Karapa","KARAPA-MB","Gurajanapalli","Gurajanapalle"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Gurtedu","Gurtedu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Guttappalem","Gurrappalem"
"EG-G-LGD- Ipolavaram","I.POLAVARAM-MB","Guttenadeevi","Guthinadeevi"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Hamsavaram","Hamsavaram"
"EG_G_LGD_ Rcpuram","RAMACHANDRAPURAM-MB","Hasanabada","Hasanbada"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Hukumpeta(U)","HUKUMPETA-1"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Hundeswarapuram","Hundeswarapuram"
"EG-G-LGD- Ipolavaram","I.POLAVARAM-MB","I.Polavaram","I. Polavaram-1"
"EG-G-Sb- Ijjaluru","EG-G-SB4-IJJALURU-MB","IJJALURU","Ijjaluru"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Illapalli","Illapalle"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Illindarada","Illindrada"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Immidivaram","Immidivaram"
"EG-G-LGD- Amalapuram","AMALAPURAM-MB","Immidivarappadu","Immidivarappadu"
"EG-G-LGD- Mummidivaram","MUMMIDIVARAMU-MB","Inapuram","Ainapuram"
"EG-MHG-ThE- Kotananduru","EG-MHG-THE-KOTANANDURU-MB","Indugapalli","Indugapalle-1"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","INDUKURU","Indukuru"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","INDUKURUPET","Indukurupeta"
"EG-G-LGD- Amalapuram","AMALAPURAM-MB","Indupalli","Indupalle"
"EG_G_LGD_ Tallarevu","THALLAREVU-MB","Injaram","Injaram-1"
"EG-G-LGD- Mandapeta","MANDAPETA-MB","Ippanapadu","Ippanapadu"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","IRLAVADA","Irlavada"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Irripaka","Irripaka"
"EGG_LGD_ Ambajipeta","AMBAJIPETA-MB","Irusumanada","Irusumanda"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Irusumanda","Irusumanda-1"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Isukapalli","P. Isukapalle"
"EGG_LGD_ Ambajipeta","AMBAJIPETA-MB","Isukapudi","Isukapudi"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Isukupatla","Isukapatla"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Italapalli","Irlapalle"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Ithapudi","Ithapudi"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","IVAMPALLE","Ivampalle"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","J.Agraharam","Jagannadhapuram Agraharam"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","J.Annavaram","J. Annavaram"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","J.Kotturu","J. Kothuru"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","J.R.Puram","Jagapathirajapuram"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","J.Timmapuram","J. Thimmapuram"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","JADDANGI","Jaddangi"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Jagametlapalem","Jagametlapalem"
"EG_G_LGD_ Rcpuram","RAMACHANDRAPURAM-MB","Jaganayukulapalem","Jagannaikulapalem"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Jagannadhagiri","Jagannathagiri"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Jagannadhapuram","JAGANNADHAPURAM-6"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Jagannadhapuram","JAGANNADHAPURAM-6"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Jagapathinagaram","Jagapathinagaram"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Jagarampalli","Jagametlapalem"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Jaggammagaripeta","Jaggammagaripeta (Rural)"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Jaggampalem","Jaggampalem"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Jaggampet","Jaggampeta-2"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Jaggampeta","Jaggampeta-1"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","JAJIGEDDA","Jajigedda"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Jajipalem","Jajipalem"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","JAJIVALASA","Jajivalasa"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","JALAGALOVA","Jalagalova"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Jaldam","Jaldam"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Jalimudi","Jalimudi"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Jalluru","Jalluru-2"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","Jalluru","Jalluru-2"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Jambupatnam","Jambupatnam-1"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Jammulapalli","Jamulapalle"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","JANGALATHOTA","Jangalathota"
"EG-G-LGD- Amalapuram","AMALAPURAM-MB","Janupalli","Janupalle"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Jayachintalapadu","Jayachintalapalem"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","JEELUGULAPADU","Jeelugulapadu"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Jegurupadu","Jegurupadu"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Jiyyampalem","Jiyyampalem"
"EG_G_LGD_ Alamuru","ALAMURU-MB","Jonnada","Jonnada"
"EG_G_LGD_ Ravulapalem","RAVULAPALEM-MB","Juttigapadu","Juthigapadu"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","K. YERRAGONDA","K. Yerragonda"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","K.Agraharam","Koppaka Agraharam"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","K.E.Ch.Palem","K. E. Chinnayyapalem"
"EG-G-LGD- Ainavilli","AINAVILLI-MB","K.Jagannadhapuram","K. Jagannadhapuram"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","K.Kothapalli","K. Kothapalle"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","K.Mallavaram","Kamatam Mallavaram"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","K.Mirthivada","K. Mirthivada"
"EG-MHG-ThE- Kotananduru","EG-MHG-THE-KOTANANDURU-MB","K.O.Mallavaram","K.O. Mallavaram"
"EG_G_LGD_ Kpuram","KAPILESWARAPURAM-MB","K.P.Puram","Kapileswarapuram-1"
"EGG_LGD_ Ambajipeta","AMBAJIPETA-MB","K.Pedapudi","K. Pedapudi"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","K.Polavaram","Polavaram-4"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","K.Yerrampalem","K.Yerrampalem"
"EG_G_LGD_ Razole","RAZOLE-MB","Kadali","Kadali"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Kadarikota","Kadarikota"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Kadiyam","Kadiam-1"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KADUMURU","Kadumuru"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","Kaikavolu","Kaikavolu"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Kajuluru","Kajuluru-1"
"EG-MHG-ThE- Kotananduru","EG-MHG-THE-KOTANANDURU-MB","Kakarapalli","Kakarapalle"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KAKAVADA","Kakavada"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KAKURU","Kakuru"
