Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
138,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Chandramampalli,121.41,121.41,,,121.41,0,,,,0,,,
139,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Mamilladoddi,341.15,341.15,,,341.15,0,,,,0,,,
140,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Boyanapudi,280.85,280.85,,,280.85,0,,,,0,,,
141,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,V.K.Rayapuram,599.34,599.34,,,599.34,0,,,,0,,,
142,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Unduru,235.53,235.53,,,235.53,0,,,,0,,,
143,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Koppavaram,190.2,190.2,,,190.2,0,,,,0,,,
144,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Panasapadu,663.28,663.28,,,663.28,0,,,,0,,,
145,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Valluru,347.22,347.22,,,347.22,0,,,,0,,,
146,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,PVemavaram,194.65,194.65,,,194.65,0,,,,0,,,
147,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Navara,414.4,414.4,,,414.4,0,,,,0,,,
148,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Pawara,1012.12,1012.12,,,1012.12,0,,,,0,,,
149,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Jaggammagaripeta,1134.33,1134.33,,,1134.33,0,,,,0,,,
150,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Madhavapatnam,442.72,442.72,,,442.72,0,,,,0,,,
151,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Samalkota,1263,1263,,,1263,0,,,,0,,,
152,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Vetlapalem,1966.77,1966.77,,,1966.77,0,,,,0,,,
153,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Pandravada,165.92,165.92,,,165.92,0,,,,0,,,
154,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kapavaram,430.58,430.58,,,430.58,0,,,,0,,,
155,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,D.Pinjarikonda,79.72,0,,,,71.748,,7.972,79.72,0,,,
156,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kottampalem,131.93,0,,,,118.737,,13.193,131.93,0,,,
157,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Jayachintalapadu,59.08,0,,,,53.172,,5.908,59.08,0,,,
158,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Badadam,106.03,0,,,,95.427,,10.603,106.03,0,,,
